iteration,0,1,2,3,4,5,6,7
6050,2021,6146,1656,166,11,0,0,0
6060,2027,6137,1658,166,11,1,0,0
6070,2007,6153,1682,150,7,1,0,0
6080,2015,6154,1657,164,10,0,0,0
6090,2010,6165,1649,168,7,1,0,0
6100,2035,6121,1665,168,10,1,0,0
6110,2027,6134,1661,169,8,1,0,0
6120,2035,6122,1666,163,13,1,0,0
6130,2028,6141,1647,171,13,0,0,0
6140,2013,6155,1660,163,9,0,0,0
6150,2022,6142,1661,164,11,0,0,0
6160,2006,6162,1669,153,9,1,0,0
6170,2010,6167,1648,164,10,1,0,0
6180,1997,6201,1618,173,11,0,0,0
6190,1983,6217,1628,163,7,2,0,0
6200,1998,6185,1647,159,11,0,0,0
6210,2008,6158,1672,152,8,2,0,0
6220,2021,6145,1661,159,14,0,0,0
6230,2030,6124,1673,162,11,0,0,0
6240,2052,6097,1664,174,12,1,0,0
6250,2050,6073,1709,163,5,0,0,0
6260,2060,6062,1706,162,10,0,0,0
6270,2042,6094,1695,160,9,0,0,0
6280,2020,6121,1705,147,7,0,0,0
6290,2038,6099,1697,157,9,0,0,0
6300,2003,6161,1675,155,6,0,0,0
6310,1972,6217,1657,147,7,0,0,0
6320,2006,6170,1655,157,11,1,0,0
6330,1999,6170,1674,146,11,0,0,0
6340,1990,6177,1683,143,7,0,0,0
6350,1998,6181,1659,147,15,0,0,0
6360,2014,6156,1662,154,12,2,0,0
6370,2021,6125,1696,150,7,1,0,0
