iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-IREG,aggDist-SESSO,aggDist-ANASCI,aggDist-STUDIO,aggDist-PAR,aggDist-STACIV,aggDist-PERC,aggDist-CFDIC,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6,recDistortion-7,recDistortion-8
70380,1545886813390,17937,-5.747904363e+05,7495,506,131,292,57,175,222,96,31024,8464,255,0,0,0,0,0,0
70390,1545886815753,17899,-5.751108833e+05,7623,444,121,323,44,145,292,61,30953,8537,243,10,0,0,0,0,0
70400,1545886818401,17806,-5.755563899e+05,7553,509,124,340,50,163,273,84,30925,8544,270,4,0,0,0,0,0
70410,1545886820680,17869,-5.753719065e+05,7543,490,128,323,49,133,312,108,30955,8493,292,3,0,0,0,0,0
70420,1545886823033,17917,-5.751899897e+05,7426,467,159,324,43,149,305,76,31085,8374,277,7,0,0,0,0,0
70430,1545886825233,17846,-5.760701138e+05,7549,507,184,302,49,153,288,88,30899,8569,274,1,0,0,0,0,0
70440,1545886827542,17792,-5.764758074e+05,7572,619,164,310,67,131,293,86,30821,8608,309,4,1,0,0,0,0
70450,1545886829926,17808,-5.754421121e+05,7425,574,148,295,62,146,259,79,31036,8429,275,3,0,0,0,0,0
70460,1545886832364,17785,-5.762804880e+05,7575,601,149,341,47,156,256,86,30828,8624,286,5,0,0,0,0,0
70470,1545886834540,17871,-5.760776422e+05,7544,561,139,369,52,165,287,99,30832,8615,287,9,0,0,0,0,0
70480,1545886836896,17807,-5.764954103e+05,7603,559,149,324,65,130,331,85,30812,8620,307,4,0,0,0,0,0
70490,1545886839410,17878,-5.759432795e+05,7528,531,134,304,57,167,311,84,30926,8519,297,1,0,0,0,0,0
70500,1545886842102,17886,-5.746682149e+05,7374,520,120,298,60,139,369,59,31091,8369,279,4,0,0,0,0,0
70510,1545886844471,17792,-5.752906023e+05,7615,472,137,274,34,128,326,67,30957,8519,267,0,0,0,0,0,0
70520,1545886846832,17851,-5.746517140e+05,7366,454,133,269,62,158,326,109,31144,8325,270,4,0,0,0,0,0
70530,1545886849262,17871,-5.745746518e+05,7403,454,139,261,54,173,365,74,31105,8358,275,5,0,0,0,0,0
70540,1545886851748,17810,-5.753684649e+05,7619,506,153,267,46,137,310,76,30902,8572,265,4,0,0,0,0,0
70550,1545886854242,17845,-5.744830440e+05,7374,504,147,302,49,149,294,88,31113,8356,271,3,0,0,0,0,0
70560,1545886856623,17822,-5.756404864e+05,7590,511,130,284,54,148,369,78,30871,8584,284,4,0,0,0,0,0
70570,1545886858945,17838,-5.757344244e+05,7556,479,161,281,42,148,314,89,30953,8514,272,4,0,0,0,0,0
70580,1545886861311,17801,-5.757842951e+05,7517,502,179,297,65,157,276,57,30988,8464,287,4,0,0,0,0,0
70590,1545886863709,17813,-5.750140785e+05,7536,390,173,256,66,176,276,69,31031,8488,218,6,0,0,0,0,0
70600,1545886866245,17806,-5.748077019e+05,7572,415,163,277,54,108,250,75,31053,8466,224,0,0,0,0,0,0
70610,1545886868537,17743,-5.758719656e+05,7695,428,158,273,57,123,296,95,30864,8634,244,1,0,0,0,0,0
70620,1545886870899,17741,-5.763186371e+05,7817,419,135,297,54,127,309,100,30758,8719,259,7,0,0,0,0,0
70630,1545886873191,17812,-5.752103095e+05,7665,445,114,286,68,116,346,77,30897,8579,263,4,0,0,0,0,0
70640,1545886875497,17907,-5.754582502e+05,7602,429,126,257,61,158,372,80,30910,8588,238,7,0,0,0,0,0
70650,1545886877723,17762,-5.769204618e+05,7779,479,137,281,66,149,341,95,30713,8740,284,5,1,0,0,0,0
70660,1545886879952,17863,-5.763396087e+05,7877,474,131,215,44,137,325,90,30716,8769,250,8,0,0,0,0,0
70670,1545886882119,17792,-5.761509947e+05,7892,497,115,236,65,134,276,71,30734,8735,271,3,0,0,0,0,0
70680,1545886884402,17778,-5.761162792e+05,7822,492,119,271,44,130,275,74,30765,8735,237,6,0,0,0,0,0
70690,1545886886753,17858,-5.767316820e+05,7972,452,159,320,56,109,220,78,30658,8805,279,1,0,0,0,0,0
70700,1545886889252,17821,-5.765324769e+05,7849,527,132,304,52,113,251,91,30697,8774,271,1,0,0,0,0,0
70710,1545886891454,17821,-5.762885335e+05,7673,500,156,309,68,135,271,87,30833,8625,281,4,0,0,0,0,0
70720,1545886893758,17835,-5.753292786e+05,7586,429,135,343,63,127,277,67,30951,8559,231,2,0,0,0,0,0
70730,1545886896052,17846,-5.739887129e+05,7477,436,128,314,41,122,268,58,31142,8361,237,3,0,0,0,0,0
70740,1545886898404,17874,-5.748106283e+05,7500,463,121,284,53,107,311,80,31076,8416,250,1,0,0,0,0,0
70750,1545886900801,17867,-5.748430238e+05,7492,492,141,249,53,121,311,83,31073,8400,268,2,0,0,0,0,0
70760,1545886903180,17855,-5.748453113e+05,7542,436,154,310,54,97,298,68,31032,8470,234,7,0,0,0,0,0
70770,1545886905501,17840,-5.760330486e+05,7590,474,143,322,49,144,278,79,30938,8534,268,3,0,0,0,0,0
70780,1545886907895,17786,-5.758048555e+05,7632,478,135,314,51,137,270,103,30881,8606,254,2,0,0,0,0,0
70790,1545886910361,17793,-5.762616116e+05,7691,495,136,323,60,140,262,77,30854,8600,283,6,0,0,0,0,0
70800,1545886913074,17780,-5.760374444e+05,7603,503,114,316,74,154,309,95,30872,8581,283,7,0,0,0,0,0
70810,1545886915253,17808,-5.761042512e+05,7544,496,125,345,70,188,294,79,30911,8531,293,8,0,0,0,0,0
70820,1545886917532,17718,-5.753334635e+05,7493,497,133,301,45,125,341,75,31009,8462,268,4,0,0,0,0,0
70830,1545886919661,17918,-5.750876710e+05,7445,549,135,250,56,118,333,94,31035,8438,268,2,0,0,0,0,0
70840,1545886921991,17840,-5.764327887e+05,7566,581,156,283,62,139,319,90,30839,8614,288,2,0,0,0,0,0
70850,1545886924301,17755,-5.761590805e+05,7540,590,150,270,49,137,334,72,30893,8563,282,5,0,0,0,0,0
70860,1545886926578,17850,-5.758786236e+05,7605,580,125,256,82,105,382,53,30850,8603,285,5,0,0,0,0,0
70870,1545886928836,17794,-5.754567366e+05,7520,622,120,232,60,127,345,75,30946,8498,294,5,0,0,0,0,0
70880,1545886931305,17878,-5.750208997e+05,7419,535,156,246,60,152,343,77,31030,8440,271,2,0,0,0,0,0
70890,1545886933801,17830,-5.747030675e+05,7503,567,147,269,54,147,244,63,31030,8435,275,3,0,0,0,0,0
70900,1545886936432,17915,-5.749861160e+05,7600,548,134,219,53,144,276,95,30928,8561,254,0,0,0,0,0,0
70910,1545886938835,17843,-5.755797225e+05,7578,594,122,271,47,149,281,74,30925,8525,288,5,0,0,0,0,0
70920,1545886941324,17818,-5.746421947e+05,7482,542,121,254,53,130,263,61,31111,8360,270,2,0,0,0,0,0
70930,1545886943698,17819,-5.764041468e+05,7533,603,149,285,61,155,328,95,30825,8632,281,5,0,0,0,0,0
70940,1545886946048,17928,-5.750223854e+05,7380,559,126,305,57,112,367,90,31036,8421,283,3,0,0,0,0,0
70950,1545886948340,17876,-5.751542080e+05,7457,524,113,302,67,129,385,82,30983,8467,287,6,0,0,0,0,0
70960,1545886950728,17805,-5.749815256e+05,7553,509,83,326,47,139,291,87,30989,8476,275,3,0,0,0,0,0
70970,1545886953163,17827,-5.763433566e+05,7680,491,103,363,58,188,300,75,30751,8730,258,4,0,0,0,0,0
70980,1545886955607,17769,-5.757717863e+05,7683,490,87,325,53,147,287,86,30858,8618,261,6,0,0,0,0,0
70990,1545886958132,17847,-5.757531568e+05,7618,464,102,354,58,139,284,87,30924,8533,285,1,0,0,0,0,0
71000,1545886960808,17829,-5.760200315e+05,7768,519,115,315,44,120,308,75,30760,8704,277,2,0,0,0,0,0
71010,1545886963178,17872,-5.756215437e+05,7647,527,111,323,46,132,296,70,30876,8590,269,8,0,0,0,0,0
71020,1545886965504,17799,-5.756559238e+05,7490,504,132,347,60,164,331,74,30916,8553,273,1,0,0,0,0,0
71030,1545886967967,17854,-5.760317893e+05,7692,503,136,305,47,135,320,93,30793,8675,269,6,0,0,0,0,0
71040,1545886970540,17804,-5.756386325e+05,7634,545,111,305,57,133,299,98,30837,8634,268,4,0,0,0,0,0
71050,1545886973068,17811,-5.760344676e+05,7673,517,140,279,61,129,337,88,30802,8660,279,2,0,0,0,0,0
71060,1545886975611,17856,-5.760565440e+05,7730,510,119,274,47,107,382,65,30788,8681,269,5,0,0,0,0,0
71070,1545886978048,17772,-5.754379761e+05,7659,545,93,269,43,133,324,72,30842,8667,231,3,0,0,0,0,0
71080,1545886980487,17867,-5.753882027e+05,7472,570,111,276,57,158,323,80,30973,8498,267,5,0,0,0,0,0
71090,1545886982996,17764,-5.761170245e+05,7666,543,114,292,69,132,297,68,30804,8699,238,2,0,0,0,0,0
71100,1545886985760,17746,-5.762728613e+05,7728,559,125,299,61,146,298,87,30707,8772,261,3,0,0,0,0,0
71110,1545886987988,17793,-5.772032554e+05,7835,581,110,337,48,143,339,63,30593,8845,304,1,0,0,0,0,0
71120,1545886990367,17834,-5.758884576e+05,7716,568,108,284,55,147,325,79,30751,8706,282,4,0,0,0,0,0
71130,1545886992535,17772,-5.758969367e+05,7620,620,84,339,54,114,327,69,30829,8605,305,4,0,0,0,0,0
71140,1545886994790,17733,-5.763865726e+05,7573,582,97,397,65,111,395,49,30765,8690,285,3,0,0,0,0,0
71150,1545886996951,17856,-5.756056726e+05,7567,571,112,353,47,119,290,68,30872,8618,250,3,0,0,0,0,0
71160,1545886999232,17840,-5.773701917e+05,7764,613,145,302,50,119,336,85,30654,8767,319,3,0,0,0,0,0
71170,1545887001452,17747,-5.768425326e+05,7800,597,133,296,54,136,304,69,30653,8794,293,3,0,0,0,0,0
71180,1545887003776,17788,-5.767419160e+05,7840,565,136,280,56,145,282,71,30643,8828,269,3,0,0,0,0,0
71190,1545887006226,17885,-5.762720346e+05,7663,556,118,317,46,142,259,110,30813,8655,269,6,0,0,0,0,0
71200,1545887008812,17767,-5.756542044e+05,7615,531,116,328,38,120,259,72,30928,8552,262,1,0,0,0,0,0
71210,1545887011300,17804,-5.761962283e+05,7757,548,115,295,49,128,293,67,30750,8739,249,5,0,0,0,0,0
71220,1545887013591,17893,-5.760954330e+05,7581,547,127,341,79,129,288,95,30860,8581,300,2,0,0,0,0,0
71230,1545887015818,17845,-5.761493602e+05,7617,589,154,334,43,145,295,78,30783,8670,285,5,0,0,0,0,0
71240,1545887018200,17804,-5.760332522e+05,7512,626,117,299,53,130,353,76,30885,8555,298,5,0,0,0,0,0
71250,1545887020665,17753,-5.764655627e+05,7781,500,108,284,71,119,323,88,30741,8734,264,4,0,0,0,0,0
71260,1545887023163,17802,-5.763533591e+05,7683,537,135,291,66,142,288,103,30758,8728,254,3,0,0,0,0,0
71270,1545887025640,17925,-5.761710882e+05,7702,571,128,304,61,123,322,83,30739,8719,280,5,0,0,0,0,0
71280,1545887028015,17764,-5.754780441e+05,7520,546,135,334,48,141,281,59,30940,8545,255,3,0,0,0,0,0
71290,1545887030530,17865,-5.752182078e+05,7529,523,127,325,48,136,281,67,30977,8499,264,3,0,0,0,0,0
71300,1545887033268,17859,-5.751658507e+05,7484,495,135,313,61,124,271,94,31041,8430,269,3,0,0,0,0,0
71310,1545887035764,17834,-5.750421075e+05,7470,493,141,282,61,118,300,64,31087,8387,265,4,0,0,0,0,0
71320,1545887038151,17795,-5.755438576e+05,7658,552,128,283,57,128,262,69,30851,8651,237,4,0,0,0,0,0
71330,1545887040605,17850,-5.761190774e+05,7687,508,152,267,74,126,300,85,30820,8649,272,2,0,0,0,0,0
71340,1545887042883,17749,-5.759313391e+05,7675,477,133,327,74,119,306,80,30833,8632,275,3,0,0,0,0,0
71350,1545887045321,17895,-5.751388556e+05,7629,453,135,330,69,118,294,67,30919,8557,263,4,0,0,0,0,0
71360,1545887047635,17801,-5.751860483e+05,7449,488,137,371,48,144,289,58,31041,8423,276,3,0,0,0,0,0
71370,1545887050098,17896,-5.755882295e+05,7604,480,138,346,71,154,304,69,30851,8623,264,5,0,0,0,0,0
71380,1545887052622,17849,-5.751979217e+05,7452,491,173,309,47,119,285,77,31059,8418,263,3,0,0,0,0,0
71390,1545887054913,17818,-5.751692264e+05,7645,483,129,285,66,99,297,70,30947,8523,268,5,0,0,0,0,0
71400,1545887057381,17806,-5.764425881e+05,7643,574,136,341,42,130,289,83,30776,8704,255,8,0,0,0,0,0
71410,1545887059680,17945,-5.751858533e+05,7416,527,143,346,61,131,269,89,31075,8362,298,8,0,0,0,0,0
71420,1545887062008,17884,-5.750798289e+05,7520,547,138,302,43,128,280,84,30963,8520,258,2,0,0,0,0,0
71430,1545887064464,17899,-5.759594058e+05,7568,600,145,369,50,129,235,64,30857,8615,268,3,0,0,0,0,0
71440,1545887066893,17785,-5.759314521e+05,7594,559,162,309,29,105,323,84,30888,8550,300,5,0,0,0,0,0
71450,1545887069331,17810,-5.767029352e+05,7700,544,162,342,65,131,282,68,30745,8704,292,2,0,0,0,0,0
71460,1545887071818,17784,-5.767497648e+05,7745,565,159,378,54,117,255,59,30724,8708,309,2,0,0,0,0,0
71470,1545887074092,17819,-5.756828764e+05,7423,586,140,399,61,125,250,78,30965,8497,278,3,0,0,0,0,0
71480,1545887076487,17816,-5.758031416e+05,7520,492,135,325,50,154,331,78,30937,8528,277,1,0,0,0,0,0
71490,1545887078994,17760,-5.759012827e+05,7691,528,124,279,67,126,276,73,30862,8603,273,5,0,0,0,0,0
71500,1545887081632,17825,-5.760444373e+05,7593,521,116,340,52,151,328,95,30831,8635,270,7,0,0,0,0,0
71510,1545887083889,17821,-5.774396952e+05,7731,584,145,407,39,126,321,71,30668,8733,335,7,0,0,0,0,0
71520,1545887086278,17847,-5.783037161e+05,7869,611,139,370,54,134,393,102,30446,8927,365,5,0,0,0,0,0
71530,1545887088789,17835,-5.767120213e+05,7789,509,139,304,56,123,281,90,30741,8716,283,3,0,0,0,0,0
71540,1545887091331,17815,-5.759928695e+05,7544,534,154,325,46,139,353,63,30880,8576,279,8,0,0,0,0,0
71550,1545887093643,17935,-5.760678266e+05,7445,561,128,333,58,167,354,86,30937,8483,320,3,0,0,0,0,0
71560,1545887095962,17873,-5.749345906e+05,7539,504,113,311,59,128,310,66,30978,8501,263,1,0,0,0,0,0
71570,1545887098424,17844,-5.762662409e+05,7573,448,126,369,41,143,367,85,30857,8625,256,5,0,0,0,0,0
71580,1545887100950,17806,-5.750115676e+05,7550,474,128,314,43,141,285,94,30967,8525,249,2,0,0,0,0,0
71590,1545887103314,17749,-5.764492729e+05,7537,509,162,369,73,111,358,75,30859,8578,302,4,0,0,0,0,0
71600,1545887105862,17896,-5.753648322e+05,7396,503,149,327,55,152,297,89,31062,8398,279,4,0,0,0,0,0
71610,1545887108306,17782,-5.767082773e+05,7666,607,121,319,40,148,324,106,30717,8728,291,7,0,0,0,0,0
71620,1545887110810,17808,-5.757421902e+05,7512,595,136,365,51,118,275,75,30885,8593,261,4,0,0,0,0,0
71630,1545887113184,17898,-5.761220523e+05,7489,577,158,343,44,104,336,102,30886,8566,286,5,0,0,0,0,0
71640,1545887115636,17840,-5.773801516e+05,7577,623,164,369,73,157,274,86,30754,8659,326,4,0,0,0,0,0
71650,1545887117853,17802,-5.759473528e+05,7418,652,130,324,56,128,299,77,30967,8474,296,6,0,0,0,0,0
71660,1545887120157,17863,-5.739481482e+05,7317,574,113,287,52,134,251,78,31200,8284,255,4,0,0,0,0,0
71670,1545887122392,17938,-5.749525078e+05,7437,642,105,307,54,113,254,61,31050,8419,268,6,0,0,0,0,0
71680,1545887124679,17814,-5.746604522e+05,7349,598,143,330,47,142,207,62,31122,8370,245,6,0,0,0,0,0
71690,1545887127113,17917,-5.747841046e+05,7368,582,120,304,59,114,300,80,31100,8363,276,4,0,0,0,0,0
71700,1545887129648,17941,-5.752488900e+05,7393,542,136,349,57,162,285,71,31060,8377,300,6,0,0,0,0,0
71710,1545887132001,17834,-5.754683140e+05,7427,553,165,339,52,140,263,73,30997,8483,260,3,0,0,0,0,0
71720,1545887134461,17938,-5.743968035e+05,7325,526,128,293,49,157,290,81,31172,8298,268,5,0,0,0,0,0
71730,1545887136935,17935,-5.742175632e+05,7302,583,121,307,57,117,256,84,31200,8266,270,7,0,0,0,0,0
71740,1545887139415,17855,-5.745787844e+05,7279,630,160,244,54,154,267,50,31178,8296,265,4,0,0,0,0,0
71750,1545887141622,17859,-5.750324490e+05,7293,571,186,280,41,131,286,61,31174,8292,274,3,0,0,0,0,0
71760,1545887143949,17823,-5.747879503e+05,7311,561,154,297,55,150,295,73,31107,8378,256,2,0,0,0,0,0
71770,1545887146404,17835,-5.744742584e+05,7360,518,143,245,43,160,279,71,31178,8313,250,2,0,0,0,0,0
71780,1545887148934,17889,-5.745601215e+05,7328,549,102,305,73,166,266,67,31170,8295,273,5,0,0,0,0,0
71790,1545887151401,17951,-5.743100588e+05,7240,540,134,293,57,160,245,78,31270,8200,272,1,0,0,0,0,0
71800,1545887153964,17952,-5.746144247e+05,7305,569,117,305,56,172,267,86,31147,8323,265,8,0,0,0,0,0
71810,1545887156434,17867,-5.747106809e+05,7390,504,112,323,57,137,301,72,31109,8372,262,0,0,0,0,0,0
71820,1545887158787,17785,-5.753081242e+05,7532,524,120,307,45,146,275,85,30962,8530,249,2,0,0,0,0,0
71830,1545887161254,17821,-5.754548568e+05,7568,525,118,292,57,138,316,59,30941,8536,261,5,0,0,0,0,0
71840,1545887163753,17782,-5.759436531e+05,7700,506,133,282,41,144,277,85,30833,8657,248,5,0,0,0,0,0
71850,1545887166197,17840,-5.744991881e+05,7362,458,132,320,62,158,270,73,31183,8288,269,3,0,0,0,0,0
71860,1545887168515,17889,-5.736763555e+05,7231,489,138,311,51,155,226,65,31336,8150,255,2,0,0,0,0,0
71870,1545887170914,17905,-5.753422229e+05,7444,529,142,330,82,122,316,90,30978,8478,284,3,0,0,0,0,0
71880,1545887173468,17804,-5.755724170e+05,7345,500,159,335,58,144,327,73,31076,8399,262,6,0,0,0,0,0
71890,1545887175943,17830,-5.744996204e+05,7284,467,149,338,51,131,340,79,31176,8299,264,4,0,0,0,0,0
71900,1545887178439,17857,-5.751874637e+05,7463,490,148,293,56,153,276,78,31093,8351,291,8,0,0,0,0,0
71910,1545887180804,17948,-5.742938281e+05,7240,497,174,313,62,142,278,83,31232,8236,272,3,0,0,0,0,0
71920,1545887183184,17902,-5.738729174e+05,7182,527,186,295,58,139,221,98,31314,8153,275,1,0,0,0,0,0
71930,1545887185357,17847,-5.745931964e+05,7416,490,172,298,39,107,289,74,31112,8378,252,1,0,0,0,0,0
71940,1545887187708,17824,-5.748623493e+05,7442,523,148,305,67,123,294,79,31044,8423,270,6,0,0,0,0,0
71950,1545887190198,17806,-5.756182926e+05,7413,543,160,400,49,130,342,70,30937,8508,295,3,0,0,0,0,0
71960,1545887192611,17802,-5.762187508e+05,7496,546,158,379,57,144,251,85,30921,8532,286,4,0,0,0,0,0
71970,1545887194789,17772,-5.753624240e+05,7447,516,164,354,63,152,241,99,30978,8497,265,3,0,0,0,0,0
71980,1545887197081,17843,-5.748921401e+05,7384,522,157,321,59,141,270,97,31034,8470,236,3,0,0,0,0,0
71990,1545887199306,17702,-5.765505275e+05,7530,587,169,329,60,164,282,89,30868,8544,327,4,0,0,0,0,0
72000,1545887201762,17815,-5.756809706e+05,7480,511,163,300,56,153,338,80,30949,8511,279,4,0,0,0,0,0
72010,1545887204210,17752,-5.765478649e+05,7682,530,136,319,55,135,352,92,30725,8743,267,8,0,0,0,0,0
72020,1545887206608,17785,-5.752296338e+05,7586,541,114,286,45,108,369,76,30910,8542,290,1,0,0,0,0,0
72030,1545887208980,17786,-5.756360747e+05,7697,486,118,262,52,105,375,60,30852,8629,260,2,0,0,0,0,0
72040,1545887211497,17847,-5.755209377e+05,7734,534,104,257,62,135,277,61,30860,8606,273,4,0,0,0,0,0
72050,1545887213902,17813,-5.749555710e+05,7607,554,106,239,44,95,319,86,30956,8528,255,4,0,0,0,0,0
72060,1545887216243,17832,-5.765893889e+05,7707,584,133,268,51,174,314,93,30724,8717,299,3,0,0,0,0,0
72070,1545887218824,17748,-5.756099461e+05,7558,507,157,290,50,129,311,78,30946,8522,267,8,0,0,0,0,0
72080,1545887221453,17831,-5.755255925e+05,7637,514,150,252,69,128,265,69,30910,8588,239,6,0,0,0,0,0
72090,1545887223951,17938,-5.748705608e+05,7505,499,149,296,56,131,246,75,31055,8422,263,3,0,0,0,0,0
72100,1545887226577,17811,-5.753887813e+05,7442,500,161,310,48,125,321,92,31051,8388,301,3,0,0,0,0,0
72110,1545887228949,17835,-5.757275894e+05,7530,502,147,335,50,124,295,102,30985,8435,319,4,0,0,0,0,0
72120,1545887231350,17768,-5.743538878e+05,7446,483,127,315,43,120,264,72,31109,8403,226,5,0,0,0,0,0
72130,1545887233870,17741,-5.757389390e+05,7593,526,130,349,66,123,293,69,30894,8549,300,0,0,0,0,0,0
72140,1545887236256,17712,-5.762759994e+05,7664,508,118,327,59,129,289,94,30838,8626,275,4,0,0,0,0,0
72150,1545887238522,17770,-5.759113963e+05,7742,563,137,332,48,103,216,65,30795,8692,254,2,0,0,0,0,0
72160,1545887240863,17794,-5.758216691e+05,7672,545,146,297,46,135,268,60,30857,8610,269,7,0,0,0,0,0
72170,1545887243117,17830,-5.762945103e+05,7692,546,160,298,45,103,279,59,30857,8595,286,5,0,0,0,0,0
72180,1545887245417,17808,-5.752687770e+05,7493,501,153,334,60,132,284,80,30980,8494,264,5,0,0,0,0,0
72190,1545887247919,17760,-5.762531884e+05,7747,510,137,338,47,138,291,74,30734,8739,267,3,0,0,0,0,0
72200,1545887250580,17810,-5.774448774e+05,7958,535,155,306,50,135,284,81,30550,8886,303,4,0,0,0,0,0
72210,1545887252844,17818,-5.768631709e+05,7856,536,143,312,52,125,311,55,30637,8829,271,5,1,0,0,0,0
72220,1545887255198,17794,-5.773215360e+05,7789,561,123,358,58,163,350,81,30572,8863,304,4,0,0,0,0,0
72230,1545887257752,17785,-5.762704817e+05,7555,541,161,317,46,124,344,77,30883,8558,299,3,0,0,0,0,0
72240,1545887260274,17845,-5.755871829e+05,7592,507,126,308,60,131,358,92,30856,8600,287,0,0,0,0,0,0
72250,1545887262738,17845,-5.760100680e+05,7722,517,129,268,54,104,369,78,30791,8664,287,1,0,0,0,0,0
72260,1545887265237,17883,-5.752758128e+05,7505,511,150,293,58,93,351,88,30969,8501,271,2,0,0,0,0,0
72270,1545887267630,17876,-5.760160040e+05,7578,554,142,301,54,111,312,67,30894,8581,266,2,0,0,0,0,0
72280,1545887270121,17800,-5.756174378e+05,7494,522,139,298,75,119,308,96,30974,8491,274,4,0,0,0,0,0
72290,1545887272406,17788,-5.755999525e+05,7529,576,130,301,62,123,297,81,30919,8553,267,4,0,0,0,0,0
72300,1545887274814,17777,-5.761871127e+05,7638,590,133,301,60,132,332,75,30793,8644,301,5,0,0,0,0,0
72310,1545887277071,17826,-5.746370385e+05,7332,544,155,280,58,121,297,77,31145,8335,260,3,0,0,0,0,0
72320,1545887279472,17902,-5.752602350e+05,7544,498,150,272,44,124,278,93,30992,8502,246,3,0,0,0,0,0
72330,1545887282038,17779,-5.756925075e+05,7564,559,134,307,46,144,279,76,30925,8531,283,4,0,0,0,0,0
72340,1545887284470,17847,-5.762616373e+05,7783,541,108,287,74,134,323,66,30742,8691,305,5,0,0,0,0,0
72350,1545887286682,17815,-5.756504231e+05,7659,481,121,288,65,155,285,84,30867,8618,254,4,0,0,0,0,0
72360,1545887289025,17895,-5.760001620e+05,7604,525,128,317,63,147,275,98,30867,8600,271,5,0,0,0,0,0
72370,1545887291212,17806,-5.760049159e+05,7695,576,119,312,54,122,259,66,30830,8630,276,7,0,0,0,0,0
72380,1545887293496,17751,-5.762031549e+05,7623,576,134,317,74,149,256,86,30815,8646,277,5,0,0,0,0,0
72390,1545887295754,17778,-5.762880874e+05,7658,552,132,313,60,133,305,76,30805,8649,287,2,0,0,0,0,0
72400,1545887298314,17875,-5.753552367e+05,7590,480,127,351,41,101,265,76,30974,8510,256,3,0,0,0,0,0
72410,1545887300719,17879,-5.759617013e+05,7672,435,135,326,56,151,272,97,30899,8546,296,2,0,0,0,0,0
72420,1545887303218,17877,-5.753650855e+05,7587,521,135,278,50,114,290,79,30958,8518,265,2,0,0,0,0,0
72430,1545887305596,17787,-5.763323281e+05,7733,453,153,318,46,165,329,75,30774,8671,293,5,0,0,0,0,0
72440,1545887308002,17827,-5.755250390e+05,7559,507,139,329,52,141,301,66,30937,8523,278,5,0,0,0,0,0
72450,1545887310338,17798,-5.762351470e+05,7583,511,142,349,56,127,375,75,30849,8575,314,5,0,0,0,0,0
72460,1545887312817,17810,-5.757660295e+05,7682,506,113,309,39,143,318,69,30809,8693,237,4,0,0,0,0,0
72470,1545887315226,17821,-5.762378814e+05,7698,497,118,362,42,137,272,86,30809,8660,270,4,0,0,0,0,0
72480,1545887317582,17817,-5.753698651e+05,7543,545,125,401,41,96,248,77,30950,8515,273,5,0,0,0,0,0
72490,1545887319846,17791,-5.762385428e+05,7498,561,158,375,59,113,341,70,30864,8589,284,6,0,0,0,0,0
72500,1545887322380,17814,-5.750417202e+05,7437,518,157,344,34,122,282,85,31047,8415,279,2,0,0,0,0,0
72510,1545887324661,17816,-5.756618725e+05,7435,513,164,379,58,148,332,67,30930,8533,277,3,0,0,0,0,0
72520,1545887327335,17769,-5.757338224e+05,7413,529,142,392,63,117,358,94,30928,8528,281,6,0,0,0,0,0
72530,1545887329550,17790,-5.759571648e+05,7471,631,114,371,70,123,328,68,30880,8554,305,4,0,0,0,0,0
72540,1545887331836,17791,-5.755698548e+05,7457,597,124,329,61,133,338,93,30915,8529,294,5,0,0,0,0,0
72550,1545887334112,17688,-5.758164416e+05,7514,558,120,345,50,137,380,91,30904,8490,342,7,0,0,0,0,0
72560,1545887336518,17842,-5.757498681e+05,7451,545,128,290,68,143,431,82,30918,8516,305,4,0,0,0,0,0
72570,1545887339018,17692,-5.754521999e+05,7573,564,125,269,55,122,312,71,30927,8543,271,2,0,0,0,0,0
72580,1545887341509,17792,-5.758701508e+05,7551,607,144,323,38,96,306,75,30902,8545,293,3,0,0,0,0,0
72590,1545887343720,17867,-5.761980847e+05,7547,551,151,304,42,153,333,94,30873,8567,301,2,0,0,0,0,0
72600,1545887346313,17894,-5.745477002e+05,7389,585,133,258,46,99,327,83,31111,8349,278,5,0,0,0,0,0
72610,1545887348788,17859,-5.746580639e+05,7397,526,131,244,49,130,321,83,31145,8319,275,4,0,0,0,0,0
72620,1545887351149,17823,-5.759209998e+05,7463,566,168,283,48,155,308,84,30954,8508,276,5,0,0,0,0,0
72630,1545887353428,17813,-5.759510043e+05,7499,573,120,287,68,158,324,98,30907,8550,281,5,0,0,0,0,0
72640,1545887355792,17861,-5.747902070e+05,7280,600,114,303,70,124,329,85,31119,8346,275,3,0,0,0,0,0
72650,1545887358230,17939,-5.756151930e+05,7424,608,144,320,71,120,321,96,30955,8477,306,5,0,0,0,0,0
72660,1545887360777,17859,-5.760212333e+05,7651,522,127,321,36,154,345,66,30808,8650,283,2,0,0,0,0,0
72670,1545887363248,17884,-5.765666770e+05,7725,562,161,253,51,129,340,107,30725,8713,300,5,0,0,0,0,0
72680,1545887365773,17870,-5.749940173e+05,7551,560,154,219,47,137,304,67,30966,8516,260,1,0,0,0,0,0
72690,1545887368223,17846,-5.765910672e+05,7723,523,129,266,54,150,405,68,30742,8689,307,5,0,0,0,0,0
72700,1545887370768,17872,-5.756574398e+05,7717,560,129,273,51,131,277,75,30812,8652,276,3,0,0,0,0,0
72710,1545887373061,17817,-5.757493993e+05,7704,512,103,269,54,135,292,80,30873,8591,279,0,0,0,0,0,0
