iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2890,21979,6720,5302,2938,1495,712,321,146,79,31,16,2,2,0,0,0,0,0,0,0
2900,22040,6577,5410,2897,1507,708,340,151,60,27,20,5,1,0,0,0,0,0,0,0
2910,21968,6723,5292,2997,1444,692,355,158,74,25,12,1,1,1,0,0,0,0,0,0
2920,21961,6599,5522,2921,1446,691,334,153,57,38,12,5,3,0,1,0,0,0,0,0
2930,21885,6771,5374,2988,1416,704,334,162,58,38,12,0,1,0,0,0,0,0,0,0
2940,21952,6668,5440,2879,1507,712,303,166,72,31,9,3,1,0,0,0,0,0,0,0
2950,21872,6760,5396,2995,1432,676,352,153,66,26,13,1,1,0,0,0,0,0,0,0
2960,21846,6743,5419,2965,1519,727,294,122,60,29,13,5,1,0,0,0,0,0,0,0
2970,21885,6726,5381,2973,1522,699,321,127,61,36,7,4,1,0,0,0,0,0,0,0
2980,21959,6697,5321,2949,1504,733,336,146,60,27,6,5,0,0,0,0,0,0,0,0
2990,21890,6706,5399,2970,1491,738,325,128,58,24,8,3,3,0,0,0,0,0,0,0
3000,21918,6718,5433,2883,1502,703,314,151,68,35,13,4,0,1,0,0,0,0,0,0
3010,21858,6746,5497,2826,1529,720,324,148,57,20,9,6,2,1,0,0,0,0,0,0
3020,21826,6782,5454,2978,1428,682,323,153,81,24,9,2,1,0,0,0,0,0,0,0
3030,21903,6726,5424,2937,1458,692,336,154,70,27,10,3,3,0,0,0,0,0,0,0
3040,21939,6764,5322,2908,1501,706,346,135,70,32,15,2,3,0,0,0,0,0,0,0
3050,21914,6822,5277,2992,1422,664,368,169,73,23,13,3,1,2,0,0,0,0,0,0
3060,21905,6806,5278,2962,1493,716,321,146,66,36,11,3,0,0,0,0,0,0,0,0
3070,21891,6759,5428,2839,1519,719,332,151,68,26,9,1,1,0,0,0,0,0,0,0
3080,21901,6739,5395,2970,1396,742,349,157,54,20,16,3,1,0,0,0,0,0,0,0
3090,21863,6755,5436,2977,1415,692,334,166,66,25,10,2,2,0,0,0,0,0,0,0
3100,21832,6772,5488,2889,1476,715,319,148,62,27,10,3,0,1,1,0,0,0,0,0
3110,21853,6730,5408,3031,1485,680,300,138,80,24,12,2,0,0,0,0,0,0,0,0
3120,21953,6714,5354,2934,1487,699,322,164,73,24,13,6,0,0,0,0,0,0,0,0
3130,21928,6747,5389,2883,1470,732,321,153,76,28,10,4,1,0,0,0,1,0,0,0
3140,21831,6765,5439,2963,1460,718,333,147,50,22,10,4,1,0,0,0,0,0,0,0
3150,21879,6696,5554,2837,1469,721,329,150,64,31,11,2,0,0,0,0,0,0,0,0
3160,21906,6734,5382,2935,1508,697,339,130,59,33,13,4,3,0,0,0,0,0,0,0
3170,21894,6723,5387,3003,1441,715,324,149,71,22,10,3,1,0,0,0,0,0,0,0
3180,21923,6711,5440,2849,1501,709,371,143,60,21,8,4,3,0,0,0,0,0,0,0
3190,21903,6731,5440,2870,1478,711,359,169,46,18,11,6,1,0,0,0,0,0,0,0
3200,21922,6674,5411,2944,1551,665,321,149,67,24,7,3,4,0,1,0,0,0,0,0
3210,21845,6840,5398,2863,1483,710,347,153,67,26,8,3,0,0,0,0,0,0,0,0
3220,21858,6790,5368,2952,1496,702,349,126,53,35,6,6,1,0,1,0,0,0,0,0
3230,21916,6757,5335,2929,1529,679,334,160,65,25,9,2,2,1,0,0,0,0,0,0
3240,21822,6824,5387,3010,1447,660,326,143,72,32,15,4,1,0,0,0,0,0,0,0
3250,21946,6700,5386,2892,1506,726,329,151,68,28,9,1,0,1,0,0,0,0,0,0
3260,21941,6731,5320,2928,1516,730,328,137,76,28,6,0,0,1,1,0,0,0,0,0
3270,21946,6643,5416,2917,1530,757,297,137,53,29,12,6,0,0,0,0,0,0,0,0
3280,21890,6699,5479,2953,1430,700,322,154,67,35,10,2,2,0,0,0,0,0,0,0
3290,21859,6770,5485,2834,1476,740,334,130,73,30,7,3,1,0,1,0,0,0,0,0
3300,21873,6781,5401,2892,1513,693,340,137,71,28,8,4,2,0,0,0,0,0,0,0
3310,21859,6783,5391,2913,1496,746,309,151,58,24,11,0,2,0,0,0,0,0,0,0
3320,21865,6757,5411,2919,1533,675,336,146,65,24,8,2,2,0,0,0,0,0,0,0
3330,21932,6696,5367,2991,1473,681,345,149,72,24,9,2,1,0,1,0,0,0,0,0
3340,21943,6737,5309,2959,1499,702,342,134,74,28,10,2,3,1,0,0,0,0,0,0
3350,21991,6648,5402,2885,1501,727,324,151,62,28,18,4,2,0,0,0,0,0,0,0
3360,21869,6802,5396,2898,1470,699,340,161,74,23,8,2,1,0,0,0,0,0,0,0
3370,22006,6664,5309,2949,1508,712,328,152,72,28,9,2,2,2,0,0,0,0,0,0
3380,21933,6720,5377,2882,1535,705,344,137,70,27,11,2,0,0,0,0,0,0,0,0
3390,21927,6742,5345,2901,1504,744,334,148,65,21,9,3,0,0,0,0,0,0,0,0
3400,21912,6711,5380,2945,1545,669,337,127,74,27,11,4,1,0,0,0,0,0,0,0
3410,21913,6665,5506,2913,1443,724,322,145,57,34,11,6,2,2,0,0,0,0,0,0
3420,21925,6714,5426,2861,1508,724,333,148,56,27,16,4,0,1,0,0,0,0,0,0
3430,21913,6655,5449,2961,1470,719,343,143,53,23,12,2,0,0,0,0,0,0,0,0
3440,21862,6835,5307,2917,1535,703,343,150,58,19,10,3,1,0,0,0,0,0,0,0
3450,21891,6772,5419,2848,1509,715,331,140,71,30,14,2,1,0,0,0,0,0,0,0
3460,21908,6706,5387,2960,1501,702,325,158,65,21,8,1,0,1,0,0,0,0,0,0
3470,21982,6625,5365,3008,1483,701,309,156,72,27,7,5,2,1,0,0,0,0,0,0
3480,21947,6744,5334,2923,1451,734,354,151,65,23,9,6,2,0,0,0,0,0,0,0
3490,21852,6713,5519,2878,1510,709,327,131,63,25,11,5,0,0,0,0,0,0,0,0
3500,21829,6798,5420,2940,1469,715,325,141,67,32,4,3,0,0,0,0,0,0,0,0
3510,21905,6718,5399,2890,1565,698,329,138,62,25,8,6,0,0,0,0,0,0,0,0
3520,21987,6697,5354,2868,1494,730,342,167,70,20,10,2,1,1,0,0,0,0,0,0
3530,21937,6685,5397,2968,1434,738,331,145,65,30,8,4,0,0,0,0,0,0,0,1
3540,21924,6725,5441,2866,1473,711,330,149,77,31,10,2,2,1,1,0,0,0,0,0
3550,21945,6702,5361,2925,1527,697,327,140,77,28,13,1,0,0,0,0,0,0,0,0
3560,21932,6632,5502,2903,1447,740,351,134,69,22,7,2,2,0,0,0,0,0,0,0
3570,21951,6621,5437,2961,1485,719,329,135,61,26,12,3,3,0,0,0,0,0,0,0
3580,21896,6711,5420,2923,1490,735,333,147,52,23,6,6,1,0,0,0,0,0,0,0
3590,21906,6713,5418,2923,1466,747,332,133,64,25,11,4,1,0,0,0,0,0,0,0
3600,22001,6717,5234,2987,1477,708,358,153,65,29,9,1,4,0,0,0,0,0,0,0
3610,21950,6683,5407,2920,1466,704,356,158,56,25,11,7,0,0,0,0,0,0,0,0
3620,21971,6684,5421,2856,1471,737,339,144,66,36,12,6,0,0,0,0,0,0,0,0
3630,21940,6745,5357,2934,1447,681,362,168,65,26,13,3,2,0,0,0,0,0,0,0
3640,21912,6795,5313,2926,1462,749,319,168,57,24,11,5,2,0,0,0,0,0,0,0
3650,21863,6766,5390,2943,1533,682,315,139,74,21,9,5,2,1,0,0,0,0,0,0
3660,21863,6788,5410,2892,1479,714,352,144,66,27,6,2,0,0,0,0,0,0,0,0
3670,21913,6720,5455,2860,1483,712,332,161,64,26,13,2,2,0,0,0,0,0,0,0
3680,21861,6780,5434,2936,1423,695,353,158,62,22,9,8,2,0,0,0,0,0,0,0
3690,21942,6677,5403,2912,1512,711,328,160,64,22,9,3,0,0,0,0,0,0,0,0
3700,21931,6688,5400,2942,1482,704,350,143,67,22,9,4,1,0,0,0,0,0,0,0
3710,21844,6830,5355,2901,1526,711,341,139,58,26,9,2,1,0,0,0,0,0,0,0
3720,21901,6677,5412,3039,1407,724,344,149,52,29,7,1,1,0,0,0,0,0,0,0
3730,21806,6805,5432,2937,1508,677,332,155,58,25,8,0,0,0,0,0,0,0,0,0
3740,21845,6765,5379,3043,1393,760,334,127,63,21,10,3,0,0,0,0,0,0,0,0
3750,21860,6748,5381,3030,1451,710,318,143,62,21,14,5,0,0,0,0,0,0,0,0
3760,21975,6727,5225,3015,1490,710,355,153,57,16,14,4,0,2,0,0,0,0,0,0
3770,21853,6808,5380,2939,1449,723,348,144,59,27,8,4,1,0,0,0,0,0,0,0
3780,21931,6781,5339,2882,1473,752,306,155,81,25,12,2,3,0,1,0,0,0,0,0
3790,21874,6846,5383,2845,1459,733,322,158,78,26,10,9,0,0,0,0,0,0,0,0
3800,21817,6755,5507,2922,1460,715,323,147,61,23,12,1,0,0,0,0,0,0,0,0
3810,21946,6636,5432,2954,1481,757,280,148,61,27,14,3,0,4,0,0,0,0,0,0
3820,21878,6709,5432,2976,1473,695,351,130,55,30,9,4,0,0,0,1,0,0,0,0
3830,21909,6731,5415,2889,1474,735,347,153,50,23,7,7,2,1,0,0,0,0,0,0
3840,21935,6717,5382,2927,1480,689,360,141,69,23,14,2,4,0,0,0,0,0,0,0
3850,21854,6810,5373,2964,1467,677,330,157,65,27,10,8,1,0,0,0,0,0,0,0
3860,21942,6636,5489,2859,1525,702,347,149,58,19,10,3,3,1,0,0,0,0,0,0
3870,21961,6618,5456,2928,1479,704,347,146,65,24,12,3,0,0,0,0,0,0,0,0
3880,21964,6741,5360,2829,1505,740,341,157,57,29,11,6,2,1,0,0,0,0,0,0
3890,21929,6729,5367,2907,1491,730,348,143,60,20,16,2,0,0,1,0,0,0,0,0
3900,22003,6618,5364,2979,1458,737,317,152,79,26,5,3,0,0,2,0,0,0,0,0
3910,21883,6684,5443,3012,1447,713,323,132,60,25,15,5,1,0,0,0,0,0,0,0
3920,21835,6796,5372,2997,1479,711,295,158,58,25,11,6,0,0,0,0,0,0,0,0
3930,21908,6740,5390,2936,1436,740,334,161,60,26,8,3,0,1,0,0,0,0,0,0
3940,21924,6705,5403,2924,1497,705,322,148,74,29,8,2,2,0,0,0,0,0,0,0
3950,21814,6841,5447,2846,1494,717,335,158,50,25,11,3,1,1,0,0,0,0,0,0
3960,21905,6716,5409,2946,1449,746,324,148,54,31,13,0,2,0,0,0,0,0,0,0
3970,21837,6791,5374,3028,1464,660,324,163,63,24,8,5,2,0,0,0,0,0,0,0
3980,21913,6755,5387,2859,1530,702,328,161,72,26,8,2,0,0,0,0,0,0,0,0
3990,21893,6799,5338,2925,1467,734,337,136,68,29,13,2,2,0,0,0,0,0,0,0
4000,21841,6802,5395,2949,1468,712,307,177,57,20,11,3,1,0,0,0,0,0,0,0
4010,21872,6833,5340,2902,1487,694,354,156,68,29,6,0,1,1,0,0,0,0,0,0
4020,21900,6748,5382,2971,1413,736,348,131,63,35,14,2,0,0,0,0,0,0,0,0
4030,21820,6812,5445,2900,1472,698,358,143,58,26,7,3,0,1,0,0,0,0,0,0
4040,21874,6783,5347,2978,1477,690,344,140,76,22,9,2,1,0,0,0,0,0,0,0
4050,21927,6724,5389,2935,1457,702,350,153,58,29,10,6,3,0,0,0,0,0,0,0
4060,21879,6691,5469,2913,1482,776,310,137,52,16,13,3,1,1,0,0,0,0,0,0
4070,21951,6636,5471,2912,1446,750,329,145,58,25,11,5,2,1,0,1,0,0,0,0
4080,21954,6676,5293,3063,1488,723,301,137,58,21,22,2,2,2,0,1,0,0,0,0
4090,21904,6759,5349,2981,1460,697,325,156,66,24,14,4,4,0,0,0,0,0,0,0
4100,21935,6705,5379,2936,1474,725,349,145,49,24,13,5,3,1,0,0,0,0,0,0
4110,21915,6714,5375,2975,1482,715,318,120,84,25,16,2,2,0,0,0,0,0,0,0
4120,21937,6717,5335,2913,1557,731,298,151,62,29,11,2,0,0,0,0,0,0,0,0
4130,21915,6741,5347,2934,1537,684,342,138,55,30,14,3,2,1,0,0,0,0,0,0
4140,21864,6841,5312,2947,1468,707,368,139,54,23,12,6,2,0,0,0,0,0,0,0
4150,21898,6756,5315,3025,1442,721,336,160,60,16,8,4,1,1,0,0,0,0,0,0
4160,21884,6729,5408,2980,1468,683,338,147,62,30,8,4,2,0,0,0,0,0,0,0
4170,21890,6796,5322,2956,1484,729,303,147,71,24,12,7,0,2,0,0,0,0,0,0
4180,21983,6646,5323,2946,1579,707,304,156,62,27,5,4,0,1,0,0,0,0,0,0
4190,21900,6736,5417,2925,1491,679,307,176,66,32,10,1,1,2,0,0,0,0,0,0
4200,21956,6625,5468,2929,1482,703,311,147,74,32,7,4,3,1,1,0,0,0,0,0
4210,21919,6742,5335,2941,1501,708,362,141,58,24,8,3,1,0,0,0,0,0,0,0
4220,21904,6707,5435,2944,1429,730,344,141,75,24,9,1,0,0,0,0,0,0,0,0
4230,22051,6603,5334,2897,1535,715,357,148,60,28,10,4,1,0,0,0,0,0,0,0
4240,21950,6685,5397,2877,1515,730,341,157,68,10,6,3,2,1,1,0,0,0,0,0
4250,21912,6748,5358,2926,1462,752,355,137,50,32,7,2,2,0,0,0,0,0,0,0
4260,21889,6768,5346,2961,1463,739,333,139,72,25,7,1,0,0,0,0,0,0,0,0
4270,21890,6741,5400,2901,1523,715,335,138,61,29,4,5,1,0,0,0,0,0,0,0
4280,21825,6858,5358,2927,1452,730,358,153,47,22,7,5,1,0,0,0,0,0,0,0
4290,21959,6601,5436,3007,1437,718,342,150,51,27,10,3,1,1,0,0,0,0,0,0
4300,21968,6644,5391,2985,1441,706,353,149,69,25,5,4,3,0,0,0,0,0,0,0
4310,21998,6612,5416,2881,1507,743,339,150,59,25,12,0,1,0,0,0,0,0,0,0
4320,21987,6632,5399,2916,1465,767,336,141,57,26,11,5,1,0,0,0,0,0,0,0
4330,21966,6652,5448,2895,1409,768,373,130,61,26,7,4,2,2,0,0,0,0,0,0
4340,21882,6719,5469,2921,1432,737,334,150,61,24,6,5,2,1,0,0,0,0,0,0
4350,21950,6667,5376,2968,1494,682,357,159,51,25,9,4,1,0,0,0,0,0,0,0
4360,21851,6768,5406,2963,1488,703,317,143,58,29,13,1,2,0,1,0,0,0,0,0
4370,21927,6645,5490,2923,1439,724,353,140,61,30,6,4,0,1,0,0,0,0,0,0
4380,21899,6724,5364,2978,1488,711,352,136,53,26,8,1,2,1,0,0,0,0,0,0
4390,21945,6668,5373,2989,1473,686,365,148,61,28,4,2,1,0,0,0,0,0,0,0
4400,21992,6629,5398,2881,1511,754,335,150,51,32,5,5,0,0,0,0,0,0,0,0
4410,21941,6708,5335,2967,1467,728,372,130,63,18,9,2,3,0,0,0,0,0,0,0
4420,21978,6696,5252,2998,1543,694,336,137,68,29,7,3,2,0,0,0,0,0,0,0
4430,21988,6627,5415,2897,1492,753,312,149,66,27,11,6,0,0,0,0,0,0,0,0
4440,22044,6592,5312,2944,1513,766,337,143,58,20,9,4,1,0,0,0,0,0,0,0
4450,21948,6660,5385,3021,1402,740,328,158,65,19,12,3,2,0,0,0,0,0,0,0
4460,21987,6683,5358,2886,1515,736,308,150,68,32,11,6,1,1,0,1,0,0,0,0
4470,21975,6623,5394,2971,1487,715,332,139,56,37,10,1,1,1,1,0,0,0,0,0
4480,22015,6629,5370,2916,1500,685,371,149,60,33,12,2,0,1,0,0,0,0,0,0
4490,21976,6662,5373,2940,1509,692,324,144,62,43,15,2,1,0,0,0,0,0,0,0
4500,22062,6588,5323,2951,1512,682,359,163,57,26,13,3,2,2,0,0,0,0,0,0
4510,21873,6788,5346,2981,1468,708,320,150,68,24,10,6,1,0,0,0,0,0,0,0
4520,22003,6670,5285,3018,1468,686,347,147,63,36,16,2,0,2,0,0,0,0,0,0
4530,21963,6630,5425,2960,1471,696,340,153,64,22,13,4,2,0,0,0,0,0,0,0
4540,21928,6733,5354,2930,1500,713,327,154,67,21,5,5,2,3,1,0,0,0,0,0
4550,21896,6682,5515,2865,1490,732,297,161,64,28,6,4,2,0,0,1,0,0,0,0
4560,21903,6658,5464,2999,1432,727,320,131,53,33,17,4,1,1,0,0,0,0,0,0
4570,21980,6726,5249,3002,1456,735,327,159,65,30,9,3,1,0,1,0,0,0,0,0
4580,21920,6651,5479,2912,1483,736,316,148,53,28,10,6,1,0,0,0,0,0,0,0
4590,21908,6724,5397,2947,1467,716,331,151,57,25,14,2,2,2,0,0,0,0,0,0
4600,21883,6713,5423,2979,1462,711,330,132,69,27,11,1,2,0,0,0,0,0,0,0
4610,21860,6772,5392,2951,1490,704,328,156,50,21,11,5,0,2,1,0,0,0,0,0
4620,21965,6677,5364,2949,1483,712,333,151,68,22,14,2,2,0,0,0,1,0,0,0
4630,22030,6604,5364,2923,1477,750,352,140,61,29,8,0,3,1,1,0,0,0,0,0
4640,21957,6676,5366,2968,1448,721,359,150,62,28,7,0,1,0,0,0,0,0,0,0
4650,21919,6668,5414,2974,1497,676,350,148,68,17,8,4,0,0,0,0,0,0,0,0
4660,21939,6660,5352,3067,1453,687,332,151,55,33,9,5,0,0,0,0,0,0,0,0
4670,21903,6753,5384,2906,1507,709,329,153,49,25,14,6,4,0,0,1,0,0,0,0
4680,21996,6645,5405,2884,1456,743,349,172,56,24,9,3,1,0,0,0,0,0,0,0
4690,21969,6649,5412,2947,1423,741,341,158,64,28,8,1,1,1,0,0,0,0,0,0
4700,21860,6810,5343,2985,1461,699,328,148,56,35,12,6,0,0,0,0,0,0,0,0
4710,21843,6824,5412,2899,1459,709,329,149,88,21,5,3,2,0,0,0,0,0,0,0
4720,21877,6777,5386,2927,1454,722,359,148,60,19,10,3,0,1,0,0,0,0,0,0
4730,21973,6630,5455,2895,1458,735,337,153,69,23,10,2,2,1,0,0,0,0,0,0
4740,21914,6779,5377,2825,1510,758,323,153,65,22,10,6,1,0,0,0,0,0,0,0
4750,21925,6754,5350,2933,1466,711,343,141,80,24,11,3,1,0,0,1,0,0,0,0
4760,21916,6743,5342,2960,1488,708,331,141,73,26,12,3,0,0,0,0,0,0,0,0
4770,22001,6599,5365,3014,1493,685,320,149,71,27,10,8,0,1,0,0,0,0,0,0
4780,21954,6656,5413,2943,1482,686,337,176,64,20,6,4,2,0,0,0,0,0,0,0
4790,21909,6722,5377,2949,1479,754,305,148,59,25,10,3,1,2,0,0,0,0,0,0
4800,21954,6723,5335,2971,1473,660,325,182,77,32,8,1,0,2,0,0,0,0,0,0
4810,21875,6749,5520,2815,1476,690,349,155,74,23,13,2,1,1,0,0,0,0,0,0
4820,21914,6752,5340,2957,1463,713,363,137,68,22,10,4,0,0,0,0,0,0,0,0
4830,21906,6724,5419,2881,1518,712,332,147,70,24,5,3,0,2,0,0,0,0,0,0
4840,21925,6756,5370,2867,1520,706,328,155,83,16,13,3,1,0,0,0,0,0,0,0
4850,21916,6654,5485,2917,1473,720,333,142,63,28,6,4,2,0,0,0,0,0,0,0
4860,21837,6802,5380,2962,1487,700,327,144,69,27,6,2,0,0,0,0,0,0,0,0
4870,21893,6643,5475,2982,1518,672,323,130,65,25,11,4,1,1,0,0,0,0,0,0
4880,21879,6769,5393,2907,1522,693,324,148,56,38,10,4,0,0,0,0,0,0,0,0
4890,21854,6855,5337,2930,1495,674,319,160,57,44,11,6,1,0,0,0,0,0,0,0
4900,21967,6689,5336,2943,1491,722,337,160,70,13,9,5,0,0,0,1,0,0,0,0
4910,21847,6795,5465,2849,1487,720,324,144,61,33,12,6,0,0,0,0,0,0,0,0
4920,21934,6663,5441,2910,1507,720,325,133,60,32,11,4,2,1,0,0,0,0,0,0
4930,21839,6810,5405,2924,1485,687,344,150,56,23,14,5,1,0,0,0,0,0,0,0
4940,21953,6644,5405,2948,1501,697,352,155,50,23,13,2,0,0,0,0,0,0,0,0
4950,21941,6688,5347,3018,1441,733,311,159,66,27,5,6,1,0,0,0,0,0,0,0
4960,21916,6747,5402,2856,1491,720,360,155,63,20,12,1,0,0,0,0,0,0,0,0
4970,21834,6832,5413,2909,1455,695,351,142,71,25,7,8,1,0,0,0,0,0,0,0
4980,21917,6687,5435,2890,1515,731,315,157,66,20,7,2,1,0,0,0,0,0,0,0
4990,21899,6677,5420,3007,1468,701,324,148,58,31,5,5,0,0,0,0,0,0,0,0
5000,21961,6719,5300,2943,1549,662,346,159,61,31,7,1,2,1,0,1,0,0,0,0
5010,21956,6714,5314,2948,1509,709,346,147,59,22,11,5,3,0,0,0,0,0,0,0
5020,21980,6710,5257,2975,1548,672,346,153,57,25,10,7,2,1,0,0,0,0,0,0
5030,21939,6713,5348,2973,1465,720,340,129,66,31,10,4,4,1,0,0,0,0,0,0
5040,21946,6690,5429,2900,1429,756,343,142,63,19,15,10,1,0,0,0,0,0,0,0
5050,21861,6808,5376,2962,1449,693,321,150,73,31,12,7,0,0,0,0,0,0,0,0
5060,21907,6725,5439,2897,1463,724,330,144,70,24,11,5,4,0,0,0,0,0,0,0
5070,21906,6761,5392,2884,1479,755,306,145,72,20,12,6,4,0,1,0,0,0,0,0
5080,21917,6713,5387,2948,1520,685,301,154,70,29,13,2,3,0,1,0,0,0,0,0
5090,21904,6777,5352,2924,1477,725,319,144,81,24,10,3,1,2,0,0,0,0,0,0
5100,21881,6784,5328,2988,1467,725,308,164,54,28,12,2,2,0,0,0,0,0,0,0
5110,21903,6743,5364,2912,1508,747,334,143,56,23,7,0,1,1,1,0,0,0,0,0
5120,21886,6795,5411,2892,1442,695,339,166,67,33,11,4,2,0,0,0,0,0,0,0
5130,21839,6825,5425,2910,1444,688,341,158,74,22,10,5,1,1,0,0,0,0,0,0
5140,21832,6851,5432,2845,1466,706,341,167,62,29,8,2,1,1,0,0,0,0,0,0
5150,21864,6772,5455,2876,1479,706,345,134,58,34,13,5,2,0,0,0,0,0,0,0
5160,21882,6792,5357,2905,1480,749,337,146,55,29,9,2,0,0,0,0,0,0,0,0
5170,21868,6778,5440,2913,1437,715,315,164,66,29,12,1,1,3,1,0,0,0,0,0
5180,21955,6705,5337,2971,1466,717,333,146,69,22,14,5,2,1,0,0,0,0,0,0
5190,21964,6739,5280,2978,1473,719,321,136,88,26,9,5,4,0,1,0,0,0,0,0
5200,21982,6682,5386,2885,1467,731,335,168,63,27,11,4,2,0,0,0,0,0,0,0
5210,21981,6655,5401,2927,1461,687,368,158,66,18,13,7,0,0,0,1,0,0,0,0
5220,21895,6791,5346,2991,1401,679,347,188,69,26,8,0,2,0,0,0,0,0,0,0
5230,21936,6692,5410,2917,1476,751,319,122,63,32,17,5,3,0,0,0,0,0,0,0
5240,21885,6771,5394,2960,1434,679,349,164,61,28,11,4,2,1,0,0,0,0,0,0
5250,21885,6777,5415,2872,1481,732,318,150,66,32,7,5,2,1,0,0,0,0,0,0
5260,21910,6758,5360,2913,1469,742,348,137,75,23,5,1,1,1,0,0,0,0,0,0
5270,21913,6628,5503,2946,1492,672,343,144,60,27,11,4,0,0,0,0,0,0,0,0
5280,21951,6691,5401,2905,1464,745,323,155,67,20,17,3,1,0,0,0,0,0,0,0
5290,21858,6792,5414,2932,1458,694,322,162,66,28,12,2,2,1,0,0,0,0,0,0
5300,21887,6748,5410,2918,1510,683,336,149,54,23,12,9,3,1,0,0,0,0,0,0
5310,21913,6679,5424,2990,1474,677,323,155,64,26,11,2,1,4,0,0,0,0,0,0
5320,21966,6702,5316,2968,1482,719,330,147,69,29,8,5,1,1,0,0,0,0,0,0
5330,21940,6728,5384,2860,1522,719,333,145,63,30,13,5,1,0,0,0,0,0,0,0
5340,21936,6664,5413,2949,1503,723,310,131,63,27,14,5,5,0,0,0,0,0,0,0
5350,21921,6733,5406,2896,1477,732,305,153,67,33,14,5,0,1,0,0,0,0,0,0
5360,21930,6741,5438,2817,1474,727,346,160,68,25,10,6,0,1,0,0,0,0,0,0
5370,22014,6650,5343,2941,1476,701,350,151,67,29,15,3,1,2,0,0,0,0,0,0
5380,21983,6728,5341,2858,1445,770,355,159,69,22,8,4,1,0,0,0,0,0,0,0
5390,22002,6648,5329,2984,1444,715,371,162,47,24,9,6,1,0,1,0,0,0,0,0
5400,21944,6740,5325,2942,1458,738,340,139,74,31,11,1,0,0,0,0,0,0,0,0
5410,21897,6780,5365,2927,1477,691,345,144,70,27,14,5,0,1,0,0,0,0,0,0
5420,21953,6748,5334,2869,1508,747,320,149,74,21,12,7,1,0,0,0,0,0,0,0
5430,21925,6767,5382,2876,1462,713,339,160,73,32,10,3,1,0,0,0,0,0,0,0
5440,21985,6634,5366,2982,1451,742,324,160,60,23,11,4,1,0,0,0,0,0,0,0
5450,21934,6729,5332,2949,1498,723,318,148,71,30,8,2,1,0,0,0,0,0,0,0
5460,21958,6687,5370,2899,1538,720,316,143,66,27,14,2,2,1,0,0,0,0,0,0
5470,21959,6690,5327,2968,1514,699,326,155,62,30,7,5,1,0,0,0,0,0,0,0
5480,21967,6655,5409,2941,1447,721,342,148,70,29,10,3,1,0,0,0,0,0,0,0
5490,21972,6652,5372,2955,1493,706,336,147,74,24,8,2,1,1,0,0,0,0,0,0
5500,21972,6688,5318,2907,1546,759,329,121,55,30,12,4,2,0,0,0,0,0,0,0
5510,21939,6735,5373,2906,1518,648,346,150,78,33,7,6,3,1,0,0,0,0,0,0
5520,21986,6682,5332,2958,1478,692,342,155,76,23,12,6,0,1,0,0,0,0,0,0
5530,21949,6721,5358,2936,1430,770,330,134,65,33,5,5,5,1,0,1,0,0,0,0
5540,21898,6784,5346,2954,1425,740,335,160,63,19,14,3,1,0,0,1,0,0,0,0
5550,21820,6839,5416,2921,1461,697,321,154,73,25,13,1,1,0,1,0,0,0,0,0
5560,21822,6837,5455,2864,1475,721,297,152,71,28,9,7,1,2,2,0,0,0,0,0
5570,21882,6764,5370,2975,1480,671,336,156,64,34,8,3,0,0,0,0,0,0,0,0
5580,21985,6678,5333,2999,1424,722,319,164,75,20,17,2,4,0,1,0,0,0,0,0
5590,21920,6758,5340,2957,1457,714,327,158,64,32,10,4,2,0,0,0,0,0,0,0
5600,21910,6690,5440,2937,1480,702,330,155,55,25,13,3,1,1,1,0,0,0,0,0
5610,21888,6718,5380,3003,1477,710,320,150,62,26,5,0,4,0,0,0,0,0,0,0
5620,21941,6690,5410,2892,1507,723,337,129,67,28,12,4,2,1,0,0,0,0,0,0
5630,21956,6643,5358,2997,1530,675,336,152,66,19,7,1,1,2,0,0,0,0,0,0
5640,21932,6668,5461,2896,1467,710,365,146,66,18,10,3,1,0,0,0,0,0,0,0
5650,21968,6626,5436,2907,1509,716,309,175,62,23,8,2,2,0,0,0,0,0,0,0
5660,21916,6718,5352,2973,1483,736,324,148,52,23,14,3,0,0,1,0,0,0,0,0
5670,21987,6588,5449,2908,1534,697,339,137,58,19,14,12,1,0,0,0,0,0,0,0
5680,21860,6712,5475,2965,1463,698,327,133,66,30,5,7,1,0,1,0,0,0,0,0
5690,21873,6721,5427,2948,1489,722,343,125,57,23,8,5,1,0,0,1,0,0,0,0
5700,21877,6860,5257,2946,1518,691,334,148,72,21,11,7,1,0,0,0,0,0,0,0
5710,22018,6609,5362,2886,1542,767,330,125,62,29,8,4,0,1,0,0,0,0,0,0
5720,21941,6691,5335,2981,1543,671,325,150,64,30,5,4,3,0,0,0,0,0,0,0
5730,21895,6783,5336,2990,1451,644,392,135,76,27,9,4,1,0,0,0,0,0,0,0
5740,21937,6733,5358,2950,1431,730,335,162,63,27,10,6,0,1,0,0,0,0,0,0
5750,21933,6643,5457,2934,1518,671,328,148,76,15,14,3,2,1,0,0,0,0,0,0
5760,21942,6758,5236,2972,1515,744,361,124,54,24,9,3,1,0,0,0,0,0,0,0
5770,21926,6750,5357,2927,1472,694,358,153,63,26,7,8,1,1,0,0,0,0,0,0
5780,21866,6777,5379,2962,1482,690,329,163,52,29,6,5,2,1,0,0,0,0,0,0
