iteration,0,1,2,3
28000,15256,13266,13157,15398
28010,15102,13327,13277,15371
28020,15166,13152,13345,15414
28030,15134,13205,13305,15433
28040,15172,13121,13192,15592
28050,15181,13127,13242,15527
28060,15249,13169,13187,15472
28070,15152,13089,13283,15553
28080,15281,12982,13323,15491
28090,15109,13240,13160,15568
28100,15352,13189,13115,15421
28110,15309,13107,13186,15475
28120,15172,13188,13192,15525
28130,15187,13244,13235,15411
28140,15325,13345,13113,15294
28150,15142,13341,13252,15342
28160,15120,13135,13339,15483
28170,15194,13093,13508,15282
28180,15204,13043,13337,15493
28190,15233,13140,13263,15441
28200,15171,13372,13181,15353
28210,15178,13166,13140,15593
28220,15289,13115,13178,15495
28230,15182,13275,13314,15306
28240,15088,13324,13178,15487
28250,15116,13206,13303,15452
28260,15204,13260,13241,15372
28270,15160,13156,13297,15464
28280,15320,13165,13295,15297
28290,15209,13100,13215,15553
28300,15151,13286,13323,15317
28310,15188,13285,13124,15480
28320,15077,13323,13290,15387
28330,15231,13220,13179,15447
28340,15165,13250,13220,15442
28350,15174,13234,13260,15409
28360,15108,13257,13117,15595
28370,15247,13305,13142,15383
28380,15147,13249,13187,15494
28390,15163,13179,13287,15448
28400,15139,13218,13323,15397
28410,15187,13244,13223,15423
28420,15196,13156,13192,15533
28430,15239,13307,13234,15297
28440,15327,13217,13024,15509
28450,15209,13220,13228,15420
28460,15188,13217,13297,15375
28470,15110,13095,13258,15614
28480,15159,13320,13132,15466
28490,15117,13246,13192,15522
28500,15206,13121,13221,15529
28510,15221,13291,13291,15274
28520,15193,13173,13221,15490
28530,15071,13173,13200,15633
28540,15190,13201,13258,15428
28550,15108,13196,13341,15432
28560,15083,13181,13359,15454
28570,15050,13386,13280,15361
28580,15122,13219,13282,15454
28590,15202,13141,13247,15487
28600,15195,13223,13334,15325
28610,15245,13130,13276,15426
28620,15045,13254,13315,15463
28630,15182,13308,13214,15373
28640,15259,13225,13238,15355
28650,15187,13245,13198,15447
28660,15247,13326,13166,15338
28670,15150,13324,13256,15347
28680,15193,13143,13197,15544
28690,15143,13206,13269,15459
28700,15101,13186,13252,15538
28710,15312,13216,13119,15430
28720,15339,13228,13092,15418
28730,15212,13192,13190,15483
28740,15061,13174,13391,15451
28750,15121,13354,13235,15367
28760,15116,13179,13268,15514
28770,15171,13295,13291,15320
28780,15181,13314,13216,15366
28790,15175,13170,13345,15387
28800,15185,13108,13365,15419
28810,15232,13235,13118,15492
28820,15288,13060,13191,15538
28830,15167,13158,13413,15339
28840,15311,13138,13247,15381
28850,15159,13169,13245,15504
28860,15034,13292,13402,15349
28870,15142,13193,13232,15510
28880,15120,13259,13355,15343
28890,15197,13286,13219,15375
28900,15156,13291,13248,15382
28910,15123,13215,13224,15515
28920,15241,13097,13324,15415
28930,15188,13190,13308,15391
28940,15118,13235,13279,15445
28950,15225,13169,13247,15436
28960,15194,13242,13209,15432
28970,15120,13251,13224,15482
28980,15254,13146,13169,15508
28990,15131,13400,13143,15403
29000,15275,13139,13226,15437
29010,15225,13043,13405,15404
29020,15142,13147,13246,15542
29030,15188,13187,13227,15475
29040,15127,13284,13247,15419
29050,15165,13301,13161,15450
29060,15025,13367,13273,15412
29070,15228,13074,13342,15433
29080,15250,13137,13210,15480
29090,15197,13354,13213,15313
29100,15290,13166,13226,15395
29110,15144,13334,13265,15334
29120,15072,13254,13320,15431
29130,15170,13246,13231,15430
29140,15243,13285,13155,15394
29150,15237,13271,13216,15353
29160,15085,13258,13382,15352
29170,15188,13254,13163,15472
29180,15232,13210,13140,15495
29190,15206,13166,13325,15380
29200,15187,13217,13274,15399
29210,15289,13336,13150,15302
29220,15198,13291,13144,15444
29230,15273,13157,13254,15393
29240,15205,13244,13278,15350
29250,15258,13091,13318,15410
29260,15192,13340,13307,15238
29270,15220,13078,13347,15432
29280,15135,13319,13179,15444
29290,15241,13065,13251,15520
29300,15021,13173,13261,15622
29310,15248,13145,13285,15399
29320,15152,13382,13195,15348
29330,15182,13232,13145,15518
29340,15170,13362,13105,15440
29350,15274,13161,13284,15358
29360,15252,13160,13227,15438
29370,15103,13200,13417,15357
29380,15040,13318,13350,15369
29390,15167,13157,13306,15447
29400,15268,13179,13230,15400
29410,15129,13198,13253,15497
29420,15146,13228,13275,15428
29430,15129,13306,13285,15357
29440,15177,12983,13267,15650
29450,14985,13058,13515,15519
29460,15163,13195,13171,15548
29470,15198,13079,13345,15455
29480,15187,13200,13258,15432
29490,15162,13293,13134,15488
29500,15238,13128,13190,15521
29510,15107,13239,13260,15471
29520,15118,13112,13383,15464
29530,15248,13041,13338,15450
29540,15147,13275,13250,15405
29550,15162,13243,13250,15422
29560,15289,13090,13222,15476
29570,15220,13171,13199,15487
29580,15073,13284,13329,15391
29590,15081,13286,13162,15548
29600,15240,13246,13171,15420
29610,15296,13190,13195,15396
29620,15313,13037,13317,15410
29630,15148,13170,13175,15584
29640,15203,13202,13179,15493
29650,15126,13379,13283,15289
29660,15265,13255,13193,15364
29670,15241,13131,13216,15489
29680,15156,13139,13173,15609
29690,15202,13222,13229,15424
29700,15310,13205,13102,15460
29710,15177,13355,13194,15351
29720,15273,13165,13382,15257
29730,15295,13155,13198,15429
29740,15225,13074,13223,15555
29750,15354,13183,13161,15379
29760,14961,13240,13283,15593
29770,15101,13217,13246,15513
29780,15175,13186,13384,15332
29790,15249,13269,13146,15413
29800,15170,13265,13199,15443
29810,15159,13219,13225,15474
29820,14978,13203,13368,15528
29830,15291,13163,13167,15456
29840,15114,13239,13208,15516
29850,15173,13410,13205,15289
29860,15256,13181,13118,15522
29870,15242,13155,13004,15676
29880,15277,13218,13254,15328
29890,15246,13148,13145,15538
29900,15240,13131,13374,15332
29910,15200,13261,13188,15428
29920,15133,13255,13359,15330
29930,15254,13191,13212,15420
29940,15233,13367,13143,15334
29950,15072,13369,13250,15386
29960,15028,13210,13308,15531
29970,15109,13242,13217,15509
29980,15093,13274,13299,15411
29990,15174,13249,13165,15489
30000,15102,13197,13381,15397
30010,15195,13252,13152,15478
30020,15131,13214,13309,15423
30030,15218,13189,13359,15311
30040,15110,13245,13337,15385
30050,15214,13291,13162,15410
30060,15113,13276,13151,15537
30070,15197,13098,13190,15592
30080,15067,13200,13256,15554
30090,15269,13133,13270,15405
30100,15095,13249,13282,15451
30110,15198,13181,13368,15330
30120,15280,13342,13133,15322
30130,15076,13308,13278,15415
30140,15304,13176,13181,15416
30150,15311,13301,13187,15278
30160,15343,13241,13082,15411
30170,15122,13171,13382,15402
30180,15027,13261,13304,15485
30190,15175,13293,13166,15443
30200,15283,13264,13148,15382
30210,15085,13154,13272,15566
30220,15167,13149,13222,15539
30230,15201,13378,13205,15293
30240,15073,13256,13310,15438
30250,15125,13138,13373,15441
30260,15087,13189,13283,15518
30270,15079,13215,13291,15492
30280,15154,13139,13295,15489
30290,15359,13181,13132,15405
30300,15145,13174,13249,15509
30310,15367,13138,13278,15294
30320,15095,13283,13302,15397
30330,15121,13255,13313,15388
30340,15307,13264,13259,15247
30350,15012,13272,13288,15505
30360,15106,13152,13475,15344
30370,15028,13221,13270,15558
30380,15126,13226,13289,15436
30390,15182,13252,13185,15458
30400,15051,13312,13145,15569
30410,15223,13154,13242,15458
30420,15142,13139,13314,15482
30430,15163,13164,13193,15557
30440,15287,13167,13183,15440
30450,15088,13241,13192,15556
30460,15129,13314,13119,15515
30470,15125,13236,13217,15499
30480,15115,13143,13271,15548
30490,15253,13135,13176,15513
30500,15213,13141,13191,15532
30510,15072,13226,13299,15480
30520,15183,13235,13199,15460
30530,15232,13234,13270,15341
30540,15252,13268,13138,15419
30550,15135,13285,13128,15529
30560,15253,13070,13302,15452
30570,14990,13259,13277,15551
30580,15186,13152,13237,15502
30590,15182,13216,13278,15401
30600,15076,13312,13197,15492
30610,15071,13368,13188,15450
30620,15037,13203,13284,15553
30630,15126,13208,13261,15482
30640,15125,13136,13425,15391
30650,15122,13171,13223,15561
30660,14993,13243,13198,15643
30670,15250,13129,13101,15597
30680,15336,13211,13193,15337
30690,15165,13157,13260,15495
30700,15131,13254,13320,15372
30710,15204,13254,13335,15284
30720,15197,13220,13205,15455
30730,15156,13139,13298,15484
30740,15137,13214,13249,15477
30750,15149,13245,13307,15376
30760,15153,13233,13238,15453
30770,15154,13189,13315,15419
30780,15094,13135,13331,15517
30790,15089,13250,13181,15557
30800,15105,13266,13261,15445
30810,15161,13086,13304,15526
30820,15126,13304,13115,15532
30830,15219,13209,13220,15429
30840,15222,13227,13184,15444
30850,15179,13262,13249,15387
30860,15144,13104,13311,15518
30870,15263,13099,13274,15441
30880,15195,13228,13322,15332
30890,15206,13176,13321,15374
30900,15293,13120,13169,15495
30910,15016,13225,13438,15398
30920,15202,13257,13156,15462
30930,15078,13090,13415,15494
30940,15166,13258,13091,15562
30950,15146,13154,13236,15541
30960,15153,13409,13138,15377
30970,15216,13208,13279,15374
30980,15296,13208,13100,15473
30990,15116,13274,13190,15497
31000,15147,13240,13318,15372
31010,15158,13313,13358,15248
31020,15304,13277,13224,15272
31030,15038,13292,13202,15545
31040,15118,13072,13378,15509
31050,15211,13266,13205,15395
31060,15195,13225,13175,15482
31070,15214,13224,13106,15533
31080,15189,13251,13129,15508
31090,15190,13260,13391,15236
31100,15239,13187,13275,15376
31110,15107,13325,13102,15543
31120,15219,13283,13193,15382
31130,15152,13191,13172,15562
31140,15162,13237,13191,15487
31150,15222,13201,13287,15367
31160,15136,13150,13369,15422
31170,15124,13272,13237,15444
31180,15179,13403,13340,15155
31190,15255,13199,13282,15341
31200,15054,13164,13413,15446
31210,15005,13116,13326,15630
31220,15233,13053,13307,15484
31230,15233,13210,13163,15471
31240,15209,13123,13272,15473
31250,15240,13205,13383,15249
31260,15073,13378,13200,15426
31270,15208,13214,13259,15396
31280,15138,13328,13117,15494
31290,15292,13116,13172,15497
31300,15146,13180,13316,15435
31310,15155,13172,13254,15496
31320,15098,13222,13188,15569
31330,15158,13272,13250,15397
31340,15173,13312,13173,15419
31350,15266,13208,13257,15346
31360,15267,13000,13308,15502
31370,15201,13211,13268,15397
31380,15276,13050,13397,15354
31390,15061,13309,13247,15460
31400,15127,13161,13314,15475
31410,15247,13168,13251,15411
31420,15161,13316,13225,15375
31430,15223,13247,13138,15469
31440,15212,13185,13311,15369
31450,15169,13166,13450,15292
31460,15262,13231,13368,15216
31470,15314,13061,13302,15400
31480,15187,13310,13223,15357
31490,15121,13226,13278,15452
31500,15199,13283,13235,15360
31510,15228,13222,13185,15442
31520,15112,13301,13250,15414
31530,15088,13326,13248,15415
31540,14987,13305,13362,15423
31550,15168,13176,13386,15347
31560,15224,13337,13150,15366
31570,15273,13114,13182,15508
31580,15280,13130,13285,15382
31590,15103,13258,13271,15445
31600,15228,13171,13331,15347
31610,15212,13252,13317,15296
31620,15190,13210,13280,15397
31630,15146,13293,13107,15531
31640,15217,13191,13174,15495
31650,15175,13282,13234,15386
31660,15277,13229,13244,15327
31670,15286,13106,13354,15331
31680,15146,13157,13276,15498
31690,15200,13110,13260,15507
31700,15223,13176,13265,15413
31710,15111,13278,13256,15432
31720,15137,13243,13247,15450
31730,15135,13211,13268,15463
31740,15235,13103,13292,15447
31750,15265,13153,13080,15579
31760,15073,13177,13213,15614
31770,15223,13145,13291,15418
31780,15233,13256,13045,15543
31790,15067,13322,13338,15350
31800,15185,13166,13096,15630
31810,15214,13106,13269,15488
31820,15236,13174,13186,15481
31830,15205,13094,13442,15336
31840,15240,13094,13195,15548
31850,15175,13129,13270,15503
31860,15119,13173,13236,15549
31870,15139,13225,13148,15565
31880,15320,13122,13216,15419
31890,15204,13307,13136,15430
31900,15238,13169,13317,15353
31910,15244,13206,13394,15233
31920,15293,13359,13077,15348
31930,15069,13207,13311,15490
31940,15086,13391,13279,15321
31950,15164,13188,13350,15375
31960,15233,13238,13119,15487
31970,15178,13247,13261,15391
31980,15381,13161,13165,15370
31990,15327,13186,13184,15380
32000,15250,13308,13226,15293
32010,15209,13290,13198,15380
32020,15191,13252,13219,15415
32030,15130,13342,13235,15370
32040,15186,13373,13218,15300
32050,15308,13201,13192,15376
32060,15133,13256,13230,15458
32070,15171,13190,13318,15398
32080,15172,13267,13198,15440
32090,15296,13035,13222,15524
32100,15241,13201,13160,15475
32110,15098,13231,13291,15457
32120,15099,13163,13258,15557
32130,15150,13072,13237,15618
32140,15252,13324,13109,15392
32150,15208,13148,13167,15554
32160,15104,13284,13192,15497
32170,15206,13143,13321,15407
32180,15050,13206,13284,15537
32190,15189,13281,13183,15424
32200,15149,13156,13255,15517
32210,15147,13305,13283,15342
32220,15247,13062,13374,15394
32230,15234,13299,13114,15430
32240,15148,13178,13239,15512
32250,15280,13257,13186,15354
32260,15118,13314,13289,15356
32270,15060,13271,13220,15526
32280,15282,13079,13123,15593
32290,15146,13212,13197,15522
32300,15092,13225,13379,15381
32310,15266,13236,13219,15356
32320,15199,13283,13155,15440
32330,15255,13260,13078,15484
32340,15247,13103,13249,15478
32350,15188,13176,13169,15544
32360,15176,13205,13273,15423
32370,15166,13152,13330,15429
32380,15135,13275,13201,15466
32390,15088,13229,13389,15371
32400,15119,13169,13199,15590
32410,15164,13209,13268,15436
32420,15174,13250,13331,15322
32430,15098,13142,13335,15502
32440,15106,13247,13357,15367
32450,15191,13172,13403,15311
32460,15211,13176,13355,15335
32470,15171,13185,13389,15332
32480,15294,13177,13348,15258
32490,15254,13142,13240,15441
32500,15235,13230,13314,15298
32510,15126,13144,13339,15468
32520,15121,13263,13303,15390
32530,15165,13208,13299,15405
32540,15046,13326,13239,15466
32550,15317,13226,13201,15333
32560,15398,13145,13171,15363
32570,15201,13378,13132,15366
32580,15172,13165,13277,15463
32590,15149,13123,13335,15470
32600,15182,13204,13197,15494
32610,15141,13299,13181,15456
32620,15002,13205,13286,15584
32630,15169,13170,13307,15431
32640,15168,13299,13299,15311
32650,15261,13224,13216,15376
32660,15165,13318,13338,15256
32670,15186,13106,13290,15495
32680,15196,13212,13326,15343
32690,15296,13182,13219,15380
32700,15279,13172,13125,15501
32710,15244,13141,13241,15451
32720,15124,13224,13210,15519
32730,15164,13267,13262,15384
32740,15195,13194,13154,15534
32750,15401,13112,13190,15374
32760,15153,13138,13279,15507
32770,15101,13302,13190,15484
32780,15213,13258,13236,15370
32790,15177,13320,13365,15215
32800,15146,13390,13221,15320
32810,15134,13330,13263,15350
32820,14992,13405,13215,15465
32830,15124,13279,13185,15489
32840,14995,13258,13299,15525
32850,15299,13180,13173,15425
32860,15110,13379,13310,15278
32870,15277,13169,13152,15479
32880,15206,13204,13142,15525
32890,15138,13338,13090,15511
32900,15224,13143,13308,15402
32910,15356,13236,13099,15386
32920,15080,13243,13324,15430
32930,15246,13190,13326,15315
32940,15060,13355,13286,15376
32950,15268,13082,13186,15541
32960,15101,13261,13240,15475
32970,15207,13139,13267,15464
32980,15241,13101,13141,15594
32990,15257,13212,13193,15415
33000,15104,13101,13278,15594
33010,15190,13256,13268,15363
33020,15282,13176,13196,15423
33030,15156,13210,13276,15435
33040,15338,13226,13298,15215
33050,15367,13178,13300,15232
33060,15219,13143,13138,15577
33070,15159,13161,13308,15449
33080,15133,13281,13257,15406
33090,15288,13118,13286,15385
33100,15289,13261,13167,15360
33110,15155,13140,13273,15509
33120,15052,13344,13258,15423
33130,15244,13092,13303,15438
33140,15034,13201,13241,15601
33150,15214,13187,13164,15512
33160,15008,13363,13233,15473
33170,15150,13288,13214,15425
33180,15261,13135,13197,15484
33190,15188,13259,13086,15544
33200,15163,13237,13291,15386
33210,15102,13145,13215,15615
33220,15058,13216,13313,15490
33230,15132,13327,13246,15372
33240,15172,13136,13304,15465
33250,15189,13086,13242,15560
33260,14982,13159,13307,15629
33270,15196,13297,13116,15468
33280,15170,13174,13201,15532
33290,15144,13367,13197,15369
33300,15204,13166,13256,15451
33310,15058,13327,13250,15442
33320,15237,13174,13195,15471
33330,15273,13250,13252,15302
33340,15259,13155,13180,15483
33350,15050,13265,13302,15460
33360,15175,13091,13246,15565
33370,15218,13181,13207,15471
33380,15231,13136,13241,15469
33390,15049,13406,13243,15379
33400,15118,13339,13324,15296
33410,15115,13216,13189,15557
33420,15219,13262,13086,15510
33430,15197,13230,13236,15414
33440,15218,13127,13419,15313
33450,15219,13311,13080,15467
33460,15190,13231,13148,15508
33470,15069,13265,13348,15395
33480,15099,13270,13316,15392
33490,15158,13107,13256,15556
33500,15094,13233,13132,15618
33510,15141,13212,13264,15460
33520,15135,13252,13235,15455
33530,15225,13118,13274,15460
33540,15180,13213,13252,15432
33550,15205,13344,13282,15246
33560,15064,13305,13384,15324
33570,15078,13286,13269,15444
33580,15305,13184,13205,15383
33590,15155,13117,13495,15310
33600,15244,13201,13132,15500
33610,15255,13245,13183,15394
33620,15257,13203,13365,15252
33630,15273,13212,13188,15404
33640,15221,13164,13197,15495
33650,15175,13259,13209,15434
33660,15156,13199,13268,15454
33670,15230,13278,13226,15343
33680,15249,13153,13132,15543
33690,15199,13328,13097,15453
33700,15033,13213,13303,15528
33710,15212,13176,13230,15459
33720,15289,13115,13235,15438
33730,15209,13162,13276,15430
33740,15176,13278,13165,15458
33750,15088,13334,13319,15336
33760,15038,13353,13151,15535
33770,14996,13201,13316,15564
33780,15239,13149,13279,15410
33790,15047,13411,13272,15347
33800,15175,13209,13161,15532
33810,15214,13284,13142,15437
33820,15226,13189,13175,15487
33830,15261,13241,13215,15360
33840,15092,13269,13315,15401
33850,15222,13145,13203,15507
33860,15334,13130,13239,15374
33870,15064,13248,13274,15491
33880,15343,13210,13162,15362
33890,15126,13169,13199,15583
33900,15234,13277,13058,15508
33910,15154,13280,13190,15453
33920,15028,13263,13353,15433
33930,15150,13348,13229,15350
33940,15126,13174,13254,15523
33950,15021,13280,13151,15625
33960,15272,13072,13249,15484
33970,15248,13105,13216,15508
33980,15233,13130,13326,15388
33990,15309,13262,13114,15392
34000,15284,13166,13063,15564
34010,15310,13263,13053,15451
34020,15057,13294,13320,15406
34030,15248,13382,13169,15278
34040,15165,13124,13283,15505
34050,15111,13139,13321,15506
34060,15174,13151,13202,15550
34070,15126,13244,13275,15432
34080,15147,13240,13249,15441
34090,15138,13184,13308,15447
34100,15034,13220,13370,15453
34110,15100,13293,13197,15487
34120,15207,13182,13293,15395
34130,15263,13196,13255,15363
34140,15044,13314,13388,15331
34150,15404,13171,13165,15337
34160,15181,13117,13257,15522
34170,15139,13296,13074,15568
34180,15212,13230,13260,15375
34190,15176,13377,13136,15388
34200,15278,13122,13289,15388
34210,15252,13175,13221,15429
34220,15177,13287,13226,15387
34230,15284,13175,13314,15304
34240,15212,13154,13346,15365
34250,15121,13042,13366,15548
34260,15214,13224,13230,15409
34270,15139,13267,13273,15398
34280,15149,13147,13261,15520
34290,15208,13352,13138,15379
34300,15287,13178,13245,15367
34310,15184,13084,13302,15507
34320,15318,13099,13241,15419
34330,15208,13099,13195,15575
34340,15246,13095,13315,15421
34350,15268,13144,13326,15339
34360,15235,13058,13244,15540
34370,15189,13263,13249,15376
34380,15167,13323,13370,15217
34390,15247,13284,13143,15403
34400,15037,13252,13261,15527
34410,15195,13119,13458,15305
34420,15123,13234,13254,15466
34430,15124,13260,13233,15460
34440,15095,13117,13251,15614
34450,15190,13193,13284,15410
34460,15101,13233,13178,15565
34470,15143,13215,13293,15426
34480,15205,13215,13319,15338
34490,15116,13145,13358,15458
34500,15307,13179,13193,15398
34510,15236,13181,13293,15367
34520,15292,13161,13138,15486
34530,15065,13228,13265,15519
34540,15264,13237,13216,15360
34550,15121,13198,13334,15424
34560,15198,13102,13161,15616
34570,15151,13080,13199,15647
34580,15149,13265,13263,15400
34590,15130,13131,13309,15507
34600,15112,13146,13333,15486
34610,15153,13221,13242,15461
34620,15241,13139,13181,15516
34630,14992,13275,13365,15445
34640,15231,13090,13243,15513
34650,15313,13289,13152,15323
34660,15298,13174,13225,15380
34670,15297,13130,13184,15466
34680,15244,13160,13248,15425
34690,15218,13198,13227,15434
34700,15258,13232,13203,15384
34710,15287,13309,13219,15262
34720,15167,13227,13151,15532
34730,15154,13268,13123,15532
34740,15311,13209,13233,15324
34750,15294,13172,13260,15351
34760,15111,13316,13297,15353
34770,15039,13278,13345,15415
34780,15303,13250,13141,15383
34790,15306,13144,13163,15464
34800,15238,13292,13237,15310
34810,15141,13268,13191,15477
34820,15286,13129,13276,15386
34830,15329,13219,13189,15340
34840,15158,13388,13258,15273
34850,15280,13101,13207,15489
34860,15109,13294,13153,15521
34870,15319,13183,13069,15506
34880,15320,13087,13270,15400
34890,15168,13354,13248,15307
34900,15176,13242,13225,15434
34910,15264,13249,13117,15447
34920,15099,13303,13143,15532
34930,15210,13124,13142,15601
34940,15067,13171,13378,15461
34950,15045,13237,13273,15522
34960,15282,13138,13190,15467
34970,15361,13159,13113,15444
34980,15171,13177,13268,15461
34990,15239,13262,13212,15364
35000,15262,13195,13249,15371
35010,15311,13155,13196,15415
35020,15125,13362,13164,15426
35030,15151,13153,13283,15490
35040,15269,13203,13194,15411
35050,15161,13227,13214,15475
35060,15203,13276,13278,15320
35070,15300,13275,13230,15272
35080,15221,13176,13312,15368
35090,15124,13294,13234,15425
35100,15195,13168,13336,15378
35110,15152,13221,13238,15466
35120,15117,13332,13224,15404
35130,15149,13282,13362,15284
35140,15329,13217,13152,15379
35150,15060,13279,13360,15378
35160,15308,13234,13175,15360
35170,15234,13226,13251,15366
35180,15217,13126,13241,15493
35190,15271,13095,13202,15509
35200,15188,13233,13171,15485
35210,15177,13249,13345,15306
35220,15027,13351,13239,15460
35230,15087,13200,13299,15491
35240,15133,13274,13242,15428
35250,15204,13122,13276,15475
35260,15157,13269,13097,15554
35270,15169,13262,13215,15431
35280,15244,13147,13211,15475
35290,15221,13162,13319,15375
35300,15161,13221,13239,15456
35310,15074,13290,13155,15558
35320,15195,13096,13268,15518
35330,15207,13281,13188,15401
35340,15226,13114,13226,15511
35350,15159,13203,13157,15558
35360,15236,13225,13244,15372
35370,15243,13113,13259,15462
35380,15013,13264,13272,15528
35390,15197,13212,13184,15484
35400,15176,13274,13252,15375
35410,15235,13171,13186,15485
35420,15160,13272,13223,15422
35430,15144,13366,13344,15223
35440,15270,13028,13266,15513
35450,15222,13171,13295,15389
35460,15072,13255,13304,15446
35470,15064,13351,13238,15424
35480,15191,13308,13231,15347
35490,15059,13366,13225,15427
35500,15077,13316,13172,15512
35510,15278,13300,13060,15439
35520,15145,13255,13204,15473
35530,15176,13246,13171,15484
35540,15045,13174,13299,15559
35550,15287,13272,13173,15345
35560,15112,13191,13358,15416
35570,15170,13234,13282,15391
35580,15143,13137,13299,15498
35590,15298,13074,13145,15560
35600,15237,13132,13203,15505
35610,15164,13169,13251,15493
35620,15220,13072,13275,15510
35630,15235,13200,13177,15465
35640,15184,13338,13115,15440
35650,15288,13098,13229,15462
35660,15138,13198,13299,15442
35670,15259,13126,13319,15373
35680,15205,13229,13174,15469
35690,15219,13141,13299,15418
35700,15179,13145,13274,15479
35710,15033,13203,13241,15600
35720,15315,13313,13142,15307
35730,15209,13008,13313,15547
35740,15257,13108,13299,15413
35750,15240,13066,13393,15378
35760,15181,13295,13088,15513
35770,15240,13297,13132,15408
35780,15138,13203,13234,15502
35790,15086,13163,13264,15564
35800,15220,13209,13215,15433
35810,15186,13222,13219,15450
35820,15227,13242,13204,15404
35830,15182,13186,13280,15429
35840,15124,13245,13359,15349
35850,15273,13103,13154,15547
35860,15123,13222,13239,15493
35870,15267,13175,13254,15381
35880,15231,13130,13289,15427
35890,15123,13293,13250,15411
35900,15121,13368,13349,15239
35910,15210,13065,13330,15472
35920,15190,13335,13096,15456
35930,15057,13172,13216,15632
35940,15081,13181,13378,15437
35950,15102,13203,13291,15481
35960,15097,13184,13140,15656
35970,15321,13163,13220,15373
35980,15156,13159,13254,15508
35990,15291,13161,13242,15383
36000,15145,13112,13281,15539
36010,14990,13240,13266,15581
36020,15145,13350,13230,15352
36030,15073,13302,13284,15418
36040,15171,13254,13318,15334
36050,15110,13264,13260,15443
36060,15179,13096,13320,15482
36070,15239,13154,13178,15506
36080,15155,13088,13407,15427
36090,15134,13250,13324,15369
36100,15113,13224,13375,15365
36110,15110,13185,13334,15448
36120,15309,13143,13200,15425
36130,15297,13110,13226,15444
36140,15289,13215,13230,15343
36150,14982,13233,13350,15512
36160,15210,13367,13176,15324
36170,15363,13182,13355,15177
36180,15176,13214,13199,15488
36190,15095,13234,13226,15522
36200,15228,13164,13196,15489
36210,15124,13111,13375,15467
36220,15330,13187,13178,15382
36230,15193,13224,13366,15294
36240,15174,13242,13139,15522
36250,15219,13237,13111,15510
36260,15221,13240,13284,15332
36270,15211,13190,13274,15402
36280,15120,13195,13206,15556
36290,15169,13244,13202,15462
36300,14977,13104,13463,15533
36310,15079,13191,13326,15481
36320,15140,13360,13194,15383
36330,15059,13322,13218,15478
36340,15075,13400,13291,15311
36350,15211,13329,13143,15394
36360,15214,13101,13242,15520
36370,15219,13317,13179,15362
36380,15223,13063,13276,15515
36390,15128,13204,13268,15477
36400,15127,13192,13285,15473
36410,15163,13117,13258,15539
36420,15250,13304,13132,15391
36430,15100,13141,13232,15604
36440,15197,13122,13313,15445
36450,15085,13341,13241,15410
36460,15051,13136,13205,15685
36470,15085,13334,13209,15449
36480,15205,13230,13264,15378
36490,15180,13307,13171,15419
36500,15130,13191,13263,15493
36510,15124,13218,13251,15484
36520,15064,13276,13200,15537
36530,15284,13219,13155,15419
36540,15209,13205,13127,15536
36550,15143,13249,13211,15474
36560,15173,13219,13344,15341
36570,15268,13210,13084,15515
36580,15236,13240,13182,15419
36590,15227,13196,13178,15476
36600,15248,13094,13244,15491
36610,15143,13163,13305,15466
36620,15333,13196,13221,15327
36630,15180,13255,13237,15405
36640,15049,13209,13305,15514
36650,15188,13282,13260,15347
36660,15139,13142,13357,15439
36670,15141,13115,13372,15449
36680,15106,13113,13289,15569
36690,15078,13042,13280,15677
36700,15329,13287,13215,15246
36710,15248,13182,13254,15393
36720,15229,13163,13209,15476
36730,15169,13138,13322,15448
36740,15108,13221,13307,15441
36750,15237,13266,13233,15341
36760,15295,13085,13246,15451
36770,15314,13039,13228,15496
36780,15214,13170,13169,15524
36790,15238,13069,13432,15338
36800,15258,13216,13206,15397
36810,15176,13078,13261,15562
36820,15036,13158,13293,15590
36830,15257,13213,13149,15458
36840,15303,13194,13245,15335
36850,15313,13229,13195,15340
36860,15165,13126,13199,15587
36870,15301,13082,13292,15402
36880,15150,13303,13204,15420
36890,15092,13217,13293,15475
36900,15112,13379,13172,15414
36910,15164,13111,13317,15485
36920,15344,13180,13232,15321
36930,15046,13341,13283,15407
36940,15159,13286,13155,15477
36950,15216,13179,13215,15467
36960,15218,13278,13178,15403
36970,15194,13242,13163,15478
36980,15210,13225,13130,15512
36990,15249,13251,13228,15349
37000,15311,13157,13297,15312
37010,15152,13231,13244,15450
37020,15130,13162,13345,15440
37030,15239,13286,13204,15348
37040,15324,13080,13192,15481
37050,15169,13217,13206,15485
37060,15185,13352,13161,15379
37070,15087,13260,13271,15459
37080,15065,13209,13314,15489
37090,15326,13133,13291,15327
37100,15203,13182,13350,15342
37110,15184,13206,13240,15447
37120,15153,13212,13256,15456
37130,15133,13324,13180,15440
37140,15282,13175,13211,15409
37150,15280,13094,13268,15435
37160,15180,13210,13219,15468
37170,15256,13241,13121,15459
37180,15227,13128,13301,15421
37190,15175,13125,13302,15475
37200,15241,13107,13235,15494
37210,15115,13241,13276,15445
37220,15173,13127,13240,15537
37230,15197,13180,13275,15425
37240,15123,13188,13336,15430
37250,15224,13143,13268,15442
37260,15238,13115,13274,15450
37270,15345,13192,13125,15415
37280,15340,13230,13207,15300
37290,15180,13304,13255,15338
37300,15259,13062,13332,15424
37310,15168,13115,13256,15538
