iteration,0,1,2,3
27990,15297,13090,13222,15468
28000,15220,13220,13111,15526
28010,15293,12927,13329,15528
28020,15245,13160,13179,15493
28030,15207,13275,13160,15435
28040,15328,13177,13202,15370
28050,15145,13355,13137,15440
28060,15270,13267,13207,15333
28070,15197,13212,13211,15457
28080,15218,13183,13250,15426
28090,15119,13283,13300,15375
28100,15274,13175,13161,15467
28110,15113,13357,13190,15417
28120,15201,13225,13165,15486
28130,15238,13048,13350,15441
28140,15250,13271,13146,15410
28150,15269,13135,13237,15436
28160,15199,13275,13153,15450
28170,15257,13207,13234,15379
28180,15237,13132,13214,15494
28190,15178,13115,13290,15494
28200,14927,13225,13481,15444
28210,15133,13147,13240,15557
28220,15227,13281,13178,15391
28230,15201,13177,13165,15534
28240,15147,13460,13066,15404
28250,15170,13279,13347,15281
28260,15158,13191,13199,15529
28270,15218,13136,13247,15476
28280,15135,13240,13235,15467
28290,15121,13332,13162,15462
28300,15169,13176,13314,15418
28310,15137,13325,13214,15401
28320,15135,13136,13243,15563
28330,15221,13356,13161,15339
28340,15168,13185,13293,15431
28350,15165,13200,13156,15556
28360,15229,13288,13204,15356
28370,15140,13143,13230,15564
28380,15254,13158,13147,15518
28390,15306,13162,13180,15429
28400,15035,13244,13285,15513
28410,15224,13212,13271,15370
28420,15188,13273,13302,15314
28430,15120,13202,13280,15475
28440,15274,13160,13229,15414
28450,15207,13289,13125,15456
28460,15397,13161,13208,15311
28470,15167,13351,13252,15307
28480,15204,13162,13167,15544
28490,15177,13172,13324,15404
28500,15120,13424,13184,15349
28510,15069,13212,13376,15420
28520,15166,13403,13210,15298
28530,15079,13136,13265,15597
28540,15004,13082,13389,15602
28550,14962,13219,13338,15558
28560,15113,13347,13298,15319
28570,15228,13205,13262,15382
28580,15116,13230,13243,15488
28590,15191,13159,13239,15488
28600,15030,13433,13182,15432
28610,15196,13241,13275,15365
28620,15272,13124,13242,15439
28630,15054,13286,13217,15520
28640,15230,13315,13106,15426
28650,15189,13116,13332,15440
28660,15217,13327,13129,15404
28670,15147,13273,13250,15407
28680,15164,13302,13137,15474
28690,15209,13252,13276,15340
28700,15309,13274,13229,15265
28710,15285,13168,13176,15448
28720,15214,13262,13264,15337
28730,15226,13216,13241,15394
28740,15246,13232,13094,15505
28750,15146,13190,13317,15424
28760,15220,13157,13189,15511
28770,15218,13049,13300,15510
28780,15115,13256,13338,15368
28790,15096,13174,13369,15438
28800,15188,13227,13215,15447
28810,15177,13393,13183,15324
28820,15269,13278,13094,15436
28830,15252,13330,13121,15374
28840,15315,13284,13205,15273
28850,15197,13218,13116,15546
28860,15190,13298,13173,15416
28870,15243,13223,13301,15310
28880,15197,13230,13123,15527
28890,15170,13321,12931,15655
28900,15139,13216,13192,15530
28910,15161,13288,13249,15379
28920,15259,13153,13238,15427
28930,15148,13238,13368,15323
28940,15187,13194,13270,15426
28950,15210,13331,13200,15336
28960,15215,13301,13122,15439
28970,15033,13219,13308,15517
28980,15217,13330,13158,15372
28990,15163,13169,13172,15573
29000,15182,13234,13292,15369
29010,15130,13265,13243,15439
29020,15108,13194,13285,15490
29030,15343,13118,13250,15366
29040,15312,13291,13088,15386
29050,15188,13271,13263,15355
29060,15119,13187,13281,15490
29070,15198,13263,13197,15419
29080,15159,13120,13332,15466
29090,15118,13205,13236,15518
29100,15144,13260,13195,15478
29110,15225,13249,13257,15346
29120,15114,13223,13231,15509
29130,15273,13125,13161,15518
29140,15184,13167,13305,15421
29150,15176,13154,13190,15557
29160,15111,13269,13161,15536
29170,15315,13185,13213,15364
29180,15201,13344,13103,15429
29190,15333,13156,13285,15303
29200,15110,13326,13337,15304
29210,15108,13258,13178,15533
29220,15155,13176,13237,15509
29230,15174,13143,13283,15477
29240,15083,13224,13302,15468
29250,15139,13340,13311,15287
29260,15213,13302,13217,15345
29270,15326,13061,13157,15533
29280,15281,13212,13143,15441
29290,15126,13194,13332,15425
29300,15281,13083,13253,15460
29310,15265,13158,13320,15334
29320,15013,13206,13242,15616
29330,15091,13112,13355,15519
29340,15194,13227,13143,15513
29350,15258,13207,13103,15509
29360,15157,13252,13239,15429
29370,15213,13109,13304,15451
29380,15277,13162,13148,15490
29390,15128,13263,13190,15496
29400,15288,13192,13162,15435
29410,15170,13241,13258,15408
29420,15144,13168,13252,15513
29430,15159,13075,13228,15615
29440,15151,13185,13342,15399
29450,15196,13323,13214,15344
29460,15189,13315,13196,15377
29470,15196,13239,13267,15375
29480,15075,13310,13336,15356
29490,15107,13366,13262,15342
29500,15219,13123,13274,15461
29510,15241,13179,13344,15313
29520,15252,13145,13314,15366
29530,15165,13265,13294,15353
29540,15096,13178,13181,15622
29550,15173,13175,13257,15472
29560,15195,13320,13074,15488
29570,15228,13200,13137,15512
29580,15286,13125,13250,15416
29590,15234,13155,13186,15502
29600,15155,13112,13323,15487
29610,15195,13181,13175,15526
29620,15238,13258,13152,15429
29630,15232,13125,13215,15505
29640,15333,13305,13134,15305
29650,15084,13281,13344,15368
29660,15225,12990,13344,15518
29670,15226,13224,13174,15453
29680,15366,13288,13096,15327
29690,15196,13225,13198,15458
29700,15200,13246,13360,15271
29710,15119,13233,13330,15395
29720,15062,13210,13250,15555
29730,15142,13212,13371,15352
29740,15090,13316,13326,15345
29750,15163,13184,13335,15395
29760,15135,13332,13247,15363
29770,15192,13208,13168,15509
29780,15181,13167,13264,15465
29790,15154,13353,13232,15338
29800,15190,13193,13354,15340
29810,15126,13210,13271,15470
29820,15322,13187,13248,15320
29830,15253,13183,13311,15330
29840,15087,13294,13221,15475
29850,14975,13166,13447,15489
29860,15045,13299,13316,15417
29870,15158,13177,13281,15461
29880,15317,13103,13215,15442
29890,15240,13215,13194,15428
29900,15051,13340,13295,15391
29910,15294,13131,13358,15294
29920,15199,13300,13315,15263
29930,15353,13195,13158,15371
29940,15258,13169,13250,15400
29950,15213,13168,13265,15431
29960,15225,13156,13268,15428
29970,15090,13251,13292,15444
29980,15241,13178,13276,15382
29990,15154,13166,13321,15436
30000,15098,13497,13188,15294
30010,15117,13241,13284,15435
30020,15243,13138,13334,15362
30030,15197,13270,13275,15335
30040,15194,13033,13247,15603
30050,15158,13240,13334,15345
30060,15344,13143,13201,15389
30070,15052,13161,13276,15588
30080,15134,13189,13210,15544
30090,15160,13152,13298,15467
30100,15086,13092,13417,15482
30110,15238,13173,13282,15384
30120,15149,13369,13213,15346
30130,15051,13225,13425,15376
30140,15150,13361,13223,15343
30150,15247,13199,13338,15293
30160,15208,13232,13274,15363
30170,15183,13155,13232,15507
30180,15164,13277,13131,15505
30190,15162,13249,13235,15431
30200,15294,13243,13200,15340
30210,15119,13221,13273,15464
30220,15155,13186,13170,15566
30230,15225,13159,13253,15440
30240,15186,13208,13292,15391
30250,15208,13279,13151,15439
30260,15157,13318,13149,15453
30270,15334,13116,13242,15385
30280,15186,13199,13329,15363
30290,15281,13215,13193,15388
30300,15148,13242,13206,15481
30310,15208,13288,13118,15463
30320,15191,13122,13305,15459
30330,15331,13278,13116,15352
30340,15094,13186,13383,15414
30350,15094,13193,13139,15651
30360,15257,13250,13165,15405
30370,15253,13124,13332,15368
30380,15287,13282,13064,15444
30390,15310,13093,13147,15527
30400,15150,13265,13263,15399
30410,15191,13261,13224,15401
30420,15211,13114,13286,15466
30430,15188,13231,13133,15525
30440,15205,13090,13351,15431
30450,15172,13196,13253,15456
30460,15132,13183,13313,15449
30470,15075,13230,13289,15483
30480,15010,13273,13315,15479
30490,15104,13207,13262,15504
30500,15242,13172,13360,15303
30510,15064,13290,13275,15448
30520,15087,13275,13371,15344
30530,15056,13195,13316,15510
30540,15118,13216,13352,15391
30550,15167,13088,13299,15523
30560,15089,13192,13241,15555
30570,15267,13166,13249,15395
30580,15175,13225,13315,15362
30590,15112,13146,13326,15493
30600,15231,13233,13061,15552
30610,15343,13237,13145,15352
30620,15131,13209,13186,15551
30630,15240,13060,13225,15552
30640,15206,13183,13259,15429
30650,15146,13146,13331,15454
30660,15069,13250,13281,15477
30670,15257,13232,13073,15515
30680,15121,13403,13124,15429
30690,15324,13032,13326,15395
30700,15194,13002,13298,15583
30710,15179,13251,13298,15349
30720,15118,13332,13208,15419
30730,15066,13239,13208,15564
30740,15243,13104,13319,15411
30750,15164,13296,13171,15446
30760,15120,13230,13270,15457
30770,15101,13293,13215,15468
30780,15062,13325,13239,15451
30790,15200,13312,13134,15431
30800,15323,13140,13273,15341
30810,15261,13269,13260,15287
30820,15203,13306,13240,15328
30830,15144,13206,13238,15489
30840,15134,13135,13263,15545
30850,15149,13238,13246,15444
30860,15224,13143,13211,15499
30870,15194,13209,13220,15454
30880,15068,13032,13404,15573
30890,15223,13199,13287,15368
30900,15199,13250,13173,15455
30910,15293,13175,13237,15372
30920,15167,13282,13191,15437
30930,15168,13205,13174,15530
30940,15237,13143,13213,15484
30950,15161,13323,13241,15352
30960,15062,13194,13373,15448
30970,15298,13168,13250,15361
30980,15200,13271,13201,15405
30990,15184,13277,13149,15467
31000,15387,13302,13026,15362
31010,15049,13233,13351,15444
31020,15176,13139,13359,15403
31030,15239,13180,13308,15350
31040,15088,13295,13318,15376
31050,15135,13268,13278,15396
31060,15320,13202,13293,15262
31070,15152,13220,13281,15424
31080,15101,13337,13233,15406
31090,15317,13149,13253,15358
31100,15271,13296,13087,15423
31110,15159,13300,13339,15279
31120,15231,13235,13228,15383
31130,15231,13205,13116,15525
31140,15307,13147,13185,15438
31150,15195,13186,13213,15483
31160,15148,13387,13099,15443
31170,15176,13259,13180,15462
31180,15186,13127,13297,15467
31190,15169,13256,13267,15385
31200,15118,13162,13294,15503
31210,15193,13213,13249,15422
31220,15137,13137,13293,15510
31230,15142,13207,13270,15458
31240,15275,13210,13196,15396
31250,15295,13259,13112,15411
31260,15264,13235,13299,15279
31270,15196,13234,13183,15464
31280,15151,13279,13178,15469
31290,15109,13295,13179,15494
31300,15230,13264,13196,15387
31310,15280,13208,13194,15395
31320,15186,13230,13277,15384
31330,15148,13389,13110,15430
31340,15057,13204,13218,15598
31350,14970,13285,13378,15444
31360,15168,13210,13271,15428
31370,15186,13220,13364,15307
31380,15104,13298,13244,15431
31390,15107,13303,13296,15371
31400,15154,13279,13165,15479
31410,15136,13209,13367,15365
31420,15194,13146,13269,15468
31430,15275,13098,13246,15458
31440,15216,13374,13182,15305
31450,15222,13134,13179,15542
31460,15225,13278,13232,15342
31470,15112,13225,13226,15514
31480,15240,13176,13293,15368
31490,15232,13221,13210,15414
31500,15152,13260,13284,15381
31510,15219,13143,13314,15401
31520,15209,13121,13311,15436
31530,15289,13144,13269,15375
31540,15295,13167,13211,15404
31550,15221,13385,13093,15378
31560,15366,13212,13136,15363
31570,15193,13151,13335,15398
31580,15268,13191,13207,15411
31590,15220,13283,13140,15434
31600,15233,13265,13318,15261
31610,15192,13413,13138,15334
31620,15223,13301,13166,15387
31630,15164,13308,13019,15586
31640,15190,13227,13235,15425
31650,15310,13207,13245,15315
31660,15276,13202,13187,15412
31670,15247,13076,13304,15450
31680,15034,13262,13321,15460
31690,15246,13140,13284,15407
31700,15312,13143,13091,15531
31710,15130,13187,13336,15424
31720,15223,13210,13213,15431
31730,15185,13215,13293,15384
31740,15097,13391,13150,15439
31750,15173,13260,13342,15302
31760,15087,13264,13304,15422
31770,15244,13178,13100,15555
31780,15235,13178,13248,15416
31790,15145,13266,13255,15411
31800,15299,13187,13226,15365
31810,15219,13238,13235,15385
31820,15191,13247,13144,15495
31830,15098,13346,13154,15479
31840,15258,13165,13282,15372
31850,15130,13182,13257,15508
31860,15247,13214,13272,15344
31870,15225,13103,13320,15429
31880,15163,13172,13231,15511
31890,15070,13174,13429,15404
31900,15239,13156,13238,15444
31910,15354,13033,13262,15428
31920,15143,13256,13221,15457
31930,15186,13178,13235,15478
31940,15215,13259,13312,15291
31950,15099,13329,13337,15312
31960,15277,13232,13197,15371
31970,15009,13176,13321,15571
31980,15119,13192,13273,15493
31990,15222,13287,13172,15396
32000,15100,13169,13304,15504
32010,15159,13309,13306,15303
32020,15207,13237,13226,15407
32030,15184,13177,13250,15466
32040,15073,13275,13219,15510
32050,15261,13163,13273,15380
32060,15238,13114,13333,15392
32070,15197,13167,13374,15339
32080,15365,13124,13245,15343
32090,15435,13150,13023,15469
32100,15246,13139,13205,15487
32110,15064,13301,13264,15448
32120,15221,13247,13154,15455
32130,15248,13190,13184,15455
32140,15097,13290,13089,15601
32150,15226,13228,13103,15520
32160,15195,13143,13168,15571
32170,15242,13094,13322,15419
32180,15291,13175,13176,15435
32190,15270,13180,13242,15385
32200,15179,13176,13265,15457
32210,15216,13111,13364,15386
32220,15206,13073,13343,15455
32230,15121,13223,13226,15507
32240,15196,13090,13167,15624
32250,15167,13256,13292,15362
32260,15330,13167,13198,15382
32270,15142,13305,13229,15401
32280,15229,13167,13291,15390
32290,15163,13221,13242,15451
32300,15181,13294,13326,15276
32310,15018,13236,13208,15615
32320,15121,13282,13339,15335
32330,15228,13149,13255,15445
32340,15202,13074,13409,15392
32350,15112,13193,13239,15533
32360,15237,13111,13261,15468
32370,15202,13190,13207,15478
32380,15090,13327,13119,15541
32390,15303,13233,13071,15470
32400,15145,13141,13272,15519
32410,15244,13144,13226,15463
32420,15099,13253,13135,15590
32430,15287,13194,13403,15193
32440,15293,13228,13186,15370
32450,15260,13189,13219,15409
32460,15002,13304,13179,15592
32470,15182,13276,13271,15348
32480,15196,13270,13160,15451
32490,15154,13166,13295,15462
32500,15167,13158,13285,15467
32510,15201,13263,13264,15349
32520,15135,13118,13292,15532
32530,15352,13190,13154,15381
32540,15257,13186,13092,15542
32550,15219,13125,13313,15420
32560,15124,13350,13248,15355
32570,15160,13302,13138,15477
32580,15325,13132,13255,15365
32590,15005,13220,13266,15586
32600,15218,13254,13188,15417
32610,15343,12948,13423,15363
32620,15133,13112,13346,15486
32630,15142,13121,13174,15640
32640,15097,13271,13150,15559
32650,15112,13210,13117,15638
32660,15174,13198,13190,15515
32670,15277,13193,13233,15374
32680,15156,13146,13308,15467
32690,15234,13185,13236,15422
32700,15143,13202,13361,15371
32710,15115,13202,13252,15508
32720,15059,13164,13242,15612
32730,15063,13273,13220,15521
32740,15066,13232,13309,15470
32750,15129,13228,13178,15542
32760,15136,13270,13357,15314
32770,15142,13223,13191,15521
32780,15284,13112,13314,15367
32790,15107,13307,13258,15405
32800,15171,13193,13287,15426
32810,15168,13222,13188,15499
32820,15141,13138,13425,15373
32830,15187,13329,13191,15370
32840,15308,13313,13189,15267
32850,15174,13190,13206,15507
32860,15162,13250,13277,15388
32870,15181,13203,13313,15380
32880,15309,13122,13333,15313
32890,15077,13326,13173,15501
32900,15221,13291,13229,15336
32910,15171,13156,13317,15433
32920,15134,13002,13398,15543
32930,15024,13169,13247,15637
32940,15236,13263,13286,15292
32950,14949,13404,13243,15481
32960,15177,13162,13364,15374
32970,15133,13287,13253,15404
32980,15139,13277,13245,15416
32990,15124,13226,13206,15521
33000,15066,13306,13167,15538
33010,15151,13289,13300,15337
33020,15181,13193,13270,15433
33030,15142,13308,13325,15302
33040,15292,13080,13341,15364
33050,15217,13191,13192,15477
33060,15184,13341,13168,15384
33070,15150,13303,13290,15334
33080,15068,13186,13183,15640
33090,15243,13222,13244,15368
33100,15161,13112,13339,15465
33110,15085,13290,13312,15390
33120,15218,13245,13179,15435
33130,15269,13033,13291,15484
33140,15176,13233,13165,15503
33150,15189,13251,13259,15378
33160,15344,13184,13250,15299
33170,15271,13241,13121,15444
33180,15160,13219,13219,15479
33190,15148,13344,13183,15402
33200,15127,13335,13205,15410
33210,15249,13209,13289,15330
33220,15331,13280,13290,15176
33230,15315,13215,13244,15303
33240,15143,13253,13286,15395
33250,15101,13180,13373,15423
33260,15242,13147,13264,15424
33270,15207,13114,13333,15423
33280,15123,13201,13301,15452
33290,15000,13388,13192,15497
33300,15118,13260,13218,15481
33310,15313,13331,13037,15396
33320,15181,13147,13274,15475
33330,15271,13236,13137,15433
33340,15068,13370,13229,15410
33350,15059,13198,13258,15562
33360,15249,13124,13304,15400
33370,15030,13361,13201,15485
33380,15287,13096,13273,15421
33390,15096,13253,13225,15503
33400,15218,13145,13295,15419
33410,15102,13104,13402,15469
33420,15146,13216,13349,15366
33430,15163,13271,13182,15461
33440,15150,13323,13168,15436
33450,15037,13290,13254,15496
33460,15054,13248,13284,15491
33470,15224,13079,13222,15552
33480,15335,13101,13214,15427
33490,15285,13104,13282,15406
33500,15247,13128,13213,15489
33510,15292,13070,13279,15436
33520,15054,13287,13281,15455
33530,15311,13264,13194,15308
33540,15159,13240,13275,15403
33550,15046,13274,13309,15448
33560,15232,13178,13328,15339
33570,15195,13411,13163,15308
33580,15172,13229,13108,15568
33590,15382,13157,13129,15409
33600,15200,13149,13184,15544
33610,15175,13169,13241,15492
33620,15192,13317,13275,15293
33630,15166,13223,13297,15391
33640,15247,13175,13210,15445
33650,15205,13235,13178,15459
33660,15158,13283,13208,15428
33670,15191,13181,13165,15540
33680,15206,13244,13197,15430
33690,15229,13311,13110,15427
33700,15253,13242,13216,15366
33710,15109,13321,13210,15437
33720,15151,13206,13345,15375
33730,15236,13235,13127,15479
33740,15048,13310,13218,15501
33750,15100,13291,13312,15374
33760,15203,13315,13155,15404
33770,15305,13143,13346,15283
33780,15065,13401,13222,15389
33790,15196,13219,13191,15471
33800,15261,13235,13177,15404
33810,15095,13235,13324,15423
33820,15108,13300,13214,15455
33830,15181,13188,13227,15481
33840,15081,13183,13330,15483
33850,15253,13257,13188,15379
33860,15237,13120,13125,15595
33870,15182,13151,13225,15519
33880,15127,13223,13230,15497
33890,15166,13208,13230,15473
33900,15088,13312,13175,15502
33910,15045,13249,13318,15465
33920,15193,13249,13163,15472
33930,15096,13122,13233,15626
33940,15167,13259,13225,15426
33950,15257,13183,13156,15481
33960,15174,13203,13320,15380
33970,15157,13188,13320,15412
33980,15197,13199,13265,15416
33990,15241,13340,13219,15277
34000,15227,13177,13363,15310
34010,15178,13140,13430,15329
34020,15272,13176,13284,15345
34030,15282,13198,13254,15343
34040,15085,13239,13280,15473
34050,15078,13354,13229,15416
34060,15102,13202,13406,15367
34070,15105,13232,13307,15433
34080,15167,13271,13313,15326
34090,14964,13286,13266,15561
34100,15235,13243,13176,15423
34110,15116,13339,13247,15375
34120,15120,13213,13279,15465
34130,15180,13204,13168,15525
34140,15168,13283,13313,15313
34150,15145,13261,13342,15329
34160,15229,13193,13209,15446
34170,15175,13157,13313,15432
34180,15122,13233,13182,15540
34190,15166,13147,13359,15405
34200,15330,13203,13170,15374
34210,15130,13291,13340,15316
34220,15172,13232,13157,15516
34230,15150,13198,13432,15297
34240,15150,13296,13167,15464
34250,15298,13218,13088,15473
34260,15132,13362,13209,15374
34270,15212,13136,13267,15462
34280,15362,13162,13172,15381
34290,15128,13245,13344,15360
34300,15000,13287,13404,15386
34310,15126,13105,13291,15555
34320,15090,13300,13311,15376
34330,15227,13316,13148,15386
34340,15119,13232,13239,15487
34350,15199,13175,13278,15425
34360,15065,13146,13306,15560
34370,15236,13112,13253,15476
34380,15131,13141,13147,15658
34390,15265,13277,13203,15332
34400,15171,13305,13216,15385
34410,15163,13199,13207,15508
34420,15216,13204,13367,15290
34430,15151,13148,13357,15421
34440,15149,13210,13318,15400
34450,15161,13238,13197,15481
34460,15217,13242,13165,15453
34470,15230,13169,13270,15408
34480,15325,13231,13110,15411
34490,15220,13042,13335,15480
34500,15014,13351,13221,15491
34510,15221,13257,13132,15467
34520,15155,13180,13264,15478
34530,15261,13337,13323,15156
34540,15086,13223,13337,15431
34550,15171,13147,13309,15450
34560,15225,13088,13203,15561
34570,15243,13048,13386,15400
34580,15141,13088,13497,15351
34590,15131,13227,13289,15430
34600,15156,13114,13352,15455
34610,15153,13253,13231,15440
34620,15146,13253,13183,15495
34630,15193,13204,13294,15386
34640,15234,13088,13223,15532
34650,15190,13311,13246,15330
34660,15239,13157,13159,15522
34670,15171,13234,13256,15416
34680,15236,13241,13164,15436
34690,15073,13285,13314,15405
34700,15336,13166,13261,15314
34710,15161,13383,13200,15333
34720,15317,13148,13181,15431
34730,15215,13334,13307,15221
34740,15184,13265,13247,15381
34750,15161,13141,13440,15335
34760,15374,13206,13143,15354
34770,15157,13283,13245,15392
34780,15167,13269,13273,15368
34790,15116,13181,13340,15440
34800,15123,13284,13279,15391
34810,15320,13066,13263,15428
34820,15267,13261,13172,15377
34830,15326,13213,13095,15443
34840,15227,13091,13405,15354
34850,15236,13344,13160,15337
34860,15165,13233,13182,15497
34870,15140,13342,13281,15314
34880,15135,13145,13340,15457
34890,15251,13253,13165,15408
34900,15103,13171,13229,15574
34910,15285,13086,13217,15489
34920,15175,13211,13286,15405
34930,15278,13204,13328,15267
34940,15178,13215,13325,15359
34950,15059,13233,13303,15482
34960,15144,13257,13243,15433
34970,15109,13273,13233,15462
34980,15254,13189,13289,15345
34990,15159,13225,13301,15392
35000,15306,13098,13344,15329
35010,15354,13176,13250,15297
35020,15237,13153,13244,15443
35030,15224,13257,13215,15381
35040,15170,13204,13242,15461
35050,15128,13253,13186,15510
35060,15165,13222,13227,15463
35070,15353,13158,13168,15398
35080,15241,13179,13361,15296
35090,15215,13181,13252,15429
35100,15107,13127,13425,15418
35110,15248,13237,13287,15305
35120,15154,13229,13290,15404
35130,15281,13234,13100,15462
35140,15151,13119,13199,15608
35150,15160,13174,13259,15484
35160,15166,13401,13098,15412
35170,15222,13315,13164,15376
35180,15204,13030,13317,15526
35190,15333,13100,13096,15548
35200,15014,13309,13261,15493
35210,15083,13181,13291,15522
35220,15241,13181,13265,15390
35230,15217,13175,13306,15379
35240,15297,13148,13289,15343
35250,15195,13119,13188,15575
35260,15116,13209,13290,15462
35270,15223,13183,13196,15475
35280,15211,13166,13268,15432
35290,15329,13233,13171,15344
35300,15149,13207,13214,15507
35310,15238,13299,13210,15330
35320,15041,13402,13160,15474
35330,15202,13259,13227,15389
35340,15227,13286,13114,15450
35350,15215,13275,13264,15323
35360,15175,13336,13181,15385
35370,15316,13266,13074,15421
35380,15211,13238,13082,15546
35390,15217,13271,13277,15312
35400,15181,13123,13262,15511
35410,15197,13168,13398,15314
35420,15194,13317,13361,15205
35430,15089,13225,13293,15470
35440,15216,13057,13379,15425
35450,15251,13170,13324,15332
35460,15128,13338,13168,15443
35470,15149,13292,13258,15378
35480,15197,13187,13280,15413
35490,15203,13175,13209,15490
35500,15171,13184,13263,15459
35510,15097,13251,13277,15452
35520,15103,13212,13206,15556
35530,15071,13481,13220,15305
35540,15171,13294,13176,15436
35550,15085,13149,13255,15588
35560,15221,13206,13298,15352
35570,15252,13129,13224,15472
35580,15187,13258,13209,15423
35590,15280,13234,13020,15543
35600,15066,13250,13253,15508
35610,15241,13261,13118,15457
35620,15179,13243,13187,15468
35630,15227,13113,13274,15463
35640,15070,13260,13301,15446
35650,15245,13346,13114,15372
35660,15197,13243,13176,15461
35670,15130,13295,13093,15559
35680,15216,13207,13113,15541
35690,15271,13166,13262,15378
35700,15137,13263,13279,15398
35710,15392,13159,13173,15353
35720,15213,13123,13303,15438
35730,15137,13188,13203,15549
35740,15064,13207,13278,15528
35750,15090,13136,13246,15605
35760,15267,13198,13246,15366
35770,15206,13172,13325,15374
35780,15286,13171,13240,15380
35790,15220,13231,13250,15376
35800,15387,13262,13040,15388
35810,15142,13205,13337,15393
35820,15211,13221,13329,15316
35830,15159,13301,13254,15363
35840,15083,13243,13231,15520
35850,15193,13104,13331,15449
35860,15385,13097,13243,15352
35870,15050,13196,13320,15511
35880,15297,13056,13269,15455
35890,15473,13144,13068,15392
35900,15314,13239,13188,15336
35910,15043,13281,13286,15467
35920,15170,13207,13412,15288
35930,15276,13274,13210,15317
35940,15246,13183,13217,15431
35950,15213,13053,13315,15496
35960,15212,13285,13140,15440
35970,15260,13108,13234,15475
35980,15182,13236,13226,15433
35990,15252,13208,13164,15453
36000,15089,13260,13341,15387
36010,15177,13211,13400,15289
36020,15162,13300,13165,15450
36030,15206,13095,13269,15507
36040,15059,13208,13314,15496
36050,15221,13132,13281,15443
36060,15177,13123,13227,15550
36070,15258,13192,13139,15488
36080,15200,13123,13294,15460
36090,15270,13149,13208,15450
36100,15291,13126,13140,15520
36110,15353,13156,13271,15297
36120,15276,13218,13115,15468
36130,15245,12991,13322,15519
36140,15259,13156,13333,15329
36150,15315,13221,13213,15328
36160,15306,13135,13197,15439
36170,15319,13164,13165,15429
36180,15266,13184,13143,15484
36190,15170,13169,13319,15419
36200,15202,13169,13222,15484
36210,15119,13225,13293,15440
36220,15125,13184,13208,15560
36230,15206,13162,13289,15420
36240,15214,13069,13326,15468
36250,15166,13267,13165,15479
36260,15158,13203,13296,15420
36270,15172,13202,13281,15422
36280,15137,13242,13293,15405
36290,15117,13436,13144,15380
36300,15251,13130,13178,15518
36310,15199,13100,13199,15579
36320,15109,13222,13344,15402
36330,15325,13173,13120,15459
36340,15236,13200,13138,15503
36350,15159,13291,13213,15414
36360,15234,13290,13149,15404
36370,15230,13240,13284,15323
36380,15270,13229,13175,15403
36390,15184,13153,13202,15538
36400,15322,13189,13193,15373
36410,15273,13187,13178,15439
36420,15115,13320,13230,15412
36430,15294,13198,13208,15377
36440,15253,13224,13169,15431
36450,15140,13285,13279,15373
36460,15240,13189,13240,15408
36470,15263,13220,13273,15321
36480,15098,13178,13368,15433
36490,15199,13277,13296,15305
36500,15215,13230,13125,15507
36510,15073,13255,13227,15522
36520,15266,13083,13276,15452
36530,15158,13139,13306,15474
36540,15047,13237,13165,15628
36550,15222,13084,13276,15495
36560,15109,13276,13218,15474
36570,15134,13335,13137,15471
36580,15117,13208,13370,15382
36590,15338,13176,13038,15525
36600,15198,13231,13230,15418
36610,15076,13263,13248,15490
36620,15225,13169,13352,15331
36630,15169,13304,13258,15346
36640,15070,13424,13178,15405
36650,15223,13181,13303,15370
36660,15235,13186,13168,15488
36670,15220,13199,13171,15487
36680,15111,13223,13203,15540
36690,15172,13255,13247,15403
36700,15154,13311,13208,15404
36710,15157,13252,13070,15598
36720,15027,13395,13219,15436
36730,15217,13309,13206,15345
36740,15252,13121,13180,15524
36750,15179,13290,13273,15335
36760,15110,13416,13152,15399
36770,15182,13386,13291,15218
36780,15152,13156,13307,15462
36790,15111,13270,13236,15460
36800,15030,13088,13326,15633
36810,15133,13282,13192,15470
36820,15093,13201,13233,15550
36830,15091,13374,13207,15405
36840,15164,13118,13288,15507
36850,15173,13050,13370,15484
36860,15156,13355,13333,15233
36870,15161,13238,13245,15433
36880,15188,13240,13257,15392
36890,15180,13123,13328,15446
36900,15159,13256,13198,15464
36910,15233,13196,13165,15483
36920,15198,13234,13263,15382
36930,15219,13205,13164,15489
36940,15325,13088,13236,15428
36950,15202,13126,13272,15477
36960,15233,13102,13251,15491
36970,15251,13270,13263,15293
36980,15206,13144,13362,15365
36990,15204,13149,13317,15407
37000,15133,13197,13259,15488
37010,15063,13195,13330,15489
37020,15228,13210,13240,15399
37030,15298,13210,13090,15479
37040,15218,13291,13076,15492
37050,15249,13250,13214,15364
37060,15129,13185,13323,15440
37070,15216,13253,13141,15467
37080,15272,13142,13267,15396
37090,15121,13348,13143,15465
37100,15031,13281,13252,15513
37110,15332,13277,13261,15207
37120,15146,13229,13343,15359
37130,15255,13143,13229,15450
37140,15394,13227,13102,15354
37150,15114,13183,13350,15430
37160,15176,13222,13229,15450
37170,15031,13241,13365,15440
37180,15288,13122,13139,15528
37190,15387,13332,13068,15290
37200,15268,13110,13181,15518
37210,15148,13368,13153,15408
37220,15138,13240,13355,15344
37230,15235,13282,13077,15483
37240,15243,13138,13355,15341
37250,15134,13240,13259,15444
37260,15225,13152,13199,15501
37270,15230,13344,13286,15217
37280,15138,13276,13215,15448
37290,15057,13193,13388,15439
37300,15127,13193,13307,15450
