iteration,0,1,2,3,4,5,6,7,8
82190,253432,206672,149689,47021,3050,129,7,0,0
82200,253245,206837,149896,46843,3059,115,4,1,0
82210,253355,206727,149790,46953,3044,128,3,0,0
82220,253357,206904,149569,46869,3160,136,4,1,0
82230,253206,207129,149433,47052,3054,123,3,0,0
82240,253257,207015,149558,46946,3093,127,4,0,0
82250,253061,207247,149609,46926,3034,117,6,0,0
82260,253119,207144,149649,46927,3034,121,6,0,0
82270,253255,206916,149726,46908,3068,126,1,0,0
82280,253332,206737,149830,46937,3035,123,5,1,0
82290,253443,206531,149917,46955,3009,136,9,0,0
82300,253294,206749,149922,46870,3032,129,4,0,0
82310,253345,206596,150052,46874,2994,133,5,1,0
82320,253392,206666,149818,46929,3070,119,6,0,0
82330,253279,206870,149753,46892,3087,114,5,0,0
82340,253395,206683,149724,47057,3011,126,4,0,0
82350,253518,206574,149613,47105,3071,113,6,0,0
82360,253377,206780,149657,46974,3086,117,8,1,0
82370,253384,206631,149884,46939,3029,130,3,0,0
82380,253480,206412,150028,46937,2999,139,5,0,0
82390,253474,206511,149871,46963,3051,126,4,0,0
82400,253490,206474,149905,46937,3069,121,4,0,0
82410,253593,206295,149970,46960,3027,153,2,0,0
82420,253485,206463,149930,46940,3058,119,5,0,0
82430,253511,206481,149796,47040,3055,115,2,0,0
82440,253354,206684,149779,47110,2941,128,4,0,0
82450,253082,207123,149741,46930,3018,103,3,0,0
82460,253383,206595,149908,46991,3005,112,6,0,0
82470,253326,206794,149702,47040,3012,122,4,0,0
82480,253405,206569,149957,46894,3044,127,4,0,0
82490,253149,207064,149728,46906,3007,142,4,0,0
82500,253257,206823,149916,46810,3058,133,3,0,0
82510,253160,206922,149878,46964,2953,120,3,0,0
82520,253031,207112,149896,46897,2919,141,4,0,0
82530,253134,207024,149794,46932,2990,124,2,0,0
82540,252916,207386,149659,46984,2938,110,7,0,0
82550,252984,207236,149794,46900,2960,120,6,0,0
82560,253313,206749,149850,46928,3038,117,5,0,0
82570,253387,206749,149663,46996,3091,111,3,0,0
82580,253466,206474,149961,46921,3053,121,4,0,0
82590,253223,206990,149637,47012,2996,136,6,0,0
82600,253153,207096,149615,46998,3015,118,5,0,0
82610,253055,207205,149627,47021,2985,104,3,0,0
82620,253055,207131,149836,46846,3007,119,6,0,0
82630,252892,207318,149899,46820,2938,126,7,0,0
82640,252927,207249,149924,46835,2936,121,7,1,0
82650,253156,207072,149669,46963,3004,132,3,1,0
82660,253276,206840,149742,47031,2979,126,5,1,0
82670,253517,206381,149999,46924,3049,127,3,0,0
82680,253374,206644,149867,46976,3005,130,4,0,0
82690,253466,206531,149879,46921,3077,117,8,1,0
82700,253447,206559,149845,46986,3027,131,5,0,0
82710,253227,206847,149873,46939,2983,129,1,1,0
82720,253142,207011,149796,46945,2973,129,3,1,0
82730,253312,206794,149761,46986,3012,132,3,0,0
82740,253400,206584,149983,46824,3074,128,7,0,0
82750,253281,206731,149905,46999,2962,118,4,0,0
82760,253281,206846,149810,46867,3050,143,3,0,0
82770,253428,206632,149655,47209,2953,119,4,0,0
82780,253429,206767,149464,47202,2997,135,6,0,0
82790,253321,206810,149666,47071,3021,105,6,0,0
82800,253412,206734,149582,47117,3029,121,5,0,0
82810,253165,207069,149600,47057,2989,116,4,0,0
82820,253108,207145,149607,47048,2967,121,4,0,0
82830,253237,206862,149828,46926,3033,112,2,0,0
82840,253205,206957,149795,46853,3060,126,4,0,0
82850,253196,206984,149692,47022,2968,134,4,0,0
82860,252965,207200,149895,46882,2932,120,6,0,0
82870,253081,207179,149659,46952,3002,123,4,0,0
82880,253104,207122,149731,46886,3033,118,6,0,0
82890,253253,206996,149539,47080,2980,148,2,2,0
82900,253119,207112,149663,46992,2992,116,5,0,1
82910,253127,207087,149760,46860,3025,135,4,2,0
82920,253252,206898,149756,46944,2998,146,6,0,0
82930,253271,206953,149646,46930,3045,145,10,0,0
82940,253189,206962,149802,46892,3022,128,5,0,0
82950,253295,206761,149779,47105,2939,117,3,1,0
82960,253131,207130,149638,46944,3029,122,6,0,0
82970,253229,206874,149812,46980,2967,134,4,0,0
82980,253160,206963,149856,46887,3009,122,3,0,0
82990,253162,207110,149530,47088,2989,116,5,0,0
83000,252951,207354,149663,46930,2984,114,4,0,0
83010,253287,206828,149740,47026,2989,123,6,1,0
83020,253110,207149,149689,46872,3047,129,4,0,0
83030,253008,207254,149759,46807,3059,108,4,1,0
83040,252770,207694,149588,46794,3027,122,5,0,0
83050,252814,207570,149632,46891,2980,105,8,0,0
83060,252922,207350,149791,46820,2982,130,5,0,0
83070,253295,206766,149852,46950,3014,115,7,1,0
83080,253223,206973,149678,46964,3036,121,5,0,0
83090,253421,206642,149818,46902,3075,136,6,0,0
83100,253317,206779,149809,46931,3018,138,8,0,0
83110,253189,206975,149859,46759,3071,136,11,0,0
83120,253340,206811,149728,46907,3066,140,8,0,0
83130,253152,207029,149821,46812,3046,131,9,0,0
83140,253083,207218,149626,46886,3068,114,5,0,0
83150,253214,206949,149827,46782,3093,131,4,0,0
83160,253049,207074,150015,46696,3025,138,3,0,0
83170,252943,207303,149856,46737,3036,120,5,0,0
83180,253380,206585,150030,46791,3091,120,3,0,0
83190,253143,206990,149918,46748,3080,116,5,0,0
83200,253082,207039,149970,46749,3030,126,4,0,0
83210,253093,206992,150065,46655,3069,119,7,0,0
83220,253154,206951,149952,46733,3109,96,5,0,0
83230,253417,206684,149765,46890,3112,124,8,0,0
83240,253634,206297,149886,46935,3121,121,5,1,0
83250,253512,206411,150044,46759,3153,114,7,0,0
83260,253319,206629,150200,46572,3152,121,7,0,0
83270,253505,206356,150125,46801,3083,121,9,0,0
83280,253606,206247,150007,46950,3067,117,6,0,0
83290,253416,206600,149954,46779,3110,131,10,0,0
83300,253719,206134,149937,46993,3080,129,8,0,0
83310,253423,206554,149948,46884,3060,128,3,0,0
83320,253236,206899,149822,46842,3078,119,4,0,0
83330,253192,206950,149823,46877,3023,129,6,0,0
83340,253027,207167,149879,46763,3038,122,4,0,0
83350,253156,206854,150087,46760,3028,110,5,0,0
83360,253279,206723,149989,46874,3003,128,3,1,0
83370,253127,207118,149684,46901,3043,123,4,0,0
83380,253354,206592,150088,46769,3067,123,7,0,0
83390,253331,206725,149906,46804,3121,111,2,0,0
83400,253334,206766,149805,46890,3078,120,7,0,0
83410,253196,207051,149632,46933,3057,128,3,0,0
83420,253214,206996,149681,46935,3040,128,5,1,0
83430,253198,206926,149869,46815,3073,115,4,0,0
83440,253224,206884,149848,46885,3033,123,3,0,0
83450,253335,206708,149912,46849,3065,126,4,1,0
83460,253638,206189,150041,46932,3073,122,4,1,0
83470,253456,206468,149980,46932,3050,108,6,0,0
83480,253413,206573,149902,46959,3023,126,4,0,0
83490,253196,206740,150141,46842,2957,120,4,0,0
83500,253119,206999,149915,46838,2991,135,3,0,0
83510,253033,207225,149693,46946,2969,130,3,1,0
83520,253433,206714,149585,47101,3028,133,6,0,0
83530,253261,206895,149804,46808,3093,133,6,0,0
83540,253557,206456,149800,46950,3095,138,4,0,0
83550,253419,206707,149768,46819,3141,140,6,0,0
83560,253459,206558,149834,46958,3059,129,2,1,0
83570,253528,206530,149655,47121,3041,119,4,2,0
83580,253142,207069,149652,47053,2958,121,4,1,0
83590,253584,206289,150012,46906,3081,124,3,1,0
83600,253518,206594,149653,46978,3126,125,5,1,0
83610,253521,206400,149972,46910,3063,131,2,1,0
83620,253317,206852,149652,47012,3031,132,4,0,0
83630,253579,206358,149936,46886,3099,138,2,2,0
83640,253585,206426,149646,47221,2998,117,7,0,0
83650,253680,206293,149682,47156,3074,111,4,0,0
83660,253609,206350,149796,47048,3076,116,5,0,0
83670,253516,206568,149619,47114,3069,108,6,0,0
83680,253439,206666,149586,47211,2966,128,3,1,0
83690,253452,206626,149656,47139,2993,131,3,0,0
83700,253123,207155,149665,46859,3059,132,7,0,0
83710,253258,206888,149712,47022,2982,134,4,0,0
83720,253096,207112,149870,46684,3100,132,6,0,0
83730,253346,206831,149634,46980,3088,117,4,0,0
83740,253045,207183,149736,46922,2994,117,3,0,0
83750,252970,207244,149813,46895,2950,123,5,0,0
83760,253096,207150,149757,46802,3050,141,3,1,0
83770,253208,206959,149728,46982,2982,135,6,0,0
83780,253410,206692,149692,47063,2987,149,7,0,0
83790,253684,206121,150023,46989,3051,130,2,0,0
83800,253648,206260,149802,47159,3002,123,6,0,0
83810,253544,206340,149895,47153,2940,119,7,2,0
83820,253692,206246,149672,47281,2981,125,3,0,0
83830,253484,206533,149744,47116,2990,127,6,0,0
83840,253386,206668,149823,46951,3033,134,4,1,0
83850,253799,205972,149992,47066,3011,158,2,0,0
83860,253668,206260,149771,47144,3024,128,5,0,0
83870,253493,206456,149864,47044,3035,104,4,0,0
83880,253880,205867,149945,47140,3023,139,6,0,0
83890,253528,206351,149977,47013,3006,118,7,0,0
83900,253298,206711,149882,47036,2952,117,4,0,0
83910,253258,206858,149793,46947,3009,131,4,0,0
83920,253128,206991,149857,46918,2993,109,4,0,0
83930,253639,206198,149997,47003,3020,139,4,0,0
83940,253598,206371,149755,47126,3016,128,5,1,0
83950,253364,206683,149856,46920,3047,124,5,1,0
83960,253385,206648,149867,46915,3056,126,2,1,0
83970,253295,206756,149869,46950,3000,125,4,1,0
83980,253263,206766,149941,46886,3032,106,6,0,0
83990,253147,206861,150051,46868,2939,127,7,0,0
84000,253186,206937,149806,46964,2981,122,3,1,0
84010,253160,206950,149898,46850,3013,123,5,1,0
84020,253398,206706,149700,47021,3048,123,4,0,0
84030,253334,206753,149817,46923,3027,142,3,0,1
84040,253474,206582,149811,46880,3115,133,4,1,0
84050,253393,206724,149648,47093,3011,129,2,0,0
84060,253197,206904,149854,46939,2965,135,6,0,0
84070,253260,206928,149691,46940,3041,135,4,1,0
84080,253186,206923,149815,46998,2943,129,6,0,0
84090,253324,206756,149733,47118,2926,138,5,0,0
84100,253399,206601,149857,47024,2985,131,3,0,0
84110,253512,206574,149671,47034,3068,136,5,0,0
84120,253588,206163,150165,46966,2985,129,4,0,0
84130,253409,206705,149639,47114,3002,119,12,0,0
84140,253412,206589,149872,46983,3014,118,12,0,0
84150,253532,206477,149729,47118,3018,118,7,1,0
84160,253227,207005,149611,46995,3032,121,8,1,0
84170,253264,206854,149781,46960,3009,124,8,0,0
84180,253193,206856,149949,46890,2989,118,5,0,0
84190,253001,207145,149951,46783,3001,114,5,0,0
84200,252902,207379,149823,46746,3021,121,8,0,0
84210,253145,207079,149689,46931,3034,118,4,0,0
84220,253270,206653,150108,46869,2982,112,6,0,0
84230,253092,206962,150002,46870,2953,114,7,0,0
84240,253085,207195,149613,46991,2977,136,3,0,0
84250,253105,207099,149744,46928,2998,119,7,0,0
84260,253185,206957,149766,47001,2958,124,7,2,0
84270,253327,206735,149843,46935,3032,122,6,0,0
84280,253354,206671,149865,46984,2990,129,7,0,0
84290,253331,206771,149769,46947,3063,116,3,0,0
84300,253519,206473,149828,46971,3092,112,5,0,0
84310,253495,206430,150033,46817,3079,139,7,0,0
84320,253303,206733,149932,46874,3014,139,5,0,0
84330,253621,206314,149843,47021,3074,121,6,0,0
84340,253660,206237,149924,46929,3125,122,3,0,0
84350,253541,206317,150125,46772,3111,131,3,0,0
84360,253654,206255,149863,47019,3088,116,5,0,0
84370,253952,205904,149788,47045,3177,127,7,0,0
84380,253899,206006,149726,47077,3156,129,7,0,0
84390,253560,206427,149716,47174,3004,111,8,0,0
84400,253425,206595,149864,46921,3065,126,4,0,0
84410,253160,207092,149599,47018,3004,123,3,1,0
84420,253178,206971,149856,46798,3067,125,5,0,0
84430,253348,206703,149864,46901,3058,122,4,0,0
84440,253342,206642,150032,46774,3083,122,5,0,0
84450,253471,206436,150007,46935,3017,127,7,0,0
84460,253072,207159,149712,46944,2988,117,8,0,0
84470,253200,206857,149985,46802,3020,130,5,1,0
84480,253247,206840,149871,46868,3059,112,3,0,0
84490,252928,207298,149871,46762,3034,104,3,0,0
84500,253112,207038,149863,46828,3048,106,5,0,0
84510,253264,206738,150069,46715,3096,113,5,0,0
84520,253199,206770,150125,46772,3014,113,6,1,0
84530,253244,206853,149820,46957,2999,122,5,0,0
84540,253103,207057,149867,46807,3046,116,4,0,0
84550,253202,206968,149776,46876,3042,132,4,0,0
84560,253221,206875,149842,46937,3001,118,6,0,0
84570,253125,207014,149940,46716,3070,132,3,0,0
84580,253112,207146,149756,46743,3105,135,3,0,0
84590,253101,206976,150057,46691,3044,125,6,0,0
84600,253176,206789,150221,46628,3052,127,7,0,0
84610,253300,206791,149823,46914,3044,123,5,0,0
84620,253342,206683,149960,46799,3090,116,10,0,0
84630,253087,206987,150070,46677,3058,116,5,0,0
84640,253019,207168,149846,46851,2996,117,3,0,0
84650,253088,207063,149899,46797,3022,127,3,1,0
84660,253235,206795,150041,46750,3028,145,6,0,0
84670,253330,206757,149849,46861,3060,136,7,0,0
84680,253354,206611,150010,46874,3012,135,4,0,0
84690,253587,206344,149890,46983,3061,127,8,0,0
84700,253585,206353,149907,46941,3068,138,8,0,0
84710,253246,206844,149886,46836,3067,118,3,0,0
84720,253011,207287,149723,46806,3027,135,11,0,0
84730,253438,206542,149905,46951,3032,125,7,0,0
84740,253298,206797,149807,46958,2993,140,6,1,0
84750,253298,206667,150006,46916,2998,109,6,0,0
84760,253221,206933,149834,46787,3091,130,4,0,0
84770,253286,206840,149712,47026,3026,106,4,0,0
84780,253467,206443,149983,46981,2989,131,5,1,0
84790,253454,206544,149860,46960,3059,118,5,0,0
84800,253331,206666,150007,46791,3085,113,7,0,0
84810,253069,207206,149616,46999,2992,111,7,0,0
84820,253101,207035,149916,46764,3082,99,3,0,0
84830,253058,207117,149851,46839,3019,108,8,0,0
84840,253466,206530,149839,47000,3036,126,3,0,0
84850,253335,206715,149815,47010,3003,119,3,0,0
84860,253505,206432,149955,46900,3085,120,3,0,0
84870,253641,206287,149861,46974,3119,115,3,0,0
84880,253358,206779,149679,46983,3095,103,2,1,0
84890,253357,206770,149785,46816,3152,117,2,1,0
84900,253385,206545,150043,46862,3045,118,1,1,0
84910,253441,206593,149850,46887,3101,126,2,0,0
84920,253243,206784,150013,46778,3057,122,3,0,0
84930,253027,207102,149968,46779,3001,117,6,0,0
84940,253097,207035,149921,46794,3028,121,4,0,0
84950,253143,207029,149849,46789,3051,132,7,0,0
84960,253161,206964,149889,46815,3046,122,2,1,0
84970,252993,207233,149794,46876,2975,124,4,1,0
84980,252960,207367,149722,46761,3053,130,6,0,1
84990,252976,207133,150077,46677,3011,119,6,1,0
85000,252876,207430,149721,46896,2951,120,6,0,0
85010,252823,207575,149673,46783,3006,134,6,0,0
85020,252991,207247,149812,46799,3031,112,8,0,0
85030,253393,206575,149904,47026,2979,115,8,0,0
85040,253287,206793,149792,47027,2968,128,5,0,0
85050,253128,206994,149853,46933,2967,117,8,0,0
85060,253074,207047,149908,46887,2949,130,5,0,0
85070,253320,206783,149757,46990,3021,125,4,0,0
85080,253355,206627,149900,47030,2963,120,4,1,0
85090,253354,206689,149845,46970,3009,123,10,0,0
85100,253229,206842,149893,46915,2983,133,5,0,0
85110,253629,206292,149857,47025,3071,121,5,0,0
85120,253455,206407,150122,46838,3061,111,6,0,0
85130,253460,206622,149691,47060,3024,138,5,0,0
85140,253356,206655,149920,46908,3031,123,7,0,0
85150,253377,206644,149865,46947,3056,105,6,0,0
85160,253176,206817,150062,46861,2951,126,7,0,0
85170,253299,206635,150013,46995,2944,106,8,0,0
85180,253277,206862,149687,47081,2950,137,6,0,0
85190,253193,206935,149837,46882,3024,125,4,0,0
85200,253332,206670,149925,46946,2999,122,6,0,0
85210,253387,206579,149968,46917,3017,126,6,0,0
85220,253369,206569,149922,47089,2941,105,4,1,0
85230,253431,206648,149658,47147,2988,126,1,1,0
85240,253112,207127,149725,46847,3068,117,3,1,0
85250,253315,206823,149689,47042,2984,145,2,0,0
85260,253443,206643,149666,47093,3033,118,4,0,0
85270,253501,206569,149660,47113,3016,138,3,0,0
85280,253541,206410,149870,46999,3051,125,4,0,0
85290,253411,206587,149832,47053,3002,108,7,0,0
85300,253353,206810,149593,47106,3011,120,7,0,0
85310,253166,207090,149666,46869,3078,127,4,0,0
85320,253217,207007,149651,46946,3045,131,3,0,0
85330,253506,206598,149618,47083,3062,130,2,1,0
85340,253712,206271,149725,47034,3122,130,4,1,1
85350,253643,206407,149625,47094,3101,123,7,0,0
85360,253451,206604,149757,47002,3061,118,7,0,0
85370,253273,206828,149832,46887,3058,117,5,0,0
85380,253633,206309,149799,47086,3038,127,8,0,0
85390,253297,206807,149707,47095,2980,110,4,0,0
85400,253082,207033,149973,46769,3008,128,7,0,0
85410,253359,206717,149780,46986,3034,115,9,0,0
85420,253350,206558,150051,46947,2975,115,4,0,0
85430,253501,206401,149993,46937,3040,126,2,0,0
85440,253288,206844,149769,46911,3058,127,3,0,0
85450,253388,206717,149731,46955,3092,114,3,0,0
85460,253319,206848,149675,46958,3078,116,6,0,0
85470,253357,206765,149652,47094,3017,109,6,0,0
85480,253509,206629,149567,47083,3079,126,7,0,0
85490,253369,206754,149693,46999,3065,117,3,0,0
85500,253232,207004,149653,46875,3120,111,5,0,0
85510,253375,206652,149921,46839,3083,123,7,0,0
85520,253159,206930,149949,46805,3029,127,1,0,0
85530,253305,206868,149726,46865,3099,133,4,0,0
85540,253353,206699,149902,46818,3102,122,3,1,0
85550,253384,206663,149876,46855,3093,126,3,0,0
85560,253400,206602,149945,46842,3076,132,3,0,0
85570,253426,206598,149851,46946,3035,142,2,0,0
85580,253244,206882,149736,47034,2982,117,4,1,0
85590,253362,206663,149938,46831,3068,132,6,0,0
85600,253404,206589,149858,47048,2957,141,3,0,0
85610,253551,206381,149889,47011,3037,126,5,0,0
85620,253282,206950,149568,47012,3067,116,5,0,0
85630,253315,206722,149912,46881,3042,125,3,0,0
85640,253122,207011,149852,46913,2973,120,9,0,0
85650,253326,206687,149984,46806,3067,122,7,1,0
85660,253513,206595,149652,47007,3095,128,10,0,0
85670,253203,207054,149626,46934,3033,140,10,0,0
85680,253178,207001,149765,46906,3008,133,9,0,0
85690,253184,207040,149713,46859,3071,125,8,0,0
85700,253218,206956,149731,46932,3036,120,7,0,0
85710,253451,206646,149735,46941,3081,139,7,0,0
85720,253655,206414,149603,47095,3078,147,8,0,0
85730,253454,206598,149803,46917,3101,121,6,0,0
85740,253368,206672,149852,46953,3014,137,4,0,0
85750,253729,206126,149960,46928,3122,128,7,0,0
85760,253641,206166,150016,47030,3025,120,2,0,0
85770,253332,206752,149806,46938,3043,124,5,0,0
85780,253177,207068,149708,46815,3096,129,7,0,0
85790,252978,207269,149756,46907,2957,128,5,0,0
85800,253135,207050,149733,46969,2993,116,3,1,0
85810,253458,206607,149677,47129,2999,124,6,0,0
85820,253318,206677,149972,46894,3004,130,4,1,0
85830,253259,206817,149821,46996,2989,111,7,0,0
85840,253400,206614,149811,47077,2963,129,6,0,0
85850,253444,206627,149685,47115,2990,136,3,0,0
85860,253419,206556,149880,47020,3004,118,3,0,0
85870,253569,206267,150012,47031,2993,124,4,0,0
85880,253281,206862,149686,47056,2983,126,6,0,0
85890,253106,206999,149896,46919,2954,123,1,1,1
85900,253358,206520,150140,46865,2984,130,2,1,0
85910,253196,206843,149990,46844,2996,127,2,2,0
85920,253458,206600,149757,46991,3063,126,4,1,0
85930,253515,206436,149947,46884,3078,135,4,1,0
85940,253389,206679,149797,46948,3059,122,5,1,0
85950,253357,206734,149723,47050,3017,112,7,0,0
85960,253108,206969,149984,46834,2969,131,5,0,0
85970,253269,206835,149802,46951,3011,128,4,0,0
85980,253175,207039,149707,46893,3063,122,1,0,0
85990,252914,207463,149623,46851,3015,127,6,1,0
86000,253111,207103,149661,47067,2922,131,4,1,0
86010,253395,206589,149889,47028,2949,147,3,0,0
86020,253296,206875,149676,46977,3040,134,2,0,0
86030,253039,207123,149905,46798,3005,127,3,0,0
86040,253158,206925,149935,46865,2977,138,2,0,0
86050,253195,206889,149950,46800,3027,132,6,1,0
86060,253338,206840,149659,46956,3064,140,3,0,0
86070,253379,206670,149847,46924,3044,128,8,0,0
86080,253320,206832,149687,47002,3014,138,7,0,0
86090,253408,206611,149862,46958,3017,141,3,0,0
86100,253606,206436,149645,47117,3064,125,7,0,0
86110,253319,206694,149931,46907,3026,119,4,0,0
86120,253373,206594,149941,46981,2982,121,8,0,0
86130,253374,206662,149827,46988,3029,116,4,0,0
86140,253566,206449,149672,47154,3052,105,2,0,0
86150,253637,206279,149847,47047,3070,114,6,0,0
86160,253624,206304,149850,47009,3104,101,8,0,0
86170,253274,206818,149812,46960,3006,126,4,0,0
86180,253230,206939,149734,46910,3075,109,3,0,0
86190,253253,206887,149727,46993,3023,114,3,0,0
86200,253064,207171,149747,46865,3027,124,2,0,0
86210,252966,207218,149896,46791,3029,99,1,0,0
86220,253162,206994,149862,46783,3065,131,3,0,0
86230,253271,206925,149694,46890,3089,125,6,0,0
86240,252998,207252,149801,46770,3066,106,7,0,0
86250,253066,207251,149569,46964,3035,111,4,0,0
86260,253359,206728,149755,46996,3039,120,3,0,0
86270,253303,206831,149768,46887,3086,122,3,0,0
86280,253181,206973,149812,46877,3019,132,6,0,0
86290,253369,206740,149737,46978,3031,142,3,0,0
86300,253263,206932,149686,46922,3064,125,7,1,0
86310,253456,206635,149723,46968,3078,137,3,0,0
86320,253602,206342,149846,47001,3084,123,2,0,0
86330,252988,207245,149809,46824,3012,115,7,0,0
86340,253146,207053,149794,46798,3083,123,3,0,0
86350,253141,207082,149657,46993,3015,107,5,0,0
86360,252930,207355,149775,46792,3024,121,3,0,0
86370,253249,206858,149797,46955,3025,113,3,0,0
86380,253118,207102,149756,46844,3053,120,7,0,0
86390,253449,206667,149659,47021,3076,121,6,1,0
86400,253418,206652,149775,46957,3071,120,6,1,0
86410,253224,207009,149659,46899,3075,128,6,0,0
86420,253226,206833,149927,46877,3009,122,6,0,0
86430,253260,206907,149720,46944,3028,137,4,0,0
86440,253198,206988,149766,46833,3097,115,3,0,0
86450,253223,206878,149901,46797,3085,107,9,0,0
86460,253230,206970,149604,47094,2976,120,6,0,0
86470,253411,206638,149841,46921,3032,153,4,0,0
86480,253005,207193,149942,46642,3097,117,4,0,0
86490,253100,207173,149668,46873,3063,118,5,0,0
86500,253585,206329,149960,46877,3134,107,7,1,0
86510,253490,206652,149671,46889,3161,127,10,0,0
86520,253264,206887,149766,46888,3061,131,3,0,0
86530,253422,206613,149858,46894,3082,125,6,0,0
86540,253295,206694,149957,46950,2983,117,3,1,0
86550,253273,206773,150017,46699,3097,138,3,0,0
86560,253273,206708,150074,46757,3070,116,1,1,0
86570,253075,207111,149807,46872,3022,107,6,0,0
86580,253137,206989,149863,46906,2963,137,5,0,0
86590,253085,207024,149974,46781,3001,131,2,2,0
86600,252831,207372,149992,46709,2967,125,4,0,0
86610,252981,207200,149908,46788,3000,118,5,0,0
86620,252986,207291,149669,46973,2956,122,3,0,0
86630,253143,207108,149545,47153,2917,129,5,0,0
86640,253109,207108,149701,46962,3002,113,4,1,0
86650,253280,206859,149651,47140,2939,124,6,1,0
86660,253231,207042,149487,47121,2983,127,9,0,0
86670,253735,206121,149851,47127,3041,118,7,0,0
86680,253533,206453,149823,47001,3059,124,7,0,0
86690,253694,206219,149807,47087,3066,120,7,0,0
86700,253481,206604,149654,47080,3061,116,4,0,0
86710,253412,206755,149609,47009,3082,126,7,0,0
86720,253505,206575,149734,46943,3093,144,6,0,0
86730,253625,206295,149894,46960,3099,121,6,0,0
86740,253551,206474,149814,46885,3143,127,6,0,0
86750,253277,206904,149781,46751,3160,121,6,0,0
86760,253285,206973,149505,47066,3042,123,6,0,0
86770,253255,206943,149609,47073,2988,124,8,0,0
86780,253672,206261,149869,46934,3130,125,9,0,0
86790,253497,206583,149733,46952,3091,133,11,0,0
86800,253463,206552,149847,46943,3059,127,9,0,0
86810,253111,206996,149955,46790,3023,118,7,0,0
86820,253242,207031,149580,46914,3104,123,6,0,0
86830,253486,206487,149873,46972,3061,119,2,0,0
86840,253392,206641,149885,46871,3087,117,6,1,0
86850,253263,206740,150005,46839,3037,111,5,0,0
86860,253224,206815,149970,46873,2969,145,3,1,0
86870,253227,206925,149854,46773,3065,148,8,0,0
86880,253273,206879,149797,46821,3089,138,3,0,0
86890,253470,206582,149851,46800,3175,116,6,0,0
86900,253481,206806,149407,46991,3172,139,4,0,0
86910,253462,206634,149798,46819,3130,151,4,2,0
86920,253415,206537,150022,46826,3064,132,3,1,0
86930,253195,206938,149844,46855,3033,133,2,0,0
86940,253532,206472,149812,46982,3056,142,4,0,0
86950,253775,206048,149904,47093,3041,133,6,0,0
86960,253237,206980,149671,46923,3040,145,4,0,0
86970,253352,206800,149568,47198,2944,134,4,0,0
86980,253166,206948,149902,46824,3028,128,4,0,0
86990,253123,207071,149739,46926,3037,99,5,0,0
87000,253282,206633,150084,46936,2943,115,5,2,0
87010,252979,207212,149864,46834,3002,105,3,1,0
87020,252966,207193,149883,46909,2936,109,3,1,0
87030,253283,206792,149845,46927,3034,114,4,1,0
87040,253234,206931,149701,46996,3016,117,5,0,0
87050,253282,206757,149894,46946,2992,125,4,0,0
87060,253124,206920,150018,46836,2978,120,4,0,0
87070,253217,206721,150077,46937,2935,105,7,1,0
87080,253310,206690,149997,46819,3062,121,1,0,0
87090,253268,206792,149857,46965,2998,114,5,1,0
87100,253017,207151,149908,46804,2987,125,8,0,0
87110,253468,206502,149905,46944,3056,118,7,0,0
87120,253429,206660,149728,46991,3056,129,7,0,0
87130,253457,206588,149781,46975,3077,115,7,0,0
87140,253302,206784,149851,46869,3067,123,4,0,0
87150,253565,206400,149844,46981,3085,121,4,0,0
87160,253143,207104,149642,46962,3024,121,3,1,0
87170,253384,206629,149889,46931,3041,120,6,0,0
87180,253694,206190,149903,46961,3143,105,4,0,0
87190,253325,206694,149914,46919,3023,121,4,0,0
87200,253199,206908,149807,46981,2995,105,5,0,0
87210,253411,206585,149934,46858,3094,112,5,1,0
87220,253449,206528,149891,46965,3046,116,4,1,0
87230,253259,206834,149902,46788,3093,118,6,0,0
87240,253354,206785,149652,47053,3033,118,5,0,0
87250,253370,206688,149795,47010,2999,133,4,1,0
87260,253386,206740,149654,47069,3016,129,6,0,0
87270,253489,206408,150030,46901,3034,135,3,0,0
87280,253397,206719,149667,47060,3023,129,5,0,0
87290,253330,206709,149807,47060,2976,115,3,0,0
87300,253367,206572,150021,46907,3005,123,5,0,0
87310,253676,206165,149975,47000,3043,133,8,0,0
87320,253326,206677,149911,46977,2982,121,5,1,0
87330,253410,206562,149912,46982,3009,119,5,1,0
87340,253596,206196,150072,47008,3011,112,3,2,0
87350,253216,206811,149995,46850,2998,123,7,0,0
87360,253151,207071,149686,46951,3008,126,7,0,0
87370,253170,206827,150042,46882,2956,119,4,0,0
87380,253217,206825,149892,46996,2951,115,4,0,0
87390,253166,206991,149690,47109,2923,116,5,0,0
87400,253026,207278,149620,46942,3020,108,6,0,0
87410,253207,206874,149869,46939,2990,115,6,0,0
87420,253357,206597,149986,46949,2976,130,5,0,0
87430,253469,206658,149607,47055,3097,109,5,0,0
87440,253372,206656,149836,46980,3053,98,5,0,0
87450,253255,206908,149701,46986,3027,114,9,0,0
87460,253525,206471,149826,46959,3097,120,2,0,0
87470,253533,206447,149844,46974,3075,119,8,0,0
87480,253471,206553,149836,46902,3124,111,3,0,0
87490,253434,206632,149858,46785,3163,123,5,0,0
87500,253442,206503,150041,46790,3080,139,5,0,0
87510,253372,206666,149888,46862,3092,117,2,1,0
87520,253472,206469,149966,46916,3036,139,2,0,0
87530,253369,206564,150058,46849,3032,123,5,0,0
87540,253513,206306,150055,47032,2986,104,4,0,0
87550,253431,206524,149954,46925,3044,116,5,1,0
