iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
75640,1541033461412,406478,-1.303523923e+07,7887,15878,9582,3308,624295,34771,918,16,0
75650,1541033472820,406630,-1.303225405e+07,7784,15918,9369,3295,624562,34516,916,6,0
75660,1541033484675,406700,-1.303277336e+07,7941,15776,9311,3333,624549,34546,900,5,0
75670,1541033496398,406642,-1.303548531e+07,8138,15475,9592,3484,624264,34795,929,12,0
75680,1541033507890,406751,-1.303143673e+07,7987,15293,9523,3453,624678,34399,912,11,0
75690,1541033519396,406562,-1.303435097e+07,8226,15437,9387,3409,624501,34543,952,4,0
75700,1541033530719,406522,-1.303863814e+07,8108,15818,9650,3465,623971,35032,982,15,0
75710,1541033542482,406429,-1.303741608e+07,8117,15891,9393,3450,624158,34848,980,13,1
75720,1541033553747,406358,-1.304058191e+07,8256,15877,9611,3432,623770,35292,930,8,0
75730,1541033565844,406620,-1.303316836e+07,7747,15978,9452,3319,624463,34588,939,10,0
75740,1541033578785,406674,-1.303080613e+07,7548,16135,9380,3213,624672,34392,924,12,0
75750,1541033590692,406829,-1.302735079e+07,7378,15839,9442,3325,624956,34119,910,15,0
75760,1541033602512,406913,-1.302245960e+07,7108,15719,9358,3393,625309,33818,859,14,0
75770,1541033613208,406668,-1.303058800e+07,7220,16177,9639,3433,624480,34583,925,12,0
75780,1541033624700,406686,-1.303281426e+07,7223,16412,9562,3540,624236,34800,955,9,0
75790,1541033636478,406696,-1.303390569e+07,7302,16351,9725,3468,624171,34822,997,10,0
75800,1541033649486,406407,-1.303560514e+07,7481,16488,9666,3276,624088,34922,981,9,0
75810,1541033660845,406534,-1.303452285e+07,7497,16379,9515,3359,624229,34802,959,10,0
75820,1541033672145,406304,-1.303606101e+07,7665,16357,9364,3543,624022,35038,929,11,0
75830,1541033684136,406322,-1.303794503e+07,8025,16103,9411,3412,624038,34984,967,11,0
75840,1541033696506,406407,-1.303856434e+07,7848,16205,9574,3545,623809,35225,952,13,1
75850,1541033707862,406479,-1.303617921e+07,7669,16259,9503,3464,624052,35008,933,7,0
75860,1541033719809,406542,-1.303253819e+07,7621,16036,9371,3478,624460,34590,934,16,0
75870,1541033730203,406486,-1.302957351e+07,7540,15990,9319,3282,624776,34327,887,10,0
75880,1541033742330,406873,-1.302794389e+07,7216,16120,9447,3339,624827,34233,931,9,0
75890,1541033753701,406672,-1.303171306e+07,7527,16191,9424,3265,624560,34492,929,19,0
75900,1541033766378,406694,-1.303389050e+07,7441,16257,9576,3532,624210,34785,994,11,0
75910,1541033778608,406495,-1.303096391e+07,7356,16216,9525,3306,624534,34534,927,5,0
75920,1541033790459,406527,-1.303287741e+07,7238,16408,9584,3458,624306,34709,976,9,0
75930,1541033802077,406693,-1.302862964e+07,7124,16347,9279,3479,624719,34341,932,8,0
75940,1541033813980,406695,-1.302798132e+07,7065,16417,9308,3432,624718,34349,926,7,0
75950,1541033825971,406802,-1.303039798e+07,7353,16173,9456,3352,624633,34408,951,8,0
75960,1541033837969,406865,-1.302874824e+07,7341,16082,9354,3391,624724,34395,870,11,0
75970,1541033849681,406696,-1.302751675e+07,7273,15920,9529,3327,624927,34110,950,13,0
75980,1541033860614,406778,-1.302838044e+07,7313,16008,9420,3441,624768,34290,934,8,0
75990,1541033872245,406825,-1.302845900e+07,7254,16277,9260,3365,624742,34369,880,9,0
76000,1541033883969,406674,-1.303129009e+07,7459,16227,9360,3409,624519,34519,950,12,0
76010,1541033895292,406701,-1.303007044e+07,7527,15980,9335,3382,624724,34345,914,17,0
76020,1541033906549,406857,-1.302805163e+07,7374,16019,9280,3432,624818,34268,905,9,0
76030,1541033918219,406866,-1.303131398e+07,7513,15928,9413,3592,624497,34567,929,7,0
76040,1541033929868,406367,-1.303912629e+07,8356,15744,9372,3458,624039,35002,949,10,0
76050,1541033941550,406329,-1.304172196e+07,8277,16168,9340,3527,623646,35410,930,14,0
76060,1541033952610,406286,-1.303833378e+07,8125,16183,9259,3388,624038,34979,973,10,0
76070,1541033963386,406542,-1.303440683e+07,7682,16069,9517,3410,624244,34844,902,10,0
76080,1541033975111,406416,-1.303767310e+07,7891,16128,9449,3531,623998,35012,983,7,0
76090,1541033987018,406398,-1.303708192e+07,7887,16131,9333,3572,624048,34988,957,7,0
76100,1541033999190,406365,-1.303919348e+07,8183,15831,9381,3676,623955,35027,1010,8,0
76110,1541034011392,406705,-1.303358647e+07,7905,15697,9481,3495,624405,34627,953,15,0
76120,1541034023317,406876,-1.303317075e+07,7857,15752,9361,3515,624503,34518,970,9,0
76130,1541034035071,406528,-1.303225748e+07,7933,15689,9199,3510,624599,34487,898,16,0
76140,1541034046826,406444,-1.303724456e+07,8335,15634,9343,3465,624195,34840,958,7,0
76150,1541034058077,406871,-1.303006590e+07,7853,15428,9455,3378,624802,34293,894,11,0
76160,1541034070368,406820,-1.303210888e+07,8014,15463,9440,3413,624625,34431,933,11,0
76170,1541034082324,406789,-1.303288338e+07,8101,15440,9332,3447,624640,34416,928,16,0
76180,1541034094196,406696,-1.303175224e+07,7898,15591,9400,3393,624663,34406,917,14,0
76190,1541034105262,406976,-1.302631834e+07,7444,15680,9384,3359,625032,34082,873,13,0
76200,1541034117860,407144,-1.302528901e+07,7102,15758,9573,3509,624963,34145,879,13,0
76210,1541034129344,406874,-1.302683962e+07,7285,15704,9504,3544,624867,34241,881,10,1
76220,1541034141102,406984,-1.302566148e+07,7494,15419,9471,3408,625151,33920,915,14,0
76230,1541034153024,406905,-1.302887964e+07,7514,15559,9624,3442,624858,34156,975,11,0
76240,1541034164593,406867,-1.302693350e+07,7504,15369,9679,3373,625053,33983,950,14,0
76250,1541034176272,406651,-1.303406976e+07,7935,15568,9620,3442,624403,34641,944,12,0
76260,1541034187604,406673,-1.303088357e+07,7721,15577,9570,3393,624683,34387,916,14,0
76270,1541034199556,406972,-1.303083867e+07,7473,15773,9695,3486,624548,34483,963,6,0
76280,1541034211189,406721,-1.302938801e+07,7520,15722,9550,3413,624787,34233,968,12,0
76290,1541034222297,406768,-1.303033485e+07,7499,15840,9526,3511,624606,34426,954,14,0
76300,1541034234677,406587,-1.303267016e+07,7599,15899,9482,3638,624343,34708,937,12,0
76310,1541034246616,406649,-1.303100877e+07,7514,15731,9632,3558,624609,34362,1014,15,0
76320,1541034258727,406854,-1.303146918e+07,7581,15908,9530,3407,624534,34517,938,11,0
76330,1541034269422,406817,-1.302760458e+07,7208,15897,9681,3284,624841,34256,895,8,0
76340,1541034281366,406667,-1.303232162e+07,7390,16011,9865,3327,624366,34688,933,13,0
76350,1541034293043,406469,-1.302901654e+07,7363,15939,9584,3295,624769,34291,930,10,0
76360,1541034304579,406357,-1.303595183e+07,7486,16358,9693,3450,624031,34966,989,13,1
76370,1541034315631,406643,-1.303027421e+07,7372,16147,9414,3449,624581,34468,940,10,1
76380,1541034327178,406666,-1.302868490e+07,7254,16145,9340,3465,624723,34357,913,7,0
76390,1541034339131,406805,-1.302798132e+07,7156,16245,9296,3447,624816,34233,942,9,0
76400,1541034352201,406644,-1.302759899e+07,7091,16358,9292,3416,624750,34361,871,18,0
76410,1541034363459,407036,-1.302526944e+07,6857,16380,9393,3282,625002,34091,900,7,0
76420,1541034374920,406510,-1.303299892e+07,7127,16665,9545,3438,624314,34612,1059,15,0
76430,1541034386493,406666,-1.302943871e+07,7218,16211,9472,3426,624611,34464,912,13,0
76440,1541034397952,406579,-1.303023415e+07,7278,16291,9453,3350,624585,34470,933,12,0
76450,1541034408835,406629,-1.303237922e+07,7487,16164,9403,3502,624410,34630,954,6,0
76460,1541034420387,406530,-1.303315860e+07,7480,16360,9381,3358,624394,34642,955,9,0
76470,1541034432175,406532,-1.303388665e+07,7530,16427,9237,3495,624270,34788,925,17,0
76480,1541034443796,406369,-1.303452968e+07,7580,16297,9400,3474,624198,34862,931,9,0
76490,1541034455545,406540,-1.303174391e+07,7363,16409,9367,3393,624414,34654,918,14,0
76500,1541034467515,406557,-1.303542368e+07,7464,16436,9510,3534,624066,34935,988,11,0
76510,1541034479502,406479,-1.303597296e+07,7553,16451,9292,3682,623982,35064,948,6,0
76520,1541034491354,406240,-1.304044345e+07,7882,16570,9369,3455,623739,35257,993,11,0
76530,1541034503462,406474,-1.303692815e+07,7756,16366,9305,3583,623981,35041,965,13,0
76540,1541034515521,406640,-1.303337629e+07,7440,16298,9437,3568,624206,34851,937,6,0
76550,1541034527282,406731,-1.303480126e+07,7636,16085,9560,3536,624199,34791,1004,6,0
76560,1541034539158,406411,-1.303635569e+07,7894,16086,9371,3490,624172,34827,989,12,0
76570,1541034550996,406608,-1.303196127e+07,7695,15847,9319,3590,624448,34667,871,14,0
76580,1541034564244,406622,-1.303327197e+07,7626,16095,9437,3431,624335,34752,902,11,0
76590,1541034575472,406475,-1.303623906e+07,7962,16011,9273,3546,624212,34798,976,14,0
76600,1541034587035,406880,-1.303388212e+07,7761,15937,9378,3582,624327,34702,957,14,0
76610,1541034598149,406702,-1.303416373e+07,8041,15700,9345,3439,624467,34554,966,13,0
76620,1541034609620,406523,-1.303727387e+07,8158,15727,9432,3505,624161,34866,963,10,0
76630,1541034621601,406703,-1.303472501e+07,8075,15455,9454,3673,624280,34796,911,13,0
76640,1541034632981,406783,-1.303067596e+07,7834,15605,9363,3401,624704,34393,899,4,0
76650,1541034644933,406861,-1.303149140e+07,7775,15552,9460,3643,624549,34484,955,12,0
76660,1541034657382,406932,-1.302862747e+07,7537,15607,9533,3451,624851,34185,950,13,1
76670,1541034669046,406934,-1.302607618e+07,7658,15348,9306,3499,625090,34021,877,12,0
76680,1541034680719,406580,-1.303101183e+07,7968,15340,9429,3484,624739,34311,940,10,0
76690,1541034692097,406738,-1.303098617e+07,7808,15589,9420,3448,624667,34410,914,9,0
76700,1541034704652,406954,-1.302957091e+07,7628,15615,9475,3484,624743,34325,919,13,0
76710,1541034715793,407024,-1.302600292e+07,7347,15529,9598,3429,625062,33989,933,16,0
76720,1541034726914,407002,-1.302762224e+07,7359,15762,9580,3358,624868,34211,915,6,0
76730,1541034739004,406878,-1.302711135e+07,7384,15711,9577,3290,624974,34100,916,10,0
76740,1541034750660,406784,-1.302761025e+07,7393,15814,9335,3492,624895,34188,905,12,0
76750,1541034762319,406675,-1.302924865e+07,7571,15812,9415,3335,624784,34306,903,7,0
76760,1541034774416,406739,-1.303381892e+07,7768,15853,9587,3388,624358,34701,928,13,0
76770,1541034786030,406866,-1.303161822e+07,7599,15937,9457,3457,624546,34471,970,13,0
76780,1541034798211,406745,-1.303370262e+07,8058,15478,9584,3329,624544,34480,959,17,0
76790,1541034809632,406680,-1.303852343e+07,8413,15418,9618,3440,624162,34796,1033,9,0
76800,1541034821536,406532,-1.303544980e+07,8246,15401,9413,3613,624276,34787,925,12,0
76810,1541034832880,406386,-1.303781276e+07,8443,15489,9382,3449,624183,34884,920,13,0
76820,1541034844290,406481,-1.303672838e+07,8301,15462,9632,3336,624260,34763,964,12,1
76830,1541034855814,406698,-1.303615598e+07,8128,15643,9473,3482,624237,34804,955,4,0
76840,1541034867600,406586,-1.303629626e+07,8084,15695,9451,3556,624204,34810,982,4,0
76850,1541034879616,406573,-1.303312619e+07,7972,15565,9437,3501,624565,34406,1018,11,0
76860,1541034891007,406756,-1.303061842e+07,7794,15642,9377,3385,624711,34389,891,9,0
76870,1541034902813,406761,-1.303077034e+07,7820,15540,9316,3615,624608,34497,891,4,0
76880,1541034914395,406853,-1.302962068e+07,7764,15468,9427,3500,624793,34265,932,10,0
76890,1541034925801,406929,-1.302822234e+07,7494,15767,9363,3429,624881,34197,910,12,0
76900,1541034938578,407061,-1.302744115e+07,7615,15410,9492,3442,624999,34060,924,17,0
76910,1541034950177,406946,-1.302930609e+07,7825,15471,9178,3603,624870,34192,929,9,0
76920,1541034961655,406762,-1.302929912e+07,7907,15221,9378,3545,624849,34257,888,6,0
76930,1541034972601,406893,-1.303108291e+07,7870,15493,9355,3536,624742,34276,968,14,0
76940,1541034985375,406993,-1.302766532e+07,7729,15384,9277,3560,624978,34098,920,4,0
76950,1541034997183,406979,-1.302567002e+07,7536,15481,9372,3328,625232,33825,937,6,0
76960,1541035008521,407007,-1.302576509e+07,7648,15440,9237,3436,625160,33928,903,9,0
76970,1541035019604,406946,-1.303164819e+07,7773,15728,9479,3420,624588,34435,966,11,0
76980,1541035030544,406734,-1.303337121e+07,7907,15653,9496,3437,624494,34523,979,4,0
76990,1541035042575,406856,-1.303042787e+07,7792,15704,9339,3278,624822,34255,911,12,0
77000,1541035055508,406951,-1.302881908e+07,7665,15584,9261,3557,624876,34193,919,12,0
77010,1541035067553,406586,-1.303252404e+07,8015,15648,9274,3392,624627,34427,936,10,0
77020,1541035079422,406871,-1.303401926e+07,8029,15645,9373,3465,624446,34603,944,7,0
77030,1541035091133,406626,-1.303757838e+07,8403,15803,9152,3389,624235,34798,952,15,0
77040,1541035102183,406525,-1.303669139e+07,8408,15461,9362,3417,624313,34738,937,12,0
77050,1541035113881,406582,-1.303599348e+07,8184,15572,9481,3432,624337,34666,988,9,0
77060,1541035124947,406688,-1.303087234e+07,8110,15390,9132,3499,624806,34263,925,6,0
77070,1541035136644,406866,-1.303292999e+07,8151,15496,9175,3549,624580,34485,919,16,0
77080,1541035147961,406776,-1.303198447e+07,8246,15295,9283,3339,624732,34381,879,8,0
77090,1541035159414,406865,-1.303292849e+07,8000,15741,9317,3320,624623,34388,977,12,0
77100,1541035171562,406887,-1.303057548e+07,7928,15501,9268,3486,624753,34322,914,11,0
77110,1541035182908,406897,-1.302916771e+07,7818,15388,9372,3474,624819,34324,843,14,0
77120,1541035195143,406996,-1.302580141e+07,7700,15403,9181,3369,625247,33859,888,6,0
77130,1541035206367,406911,-1.303037263e+07,7656,15783,9366,3422,624766,34253,969,12,0
77140,1541035218522,406958,-1.302525999e+07,7489,15621,9185,3462,625177,33902,908,13,0
77150,1541035230310,406760,-1.303284610e+07,7924,15746,9266,3468,624586,34440,958,16,0
77160,1541035242317,406553,-1.303309076e+07,7815,15979,9297,3347,624566,34434,996,4,0
77170,1541035253087,406748,-1.303403384e+07,7583,16133,9554,3419,624316,34694,975,15,0
77180,1541035264664,406424,-1.303854216e+07,7743,16574,9410,3344,623909,35123,956,12,0
77190,1541035275903,406292,-1.303876143e+07,7748,16607,9345,3472,623845,35144,1005,6,0
77200,1541035288206,406445,-1.303697916e+07,7676,16595,9234,3485,623957,35112,915,16,0
77210,1541035299635,406315,-1.303856787e+07,7808,16428,9404,3513,623834,35193,959,14,0
77220,1541035311659,406240,-1.303982019e+07,8106,16235,9342,3458,623835,35198,958,9,0
77230,1541035323493,406218,-1.303692020e+07,7808,16463,9305,3279,624111,34933,946,10,0
77240,1541035335076,406422,-1.303841429e+07,8085,16278,9217,3392,624049,34939,1003,9,0
77250,1541035346200,406023,-1.304170624e+07,8445,16097,9230,3452,623749,35288,953,10,0
77260,1541035358339,406653,-1.303132408e+07,7758,15786,9316,3472,624629,34413,955,3,0
77270,1541035369586,406898,-1.303032220e+07,7729,15780,9269,3420,624833,34147,1010,9,1
77280,1541035381644,407044,-1.302432443e+07,7495,15474,9275,3314,625338,33774,880,8,0
77290,1541035393685,406716,-1.303089547e+07,7657,15933,9326,3389,624626,34450,917,7,0
77300,1541035405843,406912,-1.303011551e+07,7767,15698,9257,3450,624714,34408,870,8,0
77310,1541035417851,406528,-1.303317162e+07,7953,15718,9304,3483,624522,34507,963,7,1
77320,1541035430111,406837,-1.303000383e+07,7843,15488,9431,3360,624835,34218,938,8,1
77330,1541035442185,407003,-1.302829162e+07,7534,15397,9744,3415,624875,34173,939,13,0
77340,1541035455649,406843,-1.302904384e+07,7615,15557,9644,3328,624801,34269,915,15,0
77350,1541035467133,406641,-1.303329251e+07,7832,15663,9732,3288,624440,34619,927,14,0
77360,1541035478983,406679,-1.303414117e+07,7961,15603,9633,3357,624431,34598,957,14,0
77370,1541035490188,406647,-1.303580469e+07,7972,15807,9630,3302,624315,34673,998,14,0
77380,1541035500836,406714,-1.303394658e+07,8139,15472,9554,3264,624474,34631,887,8,0
77390,1541035512119,406455,-1.303267235e+07,8135,15229,9561,3369,624632,34455,900,13,0
77400,1541035523965,406677,-1.303181470e+07,7933,15358,9650,3432,624616,34414,951,19,0
77410,1541035535431,406721,-1.302965460e+07,7768,15314,9665,3392,624815,34245,926,14,0
77420,1541035547518,406700,-1.303268967e+07,7816,15614,9711,3318,624529,34493,968,10,0
77430,1541035559265,406662,-1.303419767e+07,8040,15506,9589,3373,624453,34596,941,10,0
77440,1541035571342,406693,-1.303487836e+07,8007,15700,9609,3275,624382,34657,949,12,0
77450,1541035583112,406728,-1.303272636e+07,7962,15552,9486,3377,624594,34448,945,13,0
77460,1541035594940,406766,-1.303414357e+07,7950,15619,9509,3485,624437,34570,986,7,0
77470,1541035606266,406593,-1.303475219e+07,7716,16010,9532,3467,624253,34781,954,12,0
77480,1541035617668,406488,-1.303250468e+07,7722,15863,9500,3308,624599,34414,982,5,0
77490,1541035629188,406531,-1.303199160e+07,7770,15684,9569,3369,624534,34548,910,8,0
77500,1541035641786,406617,-1.303243628e+07,7742,15825,9508,3372,624508,34548,934,9,1
77510,1541035652718,406772,-1.303041516e+07,7797,15559,9383,3492,624681,34419,888,12,0
77520,1541035664753,406810,-1.303270804e+07,7788,15738,9453,3570,624482,34501,1004,12,1
77530,1541035676863,406705,-1.302908584e+07,7713,15585,9336,3469,624828,34255,903,14,0
77540,1541035687784,406745,-1.302949738e+07,7855,15499,9403,3279,624894,34188,906,12,0
77550,1541035699476,406771,-1.303385673e+07,7949,15670,9661,3225,624517,34467,1010,6,0
77560,1541035711103,406771,-1.303540787e+07,8113,15582,9484,3476,624302,34756,927,15,0
77570,1541035722292,406770,-1.303350353e+07,7718,15944,9620,3307,624397,34630,960,13,0
77580,1541035734065,406435,-1.303221906e+07,7559,15966,9589,3389,624459,34587,946,8,0
77590,1541035745639,406964,-1.302657032e+07,7325,15796,9450,3364,625043,33993,950,14,0
77600,1541035758555,406803,-1.302849909e+07,7719,15380,9528,3389,624901,34192,897,10,0
77610,1541035769509,406706,-1.302977462e+07,7595,15736,9564,3272,624744,34353,895,8,0
77620,1541035781290,406682,-1.303142357e+07,7673,15644,9575,3553,624529,34505,958,8,0
77630,1541035793178,406796,-1.303526366e+07,7927,15761,9624,3430,624229,34810,951,10,0
77640,1541035805043,406757,-1.303058502e+07,7695,15655,9526,3352,624754,34281,948,17,0
77650,1541035815644,406649,-1.303068957e+07,7719,15674,9418,3520,624612,34453,927,8,0
77660,1541035827106,406567,-1.303545777e+07,8045,15735,9480,3401,624324,34699,969,8,0
77670,1541035838436,406428,-1.303726507e+07,8079,15879,9601,3233,624132,34955,902,11,0
77680,1541035849822,406575,-1.303544400e+07,8026,15862,9553,3169,624327,34744,921,8,0
77690,1541035861035,406631,-1.302968859e+07,7569,15857,9436,3294,624794,34264,934,8,0
77700,1541035873049,406690,-1.303209542e+07,7604,15940,9550,3378,624520,34494,980,6,0
77710,1541035884588,406577,-1.303225810e+07,7605,15910,9592,3343,624509,34545,933,13,0
77720,1541035896539,406685,-1.303166424e+07,7629,15763,9606,3376,624594,34451,942,13,0
77730,1541035909413,406773,-1.302824063e+07,7461,15655,9621,3398,624792,34296,897,15,0
77740,1541035920776,406504,-1.303057930e+07,7695,15620,9636,3264,624751,34292,948,9,0
77750,1541035932609,406670,-1.302880065e+07,7573,15689,9568,3270,624815,34281,893,11,0
77760,1541035944105,406816,-1.302800746e+07,7527,15788,9449,3246,624926,34149,914,11,0
77770,1541035955462,407037,-1.302615652e+07,7513,15554,9410,3327,625169,33871,947,13,0
77780,1541035967377,406825,-1.302784369e+07,7357,15690,9650,3393,624871,34175,947,7,0
77790,1541035978949,406822,-1.302913081e+07,7683,15580,9452,3402,624787,34316,890,7,0
77800,1541035991331,406456,-1.303724905e+07,7858,16009,9680,3351,624093,34924,975,8,0
77810,1541036002610,406758,-1.303183976e+07,7525,16051,9579,3301,624525,34506,957,12,0
77820,1541036013645,406767,-1.303018804e+07,7389,16125,9592,3220,624602,34478,912,8,0
77830,1541036025388,406630,-1.303280510e+07,7531,16133,9561,3369,624370,34676,944,10,0
77840,1541036036993,406567,-1.303469499e+07,7577,15965,9716,3557,624146,34910,927,17,0
77850,1541036048840,406446,-1.303626422e+07,7775,16017,9688,3381,624108,34934,947,11,0
77860,1541036060203,406470,-1.303801449e+07,7769,16187,9612,3509,623941,35050,1000,9,0
77870,1541036071454,406664,-1.303685720e+07,7901,15807,9714,3459,624138,34858,989,15,0
77880,1541036083459,406600,-1.303791260e+07,7942,15767,9894,3404,623926,35155,905,14,0
77890,1541036095033,406518,-1.303460187e+07,7794,15750,9700,3512,624183,34887,921,9,0
77900,1541036106754,406575,-1.303132297e+07,7650,15687,9568,3450,624558,34538,895,9,0
77910,1541036118861,406981,-1.303047534e+07,7661,15613,9593,3427,624678,34362,948,12,0
77920,1541036130946,406935,-1.302831892e+07,7448,15575,9661,3448,624839,34197,957,7,0
77930,1541036142456,406838,-1.302457590e+07,7116,15831,9436,3444,625077,34031,880,12,0
77940,1541036154477,406558,-1.303233013e+07,7689,15720,9687,3410,624435,34629,931,5,0
77950,1541036166760,406705,-1.303099924e+07,7630,15713,9677,3315,624637,34408,938,17,0
77960,1541036176892,406660,-1.303370995e+07,7807,15949,9480,3286,624462,34563,966,9,0
77970,1541036187812,406588,-1.303404402e+07,7885,15761,9531,3365,624482,34509,994,15,0
77980,1541036199821,406450,-1.303738176e+07,8177,15780,9534,3283,624146,34944,900,10,0
77990,1541036211910,406466,-1.303571485e+07,8232,15623,9411,3287,624426,34607,955,12,0
78000,1541036224178,406459,-1.303397648e+07,7787,15937,9469,3378,624399,34640,952,9,0
78010,1541036236270,406781,-1.303018010e+07,7663,15852,9333,3343,624728,34361,903,8,0
78020,1541036248308,406838,-1.302749261e+07,7526,15770,9208,3498,624950,34111,926,13,0
78030,1541036258774,406766,-1.303345012e+07,7772,16095,9203,3423,624548,34422,1019,11,0
78040,1541036269942,406438,-1.303725192e+07,8043,16103,9235,3517,624093,34928,967,12,0
78050,1541036281234,406632,-1.303806577e+07,8228,15889,9289,3543,624042,34981,964,12,1
78060,1541036292842,406663,-1.303366659e+07,8208,15542,9139,3527,624589,34417,983,11,0
78070,1541036304742,406881,-1.303362401e+07,8177,15621,9082,3510,624602,34421,962,15,0
78080,1541036317042,406904,-1.303137160e+07,8072,15638,9081,3388,624828,34184,969,19,0
78090,1541036328335,406798,-1.303181247e+07,7952,15887,9059,3318,624771,34249,973,7,0
78100,1541036340044,406376,-1.303541217e+07,7854,16168,9207,3450,624352,34630,1005,13,0
78110,1541036351526,406570,-1.303651115e+07,7921,16259,9229,3361,624236,34766,990,8,0
78120,1541036363244,406317,-1.303852314e+07,8090,16322,9156,3374,624079,34917,987,17,0
78130,1541036374724,406512,-1.303644063e+07,7784,16489,9116,3421,624169,34868,947,16,0
78140,1541036386525,406422,-1.303378846e+07,7854,16307,8968,3325,624513,34529,949,9,0
78150,1541036398772,406500,-1.303696669e+07,7931,16319,9202,3468,624055,34982,951,12,0
78160,1541036410942,406414,-1.303620838e+07,7766,16508,9100,3500,624103,34937,943,17,0
78170,1541036423038,406391,-1.303444291e+07,7671,16384,9189,3487,624278,34723,989,10,0
78180,1541036435305,406456,-1.303382474e+07,7590,16414,9235,3392,624279,34822,889,9,1
78190,1541036447122,406657,-1.303325659e+07,7467,16419,9262,3532,624272,34786,932,10,0
78200,1541036461248,406707,-1.303391695e+07,7590,16295,9281,3522,624281,34758,953,8,0
78210,1541036472093,406712,-1.303210510e+07,7443,16404,9308,3340,624472,34565,959,4,0
78220,1541036483816,406629,-1.303674948e+07,7619,16552,9470,3308,624064,34930,999,7,0
78230,1541036495100,406737,-1.302887593e+07,7411,16090,9196,3445,624766,34333,894,7,0
78240,1541036506805,406860,-1.302934445e+07,7368,16192,9191,3523,624649,34447,885,19,0
78250,1541036519049,406912,-1.302675388e+07,7131,16035,9311,3583,624880,34194,912,14,0
78260,1541036531792,406979,-1.302259657e+07,6938,16014,9358,3313,625235,33913,846,6,0
78270,1541036542536,406924,-1.302839941e+07,7280,15911,9542,3463,624781,34249,963,7,0
78280,1541036552790,406791,-1.302803235e+07,7427,15868,9455,3200,624976,34109,904,11,0
78290,1541036563442,406665,-1.303354691e+07,7836,15810,9428,3480,624365,34727,897,11,0
78300,1541036575911,406553,-1.303578164e+07,8014,15843,9450,3496,624185,34833,976,6,0
78310,1541036586760,406399,-1.303724064e+07,7872,15980,9654,3441,624059,34942,992,7,0
78320,1541036598495,406302,-1.303668650e+07,7968,15831,9642,3388,624173,34836,980,11,0
78330,1541036610066,406709,-1.303478183e+07,8013,15656,9469,3476,624285,34823,885,7,0
78340,1541036621865,406605,-1.303619307e+07,8033,15774,9447,3524,624146,34942,900,12,0
78350,1541036633639,406590,-1.303448920e+07,7894,15780,9500,3420,624332,34755,900,13,0
78360,1541036645517,406586,-1.303397074e+07,7806,15773,9485,3554,624334,34725,930,11,0
78370,1541036656156,406882,-1.303078934e+07,7613,15767,9499,3435,624659,34384,942,14,1
78380,1541036668093,406664,-1.303065344e+07,7601,15817,9498,3465,624597,34434,960,9,0
78390,1541036680070,406683,-1.303155966e+07,7690,15783,9498,3329,624633,34448,906,12,1
78400,1541036691633,406450,-1.303685243e+07,7832,16069,9473,3540,624100,34897,992,11,0
78410,1541036702861,407036,-1.302882096e+07,7344,15996,9388,3486,624714,34365,914,7,0
78420,1541036714933,406921,-1.302783375e+07,7438,15735,9433,3467,624852,34233,905,10,0
78430,1541036726135,406815,-1.302643493e+07,7561,15589,9320,3318,625135,33950,907,8,0
78440,1541036737764,406791,-1.303325922e+07,7861,15674,9460,3500,624522,34473,993,12,0
78450,1541036749318,406665,-1.303002407e+07,7811,15655,9238,3419,624755,34375,862,8,0
78460,1541036761470,406821,-1.303397264e+07,7968,15589,9366,3682,624345,34717,926,12,0
78470,1541036771803,407060,-1.302590274e+07,7639,15226,9426,3506,625124,33963,905,8,0
78480,1541036782894,406800,-1.303092911e+07,7962,15482,9326,3393,624789,34276,918,17,0
78490,1541036794150,406683,-1.303458185e+07,7978,15606,9487,3563,624393,34588,1011,8,0
78500,1541036806824,406410,-1.303730715e+07,8159,15872,9331,3515,624111,34913,964,12,0
78510,1541036818598,406437,-1.304015225e+07,8404,15784,9433,3440,623957,35040,988,15,0
78520,1541036830866,406582,-1.303561554e+07,8067,15569,9529,3555,624288,34716,984,12,0
78530,1541036842733,406655,-1.303210579e+07,7829,15685,9377,3527,624539,34520,926,14,1
78540,1541036853751,406900,-1.302981995e+07,7589,15804,9445,3385,624720,34348,921,11,0
78550,1541036864830,406634,-1.302967673e+07,7606,15641,9433,3485,624810,34224,957,9,0
78560,1541036877094,407058,-1.302804862e+07,7507,15602,9493,3528,624868,34143,980,9,0
78570,1541036888610,406990,-1.303012100e+07,7844,15629,9343,3303,624831,34232,925,11,1
78580,1541036900051,406843,-1.302981117e+07,7721,15611,9394,3389,624817,34260,914,9,0
78590,1541036911848,406875,-1.302512503e+07,7275,15831,9320,3360,625093,34033,869,5,0
78600,1541036924383,407007,-1.302841148e+07,7389,15888,9516,3322,624806,34281,906,6,1
78610,1541036936012,406927,-1.302975964e+07,7697,15870,9230,3275,624809,34320,861,10,0
78620,1541036947753,406434,-1.303549664e+07,7901,15858,9543,3431,624222,34835,931,12,0
78630,1541036959112,406770,-1.303374898e+07,7629,16110,9484,3471,624273,34771,945,11,0
78640,1541036970746,406372,-1.303430673e+07,7699,16101,9486,3323,624398,34603,991,8,0
