iteration,0,1,2,3,4,5,6
80000,1944,6287,1600,163,6,0,0
80010,1948,6275,1613,157,7,0,0
80020,1976,6212,1655,150,7,0,0
80030,1993,6174,1682,144,5,2,0
80040,1977,6217,1648,146,11,1,0
80050,1976,6216,1655,140,11,2,0
80060,1985,6189,1684,126,15,1,0
80070,1989,6182,1680,139,9,1,0
80080,1969,6223,1656,144,7,1,0
80090,1964,6231,1655,142,7,1,0
80100,1976,6205,1675,131,13,0,0
80110,1982,6206,1651,152,9,0,0
80120,1982,6206,1649,156,7,0,0
80130,1967,6247,1615,161,10,0,0
80140,1971,6236,1626,156,11,0,0
80150,1964,6241,1636,149,10,0,0
80160,1973,6219,1652,147,9,0,0
80170,1957,6244,1649,142,8,0,0
80180,1976,6214,1657,140,13,0,0
80190,2004,6170,1662,150,14,0,0
80200,1969,6249,1607,163,12,0,0
80210,1983,6215,1629,165,8,0,0
80220,1979,6207,1660,144,9,1,0
80230,1969,6218,1666,138,9,0,0
80240,1981,6195,1676,139,9,0,0
80250,1967,6222,1665,136,10,0,0
80260,1975,6205,1674,137,9,0,0
80270,1957,6241,1653,143,6,0,0
80280,1970,6213,1675,131,11,0,0
80290,1985,6182,1687,140,6,0,0
80300,1968,6224,1659,138,11,0,0
80310,1980,6202,1661,152,5,0,0
80320,1981,6201,1662,149,7,0,0
80330,2010,6138,1698,150,4,0,0
80340,1968,6226,1651,148,7,0,0
80350,2006,6153,1687,144,9,1,0
80360,1981,6202,1662,147,7,1,0
80370,1969,6237,1625,163,6,0,0
80380,1977,6220,1641,150,12,0,0
80390,2026,6128,1674,164,8,0,0
80400,2014,6135,1697,145,9,0,0
80410,2008,6146,1694,142,10,0,0
80420,2011,6152,1671,158,8,0,0
80430,1972,6197,1697,127,7,0,0
80440,1982,6202,1662,142,12,0,0
80450,1964,6231,1658,135,12,0,0
80460,1985,6197,1664,142,11,1,0
80470,2008,6148,1684,156,4,0,0
80480,1966,6233,1639,159,3,0,0
80490,1962,6239,1643,149,7,0,0
80500,1938,6277,1638,141,6,0,0
80510,1951,6252,1649,142,6,0,0
80520,1992,6175,1681,145,7,0,0
80530,1975,6219,1650,144,11,1,0
80540,1923,6306,1627,136,8,0,0
80550,1936,6277,1648,129,10,0,0
80560,1959,6232,1665,138,6,0,0
80570,1983,6192,1675,142,8,0,0
80580,1996,6163,1693,141,7,0,0
80590,1998,6168,1677,150,7,0,0
80600,2006,6162,1667,157,7,1,0
80610,2009,6151,1677,157,6,0,0
80620,2013,6138,1697,140,12,0,0
80630,2019,6138,1676,158,9,0,0
80640,2004,6163,1670,155,8,0,0
80650,1964,6233,1651,144,7,1,0
80660,1973,6207,1673,142,4,1,0
80670,1959,6249,1630,158,3,1,0
80680,1964,6237,1644,145,10,0,0
80690,1985,6200,1655,151,8,1,0
80700,2000,6169,1671,151,9,0,0
80710,1979,6214,1646,151,9,1,0
80720,1961,6257,1620,146,15,1,0
80730,1989,6193,1660,146,11,1,0
80740,1999,6161,1686,149,5,0,0
80750,2008,6171,1644,167,10,0,0
80760,2020,6118,1713,140,9,0,0
80770,1993,6183,1661,157,6,0,0
80780,1992,6187,1659,153,9,0,0
80790,2004,6164,1665,162,5,0,0
80800,1969,6232,1636,156,7,0,0
80810,1954,6252,1639,150,5,0,0
80820,1953,6246,1652,146,3,0,0
80830,1987,6199,1648,159,7,0,0
80840,1995,6194,1638,162,11,0,0
80850,1987,6214,1623,165,10,1,0
80860,1988,6195,1653,157,7,0,0
80870,1982,6208,1653,143,13,1,0
80880,1990,6197,1645,159,9,0,0
80890,1977,6219,1639,157,8,0,0
80900,1959,6249,1634,149,9,0,0
80910,1935,6282,1640,134,9,0,0
80920,1985,6196,1666,140,13,0,0
80930,1975,6215,1657,141,12,0,0
80940,1984,6195,1660,159,2,0,0
80950,1997,6172,1673,151,6,1,0
80960,1995,6179,1664,155,7,0,0
80970,1983,6213,1636,157,11,0,0
80980,2012,6145,1686,145,12,0,0
80990,2027,6139,1652,171,11,0,0
81000,1999,6182,1649,160,10,0,0
81010,2001,6170,1669,149,10,1,0
81020,1981,6193,1675,147,4,0,0
81030,1971,6231,1634,155,9,0,0
81040,1985,6188,1676,144,7,0,0
81050,1998,6169,1675,151,7,0,0
81060,1993,6179,1673,145,10,0,0
81070,2006,6155,1684,143,12,0,0
81080,1998,6173,1671,148,9,1,0
81090,2004,6174,1654,154,14,0,0
81100,1978,6221,1636,153,12,0,0
81110,2013,6168,1639,167,12,1,0
81120,1973,6219,1654,144,9,1,0
81130,2000,6177,1661,148,13,1,0
81140,1985,6200,1656,148,11,0,0
81150,2009,6160,1660,164,7,0,0
81160,2016,6140,1679,158,7,0,0
81170,1981,6205,1656,150,7,1,0
81180,1976,6208,1663,146,7,0,0
81190,1970,6241,1621,157,9,2,0
81200,1955,6268,1612,152,13,0,0
81210,1965,6237,1641,147,10,0,0
81220,1963,6235,1651,141,10,0,0
81230,1971,6211,1673,137,8,0,0
81240,1988,6186,1674,142,10,0,0
81250,1994,6171,1681,149,5,0,0
81260,1992,6190,1652,158,8,0,0
81270,1988,6183,1678,144,6,1,0
81280,1988,6183,1675,149,5,0,0
81290,1979,6199,1674,139,9,0,0
81300,1974,6212,1662,145,6,1,0
81310,1997,6173,1672,149,9,0,0
81320,1994,6178,1671,148,9,0,0
81330,1992,6184,1663,154,7,0,0
81340,2009,6147,1684,155,5,0,0
81350,1982,6200,1663,146,9,0,0
81360,1964,6232,1654,140,10,0,0
81370,1995,6185,1654,157,9,0,0
81380,1994,6192,1641,166,7,0,0
81390,1976,6213,1655,147,9,0,0
81400,1962,6247,1625,161,5,0,0
81410,1971,6230,1634,158,7,0,0
81420,2037,6112,1676,164,11,0,0
81430,2040,6124,1646,176,14,0,0
81440,2030,6138,1646,174,12,0,0
81450,2036,6110,1684,160,8,2,0
81460,2006,6150,1690,146,8,0,0
81470,1978,6201,1670,145,6,0,0
81480,1965,6223,1663,145,4,0,0
81490,1967,6219,1670,135,9,0,0
81500,1983,6202,1657,148,10,0,0
81510,2023,6123,1693,153,8,0,0
81520,2028,6128,1671,162,11,0,0
81530,2010,6142,1692,150,6,0,0
81540,1999,6166,1675,156,4,0,0
81550,1965,6218,1673,140,4,0,0
81560,1971,6223,1647,153,6,0,0
81570,1968,6247,1617,154,13,1,0
81580,1983,6206,1650,151,9,1,0
81590,1955,6259,1628,147,11,0,0
81600,1962,6241,1642,145,10,0,0
81610,1963,6236,1648,144,9,0,0
81620,1960,6241,1647,143,9,0,0
81630,1983,6205,1653,147,12,0,0
81640,1999,6182,1646,166,7,0,0
81650,1982,6219,1623,169,7,0,0
81660,2016,6160,1641,174,9,0,0
81670,2038,6123,1655,169,15,0,0
81680,2065,6061,1692,174,7,1,0
81690,2040,6100,1686,168,6,0,0
81700,2045,6097,1676,177,5,0,0
81710,2036,6120,1659,178,7,0,0
81720,2040,6111,1668,171,10,0,0
81730,2014,6151,1668,156,10,1,0
81740,1994,6177,1671,151,7,0,0
81750,1992,6191,1648,163,6,0,0
81760,1991,6203,1630,167,9,0,0
81770,1985,6216,1621,170,8,0,0
81780,1983,6214,1634,158,11,0,0
81790,1960,6251,1629,149,11,0,0
81800,1965,6240,1632,156,7,0,0
81810,1988,6194,1653,160,5,0,0
81820,1999,6171,1668,155,7,0,0
81830,2027,6126,1674,166,7,0,0
81840,2006,6159,1673,153,9,0,0
81850,2013,6161,1656,153,17,0,0
81860,2019,6143,1667,161,10,0,0
81870,2015,6146,1673,156,10,0,0
81880,1993,6185,1661,152,8,1,0
81890,1997,6168,1684,141,9,1,0
81900,1986,6205,1644,154,10,1,0
81910,2003,6158,1685,146,6,2,0
81920,2025,6129,1681,151,14,0,0
81930,2026,6123,1686,155,10,0,0
81940,2030,6118,1681,165,5,1,0
81950,2043,6093,1697,157,8,2,0
81960,2057,6064,1709,163,6,1,0
81970,2041,6099,1696,148,15,1,0
81980,2017,6135,1694,141,11,2,0
81990,1995,6179,1667,150,8,1,0
82000,1990,6183,1679,135,11,2,0
82010,1931,6283,1646,136,3,1,0
82020,1931,6308,1605,143,12,1,0
82030,1951,6256,1643,143,6,1,0
82040,1947,6273,1625,145,8,2,0
82050,1928,6298,1630,135,8,1,0
82060,1945,6276,1622,148,9,0,0
82070,1935,6278,1645,136,6,0,0
82080,1943,6278,1624,146,9,0,0
82090,1913,6341,1586,153,7,0,0
82100,1947,6273,1624,147,7,2,0
82110,1955,6247,1653,134,10,1,0
82120,1949,6265,1630,149,7,0,0
82130,1952,6255,1637,153,3,0,0
82140,1956,6250,1637,152,5,0,0
82150,1953,6264,1622,152,9,0,0
82160,1968,6232,1637,158,5,0,0
82170,1966,6219,1668,143,4,0,0
82180,1963,6224,1671,136,4,2,0
82190,1992,6172,1687,142,7,0,0
82200,2001,6178,1653,156,12,0,0
82210,1978,6220,1637,154,11,0,0
82220,1988,6202,1642,158,10,0,0
82230,1971,6227,1643,149,10,0,0
82240,1988,6202,1644,154,12,0,0
82250,1972,6232,1631,154,11,0,0
82260,1957,6243,1650,143,7,0,0
82270,1927,6299,1628,139,7,0,0
82280,1946,6249,1669,131,5,0,0
82290,1967,6220,1666,140,7,0,0
82300,1935,6280,1644,132,9,0,0
82310,1967,6239,1632,151,11,0,0
82320,1939,6269,1649,139,4,0,0
82330,1921,6307,1628,139,5,0,0
82340,1939,6281,1628,146,5,1,0
82350,1937,6294,1610,150,9,0,0
82360,1935,6292,1625,134,14,0,0
82370,1956,6258,1628,146,12,0,0
82380,1953,6251,1644,147,5,0,0
82390,1945,6273,1626,149,7,0,0
82400,1965,6250,1612,166,7,0,0
82410,1966,6246,1619,160,9,0,0
82420,1953,6251,1645,145,6,0,0
82430,1957,6250,1636,150,7,0,0
82440,1977,6214,1648,154,7,0,0
82450,1975,6224,1632,164,5,0,0
82460,1952,6262,1626,154,6,0,0
82470,1961,6246,1632,154,7,0,0
82480,1954,6252,1643,142,9,0,0
82490,1949,6265,1631,147,8,0,0
82500,1946,6276,1617,154,7,0,0
82510,1938,6272,1648,136,6,0,0
82520,1916,6321,1613,147,3,0,0
82530,1946,6256,1655,138,5,0,0
82540,1934,6285,1634,141,6,0,0
82550,1940,6288,1618,140,14,0,0
82560,1947,6271,1628,143,11,0,0
82570,1957,6238,1663,132,10,0,0
82580,1951,6245,1664,133,7,0,0
82590,1949,6262,1639,141,8,1,0
82600,1983,6184,1693,130,10,0,0
82610,1972,6212,1664,148,4,0,0
82620,1979,6217,1636,161,7,0,0
82630,2010,6157,1661,167,5,0,0
82640,2022,6142,1658,171,6,1,0
82650,2028,6136,1654,172,10,0,0
82660,2044,6112,1653,182,9,0,0
82670,2018,6152,1653,166,11,0,0
82680,2008,6167,1653,161,11,0,0
82690,1990,6192,1654,156,8,0,0
82700,2020,6144,1662,165,8,1,0
82710,2006,6157,1674,157,6,0,0
82720,2021,6131,1683,157,8,0,0
82730,1992,6182,1672,142,12,0,0
82740,2018,6138,1677,160,7,0,0
82750,2016,6147,1673,150,13,1,0
82760,2015,6139,1683,157,6,0,0
82770,2042,6090,1701,160,7,0,0
82780,2003,6168,1664,157,7,1,0
82790,1989,6199,1641,165,6,0,0
82800,2008,6167,1647,173,5,0,0
82810,2013,6170,1630,179,7,1,0
82820,2026,6142,1650,171,10,1,0
82830,1995,6192,1641,163,8,1,0
82840,2006,6169,1655,160,9,1,0
82850,1981,6211,1642,159,7,0,0
82860,2002,6178,1644,170,6,0,0
82870,2015,6141,1677,163,4,0,0
82880,2003,6177,1646,165,9,0,0
82890,1992,6195,1641,166,5,1,0
82900,1991,6208,1622,170,8,0,1
82910,1969,6248,1605,170,8,0,0
82920,1970,6229,1640,154,6,1,0
82930,2005,6168,1655,166,6,0,0
82940,2016,6130,1697,152,5,0,0
82950,2023,6142,1656,170,9,0,0
82960,1997,6193,1637,160,12,1,0
82970,2001,6184,1640,164,11,0,0
82980,2003,6188,1626,172,11,0,0
82990,1989,6223,1597,181,10,0,0
83000,2017,6150,1654,174,5,0,0
83010,1995,6198,1626,174,7,0,0
83020,1999,6185,1639,171,6,0,0
83030,1980,6219,1628,167,6,0,0
83040,1993,6188,1656,153,9,1,0
83050,1982,6220,1625,162,11,0,0
83060,1976,6236,1616,156,16,0,0
83070,1987,6211,1624,171,7,0,0
83080,1977,6229,1623,159,12,0,0
83090,1953,6266,1623,145,12,1,0
83100,1937,6295,1612,145,9,2,0
83110,1965,6238,1636,156,4,0,1
83120,1966,6225,1663,136,9,1,0
83130,1973,6217,1660,138,11,1,0
83140,2006,6163,1665,157,9,0,0
83150,1989,6193,1659,148,10,1,0
83160,2005,6160,1670,160,5,0,0
83170,1994,6174,1677,148,7,0,0
83180,2003,6161,1675,155,6,0,0
83190,2017,6124,1708,144,7,0,0
83200,1985,6196,1664,145,9,1,0
83210,1999,6159,1693,141,8,0,0
83220,1984,6205,1645,159,7,0,0
83230,1980,6206,1651,160,3,0,0
83240,2025,6122,1687,160,6,0,0
83250,1998,6167,1675,157,3,0,0
83260,1994,6174,1675,152,5,0,0
83270,1968,6217,1669,140,5,1,0
83280,1961,6245,1633,156,4,1,0
83290,1970,6220,1656,148,6,0,0
83300,1988,6199,1645,161,7,0,0
83310,1995,6178,1672,143,11,1,0
83320,2011,6146,1681,156,6,0,0
83330,2034,6102,1701,156,7,0,0
83340,2037,6103,1690,164,5,1,0
83350,2063,6073,1680,170,13,1,0
83360,2088,6035,1679,186,11,1,0
83370,2012,6171,1637,166,13,1,0
83380,1994,6197,1632,170,6,1,0
83390,1984,6212,1630,168,6,0,0
83400,1955,6259,1627,149,10,0,0
83410,1910,6333,1610,141,6,0,0
83420,1931,6307,1600,155,7,0,0
83430,1935,6291,1620,147,7,0,0
83440,1965,6237,1638,153,7,0,0
83450,1956,6245,1647,147,5,0,0
83460,1957,6254,1628,154,7,0,0
83470,1971,6214,1669,136,10,0,0
83480,1974,6211,1666,139,10,0,0
83490,1962,6236,1651,143,7,1,0
83500,1971,6229,1635,159,6,0,0
83510,1993,6181,1666,153,7,0,0
83520,2003,6153,1695,139,10,0,0
83530,1966,6226,1657,144,7,0,0
83540,1973,6214,1659,148,6,0,0
83550,1950,6258,1638,150,4,0,0
83560,1966,6222,1661,148,3,0,0
83570,1971,6227,1640,155,7,0,0
83580,1975,6222,1637,160,6,0,0
83590,1979,6209,1649,159,4,0,0
83600,1938,6285,1625,144,7,1,0
83610,1944,6263,1646,143,4,0,0
83620,1939,6268,1653,134,6,0,0
83630,1989,6208,1623,174,6,0,0
83640,2020,6134,1680,158,8,0,0
83650,1990,6191,1654,159,6,0,0
83660,2003,6152,1693,146,6,0,0
83670,1995,6180,1663,154,8,0,0
83680,2018,6141,1672,161,8,0,0
83690,2029,6117,1691,151,12,0,0
83700,1997,6180,1664,145,13,1,0
83710,2004,6163,1670,155,8,0,0
83720,1987,6192,1662,152,7,0,0
83730,1963,6233,1654,142,7,1,0
83740,1975,6214,1655,148,8,0,0
83750,1978,6197,1676,145,4,0,0
83760,2009,6148,1683,154,6,0,0
83770,2015,6139,1686,151,9,0,0
83780,2028,6122,1683,157,9,1,0
83790,2007,6165,1662,153,13,0,0
83800,1984,6196,1663,150,7,0,0
83810,1967,6239,1628,159,7,0,0
83820,1979,6207,1654,155,5,0,0
83830,1977,6220,1637,158,8,0,0
83840,1962,6228,1662,144,4,0,0
83850,1979,6198,1673,144,6,0,0
83860,1934,6290,1624,146,6,0,0
83870,1960,6236,1653,146,5,0,0
83880,1933,6289,1625,151,2,0,0
83890,1924,6302,1628,142,4,0,0
83900,1951,6258,1635,152,4,0,0
83910,1977,6210,1658,146,9,0,0
83920,1954,6262,1626,147,10,1,0
83930,1966,6249,1619,153,11,2,0
83940,1969,6244,1617,159,10,1,0
83950,1974,6238,1618,154,16,0,0
83960,1995,6186,1655,152,12,0,0
83970,1976,6213,1656,145,10,0,0
83980,1969,6228,1652,136,15,0,0
83990,1949,6267,1634,136,13,1,0
84000,1962,6244,1635,150,9,0,0
84010,1963,6241,1639,147,10,0,0
84020,1986,6196,1662,144,12,0,0
84030,1983,6202,1655,152,8,0,0
84040,2003,6160,1683,142,12,0,0
84050,1966,6238,1639,144,13,0,0
84060,1983,6211,1647,141,18,0,0
84070,1979,6206,1664,138,13,0,0
84080,1966,6228,1656,141,8,1,0
84090,1957,6249,1641,143,10,0,0
84100,1963,6252,1618,157,9,1,0
84110,1951,6262,1632,147,7,1,0
84120,1988,6195,1655,153,9,0,0
84130,1996,6180,1659,158,7,0,0
84140,1975,6225,1637,151,12,0,0
84150,1969,6228,1646,149,7,1,0
84160,1976,6216,1649,151,7,1,0
84170,1937,6285,1629,139,10,0,0
84180,1925,6312,1611,142,10,0,0
84190,1916,6324,1609,146,5,0,0
84200,1905,6348,1597,142,8,0,0
84210,1941,6280,1626,145,7,1,0
84220,1960,6242,1645,144,9,0,0
84230,1960,6255,1623,150,11,1,0
84240,1972,6221,1651,147,9,0,0
84250,1947,6265,1638,142,7,1,0
84260,1934,6291,1621,150,3,1,0
84270,1953,6254,1637,152,4,0,0
84280,1948,6281,1599,167,5,0,0
84290,1933,6292,1625,142,8,0,0
84300,1926,6311,1608,147,8,0,0
84310,1963,6255,1609,165,8,0,0
84320,1981,6214,1637,160,8,0,0
84330,1985,6214,1627,164,10,0,0
84340,1978,6210,1651,156,5,0,0
84350,2001,6167,1669,157,6,0,0
84360,2025,6121,1692,153,9,0,0
84370,2016,6147,1668,159,10,0,0
84380,2013,6150,1675,148,14,0,0
84390,1997,6173,1675,143,12,0,0
84400,1979,6213,1645,155,8,0,0
84410,1963,6242,1638,147,9,1,0
84420,1990,6200,1641,158,11,0,0
84430,1972,6236,1620,164,8,0,0
84440,1976,6222,1640,150,12,0,0
84450,1980,6208,1657,143,11,1,0
84460,1977,6210,1660,142,11,0,0
84470,1976,6199,1682,135,8,0,0
84480,1983,6214,1630,166,7,0,0
84490,1992,6188,1656,156,8,0,0
84500,1962,6252,1618,160,8,0,0
84510,1994,6185,1658,154,8,1,0
84520,1998,6180,1657,154,11,0,0
84530,1999,6165,1682,145,9,0,0
84540,2006,6166,1659,161,7,1,0
84550,1980,6221,1629,160,9,1,0
84560,1957,6257,1622,157,7,0,0
84570,1989,6189,1666,145,11,0,0
84580,1989,6209,1627,163,12,0,0
84590,2016,6143,1676,155,10,0,0
84600,1986,6180,1689,138,7,0,0
84610,1986,6188,1676,140,10,0,0
84620,1961,6239,1647,145,8,0,0
84630,1962,6226,1668,138,6,0,0
84640,1969,6221,1662,137,11,0,0
84650,1976,6220,1643,150,11,0,0
84660,2001,6174,1660,155,9,1,0
84670,1989,6196,1652,152,11,0,0
84680,2028,6129,1666,169,8,0,0
84690,2034,6124,1661,171,9,1,0
84700,2013,6160,1647,174,6,0,0
84710,2027,6137,1660,161,15,0,0
84720,2038,6119,1660,171,12,0,0
84730,2018,6146,1667,157,11,1,0
84740,2024,6132,1671,166,7,0,0
84750,2051,6074,1706,164,3,2,0
84760,2026,6124,1682,161,6,1,0
84770,2035,6120,1661,178,6,0,0
84780,2064,6068,1685,171,11,1,0
84790,2068,6075,1661,182,13,1,0
84800,2037,6125,1650,179,7,2,0
84810,2034,6112,1682,164,8,0,0
84820,2008,6152,1682,148,10,0,0
84830,2011,6171,1634,175,9,0,0
84840,1973,6233,1624,161,9,0,0
84850,1974,6218,1651,148,9,0,0
84860,1953,6272,1609,155,10,1,0
84870,1963,6235,1651,143,6,2,0
84880,1975,6218,1646,154,7,0,0
84890,1984,6198,1656,158,4,0,0
84900,1978,6216,1642,157,6,1,0
84910,1982,6195,1670,147,6,0,0
84920,1991,6182,1671,148,8,0,0
84930,2014,6149,1664,169,4,0,0
84940,2041,6099,1685,169,6,0,0
84950,2029,6118,1683,164,6,0,0
84960,2007,6166,1654,166,7,0,0
84970,2000,6164,1679,151,5,1,0
84980,2008,6163,1657,165,7,0,0
84990,2012,6152,1670,156,10,0,0
85000,1978,6213,1647,155,7,0,0
85010,1991,6193,1652,154,9,1,0
85020,1969,6229,1648,141,13,0,0
85030,2000,6180,1654,152,14,0,0
85040,2007,6164,1659,162,8,0,0
85050,1973,6230,1630,158,9,0,0
85060,1953,6268,1613,158,8,0,0
85070,1972,6219,1655,145,9,0,0
85080,1974,6214,1658,146,8,0,0
85090,1987,6191,1665,149,8,0,0
85100,1965,6240,1632,156,7,0,0
85110,1989,6182,1675,148,6,0,0
85120,2010,6146,1686,150,8,0,0
85130,2005,6144,1702,144,5,0,0
85140,2000,6163,1683,146,7,1,0
85150,2021,6146,1657,165,10,1,0
85160,2014,6166,1643,160,17,0,0
85170,1986,6225,1604,174,10,1,0
85180,1968,6242,1619,164,7,0,0
85190,1954,6265,1614,161,6,0,0
85200,1973,6223,1641,157,6,0,0
85210,1981,6217,1635,155,12,0,0
85220,1981,6222,1628,154,15,0,0
85230,1988,6206,1634,162,10,0,0
85240,2010,6166,1648,166,10,0,0
85250,2015,6154,1660,158,13,0,0
85260,2014,6152,1669,150,15,0,0
85270,1993,6182,1668,146,11,0,0
85280,1987,6192,1666,144,11,0,0
85290,2013,6137,1695,147,8,0,0
85300,2010,6153,1674,153,10,0,0
85310,2012,6155,1669,150,13,1,0
85320,1998,6186,1648,155,12,1,0
85330,1975,6232,1621,162,10,0,0
85340,1970,6239,1620,163,8,0,0
85350,1988,6201,1640,165,6,0,0
85360,1981,6207,1652,152,7,1,0
85370,1980,6213,1643,155,9,0,0
85380,1984,6208,1642,157,8,1,0
85390,1997,6175,1671,145,12,0,0
85400,1989,6193,1656,153,9,0,0
85410,1982,6216,1632,161,8,1,0
85420,1992,6190,1654,154,10,0,0
85430,1994,6182,1664,150,10,0,0
85440,1968,6223,1660,139,10,0,0
85450,1983,6199,1659,154,4,1,0
85460,2004,6171,1653,165,7,0,0
85470,1971,6220,1654,150,3,2,0
85480,1979,6212,1644,160,5,0,0
85490,2000,6178,1655,156,11,0,0
85500,2001,6174,1662,150,13,0,0
85510,2009,6165,1653,163,10,0,0
85520,2027,6133,1661,171,8,0,0
85530,2019,6133,1682,161,5,0,0
85540,2014,6146,1674,158,8,0,0
85550,1988,6201,1641,163,7,0,0
85560,2030,6120,1674,172,4,0,0
85570,2045,6069,1733,147,6,0,0
85580,2054,6067,1711,161,7,0,0
85590,2044,6090,1691,172,3,0,0
85600,2014,6151,1659,173,3,0,0
85610,2003,6172,1657,158,10,0,0
85620,1997,6190,1638,167,7,1,0
85630,2010,6152,1672,160,6,0,0
85640,1979,6211,1646,159,5,0,0
85650,1982,6195,1671,145,7,0,0
85660,1972,6223,1646,151,8,0,0
85670,1960,6266,1596,170,8,0,0
85680,1958,6261,1619,147,15,0,0
85690,1984,6205,1648,153,10,0,0
85700,1954,6257,1633,149,6,0,1
85710,1964,6241,1633,155,7,0,0
85720,1997,6188,1641,166,8,0,0
85730,1967,6237,1640,141,15,0,0
85740,1982,6205,1654,149,10,0,0
85750,2000,6153,1699,143,5,0,0
85760,1972,6216,1657,150,5,0,0
85770,1952,6254,1644,143,6,1,0
85780,1947,6265,1637,144,6,1,0
85790,1934,6295,1613,153,5,0,0
85800,1985,6204,1643,162,6,0,0
85810,1972,6228,1639,151,9,1,0
85820,1959,6253,1624,157,7,0,0
85830,1988,6188,1667,150,7,0,0
85840,1981,6210,1645,156,8,0,0
85850,1986,6198,1652,158,6,0,0
85860,1955,6244,1654,140,7,0,0
85870,1944,6267,1646,132,10,1,0
85880,1975,6212,1659,146,8,0,0
85890,1985,6201,1654,149,11,0,0
85900,1973,6213,1663,143,8,0,0
85910,1984,6202,1656,146,12,0,0
85920,2003,6148,1706,132,11,0,0
85930,2009,6155,1674,151,11,0,0
85940,2007,6147,1695,141,10,0,0
85950,2023,6138,1669,156,14,0,0
85960,2009,6157,1670,153,11,0,0
85970,1994,6189,1651,156,9,1,0
85980,2029,6118,1684,162,7,0,0
85990,2054,6071,1704,163,8,0,0
86000,2045,6092,1691,163,8,1,0
86010,2023,6136,1669,163,8,1,0
86020,2028,6120,1688,153,10,1,0
86030,2044,6091,1693,165,7,0,0
86040,2028,6118,1692,150,12,0,0
86050,1995,6178,1666,154,7,0,0
86060,1972,6223,1643,157,5,0,0
86070,1998,6181,1654,157,10,0,0
86080,2005,6170,1656,158,11,0,0
86090,2016,6141,1683,148,11,1,0
86100,2011,6162,1658,154,15,0,0
86110,2007,6166,1658,158,11,0,0
86120,1965,6239,1643,137,16,0,0
86130,1950,6259,1645,133,13,0,0
86140,1951,6260,1636,144,9,0,0
86150,1948,6275,1614,155,8,0,0
86160,1952,6277,1599,164,7,1,0
86170,1932,6300,1617,139,11,1,0
86180,1948,6275,1614,155,8,0,0
86190,1976,6218,1642,158,6,0,0
86200,2009,6149,1684,149,9,0,0
86210,1995,6190,1651,149,14,1,0
86220,1985,6202,1654,146,13,0,0
86230,1976,6209,1661,147,7,0,0
86240,1991,6190,1655,156,8,0,0
86250,1973,6221,1651,143,12,0,0
86260,1973,6221,1647,151,8,0,0
86270,2003,6156,1686,148,7,0,0
86280,1981,6192,1676,148,3,0,0
86290,1996,6196,1632,166,9,0,1
86300,2011,6159,1658,163,9,0,0
86310,2040,6111,1667,173,9,0,0
86320,2075,6040,1705,171,8,1,0
86330,2048,6087,1693,161,11,0,0
86340,2050,6076,1706,160,8,0,0
86350,2000,6174,1659,160,7,0,0
86360,2004,6157,1682,149,8,0,0
86370,2007,6149,1686,153,5,0,0
86380,1991,6187,1660,155,7,0,0
86390,2004,6162,1676,146,12,0,0
86400,2014,6140,1683,158,5,0,0
86410,2003,6176,1650,161,9,1,0
86420,2006,6165,1659,163,7,0,0
86430,1998,6193,1627,175,7,0,0
86440,1963,6245,1631,151,10,0,0
86450,1980,6211,1644,159,6,0,0
86460,1990,6188,1661,154,7,0,0
86470,2022,6119,1703,149,7,0,0
86480,2019,6134,1684,154,9,0,0
86490,1994,6169,1692,133,12,0,0
86500,1972,6210,1671,140,7,0,0
86510,1965,6232,1647,150,6,0,0
86520,1958,6239,1654,143,6,0,0
86530,1953,6254,1643,141,8,1,0
86540,1960,6236,1656,140,8,0,0
86550,1946,6270,1634,138,12,0,0
86560,1960,6241,1645,147,7,0,0
86570,1986,6203,1648,152,10,1,0
86580,2001,6184,1640,165,9,1,0
86590,1972,6245,1601,175,7,0,0
86600,1994,6201,1626,169,10,0,0
86610,1971,6237,1624,157,11,0,0
86620,1996,6186,1652,154,12,0,0
86630,1994,6182,1663,153,7,1,0
86640,2000,6189,1634,165,12,0,0
86650,2004,6181,1638,165,12,0,0
86660,2023,6140,1663,162,12,0,0
86670,1994,6214,1597,188,7,0,0
86680,1978,6231,1612,171,8,0,0
86690,1969,6231,1636,159,5,0,0
86700,2003,6177,1644,169,7,0,0
86710,2031,6121,1673,167,8,0,0
86720,2023,6130,1682,154,11,0,0
86730,2008,6162,1663,156,11,0,0
86740,2051,6097,1665,175,12,0,0
86750,1999,6192,1626,176,7,0,0
86760,2000,6181,1644,169,6,0,0
86770,1979,6228,1618,164,11,0,0
86780,1997,6191,1635,169,8,0,0
86790,2019,6170,1613,188,10,0,0
86800,2041,6117,1650,185,7,0,0
86810,2033,6114,1681,164,8,0,0
86820,2041,6097,1691,164,6,1,0
86830,2050,6081,1695,167,7,0,0
86840,2085,6032,1693,178,12,0,0
86850,2049,6091,1683,165,12,0,0
86860,2040,6124,1645,179,11,1,0
86870,2049,6095,1677,166,12,1,0
86880,2065,6064,1689,170,12,0,0
86890,2049,6095,1674,171,11,0,0
86900,2043,6098,1688,158,13,0,0
86910,2011,6163,1652,163,11,0,0
86920,2027,6143,1642,179,9,0,0
86930,2006,6164,1664,156,10,0,0
86940,2035,6112,1681,163,8,1,0
86950,2031,6117,1682,161,9,0,0
86960,2037,6102,1693,160,8,0,0
86970,2001,6167,1671,153,8,0,0
86980,2021,6139,1674,152,13,1,0
