iteration,0,1,2,3,4,5,6,7,8
73670,253407,206604,149868,46955,3040,121,5,0,0
73680,253356,206588,149987,46955,3001,109,4,0,0
73690,253706,206110,149994,46997,3063,122,7,1,0
73700,253304,206738,149923,46853,3060,115,7,0,0
73710,253453,206412,150110,46877,3010,131,7,0,0
73720,253426,206566,149937,46852,3097,116,6,0,0
73730,253590,206309,150010,46822,3146,118,4,1,0
73740,253689,206188,149972,46885,3127,130,8,1,0
73750,253766,206125,149859,46967,3165,112,6,0,0
73760,253384,206607,149969,46830,3091,113,6,0,0
73770,253277,206930,149705,46829,3128,125,6,0,0
73780,253305,206780,149871,46846,3056,136,6,0,0
73790,253253,206899,149805,46825,3079,134,5,0,0
73800,253379,206597,150025,46786,3076,132,4,1,0
73810,253356,206699,149850,46905,3071,113,5,1,0
73820,253326,206849,149650,46991,3051,124,9,0,0
73830,253248,206870,149849,46828,3084,115,5,1,0
73840,253272,206895,149749,46878,3062,139,5,0,0
73850,253237,206940,149808,46762,3114,132,7,0,0
73860,253404,206593,149916,46906,3053,123,5,0,0
73870,253407,206490,150105,46829,3039,123,7,0,0
73880,253331,206780,149785,46895,3085,119,5,0,0
73890,253417,206517,150022,46875,3038,124,7,0,0
73900,253413,206560,149927,46941,3039,113,7,0,0
73910,253362,206681,149962,46732,3123,134,5,1,0
73920,253109,207069,149822,46848,3023,124,4,1,0
73930,253006,207223,149813,46825,2994,134,5,0,0
73940,252861,207341,149994,46685,2986,126,7,0,0
73950,253021,207133,149883,46875,2970,112,6,0,0
73960,253034,207268,149631,46934,3004,122,7,0,0
73970,253002,207263,149734,46858,3028,107,8,0,0
73980,252957,207380,149673,46815,3053,115,7,0,0
73990,252917,207376,149747,46846,2984,124,6,0,0
74000,252869,207417,149797,46825,2950,138,4,0,0
74010,253024,207175,149844,46824,3004,125,4,0,0
74020,253053,207100,149882,46844,3007,108,6,0,0
74030,252958,207183,150010,46743,2967,134,5,0,0
74040,253106,207041,149877,46831,3017,124,4,0,0
74050,253234,206788,150105,46633,3106,125,9,0,0
74060,253643,206366,149734,47016,3092,144,5,0,0
74070,253499,206517,149857,46891,3087,146,3,0,0
74080,253379,206592,150022,46797,3084,120,5,1,0
74090,253560,206358,150007,46813,3127,129,6,0,0
74100,253559,206389,149907,46937,3060,142,6,0,0
74110,253403,206612,149880,46940,3024,134,7,0,0
74120,253597,206226,150105,46863,3075,129,5,0,0
74130,253711,206140,149959,46956,3101,129,3,1,0
74140,253630,206243,149911,47052,3049,107,8,0,0
74150,253404,206568,149951,46913,3036,121,7,0,0
74160,253289,206734,149925,46921,3013,108,9,1,0
74170,253458,206593,149718,47089,3012,124,6,0,0
74180,253601,206230,150034,46998,2982,150,5,0,0
74190,253248,206845,149830,46964,2967,141,5,0,0
74200,253241,206841,149844,46959,2991,115,8,1,0
74210,253140,207094,149688,46912,3042,118,6,0,0
74220,253345,206735,149859,46844,3076,135,6,0,0
74230,253344,206709,149816,46995,3011,120,5,0,0
74240,253485,206580,149699,47052,3057,124,3,0,0
74250,253166,207030,149634,47104,2945,116,5,0,0
74260,253131,207001,149887,46831,3021,126,3,0,0
74270,253218,206788,150020,46851,3003,113,7,0,0
74280,253265,206889,149747,46921,3043,128,7,0,0
74290,253208,206687,150235,46761,2989,116,4,0,0
74300,253021,207209,149836,46778,3002,147,7,0,0
74310,253229,206856,149893,46862,3035,118,7,0,0
74320,253262,206820,149865,46912,2997,139,4,1,0
74330,252945,207314,149814,46795,2989,141,2,0,0
74340,253271,206877,149710,47014,2986,136,5,1,0
74350,253569,206357,149897,46999,3043,130,5,0,0
74360,253381,206708,149738,47012,3030,126,5,0,0
74370,253458,206381,150156,46850,3021,131,3,0,0
74380,253556,206329,149961,47020,2985,145,4,0,0
74390,253444,206537,149863,47034,2979,139,4,0,0
74400,253665,206326,149717,47057,3108,125,2,0,0
74410,253643,206298,149845,46975,3114,119,6,0,0
74420,253765,205965,150102,46968,3074,125,1,0,0
74430,253798,206115,149742,47117,3095,128,5,0,0
74440,253599,206329,149890,46968,3089,119,6,0,0
74450,253393,206449,150156,46904,2969,123,6,0,0
74460,253614,206339,149766,47120,3040,117,4,0,0
74470,253513,206455,149845,47019,3046,118,4,0,0
74480,253733,206085,149984,46975,3100,117,5,1,0
74490,253843,205938,149927,47085,3088,113,6,0,0
74500,253726,206122,149961,46955,3095,135,6,0,0
74510,253492,206438,150018,46820,3102,123,6,1,0
74520,253589,206378,149853,46933,3125,115,7,0,0
74530,253504,206443,149964,46873,3077,132,7,0,0
74540,253275,206648,150110,46876,2956,130,5,0,0
74550,253076,206976,150075,46759,2982,123,9,0,0
74560,253166,206846,150057,46812,2993,124,2,0,0
74570,253366,206647,149939,46854,3060,131,3,0,0
74580,253376,206648,149838,47008,3006,116,8,0,0
74590,253605,206238,150009,46985,3032,125,6,0,0
74600,253660,206275,149768,47138,3028,123,8,0,0
74610,253192,206863,149958,46853,3016,111,6,1,0
74620,253350,206643,149949,46906,3023,125,4,0,0
74630,253148,206841,150159,46714,2996,137,5,0,0
74640,253231,206731,150127,46766,3010,133,2,0,0
74650,253177,206786,150072,46913,2937,108,6,1,0
74660,253201,206904,149868,46884,3016,118,9,0,0
74670,253582,206301,149992,46927,3062,132,3,0,1
74680,253403,206633,149819,46997,3007,136,5,0,0
74690,253554,206282,150039,47002,2986,132,5,0,0
74700,253456,206571,149851,46915,3063,135,8,1,0
74710,253372,206832,149607,46958,3082,142,7,0,0
74720,253559,206274,150144,46805,3072,141,5,0,0
74730,253382,206618,149967,46849,3029,145,10,0,0
74740,253546,206310,150045,46943,3017,131,8,0,0
74750,253631,206385,149730,47003,3116,128,7,0,0
74760,253299,206880,149673,46961,3052,127,8,0,0
74770,253188,206892,149938,46833,3018,125,6,0,0
74780,253260,206779,149945,46857,3040,114,5,0,0
74790,253171,206933,149926,46801,3037,128,4,0,0
74800,253226,206756,150015,46918,2971,109,4,1,0
74810,253194,206943,149793,46944,2995,128,2,1,0
74820,253224,206830,149940,46876,2992,134,4,0,0
74830,253137,206964,149913,46859,3006,118,2,1,0
74840,253230,206904,149772,46960,3009,114,11,0,0
74850,253232,206831,149927,46854,3033,118,4,1,0
74860,253197,206853,150065,46663,3086,133,2,1,0
74870,253348,206694,149871,46920,3035,128,4,0,0
74880,253377,206503,150152,46811,3027,128,2,0,0
74890,253258,206666,150071,46955,2929,115,6,0,0
74900,253583,206108,150286,46908,2985,124,6,0,0
74910,253543,206303,150047,46961,3015,126,5,0,0
74920,253358,206790,149589,47140,3006,114,3,0,0
74930,253422,206657,149722,47015,3068,114,2,0,0
74940,253181,207001,149744,46919,3026,124,5,0,0
74950,253361,206745,149686,47083,2995,126,4,0,0
74960,253210,206989,149762,46808,3099,126,5,1,0
74970,253319,206819,149726,46956,3043,133,4,0,0
74980,253462,206497,149819,47149,2950,120,3,0,0
74990,253349,206740,149734,47030,3036,109,1,1,0
75000,253224,206825,149944,46876,3000,127,4,0,0
75010,253468,206569,149772,47005,3061,122,3,0,0
75020,253525,206551,149618,47143,3036,122,5,0,0
75030,253748,206069,149899,47131,3031,117,4,1,0
75040,253503,206529,149733,47065,3048,116,5,0,1
75050,253513,206575,149605,47161,3006,132,8,0,0
75060,253646,206380,149584,47260,2985,138,7,0,0
75070,253530,206431,149802,47122,2979,133,3,0,0
75080,253799,206076,149793,47133,3060,135,4,0,0
75090,253515,206563,149709,46984,3087,133,9,0,0
75100,253416,206607,149860,46945,3028,138,6,0,0
75110,253520,206529,149737,47010,3059,140,4,1,0
75120,253656,206273,149754,47173,3023,118,3,0,0
75130,253381,206615,149876,47006,3001,115,6,0,0
75140,253318,206778,149773,46980,3023,124,4,0,0
75150,253454,206594,149780,46980,3063,122,5,2,0
75160,253483,206568,149620,47256,2946,122,5,0,0
75170,253392,206798,149558,47057,3067,121,7,0,0
75180,253558,206384,149937,46872,3123,122,4,0,0
75190,253526,206557,149649,47059,3082,122,5,0,0
75200,253404,206715,149658,47057,3040,118,8,0,0
75210,253404,206778,149558,47059,3084,109,8,0,0
75220,253231,206919,149726,46976,3044,99,5,0,0
75230,253167,206963,149837,46904,3003,117,9,0,0
75240,253285,206801,149770,47045,2980,111,7,1,0
75250,253387,206716,149688,47057,3027,121,4,0,0
75260,253505,206464,149888,46967,3030,138,7,1,0
75270,253637,206411,149622,47129,3053,142,6,0,0
75280,253376,206705,149816,46893,3074,128,8,0,0
75290,253684,206315,149647,47185,3019,141,8,1,0
75300,253693,206292,149691,47111,3079,127,7,0,0
75310,253744,206171,149784,47089,3075,129,7,1,0
75320,253742,206252,149557,47299,3018,127,5,0,0
75330,253383,206611,149879,47014,2983,123,7,0,0
75340,253404,206524,149950,47040,2957,122,3,0,0
75350,253382,206668,149795,47012,3013,127,2,1,0
75360,253586,206305,149871,47121,2998,116,3,0,0
75370,253498,206644,149521,47166,3045,120,6,0,0
75380,253489,206532,149752,47071,3032,121,3,0,0
75390,253374,206690,149762,47044,2998,130,2,0,0
75400,253264,206884,149754,46912,3065,114,7,0,0
75410,253400,206725,149672,47019,3054,122,8,0,0
75420,253247,206832,149921,46808,3063,125,3,1,0
75430,253255,206816,149841,46984,2975,125,3,1,0
75440,253492,206531,149812,46946,3093,121,5,0,0
75450,253524,206497,149741,47061,3051,122,4,0,0
75460,253558,206489,149734,46963,3134,114,8,0,0
75470,253515,206465,149851,46980,3053,135,1,0,0
75480,253693,206296,149730,47027,3113,135,6,0,0
75490,253509,206480,149822,47004,3069,109,6,1,0
75500,253514,206604,149606,47038,3122,114,2,0,0
75510,253551,206568,149561,47097,3097,125,1,0,0
75520,253703,206358,149533,47175,3111,114,5,1,0
75530,253614,206347,149847,46953,3101,132,6,0,0
75540,253597,206456,149693,47008,3102,138,6,0,0
75550,253296,206986,149499,46996,3092,127,3,1,0
75560,253340,206859,149596,46999,3084,117,4,1,0
75570,253416,206724,149677,46959,3082,136,5,1,0
75580,253367,206733,149782,46906,3082,124,5,1,0
75590,253513,206595,149654,46989,3123,119,6,1,0
75600,253506,206493,149826,46988,3053,125,9,0,0
75610,253302,206800,149874,46784,3105,130,5,0,0
75620,253331,206761,149792,46964,3004,141,7,0,0
75630,253015,207221,149860,46709,3053,133,8,1,0
75640,253325,206805,149818,46786,3138,120,7,1,0
75650,253265,206822,149846,46929,3001,128,8,1,0
75660,253432,206519,149933,46991,2987,134,4,0,0
75670,253215,206880,149860,46924,2981,136,4,0,0
75680,253151,207075,149725,46851,3073,120,5,0,0
75690,253374,206622,149926,46926,3016,132,4,0,0
75700,253227,206940,149752,46890,3072,116,3,0,0
75710,253308,206705,150013,46761,3083,126,4,0,0
75720,253319,206626,150088,46790,3063,108,6,0,0
75730,253142,207009,149911,46708,3109,117,4,0,0
75740,253252,206785,149983,46806,3047,119,8,0,0
75750,253054,207036,150016,46768,3009,111,5,1,0
75760,253059,207068,149950,46773,3042,103,5,0,0
75770,253135,206988,149912,46815,3013,133,2,2,0
75780,253087,207056,149906,46796,3037,113,4,1,0
75790,253199,207031,149627,46989,3026,124,4,0,0
75800,253147,207078,149665,46999,2965,142,3,1,0
75810,253685,206240,149881,46924,3126,142,2,0,0
75820,253728,206295,149627,47088,3126,133,3,0,0
75830,253627,206292,149874,47013,3053,137,4,0,0
75840,253368,206779,149773,46776,3176,125,3,0,0
75850,253531,206422,149931,46870,3126,118,2,0,0
75860,253350,206545,150161,46783,3026,130,5,0,0
75870,253176,206804,150150,46723,3016,124,6,1,0
75880,253257,206792,149901,46935,2977,135,3,0,0
75890,253220,206794,150101,46665,3093,125,2,0,0
75900,253075,207070,149921,46781,3022,129,2,0,0
75910,253279,206687,150073,46816,3007,137,1,0,0
75920,252893,207379,149829,46765,3008,120,6,0,0
75930,252936,207325,149846,46724,3035,133,1,0,0
75940,253204,206897,149894,46845,3025,131,3,1,0
75950,253117,207073,149886,46680,3108,133,3,0,0
75960,253086,207086,149837,46861,2996,131,3,0,0
75970,253113,207055,149873,46779,3043,133,3,1,0
75980,252969,207362,149696,46791,3042,135,5,0,0
75990,253124,207106,149788,46750,3100,125,6,1,0
76000,252969,207411,149570,46879,3048,118,5,0,0
76010,253010,207328,149637,46849,3036,133,7,0,0
76020,252979,207418,149590,46797,3071,143,2,0,0
76030,252956,207430,149565,46879,3048,121,1,0,0
76040,253252,206841,149873,46861,3040,128,5,0,0
76050,253108,207159,149727,46768,3111,123,4,0,0
76060,253291,206966,149574,46937,3093,131,8,0,0
76070,253226,206999,149638,46955,3054,125,2,1,0
76080,253025,207315,149621,46838,3080,118,2,1,0
76090,253090,207319,149453,46908,3104,122,3,1,0
76100,253311,206874,149661,46936,3098,116,4,0,0
76110,253354,206738,149798,46886,3112,112,0,0,0
76120,253176,207025,149626,47081,2983,106,3,0,0
76130,253337,206984,149385,47054,3119,118,3,0,0
76140,253436,206741,149588,46995,3105,132,3,0,0
76150,253463,206712,149514,47116,3066,126,3,0,0
76160,253135,207185,149557,46928,3060,133,2,0,0
76170,253118,207148,149653,46912,3040,124,5,0,0
76180,253241,206993,149619,46957,3061,121,7,1,0
76190,253049,207145,149839,46819,3022,124,2,0,0
76200,252956,207251,149943,46682,3029,133,6,0,0
76210,253108,206998,149935,46829,3010,115,5,0,0
76220,253039,207217,149784,46757,3075,124,4,0,0
76230,252912,207269,150006,46668,3018,119,8,0,0
76240,253141,207035,149791,46881,3023,127,1,1,0
76250,253295,206734,149926,46903,3007,133,2,0,0
76260,253160,206828,150102,46801,2984,121,4,0,0
76270,253224,206704,150159,46812,2969,126,6,0,0
76280,253193,206950,149756,46989,2994,113,5,0,0
76290,253270,206861,149751,46962,3034,117,5,0,0
76300,253278,206746,149914,46967,2955,135,5,0,0
76310,253315,206662,150054,46794,3030,142,3,0,0
76320,253389,206666,149801,46983,3026,131,4,0,0
76330,253311,206788,149787,46937,3064,107,6,0,0
76340,253578,206375,149835,47032,3046,130,3,1,0
76350,253217,206907,149859,46819,3078,114,6,0,0
76360,253357,206707,149788,47012,3005,125,6,0,0
76370,253210,206879,149847,46962,2972,127,3,0,0
76380,253296,206673,150105,46740,3037,145,4,0,0
76390,253138,207083,149682,46970,2995,129,3,0,0
76400,253209,206934,149821,46859,3044,128,4,1,0
76410,253139,207015,149830,46874,3012,125,5,0,0
76420,253349,206672,149967,46789,3093,125,5,0,0
76430,253224,206910,149790,46921,3033,118,3,1,0
76440,253241,206947,149712,46906,3065,123,6,0,0
76450,253427,206771,149487,47150,3029,128,7,1,0
76460,253236,206874,149852,46858,3057,118,5,0,0
76470,253159,207097,149616,46986,3003,133,6,0,0
76480,253021,207297,149655,46838,3073,110,5,1,0
76490,253111,207001,149941,46807,3007,130,3,0,0
76500,253309,206581,150186,46789,2998,134,3,0,0
76510,253447,206577,149834,46962,3037,137,6,0,0
76520,253786,206000,150001,46996,3082,128,7,0,0
76530,253817,205942,149990,47072,3038,136,5,0,0
76540,253748,206065,149921,47113,3019,126,8,0,0
76550,253782,206053,149931,46977,3134,120,3,0,0
76560,253499,206573,149688,47056,3040,141,3,0,0
76570,253686,206113,149999,47049,3027,122,4,0,0
76580,253467,206487,149905,46997,3014,124,6,0,0
76590,253332,206701,149905,46897,3032,128,5,0,0
76600,253188,206776,150134,46789,2981,127,5,0,0
76610,253411,206535,149979,46935,3007,124,9,0,0
76620,253555,206292,150006,47028,2986,130,3,0,0
76630,253324,206696,149909,46940,2994,133,3,1,0
76640,253263,206808,149909,46846,3043,123,7,1,0
76650,253198,206909,149851,46904,3017,117,4,0,0
76660,253251,206756,150061,46748,3047,132,5,0,0
76670,253275,206757,149969,46833,3029,133,3,1,0
76680,253338,206628,150014,46879,3006,128,6,1,0
76690,253627,206222,149969,47026,3026,123,6,1,0
76700,253566,206389,149801,47095,3026,119,3,1,0
76710,253294,206779,149860,46888,3064,109,6,0,0
76720,253514,206356,150076,46847,3090,111,6,0,0
76730,253225,206808,149939,46934,2963,126,5,0,0
76740,253398,206591,149906,46963,3007,130,5,0,0
76750,253288,206741,149966,46823,3056,123,2,1,0
76760,253064,207120,149868,46781,3042,118,6,1,0
76770,253186,206900,149979,46740,3058,132,5,0,0
76780,253402,206619,149906,46874,3058,131,10,0,0
76790,253174,206871,150002,46815,3015,118,5,0,0
76800,253253,206705,150131,46747,3035,122,7,0,0
76810,253424,206493,150025,46904,3029,121,4,0,0
76820,253259,206620,150256,46731,2999,131,4,0,0
76830,253259,206628,150197,46825,2960,123,8,0,0
76840,253170,206911,149931,46875,2967,142,4,0,0
76850,253318,206597,150081,46909,2965,126,4,0,0
76860,253434,206569,149862,46967,3038,126,4,0,0
76870,253357,206614,150003,46854,3045,124,3,0,0
76880,253581,206224,150060,47000,3023,108,4,0,0
76890,253501,206468,149884,46949,3079,113,6,0,0
76900,253581,206297,150024,46870,3103,118,6,1,0
76910,253775,206018,149936,47116,3019,130,6,0,0
76920,253735,206141,149797,47163,3051,106,7,0,0
76930,253533,206514,149633,47199,2987,129,5,0,0
76940,253618,206374,149718,47091,3084,109,6,0,0
76950,253381,206682,149778,47014,3010,130,5,0,0
76960,253371,206662,149908,46845,3089,119,6,0,0
76970,253394,206617,149921,46873,3059,132,3,0,1
76980,253339,206693,149872,46952,3019,119,6,0,0
76990,253326,206768,149839,46843,3098,123,3,0,0
77000,253403,206657,149719,47128,2951,137,3,2,0
77010,253443,206549,149816,47081,2984,122,5,0,0
77020,253325,206744,149761,47080,2961,124,5,0,0
77030,253456,206455,149988,46965,3011,120,5,0,0
77040,253166,206952,149864,46889,2996,129,4,0,0
77050,253020,207348,149555,46906,3038,127,5,1,0
77060,253023,207125,149896,46879,2947,123,6,1,0
77070,253126,207046,149723,47046,2930,124,5,0,0
77080,253075,207083,149851,46905,2935,146,5,0,0
77090,253450,206505,149935,46943,3044,118,5,0,0
77100,253351,206705,149888,46845,3076,130,5,0,0
77110,253327,206687,149919,46927,3011,124,5,0,0
77120,253159,206946,149966,46727,3077,117,8,0,0
77130,253272,206855,149743,46992,3012,121,5,0,0
77140,253098,207137,149780,46765,3099,114,7,0,0
77150,253163,207074,149761,46754,3103,140,5,0,0
77160,253381,206748,149766,46853,3111,129,12,0,0
77170,253439,206576,149952,46751,3148,129,5,0,0
77180,253511,206439,149923,46905,3115,102,5,0,0
77190,253493,206522,149880,46841,3131,128,4,1,0
77200,253362,206705,149887,46793,3127,122,4,0,0
77210,253149,207030,149779,46897,3011,127,7,0,0
77220,253452,206492,149906,47020,3018,108,4,0,0
77230,253603,206378,149793,47014,3075,128,9,0,0
77240,253199,206850,149959,46867,3002,115,8,0,0
77250,253282,206877,149757,46875,3066,138,5,0,0
77260,253101,207087,149794,46886,2997,131,4,0,0
77270,253264,206852,149835,46862,3049,132,6,0,0
77280,253123,207125,149656,46942,3036,115,3,0,0
77290,253137,207136,149588,46998,3014,124,3,0,0
77300,253160,207053,149736,46872,3043,129,7,0,0
77310,252913,207414,149632,46965,2955,119,2,0,0
77320,252987,207298,149681,46921,2997,107,9,0,0
77330,252688,207683,149753,46814,2951,101,10,0,0
77340,252768,207482,149910,46782,2945,106,7,0,0
77350,253028,207199,149711,47002,2931,125,4,0,0
77360,253029,207236,149634,47042,2935,114,10,0,0
77370,253297,206881,149645,47017,3031,120,9,0,0
77380,253332,206848,149654,46973,3050,133,10,0,0
77390,253404,206699,149698,47033,3036,118,12,0,0
77400,253417,206624,149793,47036,2981,137,11,1,0
77410,253739,206203,149735,47114,3069,132,7,1,0
77420,253788,206184,149662,47115,3115,129,7,0,0
77430,253490,206514,149791,47059,3015,119,12,0,0
77440,253838,205951,150008,46919,3152,124,8,0,0
77450,253549,206393,149921,46926,3075,130,5,1,0
77460,253720,206207,149800,47050,3079,137,7,0,0
77470,253654,206209,149944,46999,3070,118,6,0,0
77480,253455,206434,150113,46795,3066,131,6,0,0
77490,253454,206773,149454,47090,3101,123,5,0,0
77500,253199,207100,149608,46821,3147,119,4,2,0
77510,253231,206867,149890,46827,3058,122,5,0,0
77520,253147,206988,149879,46822,3038,120,6,0,0
77530,253310,206736,149873,46936,3022,116,7,0,0
77540,253321,206752,149883,46834,3078,124,8,0,0
77550,253449,206688,149620,47051,3050,133,9,0,0
77560,253392,206769,149647,46969,3095,118,10,0,0
77570,253448,206547,149912,46880,3084,121,8,0,0
77580,253154,207154,149574,46914,3067,134,3,0,0
77590,253446,206692,149637,47001,3096,121,7,0,0
77600,253296,206905,149574,47079,3023,120,3,0,0
77610,253245,207017,149558,46994,3050,133,1,2,0
77620,253277,206895,149617,47108,2971,130,1,1,0
77630,253092,207162,149670,46941,3005,125,5,0,0
77640,253290,206818,149801,46913,3054,119,5,0,0
77650,253437,206653,149648,47129,3005,124,4,0,0
77660,253463,206495,149891,47018,3002,125,6,0,0
77670,253663,206130,150057,46981,3037,127,5,0,0
77680,253633,206239,149902,47105,2968,148,5,0,0
77690,253632,206247,149874,47119,2998,124,6,0,0
77700,253439,206666,149651,47086,3021,133,3,1,0
77710,253473,206564,149778,47010,3033,135,6,1,0
77720,253363,206697,149758,47071,2986,121,3,1,0
77730,253431,206573,149899,46900,3060,133,4,0,0
77740,253242,206889,149745,47019,2966,135,3,1,0
77750,253211,206877,149835,46996,2945,131,5,0,0
77760,253455,206479,149964,46944,3032,123,3,0,0
77770,253306,206662,150039,46859,2993,135,6,0,0
77780,253330,206743,149823,46935,3047,114,8,0,0
77790,253591,206401,149835,46909,3120,142,2,0,0
77800,253518,206441,149848,47050,3010,125,8,0,0
77810,253577,206361,149874,47010,3032,143,3,0,0
77820,253462,206523,149903,46914,3064,131,3,0,0
77830,253210,206933,149832,46824,3077,121,3,0,0
77840,253383,206701,149785,46930,3070,127,4,0,0
77850,253311,206761,149959,46698,3132,135,4,0,0
77860,253277,206883,149759,46866,3080,129,6,0,0
77870,253454,206475,150041,46800,3110,117,3,0,0
77880,253382,206677,149796,46998,3001,143,3,0,0
77890,253300,206776,149835,46948,3002,132,7,0,0
77900,253119,206976,149974,46777,3028,123,3,0,0
77910,253267,206737,149979,46910,2964,139,4,0,0
77920,253306,206846,149704,46967,3046,125,6,0,0
77930,253390,206560,149981,46949,2973,143,4,0,0
77940,253458,206423,150082,46875,3027,130,5,0,0
77950,253387,206543,150014,46947,2968,131,9,1,0
77960,253089,206937,150123,46726,2992,127,6,0,0
77970,253630,206203,150004,46979,3075,102,7,0,0
77980,253465,206555,149755,47102,2991,128,3,1,0
77990,253302,206657,150012,46924,2983,117,5,0,0
78000,253237,206904,149784,46883,3086,101,5,0,0
78010,253270,206715,150039,46814,3050,107,5,0,0
78020,253295,206690,149984,46923,2972,131,5,0,0
78030,253238,206889,149695,47109,2955,110,4,0,0
78040,253140,206909,149998,46856,2964,128,4,1,0
78050,253453,206486,149966,46931,3035,125,4,0,0
78060,253144,206967,149863,46911,3005,106,4,0,0
78070,253255,206825,149835,46971,2983,126,5,0,0
78080,253356,206716,149820,46928,3045,130,5,0,0
78090,253174,206826,150081,46797,2993,126,2,1,0
78100,252996,207083,150069,46774,2940,131,7,0,0
78110,253324,206755,149919,46759,3092,144,7,0,0
78120,253344,206741,149897,46769,3092,152,5,0,0
78130,253546,206336,150057,46854,3052,150,5,0,0
78140,253322,206682,150027,46750,3086,128,5,0,0
78150,253577,206379,149889,46918,3103,127,7,0,0
78160,253537,206317,150072,46885,3064,122,3,0,0
78170,253346,206807,149698,46933,3088,122,6,0,0
78180,253444,206526,149964,46838,3111,114,3,0,0
78190,253391,206759,149686,46918,3118,125,3,0,0
78200,253405,206716,149702,46966,3079,128,3,0,1
78210,253265,206859,149776,46942,3034,118,5,1,0
78220,253190,207013,149711,46910,3049,123,4,0,0
78230,253008,207215,149759,46934,2958,123,3,0,0
78240,253102,207082,149776,46926,2989,118,7,0,0
78250,253412,206673,149761,46950,3071,127,6,0,0
78260,253197,206938,149814,46905,3016,125,5,0,0
78270,253413,206587,149872,47013,2953,154,8,0,0
78280,253581,206487,149620,47116,3061,129,6,0,0
78290,253207,207059,149553,47020,3035,121,5,0,0
78300,253190,207092,149476,47143,2974,119,6,0,0
78310,253328,206874,149558,47081,3035,118,5,1,0
78320,252998,207294,149668,46928,2980,126,6,0,0
78330,253131,207171,149491,47109,2973,122,3,0,0
78340,253200,206972,149783,46848,3073,118,6,0,0
78350,253537,206405,149931,46917,3078,122,10,0,0
78360,253203,206908,149910,46782,3065,127,4,1,0
78370,253551,206507,149734,46960,3104,137,5,2,0
78380,253663,206282,149800,47042,3081,124,8,0,0
78390,253743,206170,149825,47024,3093,135,9,1,0
78400,253449,206644,149726,46957,3090,131,3,0,0
78410,253390,206795,149625,46960,3081,143,6,0,0
78420,253423,206729,149603,47080,3003,159,3,0,0
78430,253477,206670,149577,47072,3064,136,4,0,0
78440,253306,206822,149781,46871,3102,113,5,0,0
78450,253337,206732,149760,47076,2959,132,4,0,0
78460,253456,206667,149603,47103,3040,128,3,0,0
78470,253336,206865,149641,46923,3097,132,6,0,0
78480,253372,206683,149810,46979,3026,124,6,0,0
78490,253407,206678,149727,47030,3016,139,2,1,0
78500,253398,206590,149892,46985,3007,125,3,0,0
78510,253281,206815,149816,46921,3049,115,2,1,0
78520,253287,206872,149729,46924,3046,138,4,0,0
78530,253345,206784,149711,46962,3086,108,4,0,0
78540,253358,206734,149772,46958,3046,128,4,0,0
78550,253339,206673,149933,46883,3050,120,2,0,0
78560,253437,206594,149798,47003,3046,116,5,1,0
78570,253257,206894,149765,46892,3066,120,6,0,0
78580,253312,206842,149683,47004,3021,132,6,0,0
78590,253426,206766,149492,47145,3048,116,6,1,0
78600,253617,206358,149754,47096,3038,129,7,1,0
78610,253604,206342,149874,46958,3084,128,10,0,0
78620,253314,206697,149955,46889,3006,132,7,0,0
78630,253341,206720,149825,46965,3016,128,4,1,0
78640,253223,206938,149785,46855,3072,123,4,0,0
78650,253264,206774,149980,46794,3060,124,4,0,0
78660,253548,206420,149812,47061,3028,125,6,0,0
78670,253721,206151,149959,46883,3153,128,5,0,0
78680,253393,206583,149978,46874,3025,143,4,0,0
78690,253573,206441,149818,46906,3109,149,4,0,0
78700,253617,206314,149841,47042,3055,128,3,0,0
78710,253596,206343,149853,47032,3030,141,5,0,0
78720,253667,206361,149589,47222,3015,141,5,0,0
78730,253841,205992,149809,47201,3003,149,5,0,0
78740,253663,206283,149799,47056,3053,137,9,0,0
78750,253517,206488,149831,46933,3108,119,4,0,0
78760,253567,206273,150086,46866,3087,117,4,0,0
78770,253173,206893,150059,46633,3125,112,5,0,0
78780,253239,206960,149718,46874,3068,136,5,0,0
78790,253482,206520,149843,46966,3057,125,6,1,0
78800,253445,206717,149520,47169,3015,128,6,0,0
78810,253372,206681,149827,46958,3028,125,9,0,0
78820,253367,206646,149953,46827,3079,117,11,0,0
78830,253502,206556,149661,47129,3030,117,5,0,0
78840,253729,206152,149830,47101,3059,125,4,0,0
78850,253530,206471,149725,47136,3024,109,5,0,0
78860,253525,206531,149736,46963,3121,120,4,0,0
78870,253702,206187,149870,47021,3094,122,4,0,0
78880,253524,206346,150059,46874,3073,122,2,0,0
78890,253616,206431,149685,47013,3121,128,6,0,0
78900,253284,206770,149902,46886,3024,132,2,0,0
78910,253290,206928,149586,47021,3043,127,5,0,0
78920,253288,206959,149520,47068,3032,129,4,0,0
78930,253482,206692,149517,47093,3091,119,6,0,0
78940,253283,206951,149602,46957,3065,138,4,0,0
78950,253529,206387,149965,46940,3038,135,6,0,0
78960,253493,206585,149689,47038,3056,135,4,0,0
78970,253217,206975,149696,46931,3070,106,5,0,0
78980,253273,206840,149863,46795,3101,123,5,0,0
78990,253102,207217,149565,46943,3049,116,8,0,0
79000,253266,206810,149854,46923,3025,119,3,0,0
79010,253536,206508,149680,47115,3022,135,4,0,0
79020,253283,206850,149721,47011,3003,129,3,0,0
79030,253145,206989,149846,46897,2991,129,2,1,0
