iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-MB,aggDist-BDAY,aggDist-BYEAR,aggDist-SEX,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4
62770,1545697257447,406682,-1.303401976e+07,7724,16260,9128,3482,624342,34735,910,13,0
62780,1545697269731,406775,-1.303319684e+07,7734,16145,9074,3575,624417,34645,931,7,0
62790,1545697282739,406650,-1.303413828e+07,7795,16196,9148,3456,624384,34650,953,13,0
62800,1545697295475,406522,-1.303638442e+07,7881,16053,9419,3517,624081,34979,929,11,0
62810,1545697307730,406518,-1.303602190e+07,7996,15884,9386,3552,624213,34768,1007,12,0
62820,1545697321254,406489,-1.303984667e+07,8271,15859,9398,3615,623855,35157,978,10,0
62830,1545697333889,406447,-1.303967238e+07,8278,15728,9360,3777,623860,35151,975,14,0
62840,1545697347212,406691,-1.303517339e+07,8040,15859,9222,3527,624312,34742,932,14,0
62850,1545697359332,406777,-1.303198039e+07,7819,15830,9259,3452,624643,34368,975,14,0
62860,1545697372313,406676,-1.303250501e+07,7750,16005,9223,3459,624501,34574,912,13,0
62870,1545697384582,406551,-1.303936961e+07,8148,16006,9355,3600,623920,35067,997,16,0
62880,1545697397062,407072,-1.303052794e+07,7695,15821,9231,3502,624675,34414,898,13,0
62890,1545697409325,406839,-1.303304862e+07,7754,16059,9190,3519,624445,34598,947,10,0
62900,1545697422651,406546,-1.303675015e+07,7886,16186,9246,3568,624123,34879,987,11,0
62910,1545697435117,406852,-1.303008421e+07,7458,15973,9278,3628,624661,34358,966,13,2
62920,1545697447558,406756,-1.303045019e+07,7641,15732,9415,3460,624682,34396,914,8,0
62930,1545697459784,406676,-1.303419787e+07,7970,15965,9115,3516,624388,34670,930,12,0
62940,1545697472666,406509,-1.303529428e+07,7743,16321,9224,3530,624122,34952,912,14,0
62950,1545697484514,406491,-1.303308374e+07,7640,16183,9256,3518,624421,34577,986,16,0
62960,1545697497582,406659,-1.303324997e+07,7695,15994,9430,3472,624459,34504,1024,13,0
62970,1545697510223,406725,-1.303312582e+07,7548,16224,9385,3465,624300,34788,903,8,1
62980,1545697522831,406487,-1.303465249e+07,7514,16335,9427,3587,624081,34984,926,9,0
62990,1545697535693,406722,-1.303151382e+07,7535,16075,9315,3476,624539,34533,916,12,0
63000,1545697548758,406478,-1.303493438e+07,7581,16406,9434,3365,624189,34848,951,12,0
63010,1545697560141,406582,-1.303100532e+07,7361,16263,9374,3413,624524,34555,907,14,0
63020,1545697572296,406529,-1.303370011e+07,7518,16447,9158,3594,624279,34737,972,12,0
63030,1545697585291,406870,-1.303013397e+07,7368,16262,9177,3612,624513,34559,924,4,0
63040,1545697597264,406395,-1.303472669e+07,7533,16390,9338,3580,624125,34920,944,11,0
63050,1545697609824,406791,-1.302913853e+07,7303,16278,9180,3443,624753,34301,935,11,0
63060,1545697622746,406661,-1.303033396e+07,7261,16336,9365,3476,624465,34644,879,12,0
63070,1545697634980,406813,-1.302561920e+07,6941,16294,9334,3472,624866,34235,891,8,0
63080,1545697647372,406924,-1.302405770e+07,6889,16128,9302,3594,625004,34086,903,7,0
63090,1545697659416,406931,-1.302684784e+07,6993,16139,9543,3513,624766,34290,934,10,0
63100,1545697672568,406871,-1.302923145e+07,7203,16218,9466,3389,624657,34423,907,13,0
63110,1545697684107,407032,-1.302505570e+07,7077,15995,9403,3399,625021,34092,879,8,0
63120,1545697696955,407004,-1.302541768e+07,7180,15824,9275,3661,624951,34163,881,5,0
63130,1545697709605,406918,-1.302778250e+07,7389,15956,9273,3387,624945,34112,936,7,0
63140,1545697721510,406677,-1.302962689e+07,7389,16109,9303,3443,624716,34341,926,17,0
63150,1545697732868,406709,-1.302980427e+07,7415,16101,9307,3410,624743,34298,942,17,0
63160,1545697745507,406693,-1.302941612e+07,7558,15895,9286,3402,624761,34343,890,6,0
63170,1545697756759,406696,-1.302975955e+07,7576,15923,9196,3512,624714,34380,891,15,0
63180,1545697767364,406691,-1.303156826e+07,7610,16056,9384,3333,624606,34415,969,10,0
63190,1545697779395,406619,-1.302951873e+07,7690,15880,9204,3316,624860,34207,916,17,0
63200,1545697793063,406757,-1.303282041e+07,7852,15898,9222,3470,624557,34456,975,12,0
63210,1545697804445,406702,-1.303342541e+07,7807,15986,9351,3304,624508,34543,942,7,0
63220,1545697817264,406737,-1.303264791e+07,7621,16011,9302,3632,624424,34603,956,17,0
63230,1545697830358,406706,-1.303340619e+07,7643,16077,9343,3599,624287,34771,935,7,0
63240,1545697843283,406671,-1.303291666e+07,7552,16307,9192,3572,624337,34714,938,11,0
63250,1545697855690,406472,-1.303772393e+07,7959,16201,9282,3528,623994,35053,942,11,0
63260,1545697867905,406536,-1.303656016e+07,7904,16132,9187,3703,624099,34889,999,13,0
63270,1545697880773,406602,-1.303453102e+07,7694,16059,9380,3584,624268,34760,959,13,0
63280,1545697892305,406474,-1.303528557e+07,7707,16315,9208,3547,624219,34797,972,12,0
63290,1545697904528,406442,-1.303407681e+07,7651,16385,9138,3496,624317,34708,963,12,0
63300,1545697917908,406511,-1.303453783e+07,7665,16327,9263,3435,624282,34754,956,8,0
63310,1545697929894,406659,-1.303133443e+07,7497,16086,9294,3618,624459,34595,938,8,0
63320,1545697943311,406895,-1.302900634e+07,7432,15936,9341,3507,624726,34342,922,10,0
63330,1545697956168,406634,-1.302650841e+07,7293,15885,9293,3502,624917,34201,874,8,0
63340,1545697968409,406548,-1.303298693e+07,7504,16200,9436,3512,624287,34783,921,9,0
63350,1545697981059,406501,-1.303503981e+07,7724,16237,9346,3408,624290,34722,971,17,0
63360,1545697993801,406367,-1.303908424e+07,7922,16181,9447,3616,623832,35181,976,11,0
63370,1545698006371,406214,-1.303681532e+07,7838,16195,9448,3429,624124,34852,1014,10,0
63380,1545698018250,406242,-1.303767645e+07,7903,16150,9356,3571,624065,34901,1023,11,0
63390,1545698031141,406479,-1.303535028e+07,7621,16085,9557,3630,624134,34849,1008,8,1
63400,1545698044216,406412,-1.303577542e+07,7696,16284,9420,3466,624106,34934,948,12,0
63410,1545698056882,406366,-1.303726771e+07,7559,16597,9473,3484,623961,34974,1056,9,0
63420,1545698069715,406524,-1.303670594e+07,7691,16366,9396,3515,624026,34988,979,6,1
63430,1545698082879,406613,-1.303426902e+07,7583,16203,9393,3551,624256,34769,964,11,0
63440,1545698094548,406620,-1.302995876e+07,7491,15971,9326,3498,624709,34308,971,12,0
63450,1545698106764,406784,-1.302682370e+07,7354,15835,9400,3439,624885,34207,903,5,0
63460,1545698120098,406626,-1.303450280e+07,7821,16010,9496,3326,624288,34777,929,6,0
63470,1545698132195,406639,-1.302869661e+07,7660,15548,9475,3346,624864,34248,883,5,0
63480,1545698145200,406676,-1.303165183e+07,7815,15552,9609,3355,624650,34379,961,10,0
63490,1545698156914,406651,-1.303022302e+07,7586,15712,9531,3435,624699,34350,939,12,0
63500,1545698170189,406840,-1.302913249e+07,7493,15594,9597,3502,624738,34354,892,16,0
63510,1545698182759,406624,-1.303397678e+07,7744,15821,9554,3570,624253,34811,930,6,0
63520,1545698194615,406646,-1.303025008e+07,7532,15709,9685,3379,624625,34456,908,11,0
63530,1545698207374,406627,-1.303237166e+07,7592,16008,9458,3491,624432,34597,961,10,0
63540,1545698219498,406672,-1.303052861e+07,7626,15684,9527,3453,624659,34403,927,11,0
63550,1545698231933,406554,-1.303272793e+07,7865,15687,9482,3401,624524,34525,943,8,0
63560,1545698245265,406581,-1.303672629e+07,8149,15974,9260,3334,624303,34692,990,15,0
63570,1545698257448,406753,-1.303375705e+07,7858,15810,9364,3550,624404,34625,956,15,0
63580,1545698270053,406788,-1.302731101e+07,7544,15801,9193,3387,624991,34104,894,11,0
63590,1545698282403,406674,-1.303079140e+07,7680,15681,9384,3578,624631,34430,924,15,0
63600,1545698296029,406749,-1.303276962e+07,7793,15923,9202,3495,624532,34539,913,16,0
63610,1545698309238,406680,-1.303228692e+07,7743,15888,9290,3587,624427,34648,915,10,0
63620,1545698321466,406555,-1.303494550e+07,7691,16159,9434,3516,624145,34922,921,12,0
63630,1545698333490,406326,-1.303714652e+07,7831,16271,9341,3466,624085,34934,968,13,0
63640,1545698345974,406792,-1.303011181e+07,7781,15740,9179,3437,624827,34225,932,16,0
63650,1545698357698,406680,-1.303355801e+07,7897,15779,9334,3519,624415,34649,928,8,0
63660,1545698369188,406702,-1.303261941e+07,7688,15983,9432,3429,624419,34640,931,10,0
63670,1545698381752,406491,-1.303513636e+07,7986,15867,9344,3444,624368,34634,987,11,0
63680,1545698394541,406490,-1.303735564e+07,7998,16042,9396,3472,624083,34940,963,14,0
63690,1545698406886,406560,-1.303409584e+07,7970,15795,9382,3465,624381,34642,961,16,0
63700,1545698420486,406510,-1.303689517e+07,7908,16210,9199,3583,624059,34995,933,13,0
63710,1545698432661,406628,-1.303540810e+07,7878,15870,9402,3631,624123,34985,880,12,0
63720,1545698444939,406666,-1.303456446e+07,7778,16004,9508,3403,624294,34729,967,10,0
63730,1545698457420,406698,-1.303077984e+07,7653,15906,9322,3394,624707,34322,960,11,0
63740,1545698470259,407004,-1.302711123e+07,7837,15378,9083,3484,625164,33905,916,15,0
63750,1545698483218,406767,-1.303031569e+07,7752,15803,9253,3402,624775,34247,971,7,0
63760,1545698495577,406692,-1.303076821e+07,7955,15553,9309,3280,624859,34193,940,8,0
63770,1545698508095,406963,-1.302504330e+07,7569,15526,9198,3330,625254,33873,869,4,0
63780,1545698520384,407004,-1.303172750e+07,7867,15664,9286,3524,624572,34524,895,9,0
63790,1545698533085,406756,-1.303288203e+07,7872,15762,9260,3559,624560,34435,997,8,0
63800,1545698546721,406995,-1.303195784e+07,7827,15673,9304,3588,624592,34433,966,9,0
63810,1545698559328,407080,-1.302970371e+07,7725,15586,9429,3459,624716,34385,883,16,0
63820,1545698572068,406752,-1.303327169e+07,7883,15809,9298,3518,624403,34698,887,12,0
63830,1545698585004,406769,-1.303123541e+07,7876,15809,9189,3380,624686,34383,922,9,0
63840,1545698597764,406655,-1.303006642e+07,7777,15778,9165,3392,624799,34298,895,8,0
63850,1545698610581,406833,-1.302848736e+07,7822,15528,9173,3415,624996,34080,914,10,0
63860,1545698623824,406789,-1.302830992e+07,7912,15435,9084,3440,625027,34083,882,8,0
63870,1545698636680,406640,-1.303639184e+07,8138,15941,9263,3338,624297,34732,965,6,0
63880,1545698648764,406573,-1.303355540e+07,8081,15653,9279,3409,624525,34538,927,10,0
63890,1545698661391,406475,-1.303644186e+07,8087,15685,9505,3519,624227,34763,997,13,0
63900,1545698673894,406524,-1.303476188e+07,8259,15516,9352,3373,624478,34556,954,12,0
63910,1545698685908,406721,-1.303458470e+07,8178,15465,9442,3413,624487,34537,967,9,0
63920,1545698698368,406909,-1.303090135e+07,7973,15422,9355,3452,624819,34177,987,17,0
63930,1545698710130,407044,-1.303224835e+07,7980,15508,9352,3532,624581,34478,929,12,0
63940,1545698723204,406672,-1.303260294e+07,7828,15604,9511,3541,624495,34533,965,7,0
63950,1545698735615,406845,-1.302808940e+07,7747,15478,9292,3400,624987,34123,877,12,1
63960,1545698748093,406811,-1.303316801e+07,7882,15614,9512,3489,624485,34542,964,9,0
63970,1545698761115,406614,-1.303394365e+07,8034,15735,9375,3353,624442,34635,907,16,0
63980,1545698773610,406653,-1.303456566e+07,7965,15641,9573,3434,624401,34592,1000,7,0
63990,1545698785497,406676,-1.303498707e+07,7828,15815,9536,3545,624378,34536,1070,16,0
64000,1545698798307,406628,-1.303153980e+07,7839,15626,9396,3433,624684,34347,960,9,0
64010,1545698810746,406539,-1.303477882e+07,8029,15590,9477,3554,624302,34754,936,8,0
64020,1545698823017,406377,-1.303646458e+07,8058,15771,9587,3360,624245,34750,990,14,1
64030,1545698834626,406553,-1.303790839e+07,7818,16101,9598,3538,624005,34948,1034,13,0
64040,1545698846873,406753,-1.303376775e+07,7758,16059,9335,3427,624368,34695,927,10,0
64050,1545698859008,406777,-1.303151806e+07,7768,15741,9465,3369,624684,34295,1015,6,0
64060,1545698872073,406419,-1.303913134e+07,8094,16050,9425,3513,623856,35223,904,17,0
64070,1545698883955,406646,-1.303397275e+07,7959,15724,9338,3539,624433,34582,977,8,0
64080,1545698895976,406560,-1.303800052e+07,8082,15926,9518,3323,624120,34927,938,14,1
64090,1545698908874,406720,-1.303565823e+07,8132,15682,9312,3573,624265,34788,930,17,0
64100,1545698922602,406587,-1.303493283e+07,8069,15751,9395,3409,624401,34590,993,16,0
64110,1545698934639,406429,-1.303634705e+07,8307,15635,9292,3423,624344,34665,981,10,0
64120,1545698947771,406265,-1.304085141e+07,8656,15452,9521,3396,623971,35048,966,15,0
64130,1545698959957,406754,-1.303595587e+07,8356,15485,9295,3436,624475,34489,1025,11,0
64140,1545698972835,406654,-1.303653959e+07,8172,15809,9389,3270,624333,34704,953,10,0
64150,1545698984952,406636,-1.303713621e+07,8001,15956,9514,3364,624141,34896,950,13,0
64160,1545698998266,406499,-1.303350773e+07,7898,16023,9278,3281,624499,34531,961,9,0
64170,1545699012679,406098,-1.304559054e+07,8501,16359,9354,3383,623466,35483,1040,10,1
64180,1545699025574,406126,-1.304248664e+07,8148,16465,9430,3359,623621,35369,997,13,0
64190,1545699038255,406472,-1.303749600e+07,8034,16031,9349,3485,624107,34899,982,12,0
64200,1545699051549,406402,-1.303757714e+07,8004,16084,9285,3523,624078,34956,958,8,0
64210,1545699063580,406681,-1.303312550e+07,7811,15865,9311,3569,624387,34678,927,8,0
64220,1545699076472,406659,-1.303578149e+07,7832,16119,9332,3533,624145,34910,930,14,1
64230,1545699088791,406453,-1.303531960e+07,7691,16310,9261,3474,624203,34868,919,10,0
64240,1545699101541,406455,-1.303972047e+07,7990,16261,9436,3413,623885,35142,961,12,0
64250,1545699114454,406306,-1.304145945e+07,8112,16262,9336,3664,623605,35429,953,13,0
64260,1545699126792,406381,-1.303896816e+07,7918,16499,9236,3432,623892,35140,959,9,0
64270,1545699138564,406334,-1.304115279e+07,7962,16558,9288,3470,623737,35258,996,8,1
64280,1545699150794,406045,-1.304395098e+07,8296,16473,9289,3424,623543,35439,1011,7,0
64290,1545699163219,406149,-1.304305980e+07,8282,16438,9236,3458,623566,35463,962,9,0
64300,1545699176859,406230,-1.303708681e+07,7984,16314,9174,3339,624136,34929,923,12,0
64310,1545699189419,406491,-1.303550304e+07,8000,16014,9162,3449,624363,34657,972,8,0
64320,1545699201765,406528,-1.303743784e+07,8093,16170,8999,3601,624136,34876,977,11,0
64330,1545699213954,406542,-1.303477153e+07,7936,16071,9242,3365,624381,34634,975,10,0
64340,1545699227148,406628,-1.303484336e+07,8003,16034,9134,3408,624406,34616,971,7,0
64350,1545699238992,406346,-1.304003676e+07,8377,16007,9219,3357,624037,34979,971,13,0
64360,1545699251256,406578,-1.303529145e+07,8219,15838,9089,3352,624438,34636,916,10,0
64370,1545699264074,406443,-1.303851714e+07,8002,16309,9339,3324,624014,35003,978,5,0
64380,1545699276374,406630,-1.303471673e+07,8059,15922,9203,3330,624450,34597,942,11,0
64390,1545699288801,406839,-1.303163146e+07,8181,15366,9230,3353,624789,34296,911,4,0
64400,1545699302398,406833,-1.303280484e+07,8051,15635,9219,3426,624632,34413,947,8,0
64410,1545699315180,406458,-1.303646688e+07,8051,16054,9342,3275,624316,34654,1022,8,0
64420,1545699328415,406574,-1.303638588e+07,7987,16062,9368,3329,624172,34915,908,5,0
64430,1545699340176,406785,-1.303517383e+07,8103,15882,9153,3411,624465,34533,990,12,0
64440,1545699353017,406632,-1.303445414e+07,8138,15628,9269,3482,624435,34624,930,11,0
64450,1545699364935,406821,-1.303001634e+07,7895,15615,9231,3385,624878,34124,992,6,0
64460,1545699377545,406643,-1.303550346e+07,8202,15692,9251,3451,624414,34589,984,13,0
64470,1545699389953,406553,-1.304155539e+07,8656,15729,9193,3556,623907,35066,1013,14,0
64480,1545699402369,406683,-1.303618526e+07,8299,15736,9129,3505,624284,34769,941,6,0
64490,1545699414523,406983,-1.303089658e+07,7953,15570,9228,3416,624757,34323,916,4,0
64500,1545699427915,406770,-1.303419374e+07,8214,15468,9154,3670,624510,34487,990,13,0
64510,1545699439336,406573,-1.303782143e+07,8453,15650,9127,3557,624180,34864,945,11,0
64520,1545699451528,406478,-1.304022746e+07,8376,15806,9303,3594,623940,35051,999,10,0
64530,1545699463419,406449,-1.303291363e+07,8292,15384,9128,3443,624656,34451,883,10,0
64540,1545699476065,406777,-1.303221122e+07,7953,15723,9224,3413,624602,34498,885,15,0
64550,1545699488227,406577,-1.303503203e+07,7798,16031,9446,3430,624260,34787,941,12,0
64560,1545699500440,406700,-1.303134997e+07,7692,15769,9448,3400,624681,34340,968,11,0
64570,1545699512095,406550,-1.303228445e+07,7664,15972,9439,3353,624511,34556,927,6,0
64580,1545699524845,406317,-1.303498391e+07,7729,16096,9541,3346,624255,34786,951,8,0
64590,1545699536876,406594,-1.303362212e+07,7697,15941,9507,3464,624355,34692,942,11,0
64600,1545699549573,406716,-1.303402825e+07,7641,16054,9500,3534,624245,34793,950,12,0
64610,1545699561789,406703,-1.303388182e+07,7807,15720,9583,3548,624369,34620,995,16,0
64620,1545699575143,406937,-1.303033401e+07,7801,15495,9458,3425,624748,34335,907,10,0
64630,1545699586571,406449,-1.303842475e+07,8154,15690,9580,3663,623925,35078,982,15,0
64640,1545699599514,406361,-1.303802294e+07,8186,15637,9509,3646,624000,35031,960,9,0
64650,1545699612075,406495,-1.303888190e+07,7907,16244,9463,3522,623842,35190,958,10,0
64660,1545699624745,406337,-1.303654407e+07,7836,16289,9358,3345,624130,34923,936,11,0
64670,1545699637444,406607,-1.303612158e+07,7959,15804,9413,3694,624121,34898,971,10,0
64680,1545699649738,406712,-1.303162863e+07,7914,15591,9343,3433,624645,34436,912,7,0
64690,1545699661739,406706,-1.303616239e+07,8017,15748,9478,3534,624245,34744,1000,11,0
64700,1545699675446,406685,-1.303414046e+07,7853,15858,9443,3478,624290,34794,910,6,0
64710,1545699688515,406579,-1.303523558e+07,8021,15718,9387,3575,624285,34741,962,12,0
64720,1545699701538,406525,-1.303738729e+07,8079,15919,9338,3536,624146,34855,980,19,0
64730,1545699713699,406703,-1.303636892e+07,8024,15953,9271,3642,624052,35023,908,17,0
64740,1545699726442,406441,-1.303611120e+07,7996,16057,9236,3435,624229,34828,933,10,0
64750,1545699738753,406332,-1.303532379e+07,7991,16002,9157,3479,624310,34761,919,10,0
64760,1545699750293,406717,-1.303095069e+07,7808,15847,9137,3436,624677,34425,891,7,0
64770,1545699762959,406684,-1.303047038e+07,7734,15777,9162,3552,624680,34423,889,8,0
64780,1545699776092,406807,-1.303386733e+07,7548,16190,9396,3590,624252,34778,964,6,0
64790,1545699788954,406768,-1.303146331e+07,7512,16084,9305,3598,624476,34556,961,7,0
64800,1545699801586,406652,-1.303550984e+07,7493,16413,9498,3543,624089,34884,1018,9,0
64810,1545699813356,406525,-1.303333760e+07,7628,16127,9357,3452,624402,34642,946,10,0
64820,1545699825622,406600,-1.303899136e+07,7804,16407,9406,3600,623799,35196,994,11,0
64830,1545699836829,406183,-1.303901461e+07,7775,16412,9387,3650,623759,35263,973,5,0
64840,1545699849931,406295,-1.304116385e+07,8065,16334,9358,3597,623670,35315,1006,9,0
64850,1545699862843,406183,-1.304051074e+07,8021,16394,9419,3435,623699,35345,944,12,0
64860,1545699875332,406481,-1.303386961e+07,7749,16153,9216,3469,624362,34696,935,7,0
64870,1545699888002,406787,-1.302914029e+07,7390,16030,9333,3485,624697,34379,913,11,0
64880,1545699901021,406507,-1.303603389e+07,7533,16437,9522,3463,624019,35013,962,6,0
64890,1545699913060,406456,-1.303877001e+07,7855,16371,9512,3389,623861,35157,976,6,0
64900,1545699925720,406261,-1.303872415e+07,8094,16100,9384,3404,623994,35038,960,8,0
64910,1545699937592,405951,-1.304497331e+07,8589,16106,9413,3376,623588,35356,1040,16,0
64920,1545699950815,406177,-1.303998061e+07,8209,15952,9530,3435,623882,35122,984,12,0
64930,1545699963493,406281,-1.304293057e+07,8627,15667,9486,3560,623720,35230,1040,10,0
64940,1545699975997,406274,-1.303861821e+07,8404,15558,9438,3497,624075,34963,952,10,0
64950,1545699988699,406442,-1.303363454e+07,7984,15633,9497,3343,624525,34500,968,7,0
