iteration,0,1,2,3,4,5,6,7,8,9,10,11,12
40240,29669,8850,9967,6532,1689,296,62,8,3,1,0,0,0
40250,29616,8968,9832,6654,1647,288,53,15,4,0,0,0,0
40260,29609,8973,9900,6558,1662,294,61,15,4,1,0,0,0
40270,29686,8871,9911,6537,1695,294,62,17,4,0,0,0,0
40280,29643,8923,9920,6535,1682,293,58,17,5,1,0,0,0
40290,29694,8910,9830,6559,1691,317,57,14,4,1,0,0,0
40300,29668,8911,9872,6572,1670,301,65,13,5,0,0,0,0
40310,29692,8890,9856,6567,1697,289,67,14,4,1,0,0,0
40320,29683,8879,9899,6561,1675,284,81,10,4,1,0,0,0
40330,29653,8953,9841,6546,1716,289,64,11,2,2,0,0,0
40340,29615,8976,9938,6500,1623,342,63,16,3,1,0,0,0
40350,29735,8840,9842,6583,1688,304,68,13,3,1,0,0,0
40360,29639,8975,9905,6462,1684,327,65,17,1,2,0,0,0
40370,29669,8925,9885,6520,1683,301,77,14,2,1,0,0,0
40380,29666,8929,9865,6548,1676,306,72,12,3,0,0,0,0
40390,29651,8947,9914,6505,1629,336,77,15,3,0,0,0,0
40400,29593,8967,9971,6514,1652,282,84,9,4,1,0,0,0
40410,29648,8942,9878,6560,1676,275,74,16,8,0,0,0,0
40420,29677,8950,9801,6586,1667,302,75,14,4,1,0,0,0
40430,29649,8970,9825,6597,1626,320,71,16,3,0,0,0,0
40440,29655,8959,9851,6538,1683,299,74,13,5,0,0,0,0
40450,29651,8982,9811,6542,1715,296,58,17,5,0,0,0,0
40460,29665,8971,9781,6574,1706,308,49,20,3,0,0,0,0
40470,29633,9000,9822,6525,1715,310,59,10,3,0,0,0,0
40480,29576,9114,9715,6614,1702,273,68,11,3,1,0,0,0
40490,29613,9026,9813,6568,1672,301,65,15,3,1,0,0,0
40500,29655,8956,9846,6551,1688,286,76,14,5,0,0,0,0
40510,29626,9003,9821,6574,1666,296,77,9,4,1,0,0,0
40520,29706,8854,9888,6572,1664,304,69,19,1,0,0,0,0
40530,29684,8891,9862,6590,1674,281,76,17,2,0,0,0,0
40540,29647,8923,9865,6611,1666,286,60,15,4,0,0,0,0
40550,29649,8922,9853,6614,1676,296,50,14,2,1,0,0,0
40560,29679,8922,9749,6724,1621,306,64,9,3,0,0,0,0
40570,29645,8949,9840,6587,1676,307,65,6,2,0,0,0,0
40580,29643,8951,9852,6585,1661,305,66,10,4,0,0,0,0
40590,29714,8882,9777,6658,1675,283,69,14,5,0,0,0,0
40600,29688,8908,9836,6570,1698,288,73,12,3,1,0,0,0
40610,29648,8935,9864,6583,1667,302,66,7,4,0,1,0,0
40620,29733,8855,9795,6636,1668,306,69,12,3,0,0,0,0
40630,29738,8821,9832,6618,1692,303,61,9,1,2,0,0,0
40640,29766,8785,9822,6638,1694,294,62,13,2,1,0,0,0
40650,29723,8838,9856,6583,1706,290,66,13,1,1,0,0,0
40660,29702,8802,9912,6646,1644,305,54,10,1,0,1,0,0
40670,29728,8823,9898,6540,1704,296,78,8,1,0,1,0,0
40680,29745,8764,9930,6572,1690,297,66,10,2,0,1,0,0
40690,29713,8872,9902,6474,1708,322,71,10,4,1,0,0,0
40700,29757,8758,9901,6632,1621,328,66,11,3,0,0,0,0
40710,29727,8783,9949,6597,1603,339,60,14,5,0,0,0,0
40720,29704,8890,9806,6620,1678,290,73,13,3,0,0,0,0
40730,29725,8863,9803,6614,1692,302,60,17,0,1,0,0,0
40740,29656,8935,9758,6745,1620,283,67,11,1,1,0,0,0
40750,29655,8974,9742,6689,1638,290,74,14,1,0,0,0,0
40760,29668,8898,9878,6609,1629,311,65,17,2,0,0,0,0
40770,29735,8788,9942,6576,1624,315,76,18,3,0,0,0,0
40780,29663,8900,9891,6595,1640,299,71,15,3,0,0,0,0
40790,29633,8983,9848,6572,1633,312,84,10,2,0,0,0,0
40800,29693,8889,9854,6607,1613,334,74,11,2,0,0,0,0
40810,29676,8937,9807,6610,1652,301,78,13,3,0,0,0,0
40820,29703,8886,9818,6613,1665,313,63,15,1,0,0,0,0
40830,29668,8911,9824,6650,1648,295,67,13,1,0,0,0,0
40840,29681,8927,9776,6644,1677,289,70,11,2,0,0,0,0
40850,29713,8827,9849,6682,1629,292,68,14,3,0,0,0,0
40860,29696,8916,9739,6722,1614,301,71,14,4,0,0,0,0
40870,29654,8952,9790,6632,1691,280,64,11,3,0,0,0,0
40880,29691,8904,9856,6535,1705,303,65,15,1,2,0,0,0
40890,29710,8950,9756,6562,1678,325,83,11,1,1,0,0,0
40900,29700,8917,9784,6609,1674,305,72,16,0,0,0,0,0
40910,29684,8917,9799,6624,1674,298,67,11,2,1,0,0,0
40920,29721,8851,9782,6699,1652,295,62,11,3,1,0,0,0
40930,29720,8851,9838,6601,1682,308,61,15,1,0,0,0,0
40940,29727,8824,9855,6631,1652,304,68,15,0,1,0,0,0
40950,29690,8910,9784,6679,1619,311,65,12,6,1,0,0,0
40960,29664,8911,9853,6587,1707,281,59,9,5,1,0,0,0
40970,29702,8920,9831,6520,1674,361,52,14,3,0,0,0,0
40980,29718,8950,9730,6570,1689,340,64,12,3,1,0,0,0
40990,29608,9063,9764,6551,1723,286,67,11,4,0,0,0,0
41000,29634,8979,9829,6563,1693,312,53,11,3,0,0,0,0
41010,29636,9044,9725,6591,1683,325,62,7,4,0,0,0,0
41020,29634,8965,9844,6581,1673,306,63,7,4,0,0,0,0
41030,29596,9096,9746,6543,1719,298,62,14,3,0,0,0,0
41040,29625,8994,9804,6633,1627,314,66,11,2,1,0,0,0
41050,29625,8962,9825,6650,1660,275,65,11,3,1,0,0,0
41060,29615,8984,9837,6615,1654,288,73,8,3,0,0,0,0
41070,29665,8969,9772,6582,1731,275,66,13,4,0,0,0,0
41080,29617,8967,9904,6535,1664,318,57,12,2,1,0,0,0
41090,29678,8923,9842,6560,1680,319,54,17,4,0,0,0,0
41100,29692,8875,9838,6617,1691,296,51,13,3,0,1,0,0
41110,29645,8905,9938,6555,1647,297,76,12,1,0,1,0,0
41120,29695,8891,9868,6562,1664,302,71,22,1,0,1,0,0
41130,29729,8868,9822,6608,1615,351,66,16,1,0,1,0,0
41140,29719,8882,9791,6587,1725,301,60,9,3,0,0,0,0
41150,29700,8913,9754,6641,1703,290,62,13,1,0,0,0,0
41160,29669,8912,9851,6579,1700,288,63,12,3,0,0,0,0
41170,29663,8939,9788,6670,1632,306,63,12,4,0,0,0,0
41180,29615,8987,9845,6594,1662,297,57,17,3,0,0,0,0
41190,29652,8953,9823,6625,1625,315,64,16,4,0,0,0,0
41200,29613,9016,9799,6585,1703,288,57,14,2,0,0,0,0
41210,29597,8998,9857,6626,1608,309,65,16,1,0,0,0,0
41220,29608,8967,9924,6541,1642,313,70,10,2,0,0,0,0
41230,29582,9030,9864,6556,1673,296,57,17,1,0,1,0,0
41240,29581,8995,9887,6605,1649,283,61,12,4,0,0,0,0
41250,29556,9051,9919,6529,1625,303,77,12,5,0,0,0,0
41260,29501,9162,9791,6627,1623,295,63,13,2,0,0,0,0
41270,29533,9045,9975,6496,1651,290,71,14,2,0,0,0,0
41280,29534,9094,9917,6492,1631,323,72,11,2,1,0,0,0
41290,29515,9074,9961,6492,1673,272,79,9,2,0,0,0,0
41300,29512,9163,9861,6482,1663,302,76,16,2,0,0,0,0
41310,29544,9036,10000,6462,1630,317,69,16,3,0,0,0,0
41320,29471,9152,9890,6555,1653,282,62,10,2,0,0,0,0
41330,29476,9104,9990,6492,1650,286,68,9,2,0,0,0,0
41340,29495,9072,9976,6524,1661,272,64,11,2,0,0,0,0
41350,29598,9039,9811,6547,1731,273,62,14,2,0,0,0,0
41360,29585,9000,9911,6530,1679,298,61,11,2,0,0,0,0
41370,29527,9143,9852,6492,1673,297,76,15,2,0,0,0,0
41380,29558,9097,9773,6605,1690,279,62,12,1,0,0,0,0
41390,29615,9072,9739,6581,1673,311,69,14,2,1,0,0,0
41400,29557,9084,9816,6600,1630,316,59,13,2,0,0,0,0
41410,29632,8988,9839,6553,1668,318,64,14,1,0,0,0,0
41420,29606,9055,9771,6597,1652,312,69,13,2,0,0,0,0
41430,29585,9025,9838,6619,1631,293,73,12,1,0,0,0,0
41440,29632,8983,9832,6573,1670,304,70,13,0,0,0,0,0
41450,29578,9098,9756,6578,1687,303,69,8,0,0,0,0,0
41460,29586,9071,9797,6578,1653,296,88,7,0,1,0,0,0
41470,29692,8946,9754,6600,1707,285,81,12,0,0,0,0,0
41480,29682,8967,9785,6542,1693,321,72,15,0,0,0,0,0
41490,29631,9026,9755,6601,1675,305,75,9,0,0,0,0,0
41500,29656,8921,9904,6549,1642,313,77,14,1,0,0,0,0
41510,29600,9002,9880,6537,1690,284,66,16,2,0,0,0,0
41520,29650,8993,9794,6595,1629,320,79,15,2,0,0,0,0
41530,29627,9024,9805,6547,1671,320,65,16,2,0,0,0,0
41540,29646,8973,9783,6627,1686,277,68,16,1,0,0,0,0
41550,29630,9002,9789,6614,1655,306,64,16,0,1,0,0,0
41560,29556,9103,9853,6466,1717,306,60,16,0,0,0,0,0
41570,29596,9091,9723,6586,1712,299,52,17,1,0,0,0,0
41580,29608,9049,9812,6522,1683,328,60,14,1,0,0,0,0
41590,29662,8976,9752,6637,1659,314,61,14,2,0,0,0,0
41600,29575,9062,9844,6556,1646,307,73,11,2,1,0,0,0
41610,29604,9036,9786,6633,1615,324,64,14,1,0,0,0,0
41620,29600,9038,9806,6593,1658,293,75,12,1,1,0,0,0
41630,29630,8979,9811,6611,1676,295,63,10,2,0,0,0,0
41640,29591,9042,9799,6620,1643,304,62,15,1,0,0,0,0
41650,29551,9073,9818,6620,1651,292,61,10,1,0,0,0,0
41660,29587,9057,9770,6645,1638,302,66,10,1,1,0,0,0
41670,29654,9018,9726,6587,1714,294,69,14,1,0,0,0,0
41680,29620,9043,9754,6562,1735,298,48,14,3,0,0,0,0
41690,29605,9093,9749,6515,1729,307,65,13,0,1,0,0,0
41700,29598,8995,9871,6580,1669,278,69,16,1,0,0,0,0
41710,29611,9009,9820,6576,1692,295,62,11,1,0,0,0,0
41720,29600,9021,9821,6583,1686,288,65,13,0,0,0,0,0
41730,29611,8977,9888,6555,1668,302,58,15,3,0,0,0,0
41740,29597,9014,9836,6577,1704,271,58,19,1,0,0,0,0
41750,29598,9025,9814,6597,1674,291,64,14,0,0,0,0,0
41760,29580,9083,9785,6565,1693,287,69,12,3,0,0,0,0
41770,29574,9032,9828,6622,1671,275,62,12,1,0,0,0,0
41780,29565,9117,9735,6610,1684,291,59,13,3,0,0,0,0
41790,29622,8938,9928,6527,1700,285,62,15,0,0,0,0,0
41800,29698,8895,9826,6580,1705,288,66,18,1,0,0,0,0
41810,29704,8886,9807,6612,1696,291,66,14,1,0,0,0,0
41820,29621,9033,9753,6611,1690,290,61,15,3,0,0,0,0
41830,29628,8976,9856,6556,1675,309,65,10,2,0,0,0,0
41840,29613,8992,9856,6572,1664,294,71,15,0,0,0,0,0
41850,29631,8954,9842,6616,1678,269,76,10,1,0,0,0,0
41860,29601,9012,9849,6548,1706,281,67,12,1,0,0,0,0
41870,29619,8999,9821,6544,1752,271,59,9,3,0,0,0,0
41880,29660,8949,9808,6610,1667,298,73,10,2,0,0,0,0
41890,29610,8981,9891,6504,1737,282,61,10,1,0,0,0,0
41900,29608,8987,9826,6647,1637,298,61,11,2,0,0,0,0
41910,29640,8954,9813,6655,1659,264,72,16,4,0,0,0,0
41920,29634,8979,9844,6558,1685,285,77,11,4,0,0,0,0
41930,29681,8913,9831,6596,1669,298,78,8,3,0,0,0,0
41940,29632,8932,9935,6512,1688,294,73,9,2,0,0,0,0
41950,29673,8852,9987,6496,1685,295,79,6,4,0,0,0,0
41960,29663,8942,9804,6641,1633,309,72,9,4,0,0,0,0
41970,29720,8836,9864,6605,1664,302,73,10,3,0,0,0,0
41980,29607,8957,9924,6550,1665,299,60,13,2,0,0,0,0
41990,29683,8892,9833,6642,1635,314,66,9,3,0,0,0,0
42000,29672,8888,9884,6599,1639,315,70,8,1,1,0,0,0
42010,29629,8906,9939,6570,1669,289,66,7,1,1,0,0,0
42020,29658,8872,9923,6597,1662,280,76,8,1,0,0,0,0
42030,29602,9000,9829,6652,1610,296,76,9,3,0,0,0,0
42040,29600,9014,9803,6639,1648,299,65,9,0,0,0,0,0
42050,29620,8954,9868,6619,1648,280,79,8,1,0,0,0,0
42060,29625,8964,9871,6577,1656,301,71,11,1,0,0,0,0
42070,29652,8891,9905,6611,1642,293,72,10,1,0,0,0,0
42080,29631,8958,9866,6585,1651,300,74,12,0,0,0,0,0
42090,29626,8938,9903,6577,1662,284,76,10,1,0,0,0,0
42100,29626,8923,9924,6596,1626,298,67,15,1,1,0,0,0
42110,29647,8950,9863,6525,1720,297,64,11,0,0,0,0,0
42120,29649,8930,9891,6519,1718,295,64,11,0,0,0,0,0
42130,29589,8988,9931,6514,1675,306,65,7,2,0,0,0,0
42140,29597,9002,9887,6537,1665,316,61,12,0,0,0,0,0
42150,29613,8929,9935,6607,1599,315,68,10,1,0,0,0,0
42160,29608,8964,9899,6586,1640,297,70,12,1,0,0,0,0
42170,29600,9006,9797,6682,1632,280,60,17,3,0,0,0,0
42180,29640,8984,9795,6619,1647,317,56,15,4,0,0,0,0
42190,29644,8972,9773,6692,1606,302,71,13,4,0,0,0,0
42200,29721,8815,9912,6590,1616,348,62,12,1,0,0,0,0
42210,29645,8939,9870,6592,1626,324,69,12,0,0,0,0,0
42220,29639,8953,9825,6641,1643,295,66,13,1,1,0,0,0
42230,29711,8915,9747,6657,1641,323,64,18,1,0,0,0,0
42240,29701,8905,9798,6601,1678,319,60,14,1,0,0,0,0
42250,29705,8943,9762,6565,1700,314,72,15,1,0,0,0,0
42260,29727,8850,9838,6610,1652,308,76,12,3,1,0,0,0
42270,29715,8894,9758,6675,1637,310,74,12,2,0,0,0,0
42280,29734,8850,9801,6646,1652,306,69,17,2,0,0,0,0
42290,29732,8846,9793,6681,1625,318,63,18,1,0,0,0,0
42300,29704,8894,9831,6587,1645,332,71,11,1,1,0,0,0
42310,29761,8837,9786,6614,1662,340,62,14,1,0,0,0,0
42320,29760,8840,9752,6684,1621,342,62,14,1,1,0,0,0
42330,29733,8887,9746,6650,1653,327,68,11,2,0,0,0,0
42340,29733,8896,9717,6655,1686,314,66,8,2,0,0,0,0
42350,29731,8890,9735,6647,1687,311,62,11,3,0,0,0,0
42360,29722,8883,9812,6598,1651,312,85,10,4,0,0,0,0
42370,29622,9054,9721,6633,1668,287,72,17,3,0,0,0,0
42380,29697,8880,9813,6663,1648,290,68,13,4,1,0,0,0
42390,29684,8887,9821,6682,1621,291,75,15,1,0,0,0,0
42400,29725,8904,9714,6683,1658,312,66,12,3,0,0,0,0
42410,29682,8894,9826,6648,1646,304,59,15,3,0,0,0,0
42420,29718,8912,9671,6738,1663,309,52,12,2,0,0,0,0
42430,29693,8937,9747,6639,1672,308,67,13,1,0,0,0,0
42440,29741,8876,9722,6670,1689,299,65,14,1,0,0,0,0
42450,29729,8847,9783,6676,1666,299,63,13,1,0,0,0,0
42460,29691,8904,9764,6702,1630,313,59,12,2,0,0,0,0
42470,29728,8875,9785,6620,1658,338,63,8,2,0,0,0,0
42480,29733,8936,9681,6645,1667,325,80,9,1,0,0,0,0
42490,29716,8844,9866,6628,1610,317,81,14,1,0,0,0,0
42500,29770,8898,9638,6709,1645,318,89,8,2,0,0,0,0
42510,29705,8852,9811,6718,1606,299,74,10,2,0,0,0,0
42520,29667,8966,9725,6691,1650,294,72,10,2,0,0,0,0
42530,29632,8967,9881,6533,1665,315,76,6,2,0,0,0,0
42540,29682,8927,9771,6647,1672,301,66,10,1,0,0,0,0
42550,29630,9005,9788,6639,1608,313,79,13,1,1,0,0,0
42560,29702,8938,9750,6627,1663,296,82,18,1,0,0,0,0
42570,29709,8885,9812,6639,1629,313,67,16,7,0,0,0,0
42580,29692,8937,9727,6697,1646,279,84,8,7,0,0,0,0
42590,29642,8955,9835,6629,1627,298,74,14,2,1,0,0,0
42600,29676,8927,9791,6651,1649,289,85,8,1,0,0,0,0
42610,29640,9009,9739,6651,1657,294,73,11,3,0,0,0,0
42620,29644,9009,9744,6644,1667,261,85,19,4,0,0,0,0
42630,29683,8913,9811,6628,1653,301,76,11,1,0,0,0,0
42640,29642,8981,9796,6624,1639,308,75,10,2,0,0,0,0
42650,29673,8975,9741,6623,1679,293,82,10,1,0,0,0,0
42660,29633,9039,9739,6589,1689,306,68,13,1,0,0,0,0
42670,29632,9071,9667,6647,1668,306,77,5,4,0,0,0,0
42680,29701,8939,9744,6614,1678,324,65,10,2,0,0,0,0
42690,29716,8871,9789,6667,1636,324,56,17,1,0,0,0,0
42700,29670,8943,9768,6644,1674,313,53,9,3,0,0,0,0
42710,29602,8988,9801,6735,1575,293,66,15,2,0,0,0,0
42720,29625,8998,9774,6685,1605,302,74,11,2,1,0,0,0
42730,29659,9009,9706,6644,1672,306,65,13,2,1,0,0,0
42740,29647,8994,9767,6659,1586,332,79,10,3,0,0,0,0
42750,29639,9007,9767,6621,1646,316,64,12,4,1,0,0,0
42760,29648,8979,9779,6634,1666,276,75,16,4,0,0,0,0
42770,29764,8858,9755,6603,1700,305,77,8,6,1,0,0,0
42780,29715,8926,9747,6625,1660,304,82,14,4,0,0,0,0
42790,29773,8889,9659,6667,1692,301,77,18,1,0,0,0,0
42800,29801,8808,9753,6609,1705,314,67,16,4,0,0,0,0
42810,29768,8894,9678,6658,1656,330,79,8,5,1,0,0,0
42820,29792,8833,9744,6591,1707,320,78,9,3,0,0,0,0
42830,29723,8905,9751,6618,1697,285,85,11,2,0,0,0,0
42840,29772,8818,9799,6589,1709,298,79,10,3,0,0,0,0
42850,29800,8777,9790,6603,1730,289,74,11,2,1,0,0,0
42860,29776,8860,9724,6608,1703,319,74,10,3,0,0,0,0
42870,29789,8882,9661,6627,1718,306,71,20,3,0,0,0,0
42880,29754,8852,9780,6635,1644,316,71,22,3,0,0,0,0
42890,29773,8857,9728,6630,1689,308,72,14,6,0,0,0,0
42900,29666,8952,9803,6597,1673,301,68,13,4,0,0,0,0
42910,29748,8860,9793,6571,1714,303,74,9,5,0,0,0,0
42920,29713,8867,9810,6633,1671,309,59,12,3,0,0,0,0
42930,29716,8902,9771,6596,1714,295,72,6,5,0,0,0,0
42940,29718,8883,9805,6587,1702,298,67,13,4,0,0,0,0
42950,29700,8850,9872,6628,1638,301,78,7,2,1,0,0,0
42960,29688,8952,9700,6700,1668,280,74,12,2,1,0,0,0
42970,29671,8921,9805,6659,1651,275,80,12,2,0,1,0,0
42980,29715,8853,9815,6641,1686,291,62,12,2,0,0,0,0
42990,29706,8915,9738,6663,1680,296,59,17,3,0,0,0,0
43000,29779,8814,9724,6688,1703,293,59,16,1,0,0,0,0
43010,29748,8874,9692,6710,1675,297,66,12,3,0,0,0,0
43020,29694,8869,9851,6638,1634,311,63,13,4,0,0,0,0
43030,29687,8902,9802,6634,1677,299,68,6,2,0,0,0,0
43040,29696,8873,9832,6626,1679,297,59,13,2,0,0,0,0
43050,29704,8891,9780,6626,1721,276,70,8,1,0,0,0,0
43060,29663,8980,9729,6644,1691,293,63,12,2,0,0,0,0
43070,29734,8875,9763,6613,1716,300,60,15,1,0,0,0,0
43080,29717,8911,9740,6641,1675,309,72,10,2,0,0,0,0
43090,29695,8890,9804,6660,1645,294,77,9,3,0,0,0,0
43100,29713,8897,9737,6690,1659,302,65,12,2,0,0,0,0
43110,29736,8818,9809,6692,1650,290,65,11,6,0,0,0,0
43120,29738,8788,9901,6602,1669,291,71,12,5,0,0,0,0
43130,29687,8875,9911,6531,1690,293,72,14,4,0,0,0,0
43140,29676,8950,9834,6538,1664,329,65,15,5,1,0,0,0
43150,29715,8868,9801,6663,1639,304,71,13,2,1,0,0,0
43160,29689,8913,9825,6578,1682,310,63,13,3,1,0,0,0
43170,29759,8786,9857,6649,1609,323,83,8,2,1,0,0,0
43180,29753,8845,9791,6588,1716,298,72,12,2,0,0,0,0
43190,29680,8913,9819,6597,1696,292,69,11,0,0,0,0,0
43200,29650,8989,9745,6656,1654,303,65,11,4,0,0,0,0
43210,29745,8803,9835,6667,1634,311,63,18,1,0,0,0,0
43220,29685,8935,9747,6648,1701,285,61,12,2,1,0,0,0
43230,29662,8902,9880,6613,1629,303,72,15,1,0,0,0,0
43240,29675,8914,9829,6623,1640,316,68,9,2,1,0,0,0
43250,29698,8902,9811,6600,1669,323,59,12,3,0,0,0,0
43260,29663,8982,9744,6618,1694,297,66,9,3,1,0,0,0
43270,29660,8953,9814,6577,1696,302,58,14,2,1,0,0,0
43280,29724,8829,9875,6585,1669,316,70,5,4,0,0,0,0
43290,29685,8893,9881,6558,1654,319,75,9,3,0,0,0,0
43300,29749,8819,9876,6504,1743,313,57,13,3,0,0,0,0
43310,29716,8873,9826,6566,1712,309,65,9,1,0,0,0,0
43320,29719,8888,9807,6565,1709,307,69,10,2,1,0,0,0
43330,29745,8823,9804,6665,1653,302,70,12,2,1,0,0,0
43340,29772,8771,9841,6633,1673,310,60,13,4,0,0,0,0
43350,29764,8794,9832,6622,1672,314,61,15,3,0,0,0,0
43360,29726,8846,9833,6639,1619,327,74,11,2,0,0,0,0
43370,29701,8847,9877,6611,1671,283,69,15,2,1,0,0,0
43380,29714,8849,9823,6675,1627,301,75,10,3,0,0,0,0
43390,29725,8835,9794,6719,1615,308,72,7,2,0,0,0,0
43400,29688,8886,9832,6634,1638,332,58,7,2,0,0,0,0
43410,29658,8953,9797,6636,1640,313,66,11,3,0,0,0,0
43420,29679,8868,9894,6607,1656,282,75,13,2,1,0,0,0
43430,29720,8865,9785,6655,1667,316,56,11,2,0,0,0,0
43440,29662,8925,9820,6637,1651,307,64,10,1,0,0,0,0
43450,29732,8829,9810,6653,1689,284,67,13,0,0,0,0,0
43460,29746,8759,9898,6655,1643,288,73,14,0,1,0,0,0
43470,29705,8871,9813,6656,1644,306,70,10,2,0,0,0,0
43480,29766,8825,9744,6691,1667,299,69,14,2,0,0,0,0
43490,29719,8840,9772,6769,1598,297,68,12,1,1,0,0,0
43500,29722,8817,9852,6673,1621,314,65,11,2,0,0,0,0
43510,29676,8917,9814,6627,1649,321,62,10,1,0,0,0,0
43520,29699,8860,9835,6678,1600,332,59,13,1,0,0,0,0
43530,29693,8837,9943,6559,1638,328,69,9,1,0,0,0,0
43540,29730,8864,9809,6605,1674,303,76,15,1,0,0,0,0
43550,29725,8870,9802,6630,1647,314,72,14,2,1,0,0,0
43560,29658,8901,9906,6596,1607,327,64,15,3,0,0,0,0
43570,29647,8971,9845,6528,1685,327,64,7,3,0,0,0,0
43580,29699,8838,9852,6669,1647,307,53,9,3,0,0,0,0
43590,29680,8903,9837,6613,1651,314,66,13,0,0,0,0,0
43600,29720,8825,9846,6644,1668,301,61,11,1,0,0,0,0
43610,29692,8868,9849,6629,1657,307,64,11,0,0,0,0,0
43620,29657,8851,9932,6657,1599,306,61,13,1,0,0,0,0
43630,29625,8943,9888,6592,1655,299,59,15,1,0,0,0,0
43640,29693,8788,9996,6592,1614,315,65,12,2,0,0,0,0
43650,29642,8903,9942,6524,1698,294,64,8,2,0,0,0,0
43660,29673,8943,9785,6597,1703,308,57,9,2,0,0,0,0
43670,29651,8955,9840,6566,1672,320,57,14,2,0,0,0,0
43680,29667,8876,9951,6521,1669,314,64,14,1,0,0,0,0
43690,29680,8900,9903,6512,1669,336,62,13,2,0,0,0,0
43700,29642,8923,9892,6590,1641,308,71,10,0,0,0,0,0
43710,29630,8959,9879,6536,1696,303,65,9,0,0,0,0,0
43720,29633,8942,9896,6553,1660,320,67,6,0,0,0,0,0
43730,29704,8872,9830,6636,1633,325,62,13,1,1,0,0,0
43740,29654,8952,9826,6597,1656,311,67,11,3,0,0,0,0
43750,29691,8866,9896,6565,1655,330,66,6,2,0,0,0,0
43760,29619,9042,9745,6599,1692,309,63,7,1,0,0,0,0
43770,29590,9091,9722,6644,1623,340,55,8,4,0,0,0,0
43780,29607,8990,9888,6541,1668,304,61,15,2,1,0,0,0
43790,29577,9105,9743,6584,1701,287,67,11,2,0,0,0,0
43800,29557,9050,9873,6554,1679,296,58,6,3,1,0,0,0
43810,29588,9048,9829,6568,1647,321,60,14,2,0,0,0,0
43820,29608,9012,9834,6584,1642,321,62,12,2,0,0,0,0
43830,29622,8986,9850,6574,1657,302,73,11,2,0,0,0,0
43840,29663,8945,9833,6575,1671,299,75,16,0,0,0,0,0
43850,29656,8933,9869,6550,1690,288,81,10,0,0,0,0,0
43860,29602,9010,9848,6574,1661,299,72,10,1,0,0,0,0
43870,29625,9030,9758,6635,1618,327,70,13,1,0,0,0,0
43880,29581,9025,9887,6538,1661,304,67,14,0,0,0,0,0
43890,29578,9096,9769,6580,1675,287,77,14,1,0,0,0,0
43900,29619,8949,9894,6589,1659,280,72,15,0,0,0,0,0
43910,29553,9091,9810,6614,1616,313,66,13,1,0,0,0,0
43920,29670,8969,9747,6656,1623,332,67,12,1,0,0,0,0
43930,29631,9001,9797,6605,1639,325,69,8,2,0,0,0,0
43940,29666,8977,9690,6732,1624,309,70,9,0,0,0,0,0
43950,29613,9037,9737,6684,1632,280,73,20,1,0,0,0,0
43960,29702,8931,9747,6612,1693,316,68,8,0,0,0,0,0
43970,29679,8920,9757,6700,1654,288,68,9,2,0,0,0,0
43980,29648,8984,9759,6651,1654,297,69,13,2,0,0,0,0
43990,29662,8996,9721,6674,1620,305,82,16,1,0,0,0,0
44000,29619,8974,9818,6682,1592,313,68,8,3,0,0,0,0
44010,29625,8984,9833,6609,1633,303,77,13,0,0,0,0,0
44020,29692,8917,9770,6645,1667,309,67,10,0,0,0,0,0
44030,29701,8851,9822,6664,1683,290,54,12,0,0,0,0,0
44040,29706,8876,9796,6655,1667,303,60,11,3,0,0,0,0
44050,29715,8864,9764,6695,1682,284,61,10,2,0,0,0,0
44060,29726,8819,9853,6637,1665,294,71,11,1,0,0,0,0
44070,29757,8778,9838,6674,1644,309,60,16,1,0,0,0,0
44080,29711,8880,9808,6635,1644,314,68,14,3,0,0,0,0
44090,29741,8829,9827,6612,1673,322,56,16,1,0,0,0,0
44100,29739,8843,9784,6676,1627,333,61,13,1,0,0,0,0
44110,29696,8903,9773,6651,1673,319,48,12,2,0,0,0,0
44120,29727,8905,9715,6657,1692,301,62,18,0,0,0,0,0
44130,29728,8883,9766,6625,1683,315,59,18,0,0,0,0,0
44140,29733,8830,9812,6646,1683,302,54,17,0,0,0,0,0
44150,29692,8901,9747,6728,1639,290,70,8,2,0,0,0,0
44160,29730,8874,9752,6662,1671,314,61,11,2,0,0,0,0
44170,29658,8983,9711,6672,1697,277,70,9,0,0,0,0,0
44180,29663,8940,9799,6601,1726,269,67,11,1,0,0,0,0
44190,29627,8982,9835,6574,1683,301,60,14,1,0,0,0,0
44200,29672,8947,9795,6588,1695,297,70,13,0,0,0,0,0
44210,29686,8864,9826,6701,1637,278,75,10,0,0,0,0,0
44220,29646,8933,9832,6641,1666,276,68,15,0,0,0,0,0
44230,29698,8885,9833,6593,1684,303,71,10,0,0,0,0,0
44240,29632,8980,9812,6642,1606,327,62,14,1,0,1,0,0
44250,29671,8935,9796,6647,1633,312,68,13,1,0,1,0,0
44260,29726,8841,9801,6684,1642,303,67,9,3,0,1,0,0
44270,29709,8829,9882,6610,1664,307,69,7,0,0,0,0,0
44280,29727,8868,9770,6660,1669,304,63,14,1,1,0,0,0
44290,29663,8916,9819,6644,1661,306,60,7,1,0,0,0,0
44300,29624,9000,9748,6704,1624,305,58,12,2,0,0,0,0
44310,29618,8981,9810,6654,1641,303,60,7,1,2,0,0,0
44320,29662,8998,9690,6679,1675,293,69,6,4,1,0,0,0
44330,29629,8936,9842,6664,1667,256,67,13,3,0,0,0,0
