iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
13840,21955,6740,5339,2882,1482,756,334,150,69,15,11,4,3,2,1,0,0,0,0
13850,21936,6715,5374,2911,1510,713,329,136,76,29,9,3,2,0,0,0,0,0,0
13860,21875,6726,5464,2916,1483,714,295,154,70,34,8,3,1,0,0,0,0,0,0
13870,21924,6758,5308,2968,1465,721,348,154,56,27,11,3,0,0,0,0,0,0,0
13880,21859,6825,5379,2872,1505,727,323,146,65,21,11,10,0,0,0,0,0,0,0
13890,21801,6892,5404,2873,1475,721,315,152,62,27,11,6,3,0,1,0,0,0,0
13900,21891,6731,5422,2913,1508,696,330,143,67,27,9,5,1,0,0,0,0,0,0
13910,21895,6704,5408,2986,1465,717,330,135,61,24,10,7,0,0,1,0,0,0,0
13920,22006,6621,5335,2974,1540,667,331,168,56,27,17,0,1,0,0,0,0,0,0
13930,21927,6758,5314,2927,1509,740,320,143,57,27,17,0,2,2,0,0,0,0,0
13940,21982,6659,5365,2954,1452,753,312,158,58,33,9,6,2,0,0,0,0,0,0
13950,21955,6652,5398,2952,1478,728,338,138,65,23,11,4,1,0,0,0,0,0,0
13960,21933,6730,5356,2913,1487,749,342,124,64,22,17,4,1,1,0,0,0,0,0
13970,22076,6642,5296,2893,1442,773,349,151,70,32,12,6,1,0,0,0,0,0,0
13980,21974,6670,5388,2922,1493,678,348,157,66,27,12,5,3,0,0,0,0,0,0
13990,21947,6688,5390,2936,1477,707,337,159,57,24,15,5,1,0,0,0,0,0,0
14000,21831,6750,5493,2919,1467,706,329,153,61,24,8,1,1,0,0,0,0,0,0
14010,21912,6648,5488,2967,1456,695,321,127,80,32,13,3,0,1,0,0,0,0,0
14020,21891,6690,5468,2940,1480,700,314,156,63,25,9,3,3,1,0,0,0,0,0
14030,21976,6613,5397,2981,1499,702,319,141,75,23,11,4,1,1,0,0,0,0,0
14040,21955,6678,5380,2899,1565,686,333,136,57,34,15,4,1,0,0,0,0,0,0
14050,21914,6782,5297,2935,1500,782,277,139,62,37,12,4,2,0,0,0,0,0,0
14060,21932,6716,5407,2916,1446,717,354,141,74,18,15,4,2,1,0,0,0,0,0
14070,21920,6770,5345,2867,1524,718,354,144,62,26,9,4,0,0,0,0,0,0,0
14080,21886,6748,5427,2901,1486,720,302,158,77,23,12,3,0,0,0,0,0,0,0
14090,21866,6793,5298,3041,1499,667,334,130,73,26,12,1,2,1,0,0,0,0,0
14100,21811,6861,5411,2904,1479,683,345,134,62,27,19,4,3,0,0,0,0,0,0
14110,21941,6717,5376,2923,1480,693,352,143,75,29,9,4,1,0,0,0,0,0,0
14120,21880,6731,5344,3007,1508,714,344,121,68,15,10,1,0,0,0,0,0,0,0
14130,21976,6608,5328,3033,1527,720,327,134,56,23,6,3,2,0,0,0,0,0,0
14140,21909,6686,5463,2892,1521,682,332,153,62,34,5,2,2,0,0,0,0,0,0
14150,21916,6708,5425,2899,1461,765,326,150,52,22,11,7,1,0,0,0,0,0,0
14160,21992,6630,5366,2909,1556,720,328,131,67,34,7,3,0,0,0,0,0,0,0
14170,21934,6717,5345,2939,1510,719,324,156,63,22,9,4,1,0,0,0,0,0,0
14180,21939,6706,5417,2887,1483,689,355,165,59,28,10,4,1,0,0,0,0,0,0
14190,21928,6678,5381,2984,1483,718,337,130,62,27,10,3,1,1,0,0,0,0,0
14200,21915,6705,5380,2911,1548,727,338,128,53,24,7,2,3,2,0,0,0,0,0
14210,21961,6724,5376,2851,1523,697,343,144,73,32,13,4,1,1,0,0,0,0,0
14220,21992,6642,5352,2956,1528,694,319,138,67,29,18,6,2,0,0,0,0,0,0
14230,21836,6837,5359,2940,1466,732,316,162,56,28,8,2,1,0,0,0,0,0,0
14240,21887,6653,5504,2934,1504,699,319,150,58,21,8,3,2,0,0,1,0,0,0
14250,21975,6682,5272,3007,1540,684,322,152,80,15,10,3,1,0,0,0,0,0,0
14260,21867,6782,5419,2870,1521,722,296,155,63,29,16,3,0,0,0,0,0,0,0
14270,21937,6735,5328,2918,1516,726,344,137,59,29,9,2,3,0,0,0,0,0,0
14280,21946,6701,5358,2915,1540,704,332,144,60,25,6,9,2,1,0,0,0,0,0
14290,21911,6696,5416,2963,1471,706,312,167,58,28,13,0,1,1,0,0,0,0,0
14300,21765,6800,5486,2975,1471,695,321,123,76,24,3,3,0,1,0,0,0,0,0
14310,21903,6644,5501,2908,1521,720,324,108,66,28,13,5,2,0,0,0,0,0,0
14320,21832,6773,5433,2920,1506,716,339,130,59,26,9,0,0,0,0,0,0,0,0
14330,21940,6702,5393,2865,1509,765,324,147,67,23,6,1,1,0,0,0,0,0,0
14340,21933,6676,5403,2951,1484,713,332,137,84,20,6,4,0,0,0,0,0,0,0
14350,21946,6594,5483,2941,1485,723,334,146,58,24,4,2,2,1,0,0,0,0,0
14360,22014,6523,5413,3032,1456,725,353,134,64,16,8,3,2,0,0,0,0,0,0
14370,21914,6719,5354,2975,1507,688,347,144,61,17,8,3,3,1,1,0,1,0,0
14380,21930,6632,5450,2943,1509,710,324,157,56,20,9,2,0,1,0,0,0,0,0
14390,21941,6648,5404,2984,1468,733,324,140,58,30,8,2,1,2,0,0,0,0,0
14400,21922,6706,5391,2950,1483,708,322,163,52,24,18,3,0,0,0,1,0,0,0
14410,21863,6775,5419,2919,1477,686,352,154,54,30,11,3,0,0,0,0,0,0,0
14420,21892,6727,5456,2932,1447,693,331,139,73,31,14,3,5,0,0,0,0,0,0
14430,21923,6700,5400,2944,1499,688,327,153,66,23,16,1,3,0,0,0,0,0,0
14440,21809,6827,5444,2862,1526,708,337,131,61,21,12,2,0,2,1,0,0,0,0
14450,21915,6676,5479,2907,1508,670,312,152,76,29,13,2,3,1,0,0,0,0,0
14460,21948,6655,5422,2864,1580,726,294,151,66,25,6,4,2,0,0,0,0,0,0
14470,21991,6625,5403,2899,1530,710,321,149,72,32,9,2,0,0,0,0,0,0,0
14480,21938,6689,5427,2901,1502,683,334,151,72,28,16,0,1,1,0,0,0,0,0
14490,22030,6611,5375,2927,1508,670,332,170,69,33,13,2,3,0,0,0,0,0,0
14500,21941,6645,5417,2948,1518,707,322,141,64,23,12,5,0,0,0,0,0,0,0
14510,21891,6788,5360,2919,1450,743,347,143,60,27,8,7,0,0,0,0,0,0,0
14520,21934,6731,5353,2925,1506,695,332,160,63,27,15,1,1,0,0,0,0,0,0
14530,21893,6799,5326,2937,1473,716,358,130,72,22,11,5,1,0,0,0,0,0,0
14540,21911,6807,5307,2897,1486,744,342,147,59,24,14,3,1,1,0,0,0,0,0
14550,21955,6718,5338,2877,1538,740,341,140,52,29,8,3,2,2,0,0,0,0,0
14560,21885,6741,5397,2944,1478,714,335,169,43,20,13,2,1,1,0,0,0,0,0
14570,21870,6787,5408,2818,1574,706,355,136,52,21,6,7,3,0,0,0,0,0,0
14580,21867,6786,5345,2975,1476,724,328,148,56,24,8,3,2,1,0,0,0,0,0
14590,21978,6635,5453,2868,1506,697,329,165,69,28,10,4,1,0,0,0,0,0,0
14600,21896,6689,5493,2883,1508,680,347,144,60,25,9,6,3,0,0,0,0,0,0
14610,21881,6796,5352,2914,1508,718,325,138,63,30,11,5,2,0,0,0,0,0,0
14620,21912,6711,5417,2950,1440,732,309,166,69,23,7,4,1,1,1,0,0,0,0
14630,21942,6689,5398,2965,1434,715,329,157,70,29,9,4,2,0,0,0,0,0,0
14640,21846,6831,5348,2927,1502,710,329,156,60,18,10,3,3,0,0,0,0,0,0
14650,21825,6833,5404,2906,1486,715,322,144,69,26,7,3,3,0,0,0,0,0,0
14660,21896,6729,5402,2909,1523,709,345,128,60,29,7,4,1,1,0,0,0,0,0
14670,21914,6719,5367,2961,1476,722,330,163,57,25,8,1,0,0,0,0,0,0,0
14680,21849,6821,5471,2822,1427,747,339,154,78,22,9,3,0,0,1,0,0,0,0
14690,21943,6727,5343,2902,1520,748,306,150,55,28,13,4,3,0,0,0,1,0,0
14700,21939,6675,5385,2963,1486,700,343,153,70,17,10,1,1,0,0,0,0,0,0
14710,21808,6840,5393,2966,1456,715,308,146,71,27,8,3,0,2,0,0,0,0,0
14720,21885,6707,5445,2932,1479,723,331,145,69,15,6,3,2,0,1,0,0,0,0
14730,21834,6824,5329,2994,1484,707,329,145,66,25,3,1,1,1,0,0,0,0,0
14740,21889,6689,5456,2983,1446,689,340,141,69,27,12,2,0,0,0,0,0,0,0
14750,22005,6574,5425,2955,1513,674,327,160,65,28,11,4,2,0,0,0,0,0,0
14760,21886,6688,5471,2936,1476,703,337,157,60,13,9,6,1,0,0,0,0,0,0
14770,21844,6822,5307,3009,1483,731,307,143,51,27,13,4,1,1,0,0,0,0,0
14780,21968,6656,5348,2997,1474,700,359,149,53,19,11,6,3,0,0,0,0,0,0
14790,21913,6731,5366,2956,1503,680,338,146,65,28,11,4,2,0,0,0,0,0,0
14800,21851,6781,5437,2909,1445,748,323,142,67,33,5,0,1,0,1,0,0,0,0
14810,21939,6742,5385,2864,1485,710,348,156,75,25,10,4,0,0,0,0,0,0,0
14820,21928,6702,5405,2925,1506,672,341,155,63,34,5,4,2,1,0,0,0,0,0
14830,21934,6675,5449,2955,1419,717,320,147,84,19,17,4,1,2,0,0,0,0,0
14840,21937,6712,5356,2931,1528,696,327,154,57,23,15,4,2,1,0,0,0,0,0
14850,21902,6706,5483,2898,1459,684,340,155,69,30,13,4,0,0,0,0,0,0,0
14860,21935,6664,5452,2928,1502,672,307,158,81,23,15,3,2,1,0,0,0,0,0
14870,21955,6758,5298,2903,1516,694,360,155,66,16,15,5,2,0,0,0,0,0,0
14880,21987,6709,5407,2788,1439,790,370,151,67,18,13,3,1,0,0,0,0,0,0
14890,21833,6877,5276,2941,1525,742,310,142,62,25,9,0,0,0,0,0,1,0,0
14900,21926,6677,5430,2898,1524,717,326,142,64,26,8,5,0,0,0,0,0,0,0
14910,21894,6695,5492,2897,1475,698,339,153,52,27,13,7,1,0,0,0,0,0,0
14920,21890,6838,5323,2903,1478,704,346,143,61,30,15,11,1,0,0,0,0,0,0
14930,21922,6696,5404,2940,1469,753,314,127,74,32,8,3,1,0,0,0,0,0,0
14940,21847,6813,5406,2900,1505,677,321,174,62,19,11,5,2,1,0,0,0,0,0
14950,21898,6746,5409,2905,1506,673,347,143,75,22,16,2,1,0,0,0,0,0,0
14960,21791,6883,5377,2948,1481,696,301,155,62,27,16,4,2,0,0,0,0,0,0
14970,21784,6901,5391,2918,1420,737,343,151,65,26,5,2,0,0,0,0,0,0,0
14980,21867,6809,5316,2984,1501,687,325,149,62,24,9,6,3,0,1,0,0,0,0
14990,21969,6657,5367,2952,1485,736,327,143,69,25,10,1,1,1,0,0,0,0,0
15000,21935,6684,5399,2953,1481,702,331,156,54,31,12,3,0,2,0,0,0,0,0
15010,21856,6798,5377,2938,1502,691,322,146,72,31,6,3,1,0,0,0,0,0,0
15020,21868,6744,5432,2934,1499,669,343,159,58,20,11,5,1,0,0,0,0,0,0
15030,21895,6775,5342,2935,1497,705,350,147,55,28,11,2,0,1,0,0,0,0,0
15040,21884,6696,5452,2919,1515,710,337,135,57,31,4,2,1,0,0,0,0,0,0
15050,21853,6804,5386,2930,1486,712,333,125,63,25,18,5,3,0,0,0,0,0,0
15060,21920,6719,5368,2925,1531,722,305,143,67,26,12,3,1,1,0,0,0,0,0
15070,21887,6698,5432,2991,1446,714,331,150,55,21,12,3,3,0,0,0,0,0,0
15080,21887,6810,5311,2983,1434,724,326,153,74,29,9,1,1,1,0,0,0,0,0
15090,21934,6691,5335,3014,1461,742,331,134,65,24,10,0,0,2,0,0,0,0,0
15100,21890,6712,5469,2911,1474,709,312,156,58,38,6,7,1,0,0,0,0,0,0
15110,21880,6798,5375,2911,1449,753,316,152,71,22,6,6,3,1,0,0,0,0,0
15120,21941,6656,5417,2958,1460,745,323,133,65,29,14,0,2,0,0,0,0,0,0
15130,21855,6782,5426,2928,1466,680,352,145,64,32,9,4,0,0,0,0,0,0,0
15140,21878,6741,5433,2927,1482,698,331,145,58,35,9,5,1,0,0,0,0,0,0
15150,21852,6794,5394,2938,1467,731,326,127,71,28,9,4,1,1,0,0,0,0,0
15160,21867,6726,5462,2951,1452,707,328,141,60,34,10,4,1,0,0,0,0,0,0
15170,21890,6716,5447,2925,1483,693,329,149,70,30,8,2,1,0,0,0,0,0,0
15180,21926,6693,5434,2887,1502,703,346,152,63,24,8,3,1,1,0,0,0,0,0
15190,21843,6794,5372,2979,1478,708,317,154,66,15,14,3,0,0,0,0,0,0,0
15200,21839,6847,5341,2907,1510,746,322,134,54,23,11,6,2,0,1,0,0,0,0
15210,21890,6683,5521,2879,1472,710,337,149,62,25,9,5,1,0,0,0,0,0,0
15220,21849,6776,5431,2932,1442,744,343,117,67,25,10,2,4,1,0,0,0,0,0
15230,21946,6711,5375,2916,1444,757,348,141,68,23,10,2,1,1,0,0,0,0,0
15240,21989,6660,5336,2971,1485,715,327,143,71,22,14,7,2,1,0,0,0,0,0
15250,21937,6701,5398,2925,1447,750,318,159,73,26,5,4,0,0,0,0,0,0,0
15260,21882,6799,5361,2910,1530,664,325,158,58,37,13,4,1,1,0,0,0,0,0
15270,21804,6832,5470,2902,1456,695,322,142,73,26,13,5,2,1,0,0,0,0,0
15280,21954,6660,5356,2997,1506,699,305,152,79,20,11,3,1,0,0,0,0,0,0
15290,21891,6717,5445,2947,1429,725,316,185,50,22,12,3,1,0,0,0,0,0,0
15300,21883,6739,5401,2939,1489,710,343,134,75,20,7,3,0,0,0,0,0,0,0
15310,21839,6768,5417,2971,1469,701,343,145,57,20,10,1,1,0,0,1,0,0,0
15320,21849,6751,5432,2945,1502,687,333,152,58,25,4,2,2,1,0,0,0,0,0
15330,21828,6712,5500,2983,1445,719,324,151,46,19,13,2,0,0,0,1,0,0,0
15340,21932,6697,5387,2927,1481,746,335,141,55,27,10,4,0,1,0,0,0,0,0
15350,21838,6724,5502,2939,1444,748,315,140,54,22,10,4,2,0,1,0,0,0,0
15360,21848,6774,5430,2978,1434,676,347,145,61,31,14,5,0,0,0,0,0,0,0
15370,21959,6614,5473,2920,1470,717,333,160,55,26,11,4,1,0,0,0,0,0,0
15380,21995,6650,5377,2905,1503,717,315,168,74,25,10,4,0,0,0,0,0,0,0
15390,22025,6618,5304,2952,1564,699,332,139,67,28,9,5,1,0,0,0,0,0,0
15400,21941,6696,5366,2937,1514,717,319,150,61,24,10,4,1,3,0,0,0,0,0
15410,21872,6803,5359,2935,1467,711,343,150,64,24,10,2,3,0,0,0,0,0,0
15420,21927,6740,5365,2931,1446,740,334,148,70,26,14,2,0,0,0,0,0,0,0
15430,21885,6746,5444,2911,1436,715,352,160,52,21,15,2,4,0,0,0,0,0,0
15440,21942,6712,5390,2914,1443,746,336,156,60,28,12,2,1,1,0,0,0,0,0
15450,21889,6713,5471,2940,1428,713,325,138,81,28,13,3,1,0,0,0,0,0,0
15460,21930,6685,5365,3010,1469,684,337,173,60,16,10,3,1,0,0,0,0,0,0
15470,21883,6791,5379,2929,1466,681,352,147,70,27,10,5,2,0,0,1,0,0,0
15480,21930,6701,5409,2938,1495,681,310,157,67,34,11,7,2,1,0,0,0,0,0
15490,21953,6710,5391,2898,1455,752,308,160,69,27,13,4,1,1,0,1,0,0,0
15500,21894,6720,5411,2991,1463,682,309,154,71,28,13,2,4,0,1,0,0,0,0
15510,21999,6643,5340,2912,1563,708,329,147,57,27,11,4,3,0,0,0,0,0,0
15520,21906,6729,5343,2986,1509,695,330,145,59,24,12,4,1,0,0,0,0,0,0
15530,21859,6808,5388,2898,1525,687,312,155,58,31,14,7,0,1,0,0,0,0,0
15540,21917,6730,5287,3030,1525,686,322,148,59,22,9,7,0,0,1,0,0,0,0
15550,21860,6782,5353,3006,1464,713,318,143,58,27,12,5,1,1,0,0,0,0,0
15560,21938,6701,5300,3033,1509,681,333,144,60,30,9,4,1,0,0,0,0,0,0
15570,21969,6652,5430,2912,1431,752,323,176,62,26,5,1,2,2,0,0,0,0,0
15580,21852,6801,5405,2937,1466,675,341,152,73,28,9,2,2,0,0,0,0,0,0
15590,21921,6760,5310,2952,1482,738,336,146,57,25,9,4,3,0,0,0,0,0,0
15600,21846,6796,5403,2923,1497,701,325,147,65,25,11,3,1,0,0,0,0,0,0
15610,21902,6770,5373,2892,1504,710,328,157,69,22,9,6,1,0,0,0,0,0,0
15620,21971,6648,5414,2907,1520,657,374,138,76,27,5,4,1,0,1,0,0,0,0
15630,21998,6610,5358,2975,1546,660,351,137,60,29,13,3,1,1,1,0,0,0,0
15640,21905,6682,5434,2962,1462,725,342,133,58,20,14,5,1,0,0,0,0,0,0
15650,21897,6725,5400,2995,1461,655,347,151,62,30,13,5,2,0,0,0,0,0,0
15660,21799,6832,5477,2852,1511,704,315,158,58,14,13,4,3,2,0,1,0,0,0
15670,21826,6812,5390,2943,1506,698,332,135,57,30,10,3,1,0,0,0,0,0,0
15680,21846,6788,5420,2959,1441,691,344,150,60,25,13,4,1,0,1,0,0,0,0
15690,21925,6747,5382,2888,1472,717,360,150,61,27,6,4,3,0,1,0,0,0,0
15700,21924,6667,5457,2897,1501,725,333,136,60,27,12,0,3,1,0,0,0,0,0
15710,21892,6719,5388,3007,1454,707,325,142,72,24,8,2,2,0,1,0,0,0,0
15720,21811,6762,5499,2942,1479,685,314,153,56,24,7,8,1,1,1,0,0,0,0
15730,21857,6726,5435,2959,1499,707,328,139,61,20,5,5,1,1,0,0,0,0,0
15740,21856,6786,5357,2977,1508,675,340,145,62,23,10,3,0,0,1,0,0,0,0
15750,21982,6654,5358,2927,1482,779,326,129,69,21,11,2,2,1,0,0,0,0,0
15760,21903,6704,5426,2911,1518,702,338,150,55,17,13,3,1,2,0,0,0,0,0
15770,21936,6658,5396,2956,1532,693,334,135,63,28,8,2,1,1,0,0,0,0,0
15780,21889,6743,5414,2885,1497,735,362,125,54,25,6,7,0,1,0,0,0,0,0
15790,21938,6727,5314,2952,1535,691,333,152,57,30,6,7,1,0,0,0,0,0,0
15800,21869,6739,5462,2896,1470,730,339,141,50,34,9,3,1,0,0,0,0,0,0
15810,21801,6823,5505,2858,1460,703,349,131,73,23,11,4,1,1,0,0,0,0,0
15820,21870,6765,5413,2916,1469,711,358,157,46,25,10,3,0,0,0,0,0,0,0
15830,21921,6715,5379,2892,1542,697,376,129,62,22,4,1,2,1,0,0,0,0,0
15840,21870,6766,5437,2899,1467,705,336,159,68,24,8,4,0,0,0,0,0,0,0
15850,21902,6689,5421,2961,1493,718,316,136,67,22,14,3,1,0,0,0,0,0,0
15860,21850,6761,5420,2922,1505,717,337,140,59,24,7,1,0,0,0,0,0,0,0
15870,21802,6828,5411,2917,1519,718,308,143,61,24,9,3,0,0,0,0,0,0,0
15880,21933,6666,5426,2907,1538,687,345,142,58,29,7,2,3,0,0,0,0,0,0
15890,22013,6680,5271,3004,1459,693,340,169,75,21,7,8,1,2,0,0,0,0,0
15900,21913,6760,5351,2963,1458,682,342,164,63,30,14,1,1,1,0,0,0,0,0
15910,21827,6787,5457,2950,1459,680,315,151,75,23,13,4,1,0,0,0,1,0,0
15920,21949,6674,5372,2996,1449,701,349,149,66,19,14,3,1,0,0,1,0,0,0
15930,21833,6765,5429,2950,1560,623,327,159,53,27,15,1,1,0,0,0,0,0,0
15940,21862,6735,5512,2846,1503,697,342,144,60,23,12,3,3,1,0,0,0,0,0
15950,21802,6748,5515,2952,1457,705,331,141,55,31,4,0,2,0,0,0,0,0,0
15960,21920,6709,5367,2981,1501,679,322,155,66,25,13,2,3,0,0,0,0,0,0
15970,21878,6721,5413,2975,1460,724,328,155,61,16,8,3,0,1,0,0,0,0,0
15980,21877,6707,5448,2976,1493,687,280,161,63,29,12,7,3,0,0,0,0,0,0
15990,21915,6753,5322,2982,1451,735,330,155,59,29,9,3,0,0,0,0,0,0,0
16000,21806,6849,5388,2966,1434,730,317,145,73,24,7,1,3,0,0,0,0,0,0
16010,21902,6780,5280,3012,1469,722,337,141,56,25,11,7,1,0,0,0,0,0,0
16020,21896,6770,5325,2971,1492,704,349,134,61,27,5,4,3,0,1,1,0,0,0
16030,21938,6676,5425,2938,1498,663,325,157,75,35,11,2,0,0,0,0,0,0,0
16040,21940,6735,5279,3016,1477,731,307,152,55,29,14,5,2,1,0,0,0,0,0
16050,21860,6751,5471,2872,1475,736,330,160,58,17,7,5,1,0,0,0,0,0,0
16060,21981,6682,5304,2997,1462,702,359,149,73,22,8,3,1,0,0,0,0,0,0
16070,21967,6666,5346,2983,1458,760,315,131,74,32,7,2,1,1,0,0,0,0,0
16080,21817,6838,5423,2900,1453,749,326,124,65,30,13,3,1,1,0,0,0,0,0
16090,21858,6703,5450,3001,1450,714,345,130,60,22,5,3,1,0,1,0,0,0,0
16100,21853,6802,5367,2971,1447,732,321,148,61,26,9,2,2,2,0,0,0,0,0
16110,21850,6752,5395,2988,1480,733,309,142,54,30,8,2,0,0,0,0,0,0,0
16120,21835,6741,5523,2856,1508,726,304,156,56,27,7,2,0,1,1,0,0,0,0
16130,21786,6854,5431,2927,1491,662,330,159,69,22,6,4,1,1,0,0,0,0,0
16140,21865,6732,5416,2990,1476,688,329,140,71,24,6,5,1,0,0,0,0,0,0
16150,21937,6680,5403,2926,1478,741,349,131,55,25,13,4,1,0,0,0,0,0,0
16160,21953,6666,5341,3035,1436,722,349,146,59,20,10,5,0,1,0,0,0,0,0
16170,21929,6669,5390,3012,1458,699,320,166,65,26,4,5,0,0,0,0,0,0,0
16180,21904,6793,5285,2974,1495,714,317,161,50,33,9,5,2,1,0,0,0,0,0
16190,21915,6748,5340,2986,1406,748,363,137,62,24,10,4,0,0,0,0,0,0,0
16200,21856,6724,5523,2911,1415,718,349,145,63,20,14,3,2,0,0,0,0,0,0
16210,21894,6724,5408,2917,1515,734,293,166,57,20,4,6,5,0,0,0,0,0,0
16220,21962,6641,5442,2942,1434,739,309,158,67,34,11,2,1,0,0,1,0,0,0
16230,21902,6709,5397,2993,1464,695,342,132,58,35,7,7,0,1,0,1,0,0,0
16240,21947,6696,5374,2945,1475,709,346,136,66,31,14,4,0,0,0,0,0,0,0
16250,21904,6696,5442,2930,1488,718,295,171,57,26,10,3,1,1,0,0,1,0,0
16260,21753,6838,5472,2984,1440,709,307,132,64,28,9,2,4,0,1,0,0,0,0
16270,21884,6762,5319,3019,1498,693,326,141,50,33,13,2,2,1,0,0,0,0,0
16280,21926,6699,5395,2960,1442,751,315,139,77,24,11,2,2,0,0,0,0,0,0
16290,21994,6690,5304,2907,1547,693,342,164,66,22,9,5,0,0,0,0,0,0,0
16300,21842,6693,5525,2906,1531,694,317,137,69,18,8,3,0,0,0,0,0,0,0
16310,21843,6778,5418,2894,1535,721,315,147,63,16,9,3,1,0,0,0,0,0,0
16320,21864,6798,5389,2903,1489,716,322,161,61,29,9,1,0,1,0,0,0,0,0
16330,21899,6762,5358,2913,1521,697,340,161,59,18,11,2,2,0,0,0,0,0,0
16340,21935,6646,5428,2916,1542,725,332,112,63,28,10,4,2,0,0,0,0,0,0
16350,21902,6697,5397,2988,1497,676,341,156,48,26,9,2,3,0,0,0,1,0,0
16360,21940,6740,5298,2969,1482,739,328,138,66,25,13,1,3,1,0,0,0,0,0
16370,21863,6684,5492,2959,1487,702,315,145,55,23,12,5,0,1,0,0,0,0,0
16380,21935,6690,5368,2946,1536,692,330,140,63,28,10,3,0,2,0,0,0,0,0
16390,21866,6770,5353,3010,1485,696,305,149,67,23,13,4,1,0,0,1,0,0,0
16400,21771,6900,5429,2909,1449,706,309,145,79,32,11,3,0,0,0,0,0,0,0
16410,21924,6752,5297,2984,1494,697,342,150,67,24,6,3,2,1,0,0,0,0,0
16420,21841,6843,5361,2916,1475,723,332,147,70,23,8,3,0,0,1,0,0,0,0
16430,21892,6726,5415,2933,1484,704,344,146,62,23,11,3,0,0,0,0,0,0,0
16440,21845,6840,5365,2906,1484,704,341,161,68,12,13,4,0,0,0,0,0,0,0
16450,21919,6674,5466,2910,1481,718,315,148,64,31,12,4,1,0,0,0,0,0,0
16460,21907,6794,5328,2920,1462,731,352,143,63,25,12,5,0,1,0,0,0,0,0
16470,21922,6759,5348,2876,1530,722,345,131,70,23,12,4,1,0,0,0,0,0,0
16480,21837,6817,5414,2910,1476,714,312,157,52,41,8,3,1,1,0,0,0,0,0
16490,21940,6759,5334,2839,1558,721,348,139,68,20,12,3,2,0,0,0,0,0,0
16500,21871,6769,5364,2989,1478,702,319,136,58,45,11,0,1,0,0,0,0,0,0
16510,22025,6597,5298,3051,1449,751,326,140,64,28,9,4,1,0,0,0,0,0,0
16520,21855,6857,5367,2837,1516,733,321,136,76,29,13,2,0,1,0,0,0,0,0
16530,21936,6740,5369,2946,1420,732,312,158,84,33,7,4,0,2,0,0,0,0,0
16540,21882,6746,5405,2910,1514,734,304,147,53,33,9,5,1,0,0,0,0,0,0
16550,21990,6661,5301,2993,1508,695,326,175,54,26,9,3,2,0,0,0,0,0,0
16560,21809,6782,5524,2890,1435,730,321,143,69,27,12,1,0,0,0,0,0,0,0
16570,21836,6800,5485,2838,1474,719,347,137,65,26,10,2,2,1,1,0,0,0,0
16580,21831,6841,5351,2957,1489,706,331,125,62,29,12,5,3,0,1,0,0,0,0
16590,21874,6779,5403,2914,1434,761,335,153,48,24,10,4,2,2,0,0,0,0,0
16600,21927,6671,5390,2963,1560,662,314,144,62,36,13,1,0,0,0,0,0,0,0
16610,21940,6710,5405,2885,1493,712,331,158,65,26,10,7,0,1,0,0,0,0,0
16620,21870,6694,5465,2977,1478,687,344,118,64,30,10,3,3,0,0,0,0,0,0
16630,21880,6751,5399,2969,1463,699,337,135,62,28,5,9,2,4,0,0,0,0,0
16640,21872,6735,5421,2968,1456,727,324,131,70,21,9,7,1,0,1,0,0,0,0
16650,21935,6781,5284,2926,1488,715,360,162,56,22,8,4,1,1,0,0,0,0,0
16660,22021,6610,5345,2944,1502,703,386,142,54,22,9,2,3,0,0,0,0,0,0
16670,21823,6826,5396,2944,1455,701,364,145,54,20,10,3,2,0,0,0,0,0,0
16680,21886,6735,5406,2984,1416,721,346,140,79,19,7,2,2,0,0,0,0,0,0
16690,21886,6820,5341,2902,1456,732,357,146,66,21,8,6,2,0,0,0,0,0,0
16700,22023,6541,5463,2913,1481,726,352,144,64,20,7,8,0,1,0,0,0,0,0
16710,21848,6771,5452,2897,1540,638,340,132,84,27,8,4,2,0,0,0,0,0,0
16720,21896,6745,5406,2917,1491,674,351,154,75,24,9,1,0,0,0,0,0,0,0
16730,21864,6758,5402,2971,1473,684,335,155,64,24,10,3,0,0,0,0,0,0,0
16740,21816,6767,5537,2889,1413,747,333,137,64,25,12,2,1,0,0,0,0,0,0
16750,21931,6627,5460,2954,1466,718,356,146,57,19,6,2,0,1,0,0,0,0,0
16760,21888,6718,5413,2994,1441,724,313,140,60,32,16,1,3,0,0,0,0,0,0
16770,21861,6770,5417,2942,1469,702,324,142,76,25,9,6,0,0,0,0,0,0,0
16780,21906,6781,5321,2944,1492,713,333,139,60,41,9,3,1,0,0,0,0,0,0
16790,21883,6797,5319,2983,1464,712,330,146,58,40,6,3,2,0,0,0,0,0,0
16800,21868,6794,5385,2956,1440,694,359,127,67,35,13,3,2,0,0,0,0,0,0
16810,21868,6826,5385,2826,1509,756,326,140,64,33,6,1,2,1,0,0,0,0,0
16820,21880,6707,5458,2912,1521,719,290,153,59,28,11,1,3,1,0,0,0,0,0
16830,21812,6825,5409,2969,1447,712,324,131,68,30,9,5,1,1,0,0,0,0,0
16840,21977,6641,5423,2956,1429,704,336,152,76,34,8,6,1,0,0,0,0,0,0
16850,21960,6658,5390,2974,1478,681,339,142,76,27,14,1,3,0,0,0,0,0,0
16860,21883,6692,5546,2871,1425,747,325,142,61,35,12,4,0,0,0,0,0,0,0
