iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-IREG,aggDist-SESSO,aggDist-ANASCI,aggDist-STUDIO,aggDist-PAR,aggDist-STACIV,aggDist-PERC,aggDist-CFDIC,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6,recDistortion-7,recDistortion-8
72790,1540841787357,17795,-5.752856953e+05,7489,561,135,286,52,158,313,69,30974,8482,281,5,1,0,0,0,0
72800,1540841793224,17830,-5.756311791e+05,7559,593,114,286,36,117,327,104,30906,8547,281,9,0,0,0,0,0
72810,1540841797314,17808,-5.757962679e+05,7684,583,110,273,49,121,294,86,30819,8654,264,6,0,0,0,0,0
72820,1540841801987,17877,-5.759274887e+05,7679,545,120,294,45,129,341,69,30811,8644,286,2,0,0,0,0,0
72830,1540841806245,17857,-5.771841264e+05,7823,588,111,352,80,142,325,64,30619,8767,353,4,0,0,0,0,0
72840,1540841811256,17758,-5.770252903e+05,7859,534,113,355,73,122,325,74,30637,8763,337,6,0,0,0,0,0
72850,1540841815247,17863,-5.759241634e+05,7708,498,127,283,63,155,275,62,30844,8629,268,2,0,0,0,0,0
72860,1540841820635,17772,-5.758774564e+05,7715,552,106,289,66,131,283,73,30824,8628,286,5,0,0,0,0,0
72870,1540841824620,17710,-5.773516321e+05,7929,563,114,272,69,136,315,98,30570,8852,319,2,0,0,0,0,0
72880,1540841829293,17852,-5.758116334e+05,7665,582,131,245,67,116,291,68,30869,8586,285,3,0,0,0,0,0
72890,1540841833245,17828,-5.760375694e+05,7722,567,147,254,52,128,269,80,30792,8687,260,4,0,0,0,0,0
72900,1540841839605,17913,-5.768263558e+05,7771,616,137,250,66,141,313,72,30694,8739,304,5,1,0,0,0,0
72910,1540841843637,17828,-5.761615482e+05,7711,611,139,243,42,140,306,79,30776,8669,292,6,0,0,0,0,0
72920,1540841848299,17873,-5.760074039e+05,7659,599,153,267,69,125,271,78,30798,8676,262,7,0,0,0,0,0
72930,1540841852580,17860,-5.762294967e+05,7789,548,149,258,62,102,258,62,30799,8666,272,6,0,0,0,0,0
72940,1540841857608,17829,-5.764804535e+05,7757,560,159,255,42,145,270,73,30764,8700,276,3,0,0,0,0,0
72950,1540841861600,17876,-5.773914922e+05,7760,637,158,307,55,118,297,84,30651,8778,304,10,0,0,0,0,0
72960,1540841866763,17803,-5.757186646e+05,7570,563,150,306,50,114,280,78,30919,8538,285,1,0,0,0,0,0
72970,1540841870736,17783,-5.754663147e+05,7500,565,135,325,47,130,298,92,30929,8542,266,6,0,0,0,0,0
72980,1540841875775,17822,-5.763158949e+05,7652,622,146,337,67,121,249,66,30774,8687,273,9,0,0,0,0,0
72990,1540841879780,17891,-5.757209919e+05,7547,639,120,315,40,140,281,90,30889,8540,310,4,0,0,0,0,0
73000,1540841886031,17840,-5.749427459e+05,7374,602,173,271,53,120,300,59,31084,8368,289,2,0,0,0,0,0
73010,1540841890152,17855,-5.755242490e+05,7470,581,156,279,55,120,311,87,30958,8512,272,1,0,0,0,0,0
73020,1540841895165,17756,-5.756081942e+05,7489,622,151,333,57,97,260,99,30932,8518,289,4,0,0,0,0,0
73030,1540841899402,17913,-5.749299319e+05,7385,614,129,294,63,112,300,77,31047,8423,268,5,0,0,0,0,0
73040,1540841904423,17844,-5.758665942e+05,7401,636,147,353,55,100,319,76,30948,8506,286,3,0,0,0,0,0
73050,1540841908377,17847,-5.758097251e+05,7525,608,150,348,72,116,248,74,30907,8534,299,3,0,0,0,0,0
73060,1540841913573,17797,-5.756761217e+05,7541,595,180,293,65,98,247,94,30937,8504,297,5,0,0,0,0,0
73070,1540841917553,17932,-5.750207885e+05,7552,516,162,304,52,101,268,73,31000,8463,275,5,0,0,0,0,0
73080,1540841922649,17950,-5.758654638e+05,7541,595,130,309,45,132,263,100,30910,8554,276,3,0,0,0,0,0
73090,1540841926629,17949,-5.750209281e+05,7525,547,136,319,58,140,223,60,31003,8478,256,6,0,0,0,0,0
73100,1540841932695,17923,-5.745039948e+05,7445,513,109,295,52,127,265,110,31099,8375,266,3,0,0,0,0,0
73110,1540841936820,17906,-5.745124979e+05,7418,534,115,258,45,126,290,73,31146,8337,258,2,0,0,0,0,0
73120,1540841941532,17962,-5.738407227e+05,7257,507,163,283,51,167,262,67,31263,8210,263,7,0,0,0,0,0
73130,1540841945824,17941,-5.745991389e+05,7358,497,150,334,61,129,252,88,31142,8337,260,4,0,0,0,0,0
73140,1540841950059,17847,-5.752790048e+05,7423,533,148,283,61,121,334,85,31039,8425,274,5,0,0,0,0,0
73150,1540841954106,17840,-5.754395249e+05,7540,531,152,296,74,102,302,82,30963,8487,287,6,0,0,0,0,0
73160,1540841959072,17815,-5.756763115e+05,7562,507,142,287,73,124,309,82,30926,8554,257,6,0,0,0,0,0
73170,1540841963171,17794,-5.753643891e+05,7539,438,161,291,58,138,282,77,31012,8481,247,3,0,0,0,0,0
73180,1540841968358,17850,-5.756544087e+05,7479,533,165,279,53,163,294,92,30949,8532,260,2,0,0,0,0,0
73190,1540841972381,17757,-5.755649772e+05,7522,536,171,269,43,167,277,72,30944,8544,252,3,0,0,0,0,0
73200,1540841978645,17867,-5.756871731e+05,7604,526,173,267,55,131,319,87,30870,8591,275,7,0,0,0,0,0
73210,1540841982824,17901,-5.763756934e+05,7624,531,170,264,50,142,358,69,30852,8581,303,7,0,0,0,0,0
73220,1540841987459,17877,-5.755799366e+05,7689,472,168,212,58,106,300,89,30916,8563,261,3,0,0,0,0,0
73230,1540841991750,17829,-5.765450070e+05,7743,521,169,229,45,128,337,96,30761,8698,282,2,0,0,0,0,0
73240,1540841996827,17884,-5.760007631e+05,7685,467,142,234,59,154,357,111,30811,8661,265,6,0,0,0,0,0
73250,1540842000821,17848,-5.761187540e+05,7770,456,140,266,57,139,303,89,30786,8699,253,5,0,0,0,0,0
73260,1540842006044,17787,-5.766661366e+05,7780,522,139,268,57,135,329,78,30739,8700,304,0,0,0,0,0,0
73270,1540842010036,17856,-5.759022393e+05,7789,449,145,249,44,131,307,98,30824,8631,284,3,1,0,0,0,0
73280,1540842015108,17801,-5.765464260e+05,7727,494,149,268,76,148,368,76,30743,8695,304,1,0,0,0,0,0
73290,1540842019117,17850,-5.757305007e+05,7716,395,174,253,47,128,356,79,30867,8608,264,4,0,0,0,0,0
73300,1540842025306,17828,-5.753437049e+05,7636,435,157,235,64,114,351,87,30928,8555,256,4,0,0,0,0,0
73310,1540842029369,17781,-5.767161137e+05,7882,444,143,221,68,116,355,106,30685,8785,269,4,0,0,0,0,0
73320,1540842034387,17748,-5.766539023e+05,7822,457,111,269,66,153,366,83,30705,8751,285,2,0,0,0,0,0
73330,1540842038691,17848,-5.755110084e+05,7672,474,131,290,52,123,258,60,30965,8496,282,0,0,0,0,0,0
73340,1540842043759,17857,-5.747509719e+05,7664,445,119,258,65,111,264,70,30995,8508,232,8,0,0,0,0,0
73350,1540842047729,17906,-5.756333799e+05,7726,489,113,270,61,120,250,116,30865,8614,261,3,0,0,0,0,0
73360,1540842052910,17868,-5.755765991e+05,7674,520,137,274,64,110,259,65,30917,8551,273,2,0,0,0,0,0
73370,1540842056999,17895,-5.753988212e+05,7652,565,121,231,52,101,279,83,30930,8544,267,2,0,0,0,0,0
73380,1540842061700,17887,-5.761448645e+05,7775,565,114,320,61,115,250,63,30739,8749,251,4,0,0,0,0,0
73390,1540842065667,17845,-5.765055759e+05,7718,576,112,321,53,124,315,85,30754,8676,311,2,0,0,0,0,0
73400,1540842071508,17860,-5.758330562e+05,7732,513,114,282,55,119,309,85,30816,8650,272,5,0,0,0,0,0
73410,1540842075769,17844,-5.753532078e+05,7648,526,107,293,60,103,268,66,30942,8534,264,3,0,0,0,0,0
73420,1540842080812,17889,-5.757042340e+05,7620,548,103,319,44,133,250,69,30927,8551,260,5,0,0,0,0,0
73430,1540842085094,17851,-5.747070550e+05,7673,467,97,275,45,119,240,90,30982,8519,239,3,0,0,0,0,0
73440,1540842090144,17864,-5.759075637e+05,7703,552,115,282,42,130,254,94,30843,8632,264,4,0,0,0,0,0
73450,1540842094114,17946,-5.758822847e+05,7773,620,105,270,40,107,282,82,30738,8733,270,2,0,0,0,0,0
73460,1540842099004,17850,-5.767635570e+05,7856,575,100,245,41,172,289,112,30657,8788,292,6,0,0,0,0,0
73470,1540842102964,17868,-5.762441231e+05,7779,579,114,250,54,120,299,81,30766,8681,293,3,0,0,0,0,0
73480,1540842108036,17928,-5.754747551e+05,7608,500,132,282,51,154,302,82,30919,8540,281,3,0,0,0,0,0
73490,1540842111996,17857,-5.777025012e+05,8034,499,128,294,52,150,318,98,30481,8958,297,7,0,0,0,0,0
73500,1540842118207,17808,-5.776029893e+05,7946,552,162,317,50,134,309,73,30508,8933,296,6,0,0,0,0,0
73510,1540842122307,17872,-5.769824105e+05,7803,517,130,273,49,150,391,68,30659,8791,289,4,0,0,0,0,0
73520,1540842126952,17846,-5.762597745e+05,7676,511,176,263,44,114,353,69,30832,8622,283,6,0,0,0,0,0
73530,1540842131213,17787,-5.766688938e+05,7626,545,179,327,49,143,298,79,30790,8662,289,2,0,0,0,0,0
73540,1540842136310,17775,-5.764323543e+05,7692,525,165,313,47,172,279,68,30782,8665,292,4,0,0,0,0,0
73550,1540842140284,17788,-5.760778845e+05,7712,510,134,328,47,120,284,75,30824,8635,277,7,0,0,0,0,0
73560,1540842145500,17900,-5.758325575e+05,7572,558,150,261,55,135,267,75,30947,8525,265,6,0,0,0,0,0
73570,1540842149598,17881,-5.760264449e+05,7707,530,163,255,59,149,272,79,30811,8653,276,3,0,0,0,0,0
73580,1540842154633,17829,-5.760854867e+05,7705,526,142,291,61,128,313,55,30791,8687,261,4,0,0,0,0,0
73590,1540842158624,17767,-5.770159081e+05,7769,592,123,326,56,146,310,75,30642,8809,289,2,1,0,0,0,0
73600,1540842164861,17787,-5.769849019e+05,7753,506,137,370,48,144,309,62,30693,8776,269,5,0,0,0,0,0
73610,1540842168962,17912,-5.758796152e+05,7511,486,124,356,51,155,333,107,30915,8539,283,6,0,0,0,0,0
73620,1540842173739,17832,-5.759578450e+05,7685,496,121,336,70,120,324,79,30780,8695,268,0,0,0,0,0,0
73630,1540842177969,17780,-5.756096419e+05,7687,462,113,324,68,131,261,68,30914,8547,279,3,0,0,0,0,0
73640,1540842182989,17799,-5.754392109e+05,7674,432,133,303,59,130,281,60,30946,8528,263,6,0,0,0,0,0
73650,1540842186942,17927,-5.759436853e+05,7527,430,172,320,56,156,340,67,30949,8522,270,2,0,0,0,0,0
73660,1540842192141,17851,-5.750654941e+05,7627,390,152,258,48,115,341,68,30987,8516,237,3,0,0,0,0,0
73670,1540842196129,17943,-5.747146945e+05,7547,370,158,312,59,146,305,80,31013,8485,243,2,0,0,0,0,0
73680,1540842200812,17877,-5.758783494e+05,7568,414,194,321,60,138,283,72,30988,8463,289,3,0,0,0,0,0
73690,1540842204829,17848,-5.761035086e+05,7657,411,195,290,55,129,306,75,30892,8589,257,5,0,0,0,0,0
73700,1540842211058,17771,-5.763954215e+05,7731,460,187,265,51,116,323,85,30789,8696,252,6,0,0,0,0,0
73710,1540842215225,17841,-5.753171334e+05,7748,437,156,266,43,117,274,57,30902,8585,255,1,0,0,0,0,0
73720,1540842220338,17819,-5.760358456e+05,7693,441,177,259,57,117,319,105,30864,8594,282,2,1,0,0,0,0
73730,1540842224727,17795,-5.762652857e+05,7562,419,171,379,51,130,369,100,30882,8547,308,6,0,0,0,0,0
73740,1540842229836,17889,-5.762468050e+05,7552,438,164,351,78,133,357,74,30888,8566,286,3,0,0,0,0,0
73750,1540842233807,17838,-5.753089576e+05,7567,388,146,389,44,116,359,68,30955,8499,289,0,0,0,0,0,0
73760,1540842239020,17828,-5.761584319e+05,7678,409,181,316,44,117,308,106,30879,8572,289,3,0,0,0,0,0
73770,1540842242975,17781,-5.763955598e+05,7814,425,154,308,51,132,292,80,30761,8713,264,5,0,0,0,0,0
73780,1540842248079,17835,-5.759946315e+05,7726,442,124,332,42,143,291,73,30849,8619,271,4,0,0,0,0,0
73790,1540842252102,17789,-5.759057479e+05,7638,513,125,292,61,159,309,73,30863,8598,274,8,0,0,0,0,0
73800,1540842258359,17869,-5.758312673e+05,7642,504,182,279,44,124,270,74,30888,8594,258,3,0,0,0,0,0
73810,1540842262572,17856,-5.747633182e+05,7358,514,158,315,53,115,293,73,31141,8331,265,6,0,0,0,0,0
73820,1540842267714,17897,-5.748890751e+05,7442,461,145,320,58,120,327,71,31064,8418,257,4,0,0,0,0,0
73830,1540842272036,17836,-5.761835956e+05,7540,510,165,332,64,173,307,82,30872,8574,292,5,0,0,0,0,0
73840,1540842277217,17926,-5.749467773e+05,7509,432,145,312,45,153,327,73,31037,8419,284,3,0,0,0,0,0
73850,1540842281220,17909,-5.757774903e+05,7663,512,125,293,47,137,316,85,30858,8597,283,5,0,0,0,0,0
73860,1540842286256,17838,-5.756375763e+05,7746,524,122,252,48,134,322,70,30814,8642,285,2,0,0,0,0,0
73870,1540842290248,17766,-5.756797761e+05,7670,518,148,260,60,141,309,86,30842,8612,287,2,0,0,0,0,0
73880,1540842295318,17838,-5.758726483e+05,7629,504,150,319,72,126,274,78,30896,8547,295,5,0,0,0,0,0
73890,1540842299324,17809,-5.758177267e+05,7597,558,156,304,44,137,258,89,30889,8571,277,6,0,0,0,0,0
73900,1540842305698,17770,-5.759201806e+05,7601,590,130,318,66,130,269,80,30863,8580,296,4,0,0,0,0,0
73910,1540842309819,17796,-5.758169799e+05,7571,550,147,296,61,135,314,62,30899,8554,288,2,0,0,0,0,0
73920,1540842314941,17883,-5.763626112e+05,7537,602,147,330,37,136,336,84,30850,8584,302,7,0,0,0,0,0
73930,1540842319180,17929,-5.753417026e+05,7490,612,150,297,45,125,281,89,30947,8508,283,5,0,0,0,0,0
73940,1540842324217,17822,-5.766242095e+05,7552,653,154,290,59,141,312,74,30815,8623,303,2,0,0,0,0,0
73950,1540842328154,17899,-5.755411787e+05,7489,574,155,292,59,93,300,67,31022,8418,298,5,0,0,0,0,0
73960,1540842333321,17961,-5.759333594e+05,7415,672,158,294,70,147,322,75,30904,8528,308,3,0,0,0,0,0
73970,1540842337286,17833,-5.757934365e+05,7493,575,192,269,56,135,299,78,30944,8501,298,0,0,0,0,0,0
73980,1540842342318,17783,-5.753629518e+05,7532,570,135,285,66,164,211,90,30970,8496,274,3,0,0,0,0,0
73990,1540842346267,17713,-5.766901719e+05,7612,639,136,324,63,154,268,106,30769,8652,316,6,0,0,0,0,0
74000,1540842352581,17722,-5.762939691e+05,7694,601,163,299,51,134,251,62,30795,8647,295,6,0,0,0,0,0
74010,1540842356772,17851,-5.761226268e+05,7682,565,135,308,46,140,250,102,30823,8614,304,2,0,0,0,0,0
74020,1540842361422,17811,-5.765210926e+05,7614,620,155,316,66,115,268,87,30833,8587,315,8,0,0,0,0,0
74030,1540842365716,17791,-5.764001800e+05,7760,556,165,297,55,141,253,67,30745,8703,294,1,0,0,0,0,0
74040,1540842370731,17827,-5.769131777e+05,7647,584,174,310,53,170,292,77,30776,8632,330,5,0,0,0,0,0
74050,1540842374710,17819,-5.759574706e+05,7522,598,175,292,44,145,285,91,30880,8576,285,2,0,0,0,0,0
74060,1540842379959,17871,-5.745634021e+05,7343,643,153,237,44,153,269,67,31119,8342,279,3,0,0,0,0,0
74070,1540842383910,17867,-5.743945283e+05,7301,542,161,244,63,121,258,84,31206,8302,233,2,0,0,0,0,0
74080,1540842388962,17822,-5.752910282e+05,7400,602,137,303,59,153,276,59,31058,8386,294,5,0,0,0,0,0
74090,1540842392950,17809,-5.759959517e+05,7396,664,199,300,44,189,266,81,30927,8496,317,3,0,0,0,0,0
74100,1540842398812,17914,-5.757142236e+05,7378,630,193,267,50,160,343,79,30926,8541,269,7,0,0,0,0,0
74110,1540842402905,17931,-5.752001705e+05,7391,550,173,269,50,148,304,81,31067,8389,284,3,0,0,0,0,0
74120,1540842408021,17925,-5.746471017e+05,7323,608,159,307,51,145,251,90,31104,8347,289,3,0,0,0,0,0
74130,1540842412395,17788,-5.752778433e+05,7478,551,146,309,45,135,267,84,31002,8472,264,5,0,0,0,0,0
74140,1540842417497,17819,-5.761362575e+05,7388,649,165,338,58,149,262,83,30970,8457,313,3,0,0,0,0,0
74150,1540842421464,17879,-5.739458381e+05,7210,644,137,291,42,91,263,74,31272,8195,271,5,0,0,0,0,0
74160,1540842426714,17901,-5.751716850e+05,7383,676,119,286,51,144,279,68,31024,8438,275,6,0,0,0,0,0
74170,1540842430947,17833,-5.752188954e+05,7309,670,133,259,51,182,284,76,31091,8343,306,3,0,0,0,0,0
74180,1540842436271,17861,-5.751803752e+05,7415,687,113,305,62,152,238,90,31000,8430,307,6,0,0,0,0,0
74190,1540842440259,17952,-5.749862623e+05,7214,647,139,344,68,150,280,96,31087,8375,280,1,0,0,0,0,0
74200,1540842446552,17881,-5.762588214e+05,7359,718,170,334,73,147,254,73,30930,8503,305,5,0,0,0,0,0
74210,1540842450536,17860,-5.760822988e+05,7492,698,165,290,53,118,235,102,30896,8546,296,5,0,0,0,0,0
74220,1540842455630,17917,-5.749232206e+05,7336,693,172,277,65,102,233,71,31062,8418,258,5,0,0,0,0,0
74230,1540842459916,17968,-5.756742454e+05,7414,689,134,315,45,137,297,88,30924,8520,298,1,0,0,0,0,0
74240,1540842464585,17934,-5.756625828e+05,7466,697,140,330,52,119,232,88,30888,8590,261,4,0,0,0,0,0
74250,1540842468535,17807,-5.755156945e+05,7442,670,137,323,41,132,262,80,30937,8531,270,4,1,0,0,0,0
74260,1540842473680,17845,-5.748538545e+05,7406,708,124,318,56,122,242,60,30978,8499,261,5,0,0,0,0,0
74270,1540842477640,17988,-5.742967056e+05,7100,675,128,316,71,117,271,82,31245,8240,254,4,0,0,0,0,0
74280,1540842482292,17876,-5.763229258e+05,7489,772,103,273,60,118,358,95,30798,8626,315,4,0,0,0,0,0
74290,1540842486282,17913,-5.762898453e+05,7545,707,137,237,74,162,317,74,30831,8580,323,9,0,0,0,0,0
74300,1540842492419,17829,-5.758844362e+05,7547,695,133,262,59,120,278,78,30865,8586,290,2,0,0,0,0,0
74310,1540842496472,17813,-5.763888834e+05,7642,653,110,251,79,133,295,120,30768,8671,300,4,0,0,0,0,0
74320,1540842501120,17908,-5.752667033e+05,7436,641,114,253,60,137,297,88,30978,8509,251,5,0,0,0,0,0
74330,1540842505463,17843,-5.763914833e+05,7451,749,113,264,61,133,347,75,30855,8592,288,7,1,0,0,0,0
74340,1540842510062,17796,-5.772222016e+05,7630,670,139,337,53,131,330,87,30655,8804,279,5,0,0,0,0,0
74350,1540842514065,17778,-5.776171521e+05,7779,690,140,312,68,116,320,75,30581,8825,336,1,0,0,0,0,0
74360,1540842518996,17814,-5.772099860e+05,7736,711,128,288,61,147,300,75,30610,8826,301,6,0,0,0,0,0
74370,1540842523040,17815,-5.763046810e+05,7582,649,116,268,59,150,340,64,30827,8612,296,8,0,0,0,0,0
74380,1540842527787,17817,-5.766013290e+05,7601,635,116,311,56,129,337,62,30808,8626,306,3,0,0,0,0,0
74390,1540842531874,17864,-5.768079204e+05,7604,648,131,286,80,121,314,105,30789,8624,325,5,0,0,0,0,0
74400,1540842538136,17829,-5.763099080e+05,7539,647,133,309,51,129,339,69,30852,8572,313,6,0,0,0,0,0
74410,1540842542256,17932,-5.770442617e+05,7620,625,155,333,72,116,312,87,30737,8699,301,5,1,0,0,0,0
74420,1540842547330,17772,-5.764020746e+05,7550,580,160,324,63,125,329,82,30842,8592,306,3,0,0,0,0,0
74430,1540842551732,17726,-5.758038787e+05,7509,555,170,348,65,124,279,65,30896,8580,266,1,0,0,0,0,0
74440,1540842556784,17800,-5.768081211e+05,7749,567,144,318,52,115,316,101,30677,8772,292,2,0,0,0,0,0
74450,1540842560734,17792,-5.766424764e+05,7740,617,126,323,59,119,268,95,30702,8741,294,6,0,0,0,0,0
74460,1540842565624,17816,-5.756098571e+05,7564,555,132,316,54,133,270,68,30941,8513,288,1,0,0,0,0,0
74470,1540842569578,17895,-5.752031942e+05,7523,561,113,321,48,120,254,84,30967,8530,244,2,0,0,0,0,0
74480,1540842574221,17986,-5.753159266e+05,7375,554,144,355,50,117,270,90,31063,8408,269,3,0,0,0,0,0
74490,1540842578168,17854,-5.760677700e+05,7459,547,137,350,56,141,347,109,30903,8542,291,6,1,0,0,0,0
74500,1540842584481,17918,-5.756888088e+05,7406,576,150,312,40,161,344,74,30972,8481,288,2,0,0,0,0,0
74510,1540842588611,17853,-5.756331877e+05,7375,572,150,357,66,166,322,80,30963,8475,302,3,0,0,0,0,0
74520,1540842593886,17831,-5.755376662e+05,7361,587,175,335,57,154,319,78,30986,8452,301,4,0,0,0,0,0
74530,1540842598585,17819,-5.753091254e+05,7379,529,150,326,58,142,322,104,31006,8467,267,3,0,0,0,0,0
74540,1540842603624,17855,-5.757965058e+05,7542,564,162,291,70,155,312,60,30891,8554,292,6,0,0,0,0,0
74550,1540842607603,17840,-5.757096265e+05,7518,619,133,314,46,137,302,72,30910,8530,298,5,0,0,0,0,0
74560,1540842612480,17912,-5.756445900e+05,7449,603,137,298,57,129,299,89,30986,8459,292,6,0,0,0,0,0
74570,1540842616492,17813,-5.756852524e+05,7632,569,129,307,54,129,248,62,30877,8607,254,5,0,0,0,0,0
74580,1540842620767,17774,-5.755344677e+05,7618,536,133,340,50,122,255,89,30865,8616,259,3,0,0,0,0,0
74590,1540842624724,17758,-5.761509447e+05,7597,668,166,336,76,91,270,56,30776,8679,283,5,0,0,0,0,0
74600,1540842630835,17827,-5.759246182e+05,7665,567,171,323,61,133,226,86,30800,8657,283,3,0,0,0,0,0
74610,1540842634899,17863,-5.757871860e+05,7566,602,144,317,65,140,270,79,30873,8564,299,7,0,0,0,0,0
74620,1540842639591,17859,-5.765162926e+05,7597,567,164,331,47,141,269,103,30829,8615,293,6,0,0,0,0,0
74630,1540842643861,17826,-5.757825758e+05,7353,634,174,314,61,109,275,91,31046,8391,298,8,0,0,0,0,0
74640,1540842648896,17747,-5.757381895e+05,7383,670,182,288,76,143,258,83,30954,8498,288,3,0,0,0,0,0
74650,1540842652844,17835,-5.752767725e+05,7432,635,168,275,62,120,292,83,30989,8447,301,6,0,0,0,0,0
74660,1540842658083,17843,-5.756779239e+05,7575,622,161,229,61,100,310,65,30921,8527,290,4,1,0,0,0,0
74670,1540842662029,17788,-5.763292194e+05,7533,617,168,242,82,137,309,75,30878,8572,288,5,0,0,0,0,0
74680,1540842667052,17764,-5.764866779e+05,7427,611,152,304,73,164,350,86,30894,8536,308,5,0,0,0,0,0
74690,1540842670966,17854,-5.751297909e+05,7393,644,160,249,52,137,287,82,31027,8435,274,7,0,0,0,0,0
74700,1540842677285,17830,-5.747477957e+05,7345,562,132,249,67,161,312,84,31081,8417,240,5,0,0,0,0,0
74710,1540842681628,17952,-5.747558879e+05,7271,642,118,349,45,162,244,70,31134,8318,290,1,0,0,0,0,0
74720,1540842686701,17895,-5.762370414e+05,7555,609,123,289,51,172,321,81,30854,8582,302,5,0,0,0,0,0
74730,1540842690929,17817,-5.754620622e+05,7470,581,119,275,72,164,280,85,30995,8457,284,7,0,0,0,0,0
74740,1540842696162,17829,-5.761430526e+05,7495,634,124,292,49,169,315,50,30920,8519,303,1,0,0,0,0,0
74750,1540842700147,17906,-5.741882106e+05,7278,578,99,258,59,139,299,78,31212,8280,245,6,0,0,0,0,0
74760,1540842705023,17926,-5.750846525e+05,7332,647,123,260,64,152,318,89,31081,8342,317,3,0,0,0,0,0
74770,1540842708966,17954,-5.750621654e+05,7282,662,117,317,52,144,287,96,31098,8341,296,8,0,0,0,0,0
74780,1540842714013,17949,-5.752426016e+05,7376,583,129,288,74,172,276,85,31056,8392,294,1,0,0,0,0,0
74790,1540842717976,17867,-5.755881635e+05,7548,630,107,298,44,140,309,82,30873,8588,276,6,0,0,0,0,0
74800,1540842724091,17825,-5.760310113e+05,7565,607,110,362,54,118,314,63,30850,8597,292,4,0,0,0,0,0
74810,1540842728186,17843,-5.763398958e+05,7526,584,138,350,57,161,313,86,30850,8580,304,9,0,0,0,0,0
74820,1540842732835,17881,-5.768339939e+05,7581,545,156,339,54,136,350,101,30799,8633,304,7,0,0,0,0,0
74830,1540842737124,17910,-5.755263210e+05,7484,528,146,291,72,109,354,87,30974,8469,298,2,0,0,0,0,0
74840,1540842741842,17847,-5.747313300e+05,7296,552,115,329,53,148,347,64,31125,8339,272,7,0,0,0,0,0
74850,1540842745798,17773,-5.745119701e+05,7395,542,130,298,34,148,293,75,31101,8371,269,2,0,0,0,0,0
74860,1540842750686,17822,-5.755305060e+05,7437,556,164,315,57,142,282,107,30947,8535,258,3,0,0,0,0,0
74870,1540842754634,17824,-5.757907367e+05,7508,584,163,276,55,133,341,79,30884,8582,274,3,0,0,0,0,0
74880,1540842759678,17974,-5.755499865e+05,7447,595,154,260,74,147,350,80,30928,8526,286,3,0,0,0,0,0
74890,1540842763754,17794,-5.766662808e+05,7580,619,137,315,69,159,325,69,30755,8708,275,5,0,0,0,0,0
74900,1540842769561,17866,-5.766407835e+05,7471,631,161,314,55,146,338,72,30874,8552,315,2,0,0,0,0,0
74910,1540842773611,17876,-5.757377756e+05,7495,532,133,329,48,120,310,79,30966,8511,263,3,0,0,0,0,0
74920,1540842778242,17906,-5.754512088e+05,7382,501,144,342,60,132,376,95,31025,8406,310,2,0,0,0,0,0
74930,1540842782511,17884,-5.753895694e+05,7502,473,133,332,59,100,335,83,30995,8482,263,3,0,0,0,0,0
74940,1540842787538,17849,-5.761304123e+05,7606,493,155,276,61,151,301,71,30921,8532,288,2,0,0,0,0,0
74950,1540842791540,17792,-5.764697562e+05,7669,482,170,283,50,139,332,91,30787,8699,254,3,0,0,0,0,0
74960,1540842796845,17834,-5.765510534e+05,7707,501,201,262,51,163,280,62,30779,8705,255,4,0,0,0,0,0
74970,1540842800824,17889,-5.754724108e+05,7475,494,170,303,83,121,292,76,31010,8454,277,2,0,0,0,0,0
74980,1540842805883,17876,-5.750686800e+05,7393,534,140,316,60,155,320,73,31071,8361,303,8,0,0,0,0,0
74990,1540842809827,17917,-5.749747569e+05,7523,501,106,291,59,143,346,58,30972,8517,252,2,0,0,0,0,0
75000,1540842816131,17803,-5.758382772e+05,7506,529,151,338,55,135,350,84,30897,8548,294,4,0,0,0,0,0
75010,1540842820226,17862,-5.759177169e+05,7501,542,140,305,54,152,296,104,30941,8513,286,3,0,0,0,0,0
75020,1540842825326,17833,-5.756899254e+05,7494,557,142,343,57,150,300,71,30934,8510,293,6,0,0,0,0,0
75030,1540842829620,17958,-5.745688004e+05,7315,583,106,262,40,146,342,70,31172,8283,283,5,0,0,0,0,0
75040,1540842834639,17771,-5.757473080e+05,7453,625,135,341,55,108,357,64,30928,8497,313,5,0,0,0,0,0
75050,1540842838647,17889,-5.755519867e+05,7400,568,138,376,44,112,303,98,31012,8430,294,7,0,0,0,0,0
75060,1540842843857,17936,-5.748706203e+05,7209,610,123,356,50,121,372,90,31137,8287,313,6,0,0,0,0,0
75070,1540842847805,17806,-5.750505986e+05,7312,564,136,306,60,122,319,88,31102,8382,252,7,0,0,0,0,0
75080,1540842852855,17915,-5.750813580e+05,7333,568,118,294,74,115,369,87,31085,8364,288,6,0,0,0,0,0
75090,1540842856813,17880,-5.748817384e+05,7247,600,123,323,51,136,338,90,31109,8363,268,3,0,0,0,0,0
75100,1540842862652,17952,-5.747040717e+05,7219,553,115,348,68,116,385,87,31150,8295,298,0,0,0,0,0,0
75110,1540842866757,17860,-5.755248005e+05,7442,592,113,338,68,146,305,64,30943,8533,266,1,0,0,0,0,0
75120,1540842871757,17876,-5.754461866e+05,7395,536,126,328,67,139,332,89,31024,8430,285,4,0,0,0,0,0
