iteration,0,1,2,3,4,5,6,7,8,9,10
4820,152030,155040,131064,9135,772,85,8,0,0,0,0
4830,152038,154985,131109,9169,750,74,9,0,0,0,0
4840,152083,154918,131137,9126,799,60,9,2,0,0,0
4850,152118,154862,131136,9156,788,66,7,0,1,0,0
4860,152023,154990,131132,9166,742,72,9,0,0,0,0
4870,152060,154930,131158,9141,766,73,6,0,0,0,0
4880,152054,154920,131194,9129,754,76,6,1,0,0,0
4890,152087,154831,131275,9111,739,82,9,0,0,0,0
4900,152105,154876,131160,9140,758,85,9,1,0,0,0
4910,152099,154922,131059,9218,748,81,6,1,0,0,0
4920,152079,154899,131179,9138,743,86,9,1,0,0,0
4930,152113,154847,131174,9156,760,74,9,1,0,0,0
4940,152096,154865,131181,9151,762,69,9,1,0,0,0
4950,152168,154752,131213,9144,770,79,7,1,0,0,0
4960,152138,154814,131170,9164,762,76,10,0,0,0,0
4970,152120,154889,131096,9164,772,85,8,0,0,0,0
4980,152061,154952,131141,9109,790,73,8,0,0,0,0
4990,152063,154984,131086,9124,790,77,9,1,0,0,0
5000,152053,154990,131091,9129,792,69,8,2,0,0,0
5010,152113,154856,131180,9117,785,72,10,1,0,0,0
5020,152117,154876,131143,9124,780,84,10,0,0,0,0
5030,152160,154794,131162,9148,790,69,10,1,0,0,0
5040,152167,154765,131203,9133,779,74,13,0,0,0,0
5050,152154,154779,131200,9149,765,75,11,1,0,0,0
5060,152147,154750,131272,9112,769,76,8,0,0,0,0
5070,152188,154723,131215,9155,765,76,8,4,0,0,0
5080,152143,154820,131164,9142,773,84,8,0,0,0,0
5090,152153,154783,131197,9137,782,74,8,0,0,0,0
5100,152129,154808,131204,9147,762,75,9,0,0,0,0
5110,152214,154695,131187,9175,784,70,9,0,0,0,0
5120,152238,154615,131275,9152,767,77,10,0,0,0,0
5130,152208,154669,131252,9155,764,77,8,1,0,0,0
5140,152166,154748,131225,9132,785,68,10,0,0,0,0
5150,152168,154721,131265,9130,767,74,8,1,0,0,0
5160,152171,154700,131298,9122,758,71,13,1,0,0,0
5170,152190,154635,131378,9075,772,75,8,1,0,0,0
5180,152211,154608,131365,9093,780,66,10,1,0,0,0
5190,152209,154615,131331,9142,761,69,7,0,0,0,0
5200,152235,154531,131394,9158,748,59,9,0,0,0,0
5210,152209,154576,131401,9123,753,58,13,1,0,0,0
5220,152213,154534,131472,9094,742,70,8,0,1,0,0
5230,152287,154476,131401,9115,777,69,7,0,2,0,0
5240,152250,154503,131447,9086,770,71,6,0,1,0,0
5250,152266,154536,131335,9140,784,66,7,0,0,0,0
5260,152324,154426,131375,9171,758,69,9,2,0,0,0
5270,152314,154421,131392,9184,750,63,8,2,0,0,0
5280,152298,154468,131363,9164,765,69,6,1,0,0,0
5290,152274,154523,131332,9164,761,72,6,1,1,0,0
5300,152276,154548,131267,9209,759,63,10,2,0,0,0
5310,152269,154527,131329,9172,762,65,10,0,0,0,0
5320,152244,154563,131344,9133,779,59,11,1,0,0,0
5330,152215,154608,131346,9113,779,61,11,0,1,0,0
5340,152219,154595,131367,9089,795,57,11,1,0,0,0
5350,152189,154607,131427,9051,791,60,8,0,1,0,0
5360,152222,154499,131525,9044,779,54,10,1,0,0,0
5370,152250,154514,131411,9129,752,68,8,1,1,0,0
5380,152260,154481,131455,9103,756,67,10,1,1,0,0
5390,152259,154536,131350,9141,779,58,9,1,1,0,0
5400,152323,154387,131458,9118,776,61,9,2,0,0,0
5410,152300,154406,131485,9103,766,62,9,3,0,0,0
5420,152329,154403,131395,9166,775,55,9,2,0,0,0
5430,152310,154440,131399,9132,779,61,12,1,0,0,0
5440,152308,154422,131418,9144,776,56,10,0,0,0,0
5450,152269,154537,131320,9161,774,61,11,1,0,0,0
5460,152315,154431,131396,9139,778,68,7,0,0,0,0
5470,152267,154521,131340,9169,769,58,10,0,0,0,0
5480,152288,154463,131388,9169,754,60,12,0,0,0,0
5490,152260,154526,131342,9183,748,67,8,0,0,0,0
5500,152260,154528,131353,9152,773,59,7,1,1,0,0
5510,152264,154528,131338,9167,769,57,9,2,0,0,0
5520,152293,154480,131325,9213,757,59,7,0,0,0,0
5530,152302,154472,131314,9240,731,63,11,0,0,1,0
5540,152258,154559,131280,9215,753,56,13,0,0,0,0
5550,152277,154564,131195,9283,755,52,6,1,1,0,0
5560,152326,154432,131318,9242,748,60,8,0,0,0,0
5570,152362,154359,131374,9208,760,64,6,1,0,0,0
5580,152344,154424,131281,9262,758,60,5,0,0,0,0
5590,152355,154430,131270,9238,767,65,6,3,0,0,0
5600,152393,154374,131272,9243,781,63,8,0,0,0,0
5610,152389,154445,131137,9311,787,57,7,1,0,0,0
5620,152406,154310,131334,9254,765,58,6,0,1,0,0
5630,152433,154285,131313,9274,755,63,11,0,0,0,0
5640,152429,154270,131354,9236,786,52,6,0,1,0,0
5650,152390,154381,131264,9252,774,65,8,0,0,0,0
5660,152400,154349,131285,9262,768,63,7,0,0,0,0
5670,152437,154325,131235,9282,789,59,7,0,0,0,0
5680,152378,154354,131356,9209,758,68,8,3,0,0,0
5690,152378,154409,131268,9216,784,71,7,0,1,0,0
5700,152435,154275,131346,9223,785,62,8,0,0,0,0
5710,152443,154281,131321,9230,783,68,7,1,0,0,0
5720,152481,154188,131393,9217,778,67,9,0,1,0,0
5730,152485,154189,131376,9233,772,68,11,0,0,0,0
5740,152466,154228,131357,9233,770,67,13,0,0,0,0
5750,152507,154146,131401,9217,788,67,8,0,0,0,0
5760,152470,154193,131415,9200,778,69,9,0,0,0,0
5770,152467,154188,131404,9236,772,60,7,0,0,0,0
5780,152465,154168,131471,9182,771,69,7,1,0,0,0
5790,152459,154158,131513,9154,773,67,9,1,0,0,0
5800,152430,154200,131502,9159,771,65,6,0,1,0,0
5810,152345,154314,131509,9137,763,59,5,2,0,0,0
5820,152376,154276,131521,9118,766,66,9,2,0,0,0
5830,152396,154258,131504,9131,763,72,7,3,0,0,0
5840,152371,154304,131475,9145,760,70,8,1,0,0,0
5850,152422,154205,131523,9145,760,67,11,1,0,0,0
5860,152430,154218,131483,9152,774,66,9,2,0,0,0
5870,152459,154211,131402,9211,775,70,6,0,0,0,0
5880,152470,154178,131430,9208,775,66,7,0,0,0,0
5890,152454,154162,131505,9177,757,71,8,0,0,0,0
5900,152514,154101,131449,9234,755,73,8,0,0,0,0
5910,152542,154021,131533,9193,766,71,7,1,0,0,0
5920,152586,154016,131417,9272,757,77,8,1,0,0,0
5930,152602,153937,131522,9233,756,75,8,1,0,0,0
5940,152599,153916,131570,9208,762,69,9,1,0,0,0
5950,152660,153880,131460,9292,762,70,10,0,0,0,0
5960,152697,153797,131522,9276,755,77,10,0,0,0,0
5970,152741,153719,131535,9303,752,77,6,1,0,0,0
5980,152761,153685,131547,9297,766,68,10,0,0,0,0
5990,152673,153828,131535,9249,764,77,8,0,0,0,0
6000,152683,153831,131519,9234,783,75,7,2,0,0,0
6010,152670,153852,131512,9235,782,75,7,0,1,0,0
6020,152662,153863,131509,9238,780,74,7,1,0,0,0
6030,152667,153850,131520,9236,776,78,7,0,0,0,0
6040,152668,153830,131572,9193,786,75,8,2,0,0,0
6050,152639,153859,131595,9173,781,80,7,0,0,0,0
6060,152651,153880,131520,9215,781,79,6,2,0,0,0
6070,152661,153895,131467,9242,777,81,11,0,0,0,0
6080,152658,153891,131496,9213,779,86,11,0,0,0,0
6090,152641,153926,131453,9262,756,84,12,0,0,0,0
6100,152659,153856,131530,9238,763,77,10,1,0,0,0
6110,152673,153785,131630,9192,765,82,6,1,0,0,0
6120,152691,153821,131502,9266,767,79,8,0,0,0,0
6130,152762,153689,131565,9255,775,78,10,0,0,0,0
6140,152744,153749,131491,9297,765,77,10,1,0,0,0
6150,152656,153871,131497,9266,758,77,9,0,0,0,0
6160,152642,153865,131550,9237,752,78,10,0,0,0,0
6170,152710,153758,131576,9234,766,82,8,0,0,0,0
6180,152724,153737,131584,9229,769,80,11,0,0,0,0
6190,152727,153747,131547,9257,767,80,9,0,0,0,0
6200,152726,153758,131505,9310,747,80,8,0,0,0,0
6210,152698,153782,131545,9273,745,83,8,0,0,0,0
6220,152694,153839,131432,9330,760,73,6,0,0,0,0
6230,152659,153863,131472,9319,746,65,9,1,0,0,0
6240,152655,153899,131418,9343,738,69,11,1,0,0,0
6250,152686,153821,131469,9354,721,70,12,1,0,0,0
6260,152670,153835,131491,9329,724,77,7,1,0,0,0
6270,152720,153786,131459,9336,757,65,8,3,0,0,0
6280,152695,153799,131514,9294,745,77,10,0,0,0,0
6290,152677,153849,131480,9284,759,73,12,0,0,0,0
6300,152710,153779,131489,9329,752,68,7,0,0,0,0
6310,152724,153734,131549,9296,749,74,8,0,0,0,0
6320,152759,153658,131600,9289,745,71,10,2,0,0,0
6330,152744,153721,131523,9313,747,76,10,0,0,0,0
6340,152796,153649,131493,9375,739,74,8,0,0,0,0
6350,152807,153653,131449,9406,741,67,11,0,0,0,0
6360,152828,153605,131527,9319,770,74,9,2,0,0,0
6370,152801,153645,131505,9348,753,70,11,1,0,0,0
6380,152775,153713,131449,9356,766,64,7,3,1,0,0
6390,152752,153721,131489,9345,751,62,12,2,0,0,0
6400,152719,153812,131422,9334,770,67,9,1,0,0,0
6410,152778,153710,131447,9359,759,70,10,1,0,0,0
6420,152780,153737,131406,9350,778,75,8,0,0,0,0
6430,152776,153707,131449,9371,750,70,11,0,0,0,0
6440,152824,153638,131468,9352,767,75,9,1,0,0,0
6450,152789,153689,131459,9352,762,75,8,0,0,0,0
6460,152793,153687,131458,9345,769,73,8,1,0,0,0
6470,152749,153735,131501,9294,770,75,10,0,0,0,0
6480,152743,153723,131499,9346,747,69,7,0,0,0,0
6490,152705,153834,131400,9371,743,71,10,0,0,0,0
6500,152705,153824,131416,9367,742,71,9,0,0,0,0
6510,152735,153783,131423,9359,753,70,11,0,0,0,0
6520,152774,153722,131434,9363,761,70,9,1,0,0,0
6530,152754,153746,131431,9372,753,71,6,1,0,0,0
6540,152766,153727,131467,9321,765,80,6,2,0,0,0
6550,152754,153734,131496,9293,767,80,9,1,0,0,0
6560,152786,153688,131500,9288,787,77,7,1,0,0,0
6570,152809,153615,131569,9271,790,72,8,0,0,0,0
6580,152807,153650,131521,9275,801,67,13,0,0,0,0
6590,152794,153639,131579,9246,794,69,13,0,0,0,0
6600,152800,153695,131451,9310,792,77,9,0,0,0,0
6610,152810,153672,131447,9355,759,80,10,1,0,0,0
6620,152825,153636,131494,9300,797,72,8,2,0,0,0
6630,152809,153623,131555,9276,794,66,10,1,0,0,0
6640,152817,153633,131521,9283,803,66,9,2,0,0,0
6650,152835,153623,131475,9327,800,66,6,2,0,0,0
6660,152839,153609,131502,9307,794,75,7,1,0,0,0
6670,152829,153600,131536,9295,803,62,8,1,0,0,0
6680,152881,153544,131515,9309,801,76,7,1,0,0,0
6690,152872,153551,131506,9342,779,75,9,0,0,0,0
6700,152911,153479,131535,9347,775,78,9,0,0,0,0
6710,152902,153460,131580,9345,761,81,5,0,0,0,0
6720,152880,153506,131570,9314,784,71,8,1,0,0,0
6730,152898,153490,131577,9281,804,73,11,0,0,0,0
6740,152909,153498,131516,9323,811,71,6,0,0,0,0
6750,152845,153597,131463,9385,771,66,7,0,0,0,0
6760,152825,153628,131483,9333,790,69,6,0,0,0,0
6770,152854,153554,131549,9314,780,78,5,0,0,0,0
6780,152814,153616,131525,9326,780,69,3,1,0,0,0
6790,152780,153656,131572,9252,799,70,3,2,0,0,0
6800,152792,153700,131443,9333,788,72,5,1,0,0,0
6810,152827,153598,131557,9276,791,81,3,1,0,0,0
6820,152824,153583,131573,9290,790,69,5,0,0,0,0
6830,152813,153627,131520,9313,787,65,8,1,0,0,0
6840,152831,153596,131547,9285,797,69,7,2,0,0,0
6850,152768,153723,131465,9310,796,65,7,0,0,0,0
6860,152804,153657,131487,9324,783,75,4,0,0,0,0
6870,152773,153751,131406,9332,794,71,5,2,0,0,0
6880,152767,153747,131441,9309,779,85,5,1,0,0,0
6890,152773,153686,131546,9256,787,77,8,1,0,0,0
6900,152766,153702,131529,9277,772,75,11,2,0,0,0
6910,152747,153723,131548,9251,774,82,8,0,1,0,0
6920,152769,153726,131473,9297,782,79,8,0,0,0,0
6930,152778,153669,131577,9216,813,75,6,0,0,0,0
6940,152767,153686,131549,9270,777,78,7,0,0,0,0
6950,152760,153743,131472,9283,792,76,6,2,0,0,0
6960,152808,153683,131451,9324,776,82,7,3,0,0,0
6970,152835,153608,131516,9303,785,79,6,2,0,0,0
6980,152816,153631,131520,9303,776,80,6,2,0,0,0
6990,152856,153549,131548,9333,762,76,8,2,0,0,0
7000,152911,153498,131506,9350,785,74,6,4,0,0,0
7010,152882,153508,131560,9334,764,72,11,2,1,0,0
7020,152849,153577,131524,9322,778,73,11,0,0,0,0
7030,152858,153549,131562,9303,775,73,12,1,1,0,0
7040,152863,153588,131455,9378,762,78,7,2,1,0,0
7050,152847,153588,131488,9368,759,75,8,1,0,0,0
7060,152920,153493,131473,9401,758,77,9,3,0,0,0
7070,152908,153534,131425,9413,768,78,7,1,0,0,0
7080,152894,153586,131353,9467,743,79,10,2,0,0,0
7090,152917,153508,131472,9372,771,82,12,0,0,0,0
7100,152921,153531,131389,9451,746,89,6,1,0,0,0
7110,152882,153513,131516,9396,744,75,6,2,0,0,0
7120,152871,153570,131450,9409,746,77,9,2,0,0,0
7130,152851,153552,131551,9347,737,86,9,1,0,0,0
7140,152880,153528,131530,9342,761,83,9,1,0,0,0
7150,152898,153470,131573,9350,755,82,4,2,0,0,0
7160,152953,153402,131525,9426,746,72,10,0,0,0,0
7170,152992,153330,131558,9426,743,73,11,1,0,0,0
7180,152983,153342,131568,9400,758,74,9,0,0,0,0
7190,152974,153350,131572,9399,763,67,7,2,0,0,0
7200,153000,153335,131524,9433,769,62,11,0,0,0,0
7210,152996,153338,131553,9394,769,73,10,1,0,0,0
7220,152979,153380,131503,9435,757,67,11,2,0,0,0
7230,152994,153334,131570,9382,767,77,9,1,0,0,0
7240,152991,153334,131556,9415,762,61,15,0,0,0,0
7250,152993,153341,131556,9394,763,76,10,1,0,0,0
7260,152972,153417,131475,9421,755,83,8,3,0,0,0
7270,152937,153474,131466,9404,765,73,14,1,0,0,0
7280,153003,153374,131483,9415,762,84,10,3,0,0,0
7290,153026,153329,131518,9377,795,76,13,0,0,0,0
7300,153022,153267,131625,9369,757,82,12,0,0,0,0
7310,153025,153260,131652,9326,778,81,9,3,0,0,0
7320,153024,153273,131623,9358,757,84,12,3,0,0,0
7330,152986,153379,131517,9395,762,83,11,1,0,0,0
7340,152987,153344,131576,9376,754,89,7,1,0,0,0
7350,152987,153371,131539,9368,778,78,12,1,0,0,0
7360,152998,153333,131569,9384,756,78,15,1,0,0,0
7370,152949,153402,131570,9363,760,77,13,0,0,0,0
7380,152925,153464,131520,9371,767,73,14,0,0,0,0
7390,153005,153315,131591,9360,772,77,14,0,0,0,0
7400,153018,153279,131603,9388,761,71,12,2,0,0,0
7410,153038,153254,131591,9401,765,76,8,1,0,0,0
7420,152988,153331,131589,9378,762,74,11,1,0,0,0
7430,152970,153328,131663,9321,759,78,14,1,0,0,0
7440,152980,153309,131673,9312,772,74,13,1,0,0,0
7450,153028,153268,131640,9313,796,74,12,3,0,0,0
7460,152998,153301,131637,9334,780,69,13,2,0,0,0
7470,152997,153278,131692,9299,778,79,10,0,1,0,0
7480,153041,153246,131618,9364,778,76,9,2,0,0,0
7490,153055,153227,131612,9389,756,79,15,1,0,0,0
7500,153046,153222,131648,9363,763,78,13,1,0,0,0
7510,153067,153185,131654,9376,760,79,13,0,0,0,0
7520,153061,153217,131597,9424,740,81,12,2,0,0,0
7530,153061,153203,131628,9404,744,79,13,2,0,0,0
7540,153076,153228,131534,9456,747,77,15,1,0,0,0
7550,153057,153289,131486,9442,769,75,16,0,0,0,0
7560,153002,153343,131513,9435,757,73,10,1,0,0,0
7570,152994,153321,131611,9345,775,74,12,2,0,0,0
7580,153010,153330,131567,9341,796,78,11,1,0,0,0
7590,153060,153223,131603,9384,779,73,12,0,0,0,0
7600,153095,153210,131514,9457,775,75,6,2,0,0,0
7610,153099,153203,131536,9417,797,72,10,0,0,0,0
7620,153131,153176,131482,9485,774,73,13,0,0,0,0
7630,153119,153170,131529,9463,763,76,13,1,0,0,0
7640,153113,153160,131580,9404,794,73,9,1,0,0,0
7650,153124,153137,131592,9411,785,71,13,1,0,0,0
7660,153123,153128,131615,9395,786,76,10,1,0,0,0
7670,153147,153121,131580,9397,797,78,14,0,0,0,0
7680,153153,153117,131555,9438,779,77,13,2,0,0,0
7690,153111,153171,131575,9406,777,79,13,2,0,0,0
7700,153140,153085,131654,9388,774,78,14,1,0,0,0
7710,153157,153066,131646,9387,787,80,10,1,0,0,0
7720,153183,152981,131725,9372,788,76,8,1,0,0,0
7730,153222,152955,131691,9370,805,81,8,2,0,0,0
7740,153262,152911,131632,9455,786,78,10,0,0,0,0
7750,153250,152882,131715,9425,771,83,8,0,0,0,0
7760,153226,152948,131673,9401,805,70,10,1,0,0,0
7770,153237,152929,131657,9449,779,70,13,0,0,0,0
7780,153256,152848,131752,9429,762,75,12,0,0,0,0
7790,153261,152890,131660,9470,765,74,14,0,0,0,0
7800,153317,152815,131662,9471,780,72,17,0,0,0,0
7810,153294,152825,131701,9455,769,75,14,1,0,0,0
7820,153262,152866,131703,9452,767,68,14,2,0,0,0
7830,153287,152838,131717,9407,798,73,14,0,0,0,0
7840,153250,152887,131700,9437,776,73,10,1,0,0,0
7850,153276,152857,131685,9457,774,71,13,1,0,0,0
7860,153275,152870,131673,9448,779,78,9,2,0,0,0
7870,153365,152698,131724,9502,760,71,12,1,1,0,0
7880,153309,152798,131705,9454,790,65,12,1,0,0,0
7890,153348,152744,131692,9485,787,65,13,0,0,0,0
7900,153354,152681,131793,9456,766,69,15,0,0,0,0
7910,153406,152600,131786,9502,756,72,12,0,0,0,0
7920,153399,152619,131793,9462,775,75,9,2,0,0,0
7930,153410,152636,131733,9476,804,63,11,1,0,0,0
7940,153344,152732,131735,9460,775,76,12,0,0,0,0
7950,153350,152692,131781,9447,794,58,11,1,0,0,0
7960,153298,152778,131768,9433,777,68,11,1,0,0,0
7970,153244,152868,131749,9418,771,75,8,1,0,0,0
7980,153276,152773,131833,9407,762,72,11,0,0,0,0
7990,153251,152829,131783,9426,774,62,8,1,0,0,0
8000,153220,152890,131767,9406,776,63,11,1,0,0,0
8010,153224,152840,131842,9384,776,56,10,2,0,0,0
8020,153170,152987,131717,9411,776,62,11,0,0,0,0
8030,153194,152950,131716,9438,760,59,16,1,0,0,0
8040,153136,152998,131789,9365,777,59,10,0,0,0,0
8050,153149,153012,131708,9448,735,70,12,0,0,0,0
8060,153179,152985,131677,9469,744,69,10,1,0,0,0
8070,153123,153077,131684,9405,767,66,9,2,1,0,0
8080,153176,153018,131657,9426,776,68,11,2,0,0,0
8090,153237,152874,131751,9423,770,66,12,1,0,0,0
8100,153259,152849,131725,9459,763,70,8,0,1,0,0
8110,153302,152800,131700,9484,770,67,10,1,0,0,0
8120,153237,152903,131698,9443,770,72,11,0,0,0,0
8130,153272,152843,131703,9470,767,68,10,1,0,0,0
8140,153284,152832,131681,9494,766,69,7,1,0,0,0
8150,153265,152826,131754,9448,763,65,12,1,0,0,0
8160,153255,152824,131788,9426,762,68,9,2,0,0,0
8170,153256,152846,131717,9499,735,70,10,1,0,0,0
8180,153235,152911,131682,9454,776,65,9,2,0,0,0
8190,153218,152908,131717,9448,777,56,10,0,0,0,0
8200,153160,153044,131630,9461,761,66,11,1,0,0,0
8210,153127,153066,131691,9413,757,64,13,3,0,0,0
8220,153082,153173,131621,9409,770,64,13,2,0,0,0
8230,153132,153031,131738,9398,758,64,10,3,0,0,0
8240,153153,153020,131720,9393,760,74,13,1,0,0,0
8250,153166,153010,131671,9449,768,58,11,1,0,0,0
8260,153218,152927,131704,9433,776,62,12,2,0,0,0
8270,153171,152990,131680,9473,752,54,11,3,0,0,0
8280,153149,153051,131646,9452,762,61,9,4,0,0,0
8290,153160,153020,131681,9428,770,64,9,2,0,0,0
8300,153182,152973,131712,9430,757,65,11,4,0,0,0
8310,153158,153071,131596,9459,773,63,11,3,0,0,0
8320,153197,152992,131610,9507,753,62,12,1,0,0,0
8330,153206,153010,131561,9519,759,67,10,2,0,0,0
8340,153215,152943,131668,9476,749,67,16,0,0,0,0
8350,153240,152917,131647,9498,750,65,16,0,1,0,0
8360,153286,152828,131688,9501,744,72,14,1,0,0,0
8370,153205,152961,131675,9445,770,63,12,3,0,0,0
8380,153193,152950,131707,9460,744,67,12,1,0,0,0
8390,153185,152978,131690,9440,762,67,11,1,0,0,0
8400,153155,153048,131676,9384,790,66,13,2,0,0,0
8410,153141,153042,131712,9375,788,66,9,1,0,0,0
8420,153153,153033,131683,9418,767,68,11,1,0,0,0
8430,153185,152993,131686,9399,792,70,9,0,0,0,0
8440,153235,152960,131596,9487,772,72,11,1,0,0,0
8450,153252,152933,131613,9466,790,66,11,3,0,0,0
8460,153262,152891,131668,9456,770,70,12,3,2,0,0
8470,153270,152865,131684,9463,766,71,13,1,1,0,0
8480,153296,152837,131655,9498,766,70,8,2,1,1,0
8490,153328,152762,131729,9446,783,74,10,2,0,0,0
8500,153348,152717,131734,9497,750,73,12,3,0,0,0
8510,153324,152751,131754,9447,771,74,11,2,0,0,0
8520,153327,152768,131714,9475,756,78,13,3,0,0,0
8530,153334,152707,131816,9419,765,83,7,3,0,0,0
8540,153328,152724,131787,9448,759,73,14,1,0,0,0
8550,153366,152647,131826,9446,767,66,13,3,0,0,0
8560,153318,152762,131739,9462,770,70,13,0,0,0,0
8570,153250,152802,131860,9381,753,72,15,1,0,0,0
8580,153316,152742,131792,9433,760,79,10,2,0,0,0
8590,153325,152697,131843,9415,776,68,8,2,0,0,0
8600,153314,152719,131832,9415,775,69,9,1,0,0,0
8610,153264,152758,131903,9365,757,75,12,0,0,0,0
8620,153292,152782,131790,9404,784,70,11,0,1,0,0
8630,153283,152771,131807,9429,770,64,8,2,0,0,0
8640,153283,152812,131745,9435,777,74,7,1,0,0,0
8650,153347,152673,131834,9430,761,75,14,0,0,0,0
8660,153404,152520,131952,9413,764,71,10,0,0,0,0
8670,153347,152709,131776,9424,798,71,9,0,0,0,0
8680,153354,152703,131752,9472,766,76,10,1,0,0,0
8690,153344,152686,131814,9431,779,70,9,1,0,0,0
8700,153347,152668,131835,9437,760,77,10,0,0,0,0
8710,153349,152686,131805,9428,786,70,10,0,0,0,0
8720,153365,152677,131759,9486,762,77,8,0,0,0,0
8730,153307,152750,131803,9407,785,75,7,0,0,0,0
8740,153337,152669,131866,9409,769,75,8,1,0,0,0
8750,153361,152694,131763,9446,783,79,7,1,0,0,0
8760,153374,152665,131776,9453,781,77,7,1,0,0,0
8770,153416,152588,131791,9478,784,69,7,1,0,0,0
8780,153382,152648,131778,9468,772,79,6,1,0,0,0
8790,153359,152656,131844,9409,773,87,6,0,0,0,0
8800,153349,152650,131862,9430,752,84,7,0,0,0,0
8810,153364,152654,131806,9462,767,73,7,1,0,0,0
8820,153370,152628,131840,9450,762,76,8,0,0,0,0
8830,153425,152532,131871,9459,762,75,10,0,0,0,0
8840,153378,152631,131821,9450,771,71,12,0,0,0,0
8850,153344,152592,132016,9324,767,78,11,2,0,0,0
8860,153300,152703,131925,9347,770,75,13,1,0,0,0
8870,153302,152686,131950,9343,758,84,10,1,0,0,0
8880,153306,152672,131958,9345,763,82,7,1,0,0,0
8890,153345,152708,131799,9406,786,77,10,3,0,0,0
8900,153330,152720,131807,9409,778,80,9,1,0,0,0
8910,153277,152801,131789,9410,772,73,12,0,0,0,0
8920,153351,152719,131743,9452,783,75,11,0,0,0,0
8930,153322,152736,131772,9451,775,67,11,0,0,0,0
8940,153291,152753,131829,9422,753,71,15,0,0,0,0
8950,153260,152827,131794,9395,768,78,12,0,0,0,0
8960,153320,152731,131820,9402,765,79,17,0,0,0,0
8970,153350,152673,131811,9456,762,69,13,0,0,0,0
8980,153360,152619,131903,9410,749,78,12,3,0,0,0
8990,153323,152704,131852,9393,773,80,8,1,0,0,0
9000,153311,152708,131890,9350,790,74,11,0,0,0,0
9010,153316,152724,131835,9403,767,74,12,3,0,0,0
9020,153283,152745,131870,9401,745,74,16,0,0,0,0
9030,153329,152672,131904,9361,784,70,13,1,0,0,0
9040,153330,152622,131995,9323,779,73,12,0,0,0,0
9050,153337,152673,131861,9416,755,81,11,0,0,0,0
9060,153355,152628,131910,9382,773,69,16,1,0,0,0
9070,153291,152757,131858,9369,760,82,16,0,1,0,0
9080,153269,152769,131878,9366,758,85,9,0,0,0,0
9090,153270,152764,131874,9378,766,69,12,1,0,0,0
9100,153257,152781,131895,9340,773,78,9,1,0,0,0
9110,153261,152788,131869,9352,780,73,10,1,0,0,0
9120,153231,152845,131843,9359,765,81,9,1,0,0,0
9130,153267,152734,131935,9355,761,71,11,0,0,0,0
9140,153352,152640,131883,9404,769,76,10,0,0,0,0
9150,153362,152652,131855,9385,794,75,11,0,0,0,0
9160,153346,152685,131827,9413,772,79,11,1,0,0,0
9170,153329,152714,131808,9430,767,72,13,0,1,0,0
9180,153372,152637,131835,9429,775,77,8,1,0,0,0
9190,153382,152603,131864,9429,773,74,9,0,0,0,0
9200,153450,152516,131843,9461,781,73,10,0,0,0,0
9210,153449,152517,131848,9452,786,71,11,0,0,0,0
9220,153401,152610,131837,9396,796,86,8,0,0,0,0
9230,153366,152611,131925,9352,795,73,12,0,0,0,0
9240,153408,152582,131870,9382,808,71,12,1,0,0,0
9250,153391,152590,131922,9336,793,93,8,1,0,0,0
9260,153359,152645,131892,9361,779,82,16,0,0,0,0
9270,153373,152598,131932,9357,783,78,12,1,0,0,0
9280,153351,152668,131843,9410,771,81,9,1,0,0,0
9290,153358,152656,131859,9394,768,89,9,1,0,0,0
9300,153333,152707,131840,9381,775,85,12,1,0,0,0
9310,153325,152711,131848,9381,773,84,12,0,0,0,0
9320,153367,152654,131850,9379,788,85,11,0,0,0,0
9330,153382,152629,131848,9395,789,78,13,0,0,0,0
9340,153347,152686,131832,9393,785,82,8,1,0,0,0
