iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-age,aggDist-gender,aggDist-zip_code,aggDist-first_name,aggDist-middle_name,aggDist-last_name,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
145620,1540928816239,286496,-1.866354321e+07,18688,1468,232351,46061,101821,51589,120194,219555,93613,13908,847,17,0
145630,1540928832719,286566,-1.866269570e+07,18736,1497,232171,44726,102133,51778,120554,219601,93341,13814,804,20,0
145640,1540928849397,286511,-1.865734131e+07,18764,1478,232287,45234,101352,51342,120216,220692,92790,13569,857,10,0
145650,1540928865847,286494,-1.866807371e+07,18762,1537,232814,45355,102449,51809,120160,219172,93794,14087,900,21,0
145660,1540928882819,286478,-1.866749556e+07,18727,1639,232233,45709,102119,51843,120655,218542,93945,14141,840,11,0
145670,1540928899242,286367,-1.867224709e+07,18685,1582,232533,45403,102343,52379,119752,219678,93723,14144,816,21,0
145680,1540928915961,286359,-1.867787604e+07,18842,1562,232847,46069,102588,52495,119492,218872,94701,14170,876,23,0
145690,1540928932306,286409,-1.867871927e+07,18872,1592,232729,46110,102365,52133,119802,218927,94191,14378,822,14,0
145700,1540928949112,286385,-1.867351593e+07,18785,1642,232961,45439,102136,52484,119506,219670,93987,14106,840,25,0
145710,1540928965710,286373,-1.867623188e+07,18890,1415,232938,45580,102325,52087,119479,220033,93550,14202,854,16,0
145720,1540928987664,286422,-1.867664555e+07,18850,1623,232877,45482,102672,52008,119704,219131,94409,14019,849,22,0
145730,1540929004002,286423,-1.867309576e+07,18713,1515,232499,45260,101838,52466,119868,219848,93689,13866,848,15,0
145740,1540929020886,286424,-1.866899276e+07,18750,1523,233050,45181,102217,52117,119649,220024,93431,14186,826,18,0
145750,1540929037810,286400,-1.867651590e+07,18862,1495,233113,45072,102425,52510,119603,219380,94204,14108,830,9,0
145760,1540929054492,286453,-1.867508785e+07,18794,1504,232959,46225,102345,52577,119364,219148,94497,14257,849,19,0
145770,1540929070638,286434,-1.867440548e+07,18877,1594,232369,45923,102044,52579,119864,219093,94132,14163,870,12,0
145780,1540929087213,286470,-1.866902913e+07,18851,1613,232665,45135,101890,52269,120051,219494,93742,13961,868,18,0
145790,1540929103724,286462,-1.867190443e+07,18852,1616,232578,45474,102412,52349,119752,219200,94353,13965,840,24,0
145800,1540929121336,286501,-1.866872713e+07,18877,1541,232599,45536,102276,51922,119804,219822,93467,14184,842,15,0
145810,1540929138000,286530,-1.866785263e+07,18775,1554,232527,46020,102775,51858,119526,219505,94192,14034,867,10,0
145820,1540929154470,286543,-1.866908281e+07,18679,1606,232440,45857,102284,52344,119663,219508,94087,13991,870,15,0
145830,1540929170928,286518,-1.866992927e+07,18814,1504,233241,45058,101614,51936,119895,219760,93865,13800,794,19,1
145840,1540929187602,286463,-1.867210482e+07,18770,1625,232830,45372,102827,52051,119284,219970,94022,13988,853,17,0
145850,1540929204209,286525,-1.866888638e+07,18691,1626,232668,45824,102273,51833,119927,219207,94131,14054,791,24,0
145860,1540929221258,286526,-1.866879053e+07,18728,1511,232609,45614,101487,51756,120322,219564,93421,14030,776,21,0
145870,1540929237299,286550,-1.866628265e+07,18856,1550,232050,45372,102011,51860,120682,218976,93613,13972,874,17,0
145880,1540929253834,286511,-1.867146367e+07,18726,1457,232911,45873,101988,52102,119652,219449,94386,13770,859,18,0
145890,1540929270070,286465,-1.866644431e+07,18673,1555,232486,44587,101707,52151,120247,220002,93375,13649,845,16,0
145900,1540929287290,286462,-1.866964172e+07,18737,1613,232383,44752,102536,51785,120068,219861,93530,13838,814,23,0
145910,1540929303277,286472,-1.866810777e+07,18784,1463,232528,45859,102058,51863,120020,219279,94076,13924,823,12,0
145920,1540929319895,286437,-1.866980508e+07,18775,1650,232723,45653,101500,51980,119863,219883,93650,13871,850,17,0
145930,1540929336245,286457,-1.866551092e+07,18747,1411,232426,45484,102239,51977,119634,220361,93391,13874,851,23,0
145940,1540929352699,286440,-1.866720064e+07,18655,1471,232711,45598,101742,52012,119960,219832,93557,13915,852,18,0
145950,1540929368883,286382,-1.867228479e+07,18806,1690,232792,45445,102496,52103,119452,220061,93505,14218,883,15,0
145960,1540929384983,286403,-1.867642810e+07,18729,1512,233138,45482,102168,52225,119569,219752,93801,14174,813,24,1
145970,1540929401301,286453,-1.866847932e+07,18606,1642,232494,45731,102530,51909,119745,219638,93874,13997,865,15,0
145980,1540929417674,286443,-1.866917455e+07,18539,1465,232732,45205,101927,51694,120248,219684,93578,13787,824,13,0
145990,1540929434291,286426,-1.867009036e+07,18662,1561,232918,45132,102214,51901,119734,219994,93719,13810,859,18,0
146000,1540929451921,286507,-1.866431467e+07,18627,1470,232656,45124,102272,51157,120083,220001,93694,13524,815,17,0
146010,1540929468210,286497,-1.867404100e+07,18720,1657,232547,45324,102211,52427,119958,219371,93791,14145,847,22,0
146020,1540929484813,286505,-1.866930803e+07,18810,1628,232438,45174,101509,52157,120273,219638,93471,13890,844,18,0
146030,1540929501250,286514,-1.866184384e+07,18689,1637,232610,44904,101558,51450,120734,219457,93299,13799,829,16,0
146040,1540929517789,286508,-1.866698206e+07,18657,1556,232613,46021,102462,51764,120027,219280,93605,14319,889,14,0
146050,1540929534164,286462,-1.866790132e+07,18776,1490,232995,45068,101999,51669,120103,219489,93931,13816,777,18,0
146060,1540929550625,286486,-1.866716856e+07,18854,1559,232009,45431,101699,51659,120767,219287,93220,13972,873,14,1
146070,1540929566700,286464,-1.867035181e+07,18707,1474,232556,45455,101728,52028,120035,219905,93408,13931,841,14,0
146080,1540929583446,286404,-1.867062640e+07,18753,1598,232406,45369,102451,51862,119918,219774,93524,14073,827,18,0
146090,1540929599899,286380,-1.866458513e+07,18740,1525,232267,45513,102229,51792,120422,219297,93372,14168,854,21,0
146100,1540929616889,286385,-1.867273269e+07,18714,1584,232624,45410,102529,51665,120021,219521,93647,14093,829,22,1
146110,1540929633515,286395,-1.866397644e+07,18608,1491,232472,45024,101369,51742,120702,219728,93008,13843,832,21,0
146120,1540929650432,286420,-1.867443664e+07,18733,1636,233322,45603,102519,52175,119468,219295,94293,14219,846,12,1
146130,1540929666560,286422,-1.866844793e+07,18850,1694,232846,44643,101555,52115,120094,219891,93538,13732,855,24,0
146140,1540929683300,286440,-1.867010370e+07,18707,1614,232956,45639,101998,51787,120029,219162,94169,13909,851,14,0
146150,1540929699519,286426,-1.866926007e+07,18751,1535,232497,45754,101641,52237,119914,219865,93382,14123,833,17,0
146160,1540929716004,286427,-1.867254980e+07,18699,1551,232708,45315,102748,52212,119439,219831,94088,13900,854,22,0
146170,1540929732562,286440,-1.867101431e+07,18807,1623,233002,45156,102599,51732,119858,219281,94234,13892,851,18,0
146180,1540929748978,286461,-1.866131315e+07,18799,1559,231890,44505,101838,51733,120892,219639,92971,13805,807,20,0
146190,1540929765373,286510,-1.866487688e+07,18786,1542,232459,45595,101944,51595,120216,219556,93634,13837,869,22,0
146200,1540929782617,286546,-1.867042314e+07,18853,1560,232803,45499,102994,51703,119623,219429,94194,13982,881,25,0
146210,1540929799064,286539,-1.866707059e+07,18727,1617,233068,45596,102283,51238,119725,219814,93878,13932,763,21,1
146220,1540929815332,286535,-1.866525860e+07,18775,1546,232571,45318,102649,51457,120509,218721,93992,14051,847,14,0
146230,1540929831703,286568,-1.866471863e+07,18698,1423,232528,45448,101321,51906,120301,219833,93386,13754,843,17,0
146240,1540929848172,286570,-1.865842818e+07,18797,1467,232181,45677,101478,51654,120777,219148,93434,13883,871,21,0
146250,1540929864542,286594,-1.866108243e+07,18751,1579,232278,45703,101873,51025,120363,219936,93096,13889,836,14,0
146260,1540929881125,286599,-1.865819998e+07,18778,1613,232143,44917,102242,51305,120382,220022,93093,13784,827,26,0
146270,1540929897604,286618,-1.866471322e+07,18711,1485,232924,45575,101851,51223,120041,219997,93376,13876,828,16,0
146280,1540929914472,286558,-1.866481447e+07,18865,1615,232699,44949,102264,51661,119986,219800,93687,13781,864,16,0
146290,1540929930790,286575,-1.866244448e+07,18685,1611,232832,44864,101706,51528,120388,219781,93312,13811,822,20,0
146300,1540929948130,286599,-1.865722967e+07,18623,1523,232094,45750,101838,51583,120550,219482,93245,14002,842,13,0
146310,1540929964484,286523,-1.865886580e+07,18630,1570,232184,45367,102525,51168,120572,219291,93543,13861,851,16,0
146320,1540929980743,286518,-1.866339090e+07,18655,1679,232446,45206,101728,51695,120625,219213,93527,13951,801,17,0
146330,1540929997022,286518,-1.866969596e+07,18641,1580,232547,45457,102455,52103,120043,219152,94065,14010,849,15,0
146340,1540930013714,286538,-1.866709823e+07,18797,1614,232833,44999,101557,51960,120296,219530,93553,13914,823,18,0
146350,1540930030298,286511,-1.866904093e+07,18665,1637,233043,45463,101976,51638,119785,219809,93849,13866,808,17,0
146360,1540930046948,286484,-1.867308139e+07,18770,1550,232631,45219,102723,51912,119773,219687,93792,14009,858,15,0
146370,1540930063115,286479,-1.866672428e+07,18821,1593,232653,45355,102572,51099,120333,219211,93739,14017,817,17,0
146380,1540930079818,286442,-1.867097691e+07,18690,1557,232698,45586,102467,51531,120537,218436,94270,14025,852,14,0
146390,1540930096501,286450,-1.866104117e+07,18544,1562,232455,45496,102148,51377,120305,219507,93753,13718,840,11,0
146400,1540930113611,286439,-1.867293040e+07,18781,1607,232642,45523,103216,51972,119554,219022,94809,13911,822,16,0
146410,1540930129765,286511,-1.866657514e+07,18740,1553,232464,45450,102170,51758,120281,219125,94056,13805,852,15,0
146420,1540930146409,286508,-1.866912835e+07,18669,1539,232968,45896,101825,51821,120147,219042,94014,14090,827,14,0
146430,1540930162750,286478,-1.866034155e+07,18710,1466,232040,45386,101326,52164,120689,219540,93066,13956,863,20,0
146440,1540930179580,286528,-1.866494635e+07,18733,1489,232453,45445,102610,51598,120006,219582,93814,13832,878,22,0
146450,1540930195996,286540,-1.866856989e+07,18578,1531,232314,45179,102697,51738,120301,219363,93677,13872,901,20,0
146460,1540930212623,286547,-1.866793945e+07,18630,1522,232811,44985,101918,51629,120344,219781,93154,14029,811,15,0
146470,1540930228810,286475,-1.867066466e+07,18733,1516,232629,45435,102268,52457,119741,219521,93989,14013,851,18,1
146480,1540930245213,286473,-1.867034288e+07,18697,1603,232561,45945,102581,51628,119988,219204,93951,14074,898,19,0
146490,1540930261723,286449,-1.867367042e+07,18846,1531,232408,46029,103287,51875,119650,218957,94450,14209,848,20,0
146500,1540930278595,286479,-1.866260907e+07,18714,1398,232219,45483,102155,51265,120194,220081,93271,13756,817,15,0
146510,1540930294793,286516,-1.866960491e+07,18805,1591,232771,44879,102750,51941,119861,219472,94030,13899,852,20,0
146520,1540930311398,286529,-1.866452911e+07,18796,1596,232237,45023,102369,51927,120413,218931,94197,13766,810,17,0
146530,1540930328030,286501,-1.867385607e+07,18778,1624,232672,45741,102787,51878,119831,219038,94201,14236,808,20,0
146540,1540930344723,286483,-1.866403544e+07,18710,1515,232585,45528,101275,51918,120411,219648,93236,13966,852,21,0
146550,1540930360674,286467,-1.866389950e+07,18890,1478,232033,45705,102357,51486,120199,219717,93294,14070,836,18,0
146560,1540930377459,286469,-1.866541319e+07,18542,1506,232561,45387,101965,52217,120362,219125,93747,14057,827,16,0
146570,1540930393724,286517,-1.867407666e+07,18728,1690,232883,46073,102361,51478,119812,219315,94024,14102,862,18,1
146580,1540930410976,286477,-1.866854613e+07,18519,1616,232745,45674,102589,51780,120171,218928,93995,14179,837,24,0
146590,1540930427388,286450,-1.867262779e+07,18712,1481,232293,45516,102668,52427,119612,219795,93767,14084,864,12,0
146600,1540930444628,286495,-1.866883448e+07,18664,1609,232261,45019,102144,52351,120119,219548,93730,13916,813,8,0
146610,1540930462639,286531,-1.866807236e+07,18728,1523,232643,45337,102367,51873,120189,219272,93766,13979,910,18,0
146620,1540930479521,286558,-1.866712472e+07,18730,1528,232818,45565,101902,51630,119979,219953,93364,13878,942,18,0
146630,1540930496212,286580,-1.866449813e+07,18821,1527,232299,45231,101863,51649,120570,219470,93214,14044,820,16,0
146640,1540930512814,286603,-1.866802712e+07,18816,1504,232601,45380,102026,51828,119881,220078,93337,13965,857,16,0
146650,1540930529159,286607,-1.865982148e+07,18812,1566,232428,44498,101712,51530,120549,219881,93321,13532,828,23,0
146660,1540930545895,286627,-1.866062152e+07,18645,1517,232319,45344,101307,51469,120540,220152,92688,13960,777,17,0
146670,1540930562396,286637,-1.867087780e+07,18726,1470,232658,45760,102432,52177,119889,219064,94300,13980,886,15,0
146680,1540930579019,286616,-1.866559316e+07,18742,1592,232157,45673,102562,52077,119974,219389,93803,14084,864,20,0
146690,1540930595419,286606,-1.867059682e+07,18708,1469,232349,45838,101738,52314,119971,219726,93509,14060,848,20,0
146700,1540930612442,286619,-1.866889798e+07,18772,1530,232549,45501,101977,51847,120130,219429,93861,13850,845,19,0
146710,1540930629058,286596,-1.866632699e+07,18787,1583,232937,45496,102158,51049,119904,220105,93376,13860,872,17,0
146720,1540930645373,286550,-1.866803719e+07,18735,1550,233050,44659,102210,51713,119787,220280,93411,13824,817,15,0
146730,1540930661671,286633,-1.866525717e+07,18781,1584,232463,45386,102166,51168,120103,219885,93623,13694,810,19,0
146740,1540930679226,286615,-1.866167226e+07,18817,1631,232526,44727,102105,51402,120251,219997,93280,13783,813,10,0
146750,1540930695234,286564,-1.866726779e+07,18827,1505,232493,45174,102274,51986,120184,219344,93813,13903,870,20,0
146760,1540930711613,286564,-1.866539000e+07,18762,1511,231956,45905,102715,51615,120092,219628,93306,14234,848,26,0
146770,1540930728755,286573,-1.866795987e+07,18790,1563,232219,45296,102903,51606,119761,219884,93816,13850,804,19,0
146780,1540930745347,286584,-1.867266994e+07,18808,1595,232808,45868,102735,52417,119326,219449,94239,14192,912,16,0
146790,1540930761598,286571,-1.866424051e+07,18817,1558,231949,45625,101262,52156,120514,219648,93106,13973,877,16,0
146800,1540930779147,286557,-1.866937710e+07,18747,1555,232406,45551,102160,51761,119977,219885,93376,14054,829,13,0
146810,1540930795588,286528,-1.866507182e+07,18675,1501,232390,45295,101778,51695,120480,219567,93358,13882,830,17,0
146820,1540930812166,286527,-1.867393185e+07,18896,1518,232383,45589,102440,51678,120033,219447,93799,13976,864,15,0
146830,1540930828791,286543,-1.867043754e+07,18851,1580,232474,45620,101917,52314,119799,219602,93894,14005,819,15,0
146840,1540930846074,286553,-1.866829269e+07,18752,1476,232702,45038,102342,51744,120342,219184,93826,13923,846,13,0
146850,1540930862210,286538,-1.866911886e+07,18651,1666,232656,45529,101836,51599,120175,219618,93554,13957,810,20,0
146860,1540930879062,286564,-1.866967281e+07,18556,1625,232827,45770,102579,51693,119626,219711,93890,14080,816,11,0
146870,1540930895372,286550,-1.866086272e+07,18772,1568,232330,44965,102690,51789,120510,219013,93610,14142,840,19,0
146880,1540930912452,286557,-1.867281773e+07,18754,1650,232595,46059,101241,51774,120002,219648,93901,13720,852,11,0
146890,1540930928859,286540,-1.866891147e+07,18809,1572,232955,45076,102001,51763,119771,220148,93453,13945,798,19,0
146900,1540930946285,286520,-1.866539016e+07,18739,1546,232662,45092,102632,51936,120211,218988,94053,14031,835,16,0
146910,1540930962619,286524,-1.866766484e+07,18700,1519,232532,45683,102188,51661,119890,219786,93744,13865,831,18,0
146920,1540930979417,286515,-1.866532088e+07,18679,1699,232393,46009,101552,52027,120098,219405,93778,14029,809,15,0
146930,1540930995649,286557,-1.866444210e+07,18752,1702,232372,45161,102335,52027,120177,219307,93774,14026,834,16,0
146940,1540931012663,286532,-1.866587048e+07,18709,1670,232765,45484,101825,51895,119986,219647,93722,13873,892,14,0
146950,1540931028803,286476,-1.867106675e+07,18864,1669,233039,45569,102170,51362,119615,220081,93587,14000,837,14,0
146960,1540931045549,286491,-1.867200455e+07,18883,1639,232748,46091,101952,52521,119846,218853,94282,14215,918,20,0
146970,1540931061790,286486,-1.867679213e+07,18708,1611,232687,45449,103196,52021,119238,219868,94205,13918,886,18,1
146980,1540931078581,286511,-1.866912948e+07,18773,1580,232753,45484,101936,52015,120064,219202,94137,13879,832,20,0
146990,1540931095005,286455,-1.867228951e+07,18852,1577,232906,45418,102048,52148,119662,220014,93393,14127,922,16,0
147000,1540931111921,286467,-1.867733676e+07,18913,1606,232451,45290,104093,52045,119464,219046,94448,14268,889,18,1
147010,1540931128497,286417,-1.867523622e+07,19054,1473,232675,45668,102991,51963,119284,219663,94278,14046,848,15,0
147020,1540931144988,286427,-1.867331719e+07,18935,1538,233392,45768,101659,52066,119516,219824,93707,14243,829,15,0
147030,1540931161530,286532,-1.866512212e+07,18797,1558,232767,45072,101796,51463,120415,219542,93485,13839,841,12,0
147040,1540931177801,286590,-1.865794873e+07,18862,1498,232294,45239,101863,51760,120459,219380,93587,13883,812,13,0
147050,1540931193986,286655,-1.866189532e+07,18794,1523,232184,45114,102320,51604,120262,219691,93573,13749,840,19,0
147060,1540931210713,286686,-1.865942726e+07,18764,1608,232137,45551,102121,51305,120677,219243,93287,14055,856,16,0
147070,1540931227465,286644,-1.867001507e+07,18741,1621,232687,45358,101876,51999,119997,219641,93753,13857,866,20,0
147080,1540931244164,286653,-1.866498710e+07,18786,1645,232164,45938,102239,51875,119992,219378,93892,14015,845,12,0
147090,1540931260627,286594,-1.866496193e+07,18771,1609,232417,45650,101873,51522,120505,219132,93671,13952,858,16,0
147100,1540931277792,286552,-1.866731032e+07,18830,1546,232775,45721,101622,51845,119983,219582,93813,13913,823,20,0
147110,1540931294074,286577,-1.866383134e+07,18943,1542,232010,45770,102243,51510,120409,219144,93814,13837,915,15,0
147120,1540931310744,286568,-1.866877644e+07,18938,1616,232617,46247,102225,51519,119673,219666,93771,14161,844,19,0
147130,1540931326900,286496,-1.866835405e+07,18849,1582,233029,45223,102097,51784,120014,219514,93684,14023,882,17,0
147140,1540931343433,286553,-1.866347456e+07,18993,1501,232940,45427,101462,51623,119966,219900,93613,13818,819,18,0
147150,1540931359916,286529,-1.867039570e+07,19027,1591,232853,45481,101751,51575,120044,219664,93522,14064,822,18,0
147160,1540931376672,286523,-1.866713071e+07,18890,1573,232583,44967,101929,51411,120163,220038,93363,13709,843,18,0
147170,1540931392866,286506,-1.866289695e+07,18770,1612,232527,45002,102407,51267,120378,219454,93657,13776,856,13,0
147180,1540931409511,286486,-1.866280184e+07,18853,1519,232107,45503,102374,51115,120416,219577,93387,13919,812,23,0
147190,1540931425797,286542,-1.866497614e+07,18849,1528,232717,45534,101960,50838,120021,220293,93173,13821,806,20,0
147200,1540931443032,286550,-1.866407432e+07,18712,1569,232733,45779,102240,50964,120173,219507,93755,13829,857,13,0
147210,1540931459640,286550,-1.866619389e+07,18736,1490,232618,45614,101862,51354,120068,219788,93804,13647,798,29,0
147220,1540931476277,286581,-1.865983811e+07,18778,1589,232326,45482,101604,51065,120407,220270,92641,13990,808,18,0
147230,1540931492460,286588,-1.866244008e+07,18764,1481,232198,44602,102102,51076,120759,219866,92968,13755,774,12,0
147240,1540931509167,286536,-1.865813369e+07,18848,1598,232128,45054,101914,50884,120771,219754,93009,13768,810,22,0
147250,1540931525348,286532,-1.866790075e+07,18791,1628,232724,45322,101955,51607,120268,219525,93435,14006,886,14,0
147260,1540931541565,286572,-1.866322453e+07,18917,1530,232678,45859,102317,51232,119617,220141,93601,13928,829,18,0
147270,1540931557719,286570,-1.866473189e+07,18750,1543,232747,45266,102955,51615,119952,219286,93954,14108,812,22,0
147280,1540931574724,286569,-1.866965017e+07,18820,1566,232445,45743,102041,51220,120097,219864,93429,13877,853,14,0
147290,1540931590924,286593,-1.866702622e+07,18969,1602,232866,45176,101103,51570,120387,219666,93519,13696,836,30,0
147300,1540931607948,286580,-1.866731681e+07,18784,1661,232737,45577,101818,51607,120002,219813,93496,13927,882,14,0
147310,1540931623887,286621,-1.866855846e+07,18851,1605,233175,45778,100882,51697,119953,219982,93500,13810,869,20,0
147320,1540931640541,286645,-1.866218671e+07,18917,1570,232540,45425,101421,51109,120591,219453,93646,13569,845,30,0
147330,1540931656849,286708,-1.866044494e+07,18689,1669,232874,45472,101434,51129,120214,220055,93227,13809,814,15,0
147340,1540931673499,286703,-1.865982630e+07,18724,1595,232623,45771,101724,50634,120366,219931,93239,13744,840,14,0
147350,1540931689920,286699,-1.866174152e+07,18782,1550,232143,45271,101998,51314,120799,219142,93557,13759,860,17,0
147360,1540931706260,286664,-1.866267737e+07,18674,1606,232222,45139,101896,51499,120509,219672,93384,13698,853,18,0
147370,1540931722500,286668,-1.866601737e+07,18702,1598,232871,45113,102183,51281,120234,219448,93937,13655,839,21,0
147380,1540931739288,286634,-1.866665715e+07,18936,1532,232304,45220,102239,51508,120207,219734,93487,13812,875,19,0
147390,1540931755653,286617,-1.866724713e+07,18777,1567,232857,45802,101833,51685,119787,219931,93588,13917,892,19,0
147400,1540931772976,286539,-1.867175845e+07,18837,1571,232719,45868,102043,52275,119523,219878,93690,14136,888,19,0
147410,1540931789661,286573,-1.866742437e+07,18783,1509,232189,45656,102169,51799,120168,219560,93547,14010,824,25,0
147420,1540931806129,286509,-1.866631174e+07,18773,1524,232639,45365,101764,51940,120115,219680,93614,13818,892,15,0
147430,1540931822496,286490,-1.866452293e+07,18834,1509,232273,45479,102193,51508,120558,219107,93638,13925,892,14,0
147440,1540931838929,286522,-1.866315784e+07,18864,1559,231799,45449,102322,51740,120441,219285,93675,13849,869,15,0
147450,1540931855355,286531,-1.866597233e+07,18816,1579,232476,45297,101978,51818,120496,218859,94126,13780,852,21,0
147460,1540931871998,286532,-1.866946759e+07,18787,1571,232834,45116,101858,51390,120100,220016,93387,13773,843,15,0
147470,1540931888730,286518,-1.866963669e+07,18738,1478,232678,45293,101849,52200,120146,219592,93451,14054,875,16,0
147480,1540931905281,286524,-1.867716896e+07,18816,1527,232870,45309,102967,51683,119787,219203,94336,13953,837,18,0
147490,1540931921118,286605,-1.866594320e+07,18785,1439,232452,44777,102411,51625,120129,220092,93225,13823,847,18,0
147500,1540931938540,286604,-1.867064010e+07,18922,1575,232842,45584,101968,51304,119929,219901,93534,13874,876,20,0
147510,1540931954953,286597,-1.867198041e+07,18834,1515,232721,46543,102246,51474,119781,219270,94119,14049,897,18,0
147520,1540931971646,286561,-1.866445575e+07,19070,1622,232816,45156,102043,51598,120143,219328,93875,13941,831,16,0
147530,1540931987930,286560,-1.867150627e+07,18752,1649,232834,45045,102934,51653,119655,219665,94127,13813,861,13,0
147540,1540932004712,286623,-1.866573102e+07,18577,1542,232671,44918,102300,51770,120058,219850,93623,13750,833,20,0
147550,1540932021559,286586,-1.867480492e+07,18738,1574,233039,45819,102374,51680,119510,219806,93953,13971,871,23,0
147560,1540932038259,286588,-1.866259416e+07,18753,1637,232348,45593,102067,51484,120486,219100,93720,13984,830,14,0
147570,1540932054695,286641,-1.867130130e+07,18787,1597,232884,45776,102350,51125,119776,219833,93762,13907,839,17,0
147580,1540932071231,286627,-1.865630002e+07,18731,1588,232499,44818,102118,50935,120750,219618,93065,13879,806,16,0
147590,1540932087576,286610,-1.866524717e+07,18729,1629,232507,45345,102474,51544,119923,219827,93656,13844,863,21,0
147600,1540932104951,286519,-1.867136990e+07,18785,1614,233217,45588,102028,51955,119934,219254,93846,14174,911,15,0
147610,1540932121505,286554,-1.866653945e+07,18784,1499,232257,45554,101871,52108,120128,219850,93177,14064,898,17,0
147620,1540932138309,286562,-1.867649359e+07,18830,1649,232867,46354,102075,51591,119693,219463,93927,14179,848,24,0
147630,1540932154545,286555,-1.867178616e+07,18915,1526,232443,45701,102017,51886,119924,219790,93451,14101,847,21,0
147640,1540932170920,286565,-1.866879678e+07,18769,1565,232855,45803,102111,51642,119952,219573,93576,14126,893,14,0
147650,1540932187262,286549,-1.866662130e+07,18840,1523,232581,45124,102868,51956,119797,219391,94212,13874,845,15,0
147660,1540932203953,286556,-1.866107244e+07,18795,1555,232587,45581,101350,51363,120286,220097,92962,13959,817,13,0
147670,1540932220413,286579,-1.866985150e+07,18859,1517,233026,45557,101902,51434,120048,219530,93826,13828,882,19,1
147680,1540932237050,286535,-1.867133452e+07,18829,1475,233659,44895,101849,51236,120030,219824,93620,13780,861,19,0
147690,1540932253472,286464,-1.866283577e+07,18972,1497,232818,44725,101818,51845,120107,220084,93075,14052,795,21,0
147700,1540932270807,286457,-1.867090199e+07,18977,1567,232880,45377,101751,51742,120036,219501,93906,13803,868,20,0
147710,1540932287128,286515,-1.867214088e+07,18837,1569,233095,45163,101753,52713,119446,219931,93973,13903,861,20,0
147720,1540932303807,286491,-1.866579730e+07,18721,1670,232457,46177,101431,51684,120264,219182,93936,13932,810,10,0
147730,1540932322089,286507,-1.867246588e+07,18839,1644,232803,45752,101818,51648,119819,219787,93797,13824,884,23,0
147740,1540932339000,286502,-1.867168594e+07,18809,1546,232612,45394,102437,52246,119907,219302,93942,14097,863,23,0
147750,1540932355033,286480,-1.866805384e+07,18883,1623,232286,45488,102249,51907,120372,218887,93948,14074,834,19,0
147760,1540932372489,286447,-1.866920863e+07,18801,1599,232628,45851,102296,51803,119766,219495,93981,14066,807,19,0
147770,1540932388351,286480,-1.867109617e+07,18899,1543,232079,45858,102675,51936,120110,218998,93998,14131,882,15,0
147780,1540932404990,286524,-1.866235639e+07,18914,1587,232444,45833,100758,51716,120202,220183,93048,13848,836,17,0
147790,1540932421336,286555,-1.866972550e+07,18952,1446,232703,45458,101901,52203,119804,219788,93597,14117,810,18,0
147800,1540932438917,286471,-1.867462306e+07,18968,1549,232533,46323,102527,52197,119517,219300,94078,14334,886,19,0
147810,1540932455357,286440,-1.866094848e+07,18911,1421,231972,45479,101236,52347,120442,219557,93500,13749,868,18,0
147820,1540932471733,286412,-1.866930705e+07,18823,1618,232251,45876,102072,51411,120139,219697,93435,13986,859,18,0
147830,1540932488089,286437,-1.867075330e+07,18865,1593,231652,45718,102612,52354,119953,219315,93984,14039,821,22,0
147840,1540932504648,286412,-1.867148180e+07,18773,1578,232877,45489,102042,52085,119787,219666,93796,13982,875,28,0
147850,1540932520959,286432,-1.866160961e+07,18817,1577,231948,45461,102992,51224,120726,218350,94403,13781,850,24,0
147860,1540932537540,286468,-1.866375717e+07,18705,1489,232008,45845,102477,51918,120483,218675,94039,14069,858,10,0
147870,1540932554284,286500,-1.867433207e+07,18877,1628,232728,45912,102066,51871,119980,219124,93989,14205,815,21,0
147880,1540932570928,286547,-1.866397277e+07,18675,1592,232680,45371,101817,51965,120072,219762,93443,13994,845,18,0
147890,1540932587404,286585,-1.867174115e+07,18796,1591,232466,45913,102141,51734,120040,219279,93961,13997,836,21,0
147900,1540932604741,286624,-1.866697997e+07,18917,1654,232193,45839,102710,51479,119872,219537,93825,14017,862,20,1
147910,1540932621565,286553,-1.866469319e+07,18713,1602,231763,45415,101893,52037,120756,218993,93566,13995,807,17,0
147920,1540932638676,286513,-1.866845670e+07,18836,1497,232723,45470,102138,52197,119808,219486,93964,14078,777,21,0
147930,1540932654851,286535,-1.867560433e+07,18681,1631,232791,45297,102234,51915,119961,219549,93797,13918,893,16,0
147940,1540932671654,286511,-1.866172287e+07,18939,1640,231432,45584,102532,52005,120516,218966,93665,14133,833,21,0
147950,1540932687960,286529,-1.866756365e+07,18821,1547,232774,46203,101989,51417,119955,219630,93450,14193,888,18,0
147960,1540932704352,286548,-1.866812879e+07,18835,1559,232063,45536,102801,51809,119942,219524,93793,14024,834,17,0
147970,1540932720745,286572,-1.866763193e+07,18700,1609,232816,45342,101915,51903,119748,220070,93641,13790,862,23,0
147980,1540932737561,286556,-1.867301402e+07,18840,1546,233220,45336,101727,52016,119696,219773,93940,13890,813,22,0
147990,1540932754044,286605,-1.866446093e+07,18730,1651,232565,45267,101668,51719,120012,220213,93208,13848,838,15,0
148000,1540932771533,286563,-1.866646742e+07,18862,1560,232530,45075,101171,52306,120116,219989,93418,13779,818,14,0
